date,CNH,INR,KRW,TWD,SGD,THB,MYR,IDR,PHP,JPY,CAD,EUR
2013-01-04,2524.41,,,,3225.22,1416.66,1692.58,4410.02,,10688.11,12540.81,2709.35
2013-01-11,2483.23,6016.15,2011.94,7805.99,3216.5,1412.06,1682.7,4305.912,6051.75,10688.11,12602.18,2717.79
2013-01-18,2595.44,5951.3,1996.67,7819.15,3211.22,1434.44,1676.44,4465.484,6139.21,10913.3,12725.69,2709.59
2013-01-25,2571.67,6064.4,1987.85,7732.87,3269.31,1461.41,1637.13,4437.598,6167.64,10926.65,12816.63,2744.18
2013-02-01,2743.32,6074.65,1946.69,7672.58,3291.14,1499.22,1627.55,4481.634,6318.61,11191.34,12768.83,2710.08
2013-02-08,2771.73,5998.9,1957.79,7855.97,3270.3,1497.3,1623.8,4491.267,6458.67,11153.16,12801.23,2630.3
2013-02-15,2771.73,5903.5,1950.9,7906.65,3283.07,1521.52,1627.93,4609.786,6521.64,11173.83,12686.63,2615.26
2013-02-22,2596.6,5887.4,1981.18,7906.65,3288.13,1540.13,1622.08,4651.123,6665.06,11385.94,12701.63,2630.05
2013-03-01,2668.84,5850.3,2018.89,7986.89,3269.5,1539.6,1637.44,4811.613,6642.27,11606.38,12773.12,2616.75
2013-03-08,2606.93,5719.7,2026.49,7964.63,3289.53,1566.92,1653.96,4874.495,6833.77,12283.62,12835.61,2728.78
2013-03-15,2539.87,5945.7,2006.01,8015.14,3286.05,1598.13,1627.64,4819.324,6654.6,12560.95,12830.03,2725.72
2013-03-22,2618.31,5872.6,1986.5,7927.49,3258.57,1478.97,1626.89,4723.159,6518.71,12338.53,12757.35,2681.67
2013-03-29,2495.08,5651.35,1948.71,7796.22,3308.1,1561.06,1671.63,4940.986,6847.47,12397.91,12749.9,2624.02
2013-04-05,2483.55,5682.55,2004.89,7918.61,3299.78,1489.53,1688.65,4926.068,6727.14,12833.64,12331.85,2585.28
2013-04-12,2462.11,5553.25,1927.23,7942.35,3294.19,1527.32,1698.53,4937.21,6891.43,13485.14,12337.59,2633.47
2013-04-19,2533.83,5528.55,1924.23,7821.63,3294.05,1545.46,1706.28,4998.461,6957.1,13316.48,12065.55,2575.16
2013-04-26,2447.31,5783.1,1906.75,7930.8,3348.87,1582.93,1711.29,4978.507,7025.44,13884.13,12220.2,2683.43
2013-05-03,2492.91,5871.45,1944.56,8022.06,3369.9,1578.95,1694.77,4925.483,7215.35,13694.04,12438.03,2763.68
2013-05-10,2540.84,5944.0,1965.71,8135.03,3443.77,1622.48,1772.38,5105.937,7262.38,14607.54,12589.09,2785.24
2013-05-17,2592.05,6107.25,1944.75,8280.26,3449.3,1627.96,1769.16,5145.683,7279.87,15138.12,12613.05,2817.99
2013-05-24,2597.23,6187.3,1986.81,8368.19,3393.17,1607.46,1773.06,5155.093,7268.91,14612.45,12667.22,2764.29
2013-05-31,2606.43,5983.55,1973.45,8209.78,3311.37,1562.07,1769.22,5068.628,7021.95,13774.54,12650.42,2769.64
2013-06-07,2484.16,5985.95,2001.05,8254.8,3184.72,1516.24,1775.59,4865.324,6701.95,12877.53,12373.3,2724.08
2013-06-14,2416.77,5881.0,1923.85,8095.2,3161.43,1465.27,1762.19,4760.744,6242.26,12686.52,12187.36,2667.32
2013-06-21,2317.39,5808.4,1889.24,7937.74,3124.45,1400.5,1755.85,4515.372,6182.17,13230.13,11995.66,2549.48
2013-06-28,2200.64,5667.65,1822.83,7793.31,3150.44,1451.9,1773.54,4818.895,6465.28,13677.32,12129.11,2602.59
2013-07-05,2226.85,5842.2,1863.32,8062.21,3169.73,1441.33,1772.27,4602.807,6500.48,14309.97,12134.91,2596.01
2013-07-12,2275.37,5867.9,1833.31,8001.82,3236.06,1453.71,1785.65,4633.108,6574.21,14506.25,12462.18,2674.87
2013-07-19,2190.48,6009.0,1869.98,8220.49,3213.26,1481.84,1797.74,4724.411,6621.02,14589.91,12685.13,2716.17
2013-07-26,2224.01,6029.2,1871.41,8062.03,3236.1,1476.71,1807.61,4658.874,6763.62,14129.98,12647.9,2741.96
2013-08-02,2247.26,5886.2,1910.81,8149.4,3254.13,1420.94,1782.51,4640.781,6533.95,14466.16,12603.25,2811.0
2013-08-09,2286.01,5677.9,1923.38,8099.88,3229.91,1432.25,1779.32,4640.781,6404.23,13615.19,12542.13,2825.62
2013-08-16,2304.14,5565.65,1880.71,7856.14,3197.53,1445.76,1788.24,4568.654,6525.95,13650.11,12736.92,2854.27
2013-08-23,2286.93,5507.85,1920.11,7925.0,3088.85,1338.13,1721.07,4169.827,6161.21,13660.55,12762.3,2826.05
2013-08-30,2313.91,5471.75,1870.16,7873.31,3028.94,1294.3,1727.58,4195.089,6075.17,13388.86,12653.9,2721.37
2013-09-06,2357.78,5471.8,1926.36,8021.89,3048.35,1336.25,1723.8,4072.354,5974.62,13860.81,12820.92,2803.42
2013-09-13,2488.9,5680.4,1955.31,8164.2,3120.3,1401.08,1770.8,4375.539,6133.24,14404.67,12723.4,2867.11
2013-09-20,2432.51,5850.6,1994.32,8142.48,3237.53,1486.76,1801.83,4583.828,6424.45,14742.42,12806.47,2927.19
2013-09-27,2394.97,6012.1,2005.58,8209.18,3210.18,1417.49,1776.16,4423.719,6379.81,14760.07,12844.08,2919.34
2013-10-04,2409.04,5833.2,2011.8,8230.68,3138.08,1427.72,1776.56,4389.347,6390.48,14024.31,12758.65,2928.31
2013-10-11,2468.51,5907.3,1996.98,8364.55,3179.71,1457.78,1785.75,4519.912,6489.8,14404.74,12892.11,2974.28
2013-10-18,2426.05,6096.2,2024.9,8349.37,3192.9,1484.72,1799.59,4546.571,6607.83,14561.54,13136.09,3033.31
2013-10-25,2368.56,6189.35,2052.4,8441.19,3205.24,1454.88,1817.57,4580.846,6539.81,14088.19,13399.42,3034.5
2013-11-01,2384.96,6144.9,2034.39,8346.62,3201.2,1429.08,1810.41,4432.589,6585.38,14201.57,13337.46,3052.14
2013-11-08,2307.95,6317.35,2039.42,8388.18,3177.25,1405.03,1804.48,4476.72,6355.18,14086.8,13378.33,3034.91
2013-11-15,2350.73,6140.75,1984.87,8229.59,3201.27,1420.66,1789.87,4335.448,6346.4,15165.92,13482.57,3054.53
2013-11-22,2397.96,6056.15,2005.64,8177.12,3172.85,1359.07,1794.52,4317.96,6084.84,15381.72,13478.34,3055.98
2013-11-29,2438.94,5995.45,2006.23,8116.78,3176.35,1371.13,1812.72,4256.436,6208.82,15661.87,13395.4,3086.64
2013-12-06,2452.29,6176.1,2044.87,8406.83,3114.17,1361.57,1826.95,4180.788,6014.94,15299.86,13280.72,2979.94
2013-12-13,2406.64,6259.9,1980.41,8367.72,3066.02,1341.13,1840.35,4174.83,5767.13,15403.11,13125.7,2921.92
2013-12-20,2278.14,6168.4,1962.91,8376.94,3094.48,1342.72,1838.03,4195.556,5835.13,15870.42,13399.6,3049.35
2013-12-27,2303.48,6274.25,1983.35,8408.53,3149.76,1298.71,1861.06,4212.98,5889.83,16178.94,13587.98,3111.37
2014-01-03,2290.78,6313.8,2002.28,8535.04,3131.47,1224.62,1834.74,4257.663,5947.93,16291.31,13548.86,3074.43
2014-01-10,2204.85,6211.15,1946.14,8546.54,3143.87,1255.45,1826.61,4254.971,5842.88,15912.06,13747.52,3104.15
2014-01-17,2178.49,6171.45,1938.54,8529.35,3147.33,1295.41,1813.01,4412.228,5987.09,15734.46,13888.21,3154.1
2014-01-24,2245.68,6261.65,1944.48,8596.0,3075.99,1314.63,1802.57,4437.343,6191.5,15391.56,13717.76,3028.2
2014-01-31,2202.45,6266.75,1940.56,8598.31,3027.22,1274.28,1804.03,4418.757,6041.19,14914.53,13694.94,3013.96
2014-02-07,2212.48,6089.5,1941.15,8462.57,3013.14,1296.49,1808.59,4466.665,6011.14,14462.41,13786.5,3038.49
2014-02-14,2295.57,6063.2,1922.5,8387.35,3038.71,1311.87,1819.37,4508.044,6113.66,14313.03,14054.76,3119.06
2014-02-21,2264.29,6048.35,1940.28,8513.68,3099.93,1304.21,1830.74,4646.153,6308.36,14865.67,14205.72,3131.67
2014-02-28,2178.97,6155.45,1957.83,8601.86,3110.78,1325.33,1835.66,4620.216,6424.99,14841.07,14209.59,3149.23
2014-03-07,2168.36,6276.95,1979.99,8639.58,3136.26,1355.08,1832.26,4685.89,6481.83,15274.07,14299.08,3095.31
2014-03-14,2122.84,6526.65,1974.68,8713.96,3073.72,1372.18,1805.12,4878.643,6391.24,14327.66,14227.66,3004.64
2014-03-21,2158.8,6504.2,1919.9,8687.63,3073.39,1360.5,1820.48,4700.215,6339.26,14224.23,14335.76,3096.49
2014-03-28,2151.97,6494.9,1934.94,8577.17,3172.17,1368.9,1850.73,4768.277,6359.62,14696.03,14260.72,3172.43
2014-04-04,2185.47,6695.9,1981.0,8774.64,3212.72,1392.01,1856.61,4857.944,6561.2,15063.77,14393.1,3230.33
2014-04-11,2270.67,6694.35,1988.09,8888.54,3198.22,1389.16,1852.66,4816.576,6596.96,13960.05,14257.69,3116.54
2014-04-18,2224.48,6776.3,1997.44,8908.05,3253.8,1409.18,1852.69,4897.052,6671.18,14516.27,14500.39,3155.81
2014-04-25,2167.83,6779.4,2004.28,8966.66,3267.57,1408.16,1860.98,4897.643,6685.1,14429.26,14533.57,3147.4
2014-05-02,2158.66,6782.75,1971.66,8774.12,3252.55,1421.48,1869.08,4838.76,6742.97,14457.51,14765.15,3177.89
2014-05-09,2133.91,6694.8,1959.44,8867.32,3252.13,1377.37,1866.72,4898.138,6847.26,14199.59,14534.06,3184.09
2014-05-16,2145.95,6858.8,1956.55,8889.69,3262.59,1405.26,1883.34,5031.571,6817.71,14096.59,14514.74,3172.72
2014-05-23,2148.41,7203.0,2013.44,8888.45,3278.02,1396.84,1869.22,4973.057,6811.33,14462.17,14708.1,3203.28
2014-05-30,2156.46,7367.1,2017.17,9008.22,3295.85,1415.73,1873.38,4893.908,6647.65,14632.38,14604.16,3244.6
2014-06-06,2134.72,7229.95,1994.96,9075.91,3299.43,1458.02,1862.7,4937.176,6762.62,15077.24,14838.9,3294.28
2014-06-13,2176.24,7583.4,1995.48,9134.46,3293.25,1456.02,1876.74,4926.663,6784.95,15097.84,15001.61,3282.84
2014-06-20,2136.73,7542.1,1990.85,9196.39,3258.8,1467.29,1885.72,4847.701,6730.96,15349.42,15108.97,3302.36
2014-06-27,2150.26,7511.45,1968.07,9273.79,3271.05,1483.24,1880.93,4845.134,6842.15,15095.0,15094.25,3227.85
2014-07-04,2178.7,7508.8,1988.51,9306.83,3272.25,1495.83,1884.91,4905.825,6962.28,15437.13,15214.96,3270.47
2014-07-11,2148.01,7751.6,2009.66,9510.05,3293.73,1518.01,1883.15,5032.599,6901.09,15164.04,15125.5,3157.05
2014-07-18,2164.14,7459.6,1988.74,9495.84,3310.53,1533.41,1872.97,5087.014,6853.07,15215.71,15266.57,3164.21
2014-07-25,2260.45,7663.9,2019.42,9400.97,3350.17,1543.85,1877.34,5088.802,6889.55,15457.87,15455.04,3174.99
2014-08-01,2329.4,7790.45,2033.85,9439.29,3344.42,1500.2,1863.34,5088.802,6894.23,15523.11,15215.26,3072.57
2014-08-08,2331.13,7602.6,2073.1,9266.51,3288.89,1520.31,1839.87,5053.76,6880.34,14778.37,15196.31,3006.83
2014-08-15,2360.64,7568.55,2031.1,9085.96,3314.77,1546.62,1864.31,5148.962,7008.51,15318.34,15304.24,3033.52
2014-08-22,2365.36,7791.7,2063.22,9206.81,3325.5,1556.97,1870.99,5198.896,7133.09,15539.19,15535.55,3098.5
2014-08-29,2338.29,7913.2,2056.7,9380.1,3327.09,1561.63,1866.11,5136.863,7050.89,15424.59,15625.73,3172.63
2014-09-05,2449.26,7954.35,2068.54,9436.27,3341.73,1584.32,1868.46,5217.335,7263.58,15668.68,15569.92,3275.25
2014-09-12,2438.36,8086.85,2049.41,9407.94,3345.55,1581.36,1855.64,5143.711,7201.88,15948.29,15531.58,3235.07
2014-09-19,2425.21,8105.5,2041.86,9223.18,3305.05,1584.91,1849.49,5227.582,7287.29,16321.17,15265.35,3273.25
2014-09-26,2437.2,8121.45,2053.82,9240.45,3292.21,1600.16,1840.5,5132.563,7261.3,16229.86,15026.77,3219.58
2014-10-03,2450.99,7968.85,2031.64,8989.82,3253.24,1570.28,1840.82,4949.346,7247.03,15708.65,14789.78,3133.37
2014-10-10,2466.79,7945.55,1976.16,9106.28,3223.87,1552.72,1808.88,4962.96,7167.35,15300.55,14227.36,2991.5
2014-10-17,2441.73,7859.95,1940.92,8966.44,3167.73,1528.71,1788.31,5028.946,7003.22,14532.51,14227.68,2962.24
2014-10-24,2390.71,7779.7,1900.66,8512.88,3222.55,1539.91,1818.86,5073.068,7103.55,15291.64,14543.82,3030.37
2014-10-31,2508.32,8014.55,1925.69,8646.01,3274.25,1584.16,1855.15,5089.547,7215.73,16413.76,14613.32,3113.32
2014-11-07,2502.15,8322.2,1964.43,8974.76,3286.39,1578.37,1824.19,4987.424,7205.72,16880.38,14690.83,3064.92
2014-11-14,2581.09,8337.0,1939.87,8912.62,3315.67,1575.88,1813.79,5049.488,7217.34,17490.83,14843.1,3059.99
2014-11-21,2583.46,8389.9,1945.14,8982.88,3345.32,1579.2,1809.13,5112.045,7276.18,17357.51,15111.13,3194.22
2014-11-28,2808.82,8477.35,1964.84,9091.53,3350.5,1593.91,1820.89,5149.888,7294.38,17459.85,14744.7,3250.93
2014-12-05,3124.89,8588.25,1980.78,9187.15,3324.39,1597.76,1749.37,5187.994,7230.56,17920.45,14473.7,3277.38
2014-12-12,3193.23,8538.3,1986.62,9206.57,3324.13,1514.95,1732.99,5160.433,7224.21,17371.58,13731.05,3067.32
2014-12-19,3383.17,8224.1,1921.71,9027.33,3279.53,1514.35,1715.99,5144.621,7125.63,17621.4,14468.26,3141.28
2014-12-26,3445.84,8225.2,1929.98,8999.52,3353.68,1510.41,1764.44,5166.983,7186.32,17818.96,14609.25,3184.66
2015-01-02,3533.71,8200.7,1948.16,9218.5,3370.59,1497.67,1752.77,5242.769,7230.57,17450.77,14753.65,3139.44
2015-01-09,3546.72,8395.45,1926.44,9307.26,3338.44,1529.42,1732.44,5216.665,7402.72,17197.73,14384.92,3042.9
2015-01-16,3635.15,8284.5,1924.7,9215.58,3300.68,1517.74,1743.57,5148.379,7490.88,16864.16,14309.41,3202.24
2015-01-23,3571.73,8513.8,1888.13,9138.29,3411.5,1598.33,1803.08,5323.885,7548.93,17511.75,14779.35,3382.55
2015-01-30,3434.39,8835.6,1936.09,9470.94,3391.2,1581.25,1781.26,5289.404,7689.91,17674.39,14673.48,3351.44
2015-02-06,3312.42,8808.9,1949.26,9361.91,3431.36,1613.63,1813.25,5342.515,7728.18,17648.5,15083.92,3398.16
2015-02-13,3469.83,8661.05,1955.52,9456.18,3426.22,1615.89,1800.95,5374.165,7773.45,17913.36,15264.81,3447.59
2015-02-20,3522.32,8805.5,1957.5,9529.51,3435.66,1603.45,1807.87,5400.104,7825.39,18332.3,15172.24,3490.53
2015-02-27,3572.84,8833.6,1961.45,9529.51,3402.86,1587.01,1821.21,5450.294,7730.57,18797.94,15234.34,3599.0
2015-03-06,3478.52,8901.85,1985.8,9622.1,3417.51,1568.29,1806.96,5514.787,7861.33,18971.0,14952.5,3617.62
2015-03-13,3617.66,8937.75,2012.94,9645.77,3362.77,1541.55,1781.75,5426.466,7809.54,19254.25,14731.5,3656.21
2015-03-20,3892.57,8647.75,1985.79,9579.35,3412.44,1529.96,1803.65,5443.065,7818.38,19560.22,14942.41,3726.07
2015-03-27,3971.7,8570.9,2037.24,9749.69,3450.1,1495.22,1813.37,5396.854,7877.96,19285.63,14812.42,3679.03
2015-04-03,4170.54,8341.4,2019.8,9503.72,3453.75,1536.05,1834.52,5456.399,7993.09,19435.08,15026.62,3715.27
2015-04-10,4344.42,8586.25,2045.42,9600.32,3472.38,1547.83,1844.31,5491.34,8127.48,19907.63,15388.43,3816.76
2015-04-17,4596.14,8780.35,2087.76,9617.7,3525.19,1566.85,1845.86,5410.644,7946.89,19652.88,15360.55,3674.05
2015-04-24,4702.64,8606.0,2143.5,9570.93,3513.0,1555.46,1862.58,5435.355,7947.25,20020.04,15408.33,3713.96
2015-05-01,4749.89,8305.25,2159.8,9913.28,3487.39,1526.74,1818.27,5086.425,7714.82,19531.63,15339.77,3615.59
2015-05-08,4558.4,8181.5,2127.17,9820.05,3452.01,1510.51,1807.65,5182.213,7763.21,19379.19,15170.02,3649.48
2015-05-15,4617.47,8191.5,2085.52,9692.0,3463.1,1512.19,1811.92,5227.096,7881.95,19732.92,15108.12,3573.07
2015-05-22,4951.34,8262.35,2106.5,9579.48,3450.18,1523.86,1787.5,5315.153,7810.17,20264.41,15200.76,3679.14
2015-05-29,4840.83,8458.95,2146.1,9638.8,3392.11,1496.05,1747.52,5216.379,7580.46,20563.15,15014.09,3570.78
2015-06-05,5230.55,8433.65,2114.8,9701.07,3333.67,1507.37,1745.33,5100.572,7526.7,20460.9,14957.16,3510.01
2015-06-12,5335.12,8114.7,2068.1,9340.13,3353.85,1508.23,1734.37,4935.817,7503.72,20407.08,14741.15,3502.77
2015-06-19,4637.05,7982.9,2052.17,9301.93,3300.96,1491.46,1721.77,4985.006,7601.17,20174.24,14653.12,3455.8
2015-06-26,4336.19,8224.95,2046.96,9218.37,3320.9,1518.03,1710.47,4923.005,7622.05,20706.15,14808.09,3621.37
2015-07-03,3885.92,8381.1,2090.26,9462.57,3342.73,1489.59,1734.24,4982.91,7535.3,20539.79,14682.39,3441.76
2015-07-10,4106.56,8484.9,2104.41,9358.23,3279.88,1484.9,1715.58,4859.034,7392.59,19779.83,14411.07,3528.81
2015-07-17,4151.5,8360.55,2031.17,8914.13,3353.45,1479.31,1726.73,4869.849,7617.13,20650.92,14642.84,3670.34
2015-07-24,4176.28,8609.85,2076.79,9045.98,3352.65,1438.08,1720.76,4856.595,7665.52,20544.53,14186.24,3600.0
2015-07-31,3816.7,8521.55,2045.96,8767.86,3202.5,1440.12,1723.14,4802.529,7550.0,20585.24,14468.44,3600.69
2015-08-07,3906.94,8532.85,2030.16,8665.34,3196.66,1428.79,1682.65,4770.303,7532.52,20724.56,14302.7,3637.8
2015-08-14,4073.54,8564.6,2010.23,8442.29,3114.25,1413.92,1596.82,4585.391,7408.44,20519.45,14277.88,3491.03
2015-08-21,3589.54,8518.55,1983.46,8305.64,2971.01,1365.61,1574.67,4335.953,7278.98,19435.83,13473.67,3247.26
2015-08-28,3342.29,8299.95,1876.07,7786.92,2955.94,1365.94,1612.74,4446.201,7098.81,19136.32,13865.07,3286.59
2015-09-04,3365.83,8001.95,1937.67,8019.18,2863.81,1370.75,1589.16,4415.343,7051.78,17792.16,13478.31,3180.25
2015-09-11,3347.19,7655.05,1886.04,8000.6,2888.03,1381.72,1603.6,4360.468,6911.38,18264.22,13461.47,3187.94
2015-09-18,3251.27,7789.3,1941.37,8305.82,2879.59,1390.32,1669.45,4380.32,7131.91,18070.21,13646.9,3157.3
2015-09-25,3231.95,7981.9,1995.95,8462.14,2832.64,1376.83,1615.01,4209.439,6917.55,17880.51,13378.57,3113.16
2015-10-02,3202.95,7868.5,1942.85,8132.35,2793.15,1346.35,1628.8,4207.799,6850.61,17725.13,13339.74,3088.18
2015-10-09,3340.12,7950.9,1969.68,8305.03,2998.5,1411.33,1706.54,4589.344,7138.91,18438.67,13964.36,3250.31
2015-10-16,3534.07,8189.7,2019.53,8445.96,3030.61,1418.38,1716.82,4521.882,7055.74,18291.8,13838.1,3264.93
2015-10-23,3571.24,8238.15,2030.26,8604.95,3068.46,1416.14,1710.93,4653.146,7236.38,18825.3,13953.66,3425.81
2015-10-30,3534.08,8295.45,2040.4,8673.81,2998.35,1394.94,1665.71,4455.18,7134.26,19083.1,13529.17,3418.23
2015-11-06,3793.37,8065.8,2029.47,8554.31,3010.47,1414.54,1685.7,4566.552,7118.2,19265.6,13553.3,3468.21
2015-11-13,3746.24,7954.3,2041.07,8693.57,2925.68,1382.46,1658.91,4472.838,6897.77,19596.91,13075.42,3360.65
2015-11-20,3774.38,7762.25,1973.29,8329.5,2917.91,1393.84,1661.89,4561.334,6932.81,19879.81,13433.49,3452.45
2015-11-27,3556.99,7856.55,1989.86,8465.45,2859.12,1363.13,1682.59,4560.56,6927.07,19883.94,13368.24,3488.99
2015-12-04,3677.59,7942.7,2028.99,8398.4,2879.05,1333.57,1667.87,4508.452,6921.93,19504.48,13358.77,3330.75
2015-12-11,3608.06,7781.9,1974.4,8398.6,2834.63,1280.92,1640.14,4393.522,6735.01,19230.48,12789.95,3203.21
2015-12-18,3767.91,7610.45,1948.62,8115.89,2852.84,1284.92,1643.9,4468.654,6867.07,18986.8,13024.3,3260.72
2015-12-25,3838.2,7761.95,1975.32,8257.32,2877.62,1282.93,1663.51,4522.654,7002.42,18769.06,13309.8,3284.47
2016-01-01,3731.0,7861.05,1990.65,8363.28,2882.73,1288.02,1692.51,4593.008,6952.08,19033.71,13009.95,3267.52
2016-01-08,3361.56,7963.2,1961.31,8338.06,2751.23,1244.18,1657.61,4546.288,6575.43,17697.96,12445.45,3033.47
2016-01-15,3118.73,7601.35,1917.62,7893.97,2630.76,1245.85,1628.55,4523.976,6449.5,17147.11,12073.46,2952.48
2016-01-22,3113.46,7437.8,1878.87,7762.01,2577.09,1268.03,1625.21,4456.744,6208.05,16958.53,12389.58,3023.21
2016-01-29,2946.09,7422.45,1879.43,7756.18,2629.11,1300.98,1667.8,4615.163,6687.62,17518.3,12822.13,3045.09
2016-02-05,2963.79,7563.55,1912.06,8145.21,2623.21,1306.29,1662.46,4798.946,6765.13,16819.59,12763.99,2879.39
2016-02-12,2963.79,7489.1,1917.79,8063.0,2539.95,1276.49,1643.74,4714.393,6654.45,14952.61,12381.24,2756.16
2016-02-19,3051.59,6980.95,1835.28,8063.0,2656.87,1320.19,1674.88,4697.56,6792.06,15967.17,12813.4,2871.05
2016-02-26,2948.03,7210.75,1916.24,8325.04,2649.38,1343.07,1663.44,4733.149,6771.3,16188.41,12797.79,2929.16
2016-03-04,3093.89,7029.75,1920.16,8411.16,2837.0,1379.53,1692.49,4850.883,6899.07,17014.78,13212.5,3037.35
2016-03-11,3018.28,7485.35,1955.63,8643.55,2828.86,1393.41,1696.54,4813.779,7098.64,16938.87,13522.0,3073.8
2016-03-18,3171.96,7510.2,1971.41,8706.14,2906.8,1382.96,1716.34,4885.708,7306.74,16724.81,13497.07,3059.77
2016-03-25,3197.82,7604.35,1992.12,8810.71,2847.39,1394.78,1703.79,4827.087,7360.05,17002.75,13358.11,2986.73
2016-04-01,3221.89,7716.5,1983.81,8704.97,2818.49,1400.72,1710.55,4843.186,7245.13,16164.16,13440.44,2953.28
2016-04-08,3185.73,7713.05,1973.57,8657.55,2808.32,1369.64,1718.4,4846.704,7247.2,15821.52,13396.73,2911.98
2016-04-15,3272.21,7555.2,1972.05,8541.5,2923.94,1385.42,1727.99,4823.568,7321.3,16848.03,13637.2,3054.34
2016-04-22,3174.9,7850.45,2014.71,8700.39,2940.43,1410.81,1717.96,4914.737,7255.39,17572.49,13874.0,3141.12
2016-04-29,3156.75,7899.3,2015.49,8535.75,2838.52,1404.61,1672.72,4838.583,7159.29,16666.05,13951.45,3028.21
2016-05-06,3130.35,7849.8,1994.15,8377.9,2730.8,1390.7,1649.36,4822.595,6991.87,16106.72,13701.47,2936.84
2016-05-13,3074.94,7733.45,1976.71,8146.43,2734.91,1394.69,1628.26,4761.715,7436.79,16412.21,13748.58,2956.63
2016-05-20,3078.22,7814.9,1966.99,8053.69,2763.82,1385.86,1628.79,4711.878,7299.03,16736.35,13919.58,2962.16
2016-05-27,3062.5,7749.7,1947.67,8131.26,2802.51,1412.67,1637.19,4814.731,7411.68,16834.84,14105.23,3078.48
2016-06-03,3189.33,8156.65,1969.17,8463.61,2809.23,1436.43,1636.46,4853.922,7514.22,16642.23,14226.78,2997.55
2016-06-10,3163.99,8220.8,1985.84,8591.57,2822.97,1429.21,1641.22,4848.056,7509.94,16601.36,14037.54,2911.11
2016-06-17,3110.36,8170.05,2017.63,8715.48,2763.42,1421.32,1624.18,4835.143,7622.07,15599.66,13901.77,2849.17
2016-06-24,3077.16,8170.2,1953.4,8568.08,2735.39,1413.19,1634.05,4834.569,7629.72,14952.02,13891.88,2776.09
2016-07-01,3154.2,8088.6,1925.24,8476.99,2846.37,1444.99,1646.22,4971.581,7830.35,15682.48,14064.54,2883.06
2016-07-08,3192.28,8328.35,1987.32,8738.24,2847.04,1455.65,1644.54,4971.581,7771.52,15106.98,14259.84,2838.01
2016-07-15,3276.28,8323.2,1963.1,8640.91,2925.35,1492.0,1668.4,5110.178,8030.06,16497.85,14482.42,2958.65
2016-07-22,3225.16,8541.4,2017.26,8949.85,2945.35,1509.13,1657.42,5197.251,8025.35,16627.25,14600.66,2972.23
2016-07-29,3203.93,8541.2,2010.34,9013.14,2868.69,1524.07,1653.26,5215.994,7963.11,16569.27,14582.74,2990.76
2016-08-05,3205.11,8638.5,2016.19,8984.41,2828.17,1518.69,1664.04,5420.246,7970.35,16254.45,14648.77,2973.71
2016-08-12,3294.23,8683.15,2017.94,9092.12,2867.4,1552.64,1684.15,5377.196,7955.86,16919.92,14747.45,3044.94
2016-08-19,3365.02,8672.15,2050.47,9150.39,2844.02,1538.76,1687.68,5416.035,7930.75,16545.82,14687.46,2968.2
2016-08-26,3307.09,8666.9,2056.24,9034.27,2857.65,1549.41,1683.09,5438.831,7845.49,16360.71,14639.88,3010.36
2016-09-02,3314.11,8572.55,2037.5,9131.72,2803.92,1521.48,1671.79,5353.461,7807.42,16925.68,14795.7,3079.74
2016-09-09,3318.04,8809.65,2038.31,8987.55,2873.33,1445.28,1686.44,5281.917,7581.79,16965.76,14540.0,3053.2
2016-09-16,3238.73,8866.7,2037.87,9053.69,2827.45,1479.07,1652.99,5267.769,7553.76,16519.29,14450.69,2935.25
2016-09-23,3275.67,8779.85,1999.36,8902.3,2856.95,1492.88,1670.99,5388.908,7723.6,16754.02,14697.93,3032.31
2016-09-30,3253.28,8831.55,2054.07,9284.62,2869.47,1483.21,1652.55,5364.804,7629.73,16449.84,14725.86,3002.24
2016-10-07,3253.28,8611.15,2043.63,9166.85,2875.24,1504.34,1665.38,5377.149,7578.29,16860.09,14566.26,3000.57
2016-10-14,3305.85,8697.6,2053.8,9265.81,2815.24,1477.61,1658.97,5399.885,7389.3,16856.37,14584.99,3025.19
2016-10-21,3327.74,8583.4,2022.66,9165.17,2831.06,1500.37,1669.98,5409.243,7650.22,17184.59,14939.04,3077.65
2016-10-28,3340.13,8693.05,2033.0,9306.57,2816.26,1494.44,1670.27,5410.269,7404.8,17446.41,14785.29,3079.24
2016-11-04,3354.17,8625.7,2019.42,9306.92,2788.8,1485.7,1648.24,5362.66,7227.37,16905.36,14509.25,2954.53
2016-11-11,3417.22,8433.75,1982.02,9068.15,2814.6,1494.53,1634.19,5231.971,6975.09,17374.79,14555.41,3030.02
2016-11-18,3417.46,8296.3,1984.43,8957.76,2838.65,1473.86,1623.8,5170.109,7067.73,17967.41,14864.03,3020.83
2016-11-25,3521.3,8074.1,1974.58,9008.79,2859.33,1500.4,1627.26,5122.104,6889.78,18381.22,15075.44,3048.38
2016-12-02,3528.95,8114.3,1974.46,9159.07,2919.37,1501.66,1628.96,5245.956,6886.74,18426.08,15052.52,3015.13
2016-12-09,3493.7,8086.8,1970.61,9189.49,2956.13,1526.32,1641.42,5308.126,7043.16,18996.37,15312.2,3197.54
2016-12-16,3346.03,8261.75,2024.69,9392.68,2937.86,1522.51,1637.79,5231.652,6850.71,19401.15,15252.2,3259.24
2016-12-23,3307.6,8139.45,2042.24,9326.78,2871.05,1509.98,1617.15,5027.704,6563.67,19427.67,15328.15,3273.97
