date,KRW,THB,INR,PHP,CNH,IDR,MYR,SGD,TWD,BRL,HUF,MXN,EUR,JPY,CAD,CLP
2015-02-20,0.26,4.6692,2.17,-0.91,3.8151,7.090000000000001,3.4276,1.7440000000000002,2.2641,4.493200000000001,2.6696,-0.38680000000000003,0.41459999999999997,-2.5594,-0.2683,-0.9199999999999999
2015-02-27,0.8200000000000001,2.6671,0.6399999999999997,-0.98,3.518,3.8899999999999997,2.5494,1.6496,2.1902,3.8434,2.7784,-0.2932999999999999,0.4585,-2.6517,-0.20299999999999996,-1.19
2015-03-06,1.13,3.5092,2.55,-0.52,3.5406,5.45,3.2495,1.8499,0.8428,5.7222,2.283,-0.12199999999999989,0.1286,-2.4099000000000004,-0.14880000000000004,-1.0899999999999999
2015-03-13,1.0699999999999998,6.5273,3.9400000000000004,0.54,4.053800000000001,4.81,3.5986,1.5889,0.7723,4.394799999999999,2.1470000000000002,-0.06800000000000006,0.15739999999999998,-2.4657,-0.19169999999999998,-1.2299999999999995
2015-03-20,0.86,4.7428,1.8999999999999995,1.0699999999999998,3.3134,7.5200000000000005,4.698,1.6591,0.6387,4.438400000000001,2.1352,-0.22429999999999994,0.10529999999999998,-2.4438,-0.21489999999999998,-1.1999999999999997
2015-03-27,0.9600000000000001,3.0507999999999997,5.430000000000001,1.65,3.2905,4.909999999999999,4.0164,1.4676,-0.5720000000000001,4.3854,1.9052,-0.3025000000000002,0.10149999999999998,-2.5171,-0.22970000000000002,-1.3299999999999996
2015-04-03,1.0,2.5271,1.7999999999999998,2.26,3.1366,2.0699999999999994,0.03489999999999993,1.4331,-0.7923000000000001,4.262699999999999,1.7521999999999998,-0.47680000000000033,-0.0802,-2.4495,-0.42769999999999997,-1.3400000000000003
2015-04-10,1.03,3.3736,1.4100000000000001,5.23,2.8436,4.04,2.6705,1.4479,1.0954,5.0397,1.6023999999999998,-0.39380000000000015,-0.06439999999999999,-2.404,-0.40559999999999996,-1.0200000000000005
2015-04-17,0.8500000000000001,3.6594,0.6699999999999999,1.9,3.2205999999999997,1.7199999999999998,2.2036000000000002,1.0315,-2.2376,5.4086,1.7155,-0.31000000000000005,-0.1023,-2.3948,-0.4033,-0.9700000000000002
2015-04-24,0.8200000000000001,2.9918,3.710000000000001,0.8799999999999999,2.1816,4.1000000000000005,0.8073,1.1901,0.38939999999999997,5.3527999999999984,1.6524999999999999,-0.2277,-0.0796,-2.351,-0.40149999999999997,-0.8900000000000006
2015-05-01,0.28,4.241,5.840000000000001,1.02,1.9392999999999998,4.31,0.0242,1.5357,-3.0701,5.510400000000001,1.4341000000000002,-0.2601,-0.35840000000000005,-0.6693,-0.011300000000000088,-0.75
2015-05-08,1.02,6.4128,3.8500000000000005,0.6099999999999999,1.3521999999999998,4.420000000000001,1.6744999999999999,1.4927000000000001,1.5640999999999998,6.3664000000000005,1.5469,-0.07250000000000023,-0.3811,-0.6403,-0.0027000000000000357,-0.6999999999999997
2015-05-15,1.02,5.2768,3.419999999999999,1.1600000000000001,1.3046000000000002,3.04,1.196,1.1813,-0.5574,6.516500000000001,1.6403,-0.2410000000000001,-0.3723,-0.6547999999999999,0.009199999999999986,-0.6499999999999999
2015-05-22,0.9899999999999999,3.7906,1.3200000000000003,0.3400000000000001,1.1871,0.4900000000000002,1.344,1.2728000000000002,-0.26460000000000006,5.706899999999999,1.4546000000000001,-0.07379999999999987,-0.3953,-0.6311,0.08029999999999993,-0.6299999999999999
2015-05-29,1.13,3.404,2.3099999999999996,0.6699999999999999,1.2997,0.2599999999999998,1.1373,1.591,-0.30010000000000014,6.3797999999999995,1.2643,-0.0636000000000001,-0.3794,-0.8258,0.07599999999999996,-0.54
2015-06-05,0.88,4.2465,2.5300000000000002,3.3000000000000003,1.0519999999999998,3.75,1.6789999999999998,1.6037,0.20650000000000002,6.2265,0.4433,0.05620000000000003,-0.767,-0.8084,-0.042300000000000004,-0.6900000000000004
2015-06-12,0.7500000000000001,4.0923,2.8900000000000006,5.79,1.4804000000000002,1.4900000000000002,2.0795,1.3130000000000002,0.018900000000000028,6.098099999999999,0.08789999999999998,0.06059999999999999,-0.7932,-0.8064,-0.0121,-0.4900000000000002
2015-06-19,0.5100000000000001,3.9727,0.5800000000000001,1.52,1.9916000000000003,-1.4700000000000006,0.2591999999999999,1.3237,-1.5545,5.8736,0.019399999999999973,-0.14159999999999995,-0.7733,-0.8336,-0.05469999999999997,-0.6300000000000003
2015-06-26,0.5399999999999999,3.867,0.08999999999999986,0.7299999999999999,2.1700999999999997,-1.2300000000000004,0.17510000000000003,1.318,-0.12680000000000002,5.9788,-0.054400000000000004,-0.11909999999999998,-0.7925,-0.7853,-0.08310000000000006,-0.7000000000000002
2015-07-03,0.56,3.5452,0.17999999999999972,1.46,2.2775000000000003,-1.2699999999999996,0.9043000000000001,1.208,0.06630000000000003,5.4437,0.5037999999999999,0.045700000000000074,-0.6969,-0.5581,-0.2187,-1.06
2015-07-10,0.69,4.0396,-0.22000000000000064,2.48,1.2776,1.0700000000000003,0.3527,1.069,-2.4114,5.790899999999999,0.6612000000000001,0.021300000000000097,-0.6668000000000001,-0.5296000000000001,-0.2359,-0.9199999999999999
2015-07-17,0.71,4.7113,-1.4000000000000004,3.39,1.4158,0.5600000000000005,0.7336,1.3707,1.4051,5.5451,0.365,0.09010000000000007,-0.6833,-0.4706,-0.3609,-1.0
2015-07-24,0.78,5.422599999999999,0.7199999999999998,2.75,1.5309,5.52,5.920999999999999,1.2199,0.8574,5.837,0.32830000000000004,0.1785000000000001,-0.6632,-0.463,-0.4506,-0.5899999999999999
2015-07-31,0.8600000000000001,5.106,3.6999999999999997,3.0599999999999996,1.4544,3.2300000000000004,7.2967,1.8714,1.8536000000000001,4.971599999999999,0.46919999999999995,0.2032999999999996,-0.7392,-0.22290000000000001,-0.7434000000000001,-1.0100000000000002
2015-08-07,0.8700000000000001,5.5558,1.73,2.88,1.3882999999999999,2.200000000000001,6.3617,1.8138999999999998,2.0622,4.7042,0.33140000000000003,0.17669999999999986,-0.7353,-0.2335,-0.8092,-1.02
2015-08-14,1.23,8.2424,3.0100000000000002,6.95,2.7404,11.479999999999999,5.9584,2.0568,2.6623,5.377699999999999,0.1835,0.20809999999999995,-0.7434,-0.22510000000000002,-0.7325,-0.8799999999999999
2015-08-21,1.06,11.2127,4.290000000000001,5.85,3.824,11.270000000000001,-0.021999999999999797,2.0325,4.1914,5.4542,-0.0922,0.32399999999999984,-0.76,-0.18980000000000002,-0.7998000000000001,-0.8400000000000003
2015-08-28,0.76,7.2688,4.220000000000001,4.97,3.0718999999999994,7.359999999999999,-8.9758,2.3658,-0.6595000000000001,4.981199999999999,0.034999999999999976,0.3060999999999998,-0.7968,-0.5239,-0.8786,-1.1
2015-09-04,1.03,5.9383,4.93,4.42,2.8792999999999997,9.330000000000002,-0.4205000000000001,2.941,1.9211,5.3118,0.5022,0.4738000000000002,-0.6104,-0.5898,-0.8581000000000001,-1.2000000000000002
2015-09-11,1.05,5.4213000000000005,4.01,3.56,2.8319,8.850000000000001,-6.488300000000001,2.998,0.9576,5.2894000000000005,0.5323,0.5981000000000001,-0.6496,-0.6593,-0.8248,-1.1800000000000002
2015-09-18,0.8700000000000001,3.9754,3.21,2.79,2.0778999999999996,3.0700000000000003,-3.9197,2.5587,1.034,4.929400000000001,0.4717,0.3783000000000003,-0.6732,-1.1832,-0.8971,-1.5699999999999998
2015-09-25,1.01,5.462999999999999,4.549999999999999,2.9,3.2878999999999996,13.760000000000002,-0.6327000000000003,2.7091000000000003,6.8352,5.3781,0.4958,0.6422000000000003,-0.6291,-0.7021999999999999,-0.7069000000000001,-1.5699999999999998
2015-10-02,1.2,5.1519,2.3,2.78,3.4781999999999997,9.69,-1.5835000000000001,2.3502,2.8987,5.821,1.2053,0.4493999999999998,-0.38029999999999997,-0.1409,-0.45330000000000004,-1.13
2015-10-09,1.05,2.3439,1.12,1.9900000000000002,2.4774999999999996,9.590000000000002,-5.3382000000000005,1.5508,-1.168,5.1898,1.373,0.5516000000000001,-0.3743,-0.0574,-0.44630000000000003,-1.3899999999999997
2015-10-16,0.6799999999999999,2.9764,1.21,1.9500000000000002,1.4546999999999999,8.97,-5.1274999999999995,1.4967000000000001,-1.7929,6.6135,1.5232999999999999,0.359,-0.3843,-0.0748,-0.37760000000000005,-1.2899999999999996
2015-10-23,0.8500000000000001,2.8109,-0.8700000000000001,2.4899999999999998,0.9927999999999999,6.58,-3.1279000000000003,2.0337,0.019000000000000017,5.141399999999999,1.5215999999999998,0.43869999999999987,-0.38680000000000003,-0.0688,-0.41569999999999996,-1.0199999999999996
2015-10-30,1.19,4.0996,2.59,3.51,2.7215000000000003,5.369999999999999,0.3615999999999997,2.1759,-0.14009999999999997,4.2682,1.7111,0.5230000000000001,-0.3119,0.0215,-0.43300000000000005,-1.13
2015-11-06,0.8299999999999998,3.2681,2.0599999999999996,2.83,2.4215,2.1400000000000006,-1.1439,2.2771,0.4191,2.75,1.3886999999999998,0.6400000000000001,-0.5212,-0.2657,-0.4212,0.16000000000000014
2015-11-13,0.8599999999999999,3.7682,1.9299999999999997,3.6700000000000004,3.0078000000000005,5.35,-0.4777,2.3693999999999997,1.4027,2.75,1.2028999999999999,0.6383999999999999,-0.5105000000000001,-0.2551,-0.3667,0.0
2015-11-20,0.94,2.349,0.3899999999999997,3.04,3.0078000000000005,1.3200000000000003,-3.5723000000000003,2.2632000000000003,-1.7996,2.5199999999999996,1.188,0.7119,-0.6412,-0.3701,-0.41769999999999996,0.29000000000000004
2015-11-27,0.8299999999999998,1.9772,1.0899999999999999,2.9000000000000004,3.3475,0.5499999999999998,-3.4429,2.3629,0.9419,2.1500000000000004,0.5395,0.3087,-1.1731,-1.1746,-0.49729999999999996,0.2400000000000002
2015-12-04,0.8399999999999999,2.3750999999999998,2.0599999999999996,3.84,2.8367000000000004,3.420000000000001,-3.7227,2.4066,0.4503999999999999,4.4808,-0.535,0.3853,-0.6495,-1.0981,-0.8844,0.44999999999999973
2015-12-11,0.81,4.0336,1.5899999999999999,5.29,4.4342,9.399999999999999,-1.3682,2.5758,1.5756000000000001,3.8627000000000002,0.3173,0.055299999999999905,-0.8093,-1.2812,-0.8925,0.5000000000000004
2015-12-18,0.54,4.1802,-0.20999999999999996,8.43,4.7671,5.680000000000001,-2.1657,2.5368,2.2524,3.289999999999999,0.1251,0.39239999999999986,-0.7354999999999999,-0.9779,-0.8678999999999999,0.69
2015-12-25,0.73,4.3652,-0.3200000000000003,7.86,5.4091,5.89,-3.9508,2.7113,1.8626999999999998,3.6449999999999996,0.10199999999999998,0.19119999999999981,-0.6389,-0.6629,-0.946,-0.06999999999999984
2016-01-01,-0.16000000000000014,3.7695,-0.2400000000000002,4.13,4.228199999999999,5.43,1.3090000000000002,2.4849,4.6884,2.7942,0.5317999999999999,1.0329000000000002,-0.4753,-0.325,-1.0288,0.7300000000000004
2016-01-08,0.7,4.9865,0.54,4.859999999999999,6.342700000000001,7.27,2.0422000000000002,2.6534,5.7019,2.9481,0.32100000000000006,1.3126000000000002,-0.4455,-0.2429,-0.9623,0.8500000000000005
2016-01-15,0.5799999999999998,5.2607,2.37,8.89,7.594000000000001,8.040000000000001,-0.09420000000000028,2.3948,7.321,2.7041000000000004,0.4714999999999999,1.2681,-0.4618,-0.2064,-1.0972,1.0
2016-01-22,0.6199999999999999,2.7908,0.5999999999999996,3.8099999999999996,4.1218,3.53,-2.8622,2.1113,-1.6118000000000001,2.839600000000001,0.41279999999999994,2.1834,-0.4319,-0.17300000000000001,-0.9671000000000001,-0.5799999999999996
2016-01-29,0.6299999999999999,2.2729,0.8700000000000001,6.31,4.6624,1.4300000000000002,-2.4996,1.9259,-0.095,2.4654000000000007,0.3709999999999999,1.6386000000000003,-0.4334,-0.2275,-0.9731000000000001,2.62
2016-02-05,1.02,1.7645,0.96,4.02,6.2875000000000005,2.04,-2.7893,2.1271999999999998,-6.0545,2.665899999999999,0.43620000000000003,0.5668000000000002,-0.5315,-0.1892,-1.3532,1.87
2016-02-12,1.08,1.8763,2.3,1.8,4.5424,3.1500000000000004,-2.3166,1.7223000000000002,-6.085999999999999,2.8511999999999986,0.4394999999999999,0.8700000000000001,-0.5576,-0.10469999999999999,-1.3403,-2.99
2016-02-19,1.29,2.3569,2.17,4.14,4.5274,3.7700000000000005,-2.135,1.9641000000000002,1.7958999999999998,2.9738999999999987,0.45630000000000004,1.1096,-0.5943,-0.15109999999999998,-1.3593,-1.1400000000000001
2016-02-26,1.06,1.5962,3.8199999999999994,2.5599999999999996,2.6507000000000005,0.7600000000000007,-3.8256,1.9220000000000002,2.4402,1.4498999999999995,0.10120000000000007,0.9565000000000001,-0.6888,-0.5037,-1.3375,-2.5100000000000002
2016-03-04,0.6299999999999999,1.6195,1.33,1.6,0.8438000000000003,0.5200000000000005,-6.0568,2.1006,-3.7886,1.2001000000000008,0.8266,0.7237999999999998,-0.387,-0.8385,-0.7819999999999999,2.38
2016-03-11,0.8099999999999998,1.0659,2.26,1.6800000000000002,0.4843000000000002,1.2700000000000005,-3.2518000000000002,1.9561,-5.269500000000001,1.7809000000000008,0.8286,0.6524000000000001,-0.3425,-0.806,-0.7852999999999999,-0.8799999999999999
2016-03-18,0.6799999999999999,1.3022,1.4800000000000004,1.25,-0.7683999999999997,-1.1600000000000001,-2.8717,1.8038,-3.816,0.13700000000000045,0.9981,0.8841000000000001,-0.3396,-0.8266,-0.8049,-0.8799999999999999
2016-03-25,0.42999999999999994,1.928,3.7799999999999994,7.84,-0.3377999999999999,-0.09999999999999964,-5.1854000000000005,1.8235000000000001,-3.2156000000000002,-0.22999999999999865,0.8395999999999999,0.9731000000000001,-0.3405,-0.8128,-0.8109,-0.9500000000000002
2016-04-01,0.8799999999999999,1.0975,0.09999999999999964,1.4699999999999998,0.09130000000000038,-2.43,-1.842,1.9988000000000001,-2.4695,2.8369,1.6134,1.3496000000000001,-0.4364,-0.4686,-0.7156,-0.6800000000000002
2016-04-08,0.8599999999999999,1.8117999999999999,1.9399999999999995,1.3399999999999999,0.23900000000000032,-0.8500000000000001,-1.6611000000000002,1.9768,-2.6843999999999997,4.0868,1.2896999999999998,1.5169000000000001,-0.3947,-0.405,-0.6833,-0.4900000000000002
2016-04-15,0.98,1.9682,1.3899999999999997,1.1400000000000001,-0.0008999999999996788,0.8300000000000001,-0.6538000000000002,2.0879000000000003,-1.1803999999999997,4.6052,1.4749999999999999,1.5618000000000003,-0.398,-0.2724,-0.6920000000000001,-0.6600000000000001
2016-04-22,0.51,1.4514,2.13,2.55,0.005700000000000038,-0.9500000000000002,-1.734,2.4567,-1.1775999999999998,3.2028,1.378,1.8230999999999997,-0.4025,-0.2614,-0.6328,-0.4500000000000002
2016-04-29,0.3599999999999999,2.0551,2.91,3.9899999999999998,-0.27549999999999963,1.1099999999999994,0.4796999999999998,2.5106,-0.8355999999999997,4.4161,1.3043,1.6098000000000003,-0.3933,-0.2178,-0.6502,-0.4500000000000002
2016-05-06,-0.16000000000000003,0.8711,1.5899999999999999,3.8199999999999994,-0.3293999999999999,2.47,-0.11940000000000017,1.9387,-0.4130999999999998,4.309100000000001,0.798,1.7782,-0.12890000000000001,0.11359999999999998,-1.0306,-1.1300000000000003
2016-05-13,0.45999999999999996,1.8247,1.2200000000000006,2.3099999999999996,0.3216000000000001,2.9,0.43630000000000013,1.768,0.020500000000000185,4.343,0.7791999999999999,1.6959,-0.11170000000000002,0.044800000000000006,-1.0372,-1.1600000000000001
2016-05-20,0.56,1.7904,3.05,1.57,0.05150000000000032,7.620000000000001,1.0295999999999998,2.1841999999999997,-0.8497999999999999,3.5904000000000007,0.9468000000000001,2.2394,-0.0761,0.1591,-0.9989,0.6299999999999999
2016-05-27,0.43999999999999995,1.7711999999999999,0.5600000000000005,1.51,0.10709999999999997,1.2799999999999998,-0.4345000000000001,1.913,-0.8985999999999998,3.374500000000001,0.9926000000000001,2.1052,-0.15350000000000003,0.04159999999999997,-0.9722,1.46
2016-06-03,0.6499999999999999,1.1465,1.0099999999999998,1.3599999999999999,-0.21730000000000005,1.3200000000000003,-0.4699,2.7335000000000003,-0.5388,3.1267999999999994,1.2419,1.892,-0.5193,-0.24680000000000002,-0.789,0.3799999999999999
2016-06-10,0.5899999999999999,0.5928,0.3600000000000003,1.83,-0.2903,1.7800000000000002,-0.3328,2.7362,-1.8277,2.6127000000000002,0.9630000000000001,1.7221999999999995,-0.5794,-0.49019999999999997,-0.8306,0.5999999999999996
2016-06-17,0.41999999999999993,0.6244000000000001,1.17,1.37,0.10919999999999996,2.67,-0.645,2.5467,-1.8931,1.9074999999999989,0.8923000000000001,1.8732000000000002,-0.7299,-0.5491999999999999,-0.8683,0.16000000000000014
2016-06-24,0.6699999999999999,1.0347,3.2200000000000006,1.9,-0.20090000000000008,6.26,2.2911,2.5624000000000002,-0.9745999999999999,2.7202,0.7597,1.0265,-1.012,-0.7385999999999999,-1.0014,-0.56
2016-07-01,0.47,0.31399999999999995,1.7300000000000004,1.16,0.05810000000000004,0.7199999999999998,-0.6213000000000001,1.6356,-2.469,4.1936,0.9957,1.8094999999999999,-0.7372,-0.049299999999999955,-0.9704,1.1399999999999997
2016-07-08,0.53,0.4386,0.46000000000000085,1.78,0.24909999999999988,1.21,-0.3892,1.5506,-0.9536,4.4252,0.9228000000000001,1.6055000000000001,-0.7956,-0.245,-0.8025,0.79
2016-07-15,0.5700000000000001,0.45389999999999997,0.010000000000000675,0.5799999999999998,0.25859999999999994,0.23999999999999977,-1.1899000000000002,1.4956,-4.0867,4.8057,0.6434,1.6970999999999998,-0.8240999999999999,-0.3558,-0.8442,0.39999999999999947
2016-07-22,0.3900000000000001,0.6609999999999999,0.40000000000000036,0.5899999999999999,0.7333000000000003,1.8999999999999995,0.04420000000000002,1.8218999999999999,-2.1564,4.610200000000001,0.8797999999999999,1.6585,-0.8099,-0.20909999999999995,-0.8802,0.5300000000000002
2016-07-29,0.3700000000000001,0.6682,0.4400000000000004,1.55,0.08570000000000011,2.9299999999999997,0.4716,1.7746,-1.8086,5.1226,0.8646,1.9839000000000002,-0.7187,-0.05399999999999999,-0.9924,-0.4200000000000004
2016-08-05,0.7499999999999999,0.9460000000000001,-0.5300000000000002,1.47,0.14239999999999986,1.83,-0.47860000000000014,1.4428999999999998,-6.4638,4.5710999999999995,0.6973,1.4621,-0.8199000000000001,-0.10880000000000001,-0.7176,-1.2799999999999998
2016-08-12,0.7000000000000001,0.9901000000000001,-0.22000000000000064,0.9999999999999998,0.052999999999999936,0.31000000000000005,0.4896999999999998,1.4291,-4.1195,5.369999999999999,0.4895,1.3552000000000004,-0.7301,-0.07119999999999999,-0.5928,-0.48
2016-08-19,0.52,0.803,-0.010000000000000675,0.34999999999999987,0.23880000000000012,1.6399999999999997,0.5928,1.3839000000000001,-1.1564,5.1729,0.5543,1.4906000000000001,-0.6832,0.031299999999999994,-0.5593,-0.23999999999999977
2016-08-26,0.63,0.9903000000000001,0.21999999999999975,-0.21999999999999997,0.38719999999999977,2.45,0.39369999999999994,1.5207,-2.4415,5.0958000000000006,0.9221999999999999,1.4918999999999998,-0.7541,0.057499999999999996,-0.5548000000000001,-1.3499999999999996
2016-09-02,0.6200000000000001,1.0312,1.0700000000000003,1.26,1.0022999999999997,3.1799999999999997,2.5446999999999997,1.2025,-3.1835999999999998,3.9265999999999988,0.7505999999999999,1.2450999999999999,-0.9291,-0.4437,-0.40700000000000014,1.4699999999999998
2016-09-09,0.69,1.4467999999999999,0.5899999999999999,2.45,3.8195000000000006,2.16,0.7263999999999999,1.0514,0.6795000000000001,3.1738999999999997,0.7334999999999999,0.8429000000000002,-0.8734999999999999,-0.4841,-0.4267000000000001,2.6499999999999995
2016-09-16,0.78,1.188,1.4900000000000002,5.03,7.0459000000000005,2.8499999999999996,1.2900999999999998,1.1907,-0.6638999999999999,4.569799999999999,0.9128999999999999,1.3598000000000003,-1.0072,-0.6442000000000001,-0.48130000000000006,4.26
2016-09-23,0.8200000000000001,0.7938000000000001,0.6800000000000006,1.7699999999999998,3.9123,1.2699999999999996,0.7932999999999999,0.8836999999999999,-2.9280999999999997,3.3130999999999986,1.2001000000000002,1.8505999999999996,-1.0003,-0.45009999999999994,-0.39880000000000004,-0.31000000000000005
2016-09-30,-0.29000000000000004,0.8257,2.1400000000000006,1.8299999999999998,1.5629,1.1700000000000004,0.36650000000000005,0.7712000000000001,-1.5508000000000002,4.1615,0.2624000000000001,2.009,-1.2016,-0.12980000000000003,-0.7317,1.3199999999999998
2016-10-07,-0.17000000000000015,1.0221999999999998,1.2300000000000004,1.45,2.0427,3.03,0.3369,0.8749,0.10009999999999997,4.618,0.1693,1.9995999999999996,-0.9067000000000001,0.061,-0.5869000000000001,0.19999999999999973
2016-10-14,-0.10000000000000009,1.5977000000000001,1.5200000000000005,6.499999999999999,2.0945,3.4100000000000006,1.1926,0.8600000000000001,1.0096999999999998,3.7219999999999995,0.18280000000000007,1.7132,-1.0165000000000002,0.15910000000000002,-0.5959000000000001,1.6599999999999997
2016-10-21,-0.010000000000000009,1.4432,1.4300000000000006,0.7900000000000003,2.1564,5.029999999999999,0.5524,0.8653,1.4933999999999998,5.075199999999999,0.0756,1.9339,-0.9475,0.2398,-0.6708000000000001,1.3000000000000003
2016-10-28,-0.28,1.1775000000000002,1.58,0.5700000000000001,2.0828,3.15,1.7752,0.8351999999999999,1.5295999999999998,5.3902,0.24030000000000007,1.9992999999999994,-0.9384,0.2329,-0.7027,2.1999999999999997
2016-11-04,-0.30000000000000004,1.1634,1.3899999999999997,0.42999999999999994,1.1844000000000001,5.5,1.0265,0.7199,-1.1930999999999998,5.9174999999999995,-0.31499999999999995,1.8534000000000002,-0.9586,-0.3839,-0.7891,0.15000000000000036
2016-11-11,-0.09000000000000008,2.3827000000000003,0.5800000000000001,5.5200000000000005,3.6454999999999997,4.67,18.032,1.0176,2.0831,4.444999999999999,-0.46309999999999996,3.1012,-0.8096,-0.3143,-0.7964,-1.44
2016-11-18,-0.26,1.2735999999999998,1.79,5.04,2.1217,13.85,8.551499999999999,1.0645,1.6969999999999998,4.305000000000001,-0.5169,2.6226999999999996,-0.8874,-0.2831,-0.8026,0.7600000000000002
2016-11-25,-0.3700000000000001,1.2504,0.2999999999999998,4.51,1.8706999999999998,6.91,8.3944,1.1349,-0.9411999999999999,4.044999999999999,-0.6179,2.6868000000000003,-0.9568,-0.49150000000000005,-0.8616,-2.6999999999999997
2016-12-02,-0.3899999999999999,0.3488,1.3899999999999997,3.4099999999999997,4.5794,2.55,3.9862,0.8548,-0.6787000000000001,4.77,-1.2227000000000001,1.8455999999999997,-1.8599,-1.939,-0.6392,-0.52
2016-12-09,-0.4099999999999999,0.4041,0.8100000000000005,2.69,4.6228,0.8099999999999996,-7.6866,0.794,-2.112,5.0112000000000005,-1.5090000000000001,1.6481,-1.8439,-1.791,-0.7817999999999999,0.6299999999999999
2016-12-16,-0.58,0.6878000000000001,1.0300000000000002,6.950000000000001,6.896399999999999,4.51,3.8214999999999995,1.1326,-0.7753999999999999,4.681799999999999,-1.2695,2.0195000000000003,-1.9628999999999999,-1.6037,-0.848,0.9699999999999998
2016-12-23,-0.65,1.4649,1.2599999999999998,4.75,10.088799999999999,1.0899999999999999,4.5663,1.2573,2.3149000000000006,4.625,-1.3388,2.2146000000000003,-2.0423,-1.5,-0.8815,0.52
2016-12-30,-0.42999999999999994,0.8790000000000001,0.9500000000000002,3.48,11.242999999999999,0.4299999999999997,0.37929999999999997,1.1831,-1.0619999999999998,6.046099999999999,-1.0903,2.5913999999999997,-1.537,-1.462,-0.6560999999999999,0.27
2017-01-06,-0.08000000000000007,0.5628,1.2199999999999998,2.08,11.7197,1.8599999999999999,-2.4381,0.7004999999999999,-1.8827,6.650200000000001,-1.706,3.0496000000000003,-1.6640000000000001,-0.6574,-0.8379,-0.5900000000000003
2017-01-13,0.0,0.41559999999999997,2.37,2.8899999999999997,5.938500000000001,0.6200000000000001,-2.4158,0.6614,-2.7066,5.635000000000001,-1.7645,2.7060999999999997,-1.4854,-0.4696,-0.7973,2.51
2017-01-20,-0.28,0.3524999999999998,2.29,3.25,5.3162,0.5099999999999998,2.3294999999999995,0.6182000000000001,-2.5206999999999997,5.335,-1.7629000000000001,2.7741000000000002,-1.5256,-0.3689,-0.798,-0.5800000000000001
2017-01-27,-0.6000000000000001,0.8569,2.9799999999999995,0.8699999999999997,5.4947,1.3400000000000003,-1.4878,0.6929000000000001,-2.4994,5.185,-1.7468000000000001,2.8529000000000004,-1.4812,-0.3245,-0.8342,-1.2700000000000002
2017-02-03,-1.09,-0.41690000000000005,1.1500000000000004,0.7999999999999998,3.7350000000000003,0.54,0.8157000000000001,0.14660000000000006,-2.8744,6.0814,-2.0951999999999997,1.4720000000000004,-2.011,-0.38220000000000004,-1.319,3.85
2017-02-10,-1.4600000000000002,-0.3143,2.05,1.17,2.0749000000000004,-0.52,0.5844,0.31200000000000006,-3.3953,6.1797,-2.1534,1.7913000000000006,-1.95,-0.3598,-1.3206000000000002,-1.03
2017-02-17,-1.83,-0.018100000000000005,2.63,1.9900000000000002,3.7165,1.6099999999999994,2.0196,0.24309999999999998,-2.8663000000000003,5.615,-2.2121999999999997,1.9119000000000002,-1.9721,-0.36920000000000003,-1.2473,-1.88
2017-02-24,-1.56,-0.17810000000000015,1.4500000000000002,2.2699999999999996,1.6898999999999997,-0.1900000000000004,3.0078,0.24180000000000001,-3.5547000000000004,5.220000000000001,-2.222,1.6054000000000004,-2.0136,-0.40850000000000003,-1.2411,-0.26000000000000023
2017-03-03,-1.1400000000000001,0.08570000000000011,1.7100000000000004,3.6,3.8399,1.71,-1.6195,0.19720000000000004,1.1759,7.2507,-3.0084999999999997,1.6599999999999993,-2.6178,-0.8681000000000001,-1.2528000000000001,-0.94
2017-03-10,-0.76,0.29400000000000004,1.7500000000000004,1.6400000000000001,4.6132,0.3799999999999999,6.0221,0.2189000000000001,0.437,6.3161000000000005,-3.1875,1.6777999999999995,-2.5698,-0.8905000000000001,-1.3881999999999999,-0.43000000000000016
2017-03-17,-0.9600000000000002,0.5117,0.9499999999999997,0.04999999999999982,3.3554000000000004,-0.5,5.0662,0.11530000000000007,-0.8899999999999999,5.870100000000001,-3.1054999999999997,1.8270999999999997,-2.766,-1.0002,-1.4285,-0.5099999999999998
2017-03-24,-1.46,-0.15589999999999993,0.9099999999999997,0.6000000000000001,3.3186999999999998,-0.41999999999999993,1.1883999999999997,0.18170000000000008,-1.2871,6.742800000000001,-3.2363,1.7793,-2.7082,-0.7263999999999999,-1.3931,-0.31000000000000005
2017-03-31,-1.5199999999999998,0.4576,0.7399999999999998,0.31000000000000005,3.1986000000000003,-0.11999999999999966,-0.49680000000000035,0.16160000000000008,-0.9156,5.704699999999999,-2.7021,1.3826,-1.9681,-0.3371,-0.9700000000000001,-0.31999999999999984
2017-04-07,-1.42,0.8785000000000001,1.6999999999999997,0.1499999999999999,3.1483000000000003,0.9899999999999998,-1.3175000000000003,0.16280000000000006,-0.102,7.058999999999999,-2.7128,1.6443000000000003,-1.9898,-0.3761,-0.9024000000000001,0.4900000000000002
2017-04-14,-1.4499999999999997,0.7148000000000001,1.69,-0.9199999999999999,2.3306,0.13000000000000034,-6.775600000000001,0.19030000000000002,-1.0124,5.83,-2.7043000000000004,1.5864000000000003,-2.0587999999999997,-0.4247,-0.9095000000000001,1.96
2017-04-21,-1.4499999999999997,0.49970000000000003,2.1299999999999994,-0.3700000000000001,2.7831,1.1599999999999997,-4.3817,0.12250000000000005,-0.6145,6.1904,-2.6048,2.0184000000000006,-2.0676,-0.4378,-0.9426000000000001,-1.66
