date,CNH,IDR,INR,KRW,MYR,PHP,SGD,THB,TWD
1993-05-14,,,,,1.0560464438670916,,,,
1993-05-21,,,,,1.1068282185223959,,,,
1993-05-28,,,,,1.2423739121076112,,,,
1993-06-04,,,,,1.303930154389786,,,,
1993-06-11,,,,,1.1755779614575121,,,,
1993-06-18,,,,,1.0594375991906217,,,,
1993-06-25,,,,,1.087111960629466,,,,
1993-07-02,,,,,1.3307658032683418,,,,
1993-07-09,,,,,1.5462269448256725,,,,
1993-07-16,,,,,1.5429676249884203,,,,
1993-07-23,,,,,1.603049292255493,,,,
1993-07-30,,,,,0.3600121493628462,,,,
1993-08-06,,,,,0.4482851325828131,,,,
1993-08-13,,,,,0.47776487139968693,,,,
1993-08-20,,,,,0.3859210719717276,,,,
1993-08-27,,,,,0.5161375341892287,,,,
1993-09-03,,,,,0.4684638927581866,,,,
1993-09-10,,,,,0.5227373733414131,,,,
1993-09-17,,,,,0.3746566261446429,,,,
1993-09-24,,,,,0.4413758131657089,,,,
1993-10-01,,,,,0.3834149453997005,,,,
1993-10-08,,,,,0.5533092711791551,,,,
1993-10-15,,,,,0.5610680047212839,,,,
1993-10-22,,,,,0.8248444510117381,,,,
1993-10-29,,,,,0.6729671744411481,,,,
1993-11-05,,,,,0.6294327685109433,,,,
1993-11-12,,,,,0.6935049871078112,,,,
1993-11-19,,,,,0.514679069768683,,,,
1993-11-26,,,,,0.4254115261349955,,,,
1993-12-03,,,,,0.4680550007025208,,,,
1993-12-10,,,,,0.16465871480863747,,,,
1993-12-17,,,,,0.1871887761835634,,,,
1993-12-24,,,,,0.9113276334359262,,,,
1993-12-31,,,,,4.617904850593788,,,,
1994-01-07,,,,,2.9399333250405864,,,,
1994-01-14,,,,,2.3530831770809777,,,,
1994-01-21,,,,,2.3484970579349334,,,,
1994-01-28,,,,,2.237361476492683,,,,
1994-02-04,,,,,2.2284043574962245,,,,
1994-02-11,,,,,2.2327188087696896,,,,
1994-02-18,,,,,2.2011813671430422,,,,
1994-02-25,,,,,1.8403735127309664,,,,
1994-03-04,,,,,1.8450068818177476,,,,
1994-03-11,,,,,1.8437966981325478,,,,
1994-03-18,,,,,1.8586851953585946,,,,
1994-03-25,,,,,1.8569152168165366,,,,
1994-04-01,,,,,1.721821466000691,,,,
1994-04-08,,,,,1.686508602920133,,,,
1994-04-15,,,,,1.684049331737661,,,,
1994-04-22,,,,,1.6926506124786034,,,,
1994-04-29,,,,,1.7359207969658648,,,,
1994-05-06,,,,,1.6904910245446354,,,,
1994-05-13,,,,,1.6645359816392342,,,,
1994-05-20,,,,,1.7122531569747719,,,,
1994-05-27,,,,,1.7178391000250501,,,,
1994-06-03,,,,,1.70907576256968,,,,
1994-06-10,,,,,1.674201742151007,,,,
1994-06-17,,,,,1.6805555665637482,,,,
1994-06-24,,,,,1.7689211296509224,,,,
1994-07-01,,,,,1.4961221986483582,,,,
1994-07-08,,,,,2.007361917298281,,,,
1994-07-15,,,,,-1.2294022993985612,,,,
1994-07-22,,,,,-1.2100251983198262,,,,
1994-07-29,,,,,-1.5084533651933232,,,,
1994-08-05,,,,,-1.3183608724372167,,,,
1994-08-12,,,,,-1.2208973616059777,,,,
1994-08-19,,,,,-1.2213285029697531,,,,
1994-08-26,,,,,-1.1824889486638186,,,,
1994-09-02,,,,,-1.1915297439386192,,,,
1994-09-09,,,,,-1.2024967388121057,,,,
1994-09-16,,,,,-1.2092860772840157,,,,
1994-09-23,,,,,-1.208625505208802,,,,
1994-09-30,,,,,-1.1979721029903612,,,,
1994-10-07,,,,,-1.2230890500536362,,,,
1994-10-14,,,,,-1.1738299459094608,,,,
1994-10-21,,,,,-1.1161078593485891,,,,
1994-10-28,,,,,-1.2320416312919371,,,,
1994-11-04,,,,,-1.0242216980353234,,,,
1994-11-11,,,,,-0.5968375849512203,,,,
1994-11-18,,,,,-0.6082730639092335,,,,
1994-11-25,,,,,-0.4723084686267171,,,,
1994-12-02,,,,,-0.4787353255076853,,,,
1994-12-09,,,,,-0.48883631308182834,,,,
1994-12-16,,,,,-0.5481701525458665,,,,
1994-12-23,,,,,-0.5961879620637598,,,,
1994-12-30,,,,,-0.7366246329584119,,,,
1995-01-06,,,,,-0.8536160442518212,,,,
1995-01-13,,,,,-0.8160682581871468,,,,
1995-01-20,,,,,-0.7370869689526738,,,,
1995-01-27,,,,,-0.7375573130299123,,,,
1995-02-03,,,,,-0.24643134599745137,,,,
1995-02-10,,,,,-0.047533291637315456,,,,
1995-02-17,,,,,-0.09650539114194567,,,,
1995-02-24,,,,,-0.04475610992215484,,,,
1995-03-03,,,,,0.04403261679212181,,,,
1995-03-10,,,,,0.07851047749846272,,,,
1995-03-17,,,,,0.14111247608640326,,,,
1995-03-24,,,,,0.22864444780236057,,,,
1995-03-31,,,,,-0.11479089853783307,,,,
1995-04-07,,,,,-1.9685217289321582,,,,
1995-04-14,,,,,-1.667038321936609,,,,
1995-04-21,,,,,-1.737370611579212,,,,
1995-04-28,,,,,-1.7383995198061932,,,,
1995-05-05,,,,,-1.866657775728724,,,,
1995-05-12,,,,,-1.155489369262319,,,,
1995-05-19,,,,,-0.9656287958026321,,,,
1995-05-26,,,,,-1.015985201274062,,,,
1995-06-02,,,,,-0.9811544124920342,,,,
1995-06-09,,,,,-0.8218502922640833,,,,
1995-06-16,,,,,-0.8211902271072435,,,,
1995-06-23,,,,,-0.7993568695863682,,,,
1995-06-30,,,,,-0.8920082279787435,,,,
1995-07-07,,,,,-0.8981104255702653,,,,
1995-07-14,,,,,-0.9263328056142915,,,,
1995-07-21,,,,,-1.0109500722151918,,,,
1995-07-28,,,,,-0.9885640616276443,,,,
1995-08-04,,,,,-1.022626748081921,,,,
1995-08-11,,,,,-1.0549907356938193,,,,
1995-08-18,,,,,-0.8720773763414573,,,,
1995-08-25,,,,,-0.8340444004027129,,,,
1995-09-01,,,,,-0.8857002970122143,,,,
1995-09-08,,,,,-0.9077515937354448,,,,
1995-09-15,,,,,-0.9034972788284121,,,,
1995-09-22,,,,,-0.8848755101033957,,,,
1995-09-29,,,,,-1.0806742716995512,,,,
1995-10-06,,,,,-0.6048353542544906,,,,
1995-10-13,,,,,-0.43969925520443737,,,,
1995-10-20,,,,,-0.4480595482023554,,,,
1995-10-27,,,,,-0.4877902676167497,,,,
1995-11-03,,,,,-0.6036860230535337,,,,
1995-11-10,,,,,-0.6162434769802587,,,,
1995-11-17,,,,,-0.2782464946063943,,,,
1995-11-24,,,,,-0.431768384631414,,,,
1995-12-01,,,,,-0.41226611865653534,,,,
1995-12-08,,,,,-0.507280306936552,,,,
1995-12-15,,,,,-0.5791281691653724,,,,
1995-12-22,,,,,-0.5657666044061875,,,,
1995-12-29,,,,,-0.600942319817017,,,,
1996-01-05,,,,,-0.6120618429410665,,,,
1996-01-12,,,,,-0.6606656286267272,,,,
1996-01-19,,,,,-0.5994865294100998,,,,
1996-01-26,,,,,-0.5431192632866023,,,,
1996-02-02,,,,,-0.46702049302832477,,,,
1996-02-09,,,,,-0.3072034181555449,,,,
1996-02-16,,,,,-0.38321319307734814,,,,
1996-02-23,,,,,-0.4180682917450431,,,,
1996-03-01,,,,,-0.2550608718793345,,,,
1996-03-08,,-0.2713047325578502,,,-0.19051928009527205,,,-0.5083345565353093,
1996-03-15,,0.40723557154742857,,,-0.07364968108565677,,,-0.8065802529474128,
1996-03-22,,0.7239716332597868,,,-0.16257229951819288,,,-0.6049113261872547,
1996-03-29,,0.7190749692487739,,,-0.01573100105123697,,,-0.5393637812920289,
1996-04-05,,0.5354996131238805,,,-0.3040913440375279,,,-0.4496946396665378,
1996-04-12,,0.5254919846415509,,,-0.1728394199246908,,,-0.3881426361973672,
1996-04-19,,0.6397791400151496,,,-0.30507172855127723,,,-0.3416038330857227,
1996-04-26,,0.6427794140278228,,,-0.2436976775887915,,,-0.3219009583028926,
1996-05-03,,0.8362619827406397,,,-0.2656139256860599,,,-0.6088507777576401,
1996-05-10,,0.8155334008464191,,,-0.32416016324720404,,,0.2860352479006129,
1996-05-17,,0.8818978471408438,,,-0.3703829850404543,,,0.2536266838628331,
1996-05-24,,0.9222974561656041,,,-0.39031026291443455,,,0.15540772998511898,
1996-05-31,,0.9749735335494154,,,-0.4586183442517213,,,0.25491002974656757,
1996-06-07,,1.0067106292798105,,,-0.4551732116758277,,,0.1304046133304786,
1996-06-14,,0.4516677406103067,,,-0.3713264637807554,,,0.20345486069526894,
1996-06-21,,0.453313350055755,,,-0.47376697229091547,,,0.3180100059094866,
1996-06-28,,0.47878771541605286,,,-0.4264126211936066,,,0.30842458993034644,
1996-07-05,,0.40261286334909097,,,-0.6896225169210082,,,0.3623358329063278,
1996-07-12,,0.3742680250787053,,,-0.9064573091216719,,,0.42984903241730066,
1996-07-19,,0.3729407267364778,,,-1.0468889625616558,,,-0.2213047597784108,
1996-07-26,,0.3847506869178007,,,-1.0324966770908972,,,-0.2829190038042607,
1996-08-02,,0.23707816834938777,,,-1.0445146376564667,,,-0.23005296769674777,
1996-08-09,,0.3415676986597345,,,-1.105256503901811,,,-0.3906884212990255,
1996-08-16,,0.41901083598553834,,,-1.2306369062603923,,,-0.41771946204798366,
1996-08-23,,0.5301384042881226,,,-1.2447320977731382,,,-0.552997454158275,
1996-08-30,,0.6309261584354919,,,-1.446266029594094,,,-0.529154128780349,
1996-09-06,,0.677157937297535,,,-1.378580148287119,,,-0.5792119843526438,
1996-09-13,,-1.3917748373843386,,,-1.461915776019054,,,-0.6043186267041948,
1996-09-20,,-1.3662567927891336,,,-1.4600071328102249,,,-0.4771321589206194,
1996-09-27,,-1.3527497382348281,,,-1.5248634544145545,,,-0.5997237037745621,
1996-10-04,,-1.5276147926948835,,,-1.3704181787827092,,,-0.6543120972620318,
1996-10-11,,-1.4155302041299096,,,-1.614672188121746,,,-0.9278685857146673,
1996-10-18,,-1.5504897449310784,,,0.4005656723093964,,,-1.142014018596345,
1996-10-25,,-1.5614132031921844,,,0.3923626291533887,,,-1.1134359073594418,
1996-11-01,,-1.632017982912332,,,1.897399086843868,,,-1.314241237621393,
1996-11-08,,-1.6435272629064486,,,1.5427698505512568,,,-1.1739446041455492,
1996-11-15,,-1.6931021800349988,,,1.4189840722346732,,,-1.0008842581693338,
1996-11-22,,-1.6164106730113654,,,1.6747399939456948,,,-0.9308431035336094,
1996-11-29,,-1.5988466344656707,,,1.4338996979339047,,,-0.19815704773134754,
1996-12-06,,-1.6026425030243368,,,1.3841837050865073,,,-0.1274693607117762,
1996-12-13,,-1.9266124468307457,,,1.3072124781848944,,,-0.2119102993139366,
1996-12-20,,-1.8827988927652834,,,1.296425583340056,,,-0.3624927327001402,
1996-12-27,,-1.9587870809650754,,,1.2117560842018746,,,-0.3660441485638449,
1997-01-03,,-2.195881358489945,,,1.1482816135581848,,,-0.27882239755658944,
1997-01-10,,-2.5119239974387786,,,-2.117860708214263,,,-0.24725713355376633,
1997-01-17,,-2.451716122232148,,,-2.199317264562768,,,0.5392706529825091,
1997-01-24,,-2.45116384010998,,,-2.1939815126785986,,,0.8270761232488545,
1997-01-31,,-2.7197432524887195,,,-2.1230220898303904,,,0.8797249336890137,
1997-02-07,,-2.889089151422354,,,-2.183385936025761,,,0.7990623764094037,
1997-02-14,,-2.888980549014402,,,-2.018554928298981,,,0.7158699663291849,
1997-02-21,,-2.8687165190609205,,,-1.8956334706481859,,,0.37027416609868835,
1997-02-28,,-2.97613083284375,,,-1.9171201789771426,,,0.17528775744060915,
1997-03-07,,-2.794889615575499,,,-1.895948072732127,,,0.1773664967012437,
1997-03-14,,-0.2697586843566784,,,-1.8345466092657343,,,0.2141800339609516,
1997-03-21,,-0.2215163623337785,,,-1.8277774823976591,,,0.18536529746186833,
1997-03-28,,-0.31916129698082313,,,-1.7167024336016863,,,0.19289713544096268,
1997-04-04,,-0.28944331690598696,,,-1.6286316195248691,,,0.24506062738963522,
1997-04-11,,-0.11507076003728141,,,-1.3670844332926924,,,0.15642460183336104,
1997-04-18,,-0.18431184973589135,,,-1.394492298774965,,,0.2546201323518126,
1997-04-25,,2.010112861108777,,,-1.3542476755130668,,,0.27409425322401515,
1997-05-02,,1.783986093234125,,,-1.8091683528697289,,,0.23937164013957143,
1997-05-09,,1.7823878037599306,,,-1.9478294758673795,,,0.09250356419584267,
1997-05-16,,1.6254093539441525,,,-1.595064249813259,,,-0.250737215363482,
1997-05-23,,1.782036346666464,,,-1.3787930264943884,,,-1.4082873181601927,
1997-05-30,,1.4831185219738103,,,-1.3725061316712202,,,-3.0169526200691603,
1997-06-06,,1.3730912280303345,,,-1.4429185694701365,,,-3.126141032578423,
1997-06-13,,1.406495375706864,,,-1.4411576558924075,,,-1.602235257513958,
1997-06-20,,1.5552931143947857,,-1.3978701018695538,-1.4369129190877388,0.5848431563043697,-0.24751538963566316,-0.9832791850914555,-1.0998278268216128
1997-06-27,,1.5901289916830152,,-1.4108466341664807,-1.4403985295492987,0.5254038066409026,-0.31161934402564545,-0.8104304739425419,-1.1175204572520456
1997-07-04,,1.5937234374813856,,-1.376478787502182,-1.5351819074404842,0.3719275480864823,-0.3603950770128023,3.7694358944200297,-1.1895157279055977
1997-07-11,,1.3252351719259428,,-1.3771252479033294,-0.3277427896612292,-3.3175967770775845,-0.36010264354513954,3.385046626759055,-1.2687449757424674
1997-07-18,,3.4812184117775287,,-1.4031128988967374,4.058121834913213,5.071117318936869,1.9585029152656992,3.3585350143220163,-1.3502801720909798
1997-07-25,,3.273680786434817,,-1.2290735819450087,4.040959946655001,4.905517056016164,1.9904399850466876,2.968355579489509,-1.4017419381207363
1997-08-01,,3.2583018616854673,,-1.453186725882363,4.0045634018564265,4.273377024352559,1.877587161687933,2.974640750794935,4.485005345824859
1997-08-08,,2.9645678998059535,,-1.4596330429544078,3.3730294241491943,3.4784806004479965,1.9954257073258195,2.809713953769789,4.454657473194577
1997-08-15,,3.9496244969654204,,-1.52311077060028,2.6652663786421424,2.7333007755538032,2.4056012277694423,2.66933151980886,4.460239837451589
1997-08-22,,1.8059316977814195,,0.9125783210104463,2.669076163154687,2.7000290528323996,2.0537296361043604,2.3680689170863713,4.494241410819765
1997-08-29,,1.5075624966960064,,1.0361588577925376,2.214754188701213,2.593981626602447,1.9565675069821866,2.281367457512439,4.594531458970698
1997-09-05,,1.4263156634766305,,1.0827568505560714,2.1742198404309105,2.0685138200241693,2.0063672745182384,2.139437957505925,4.4717611471976655
1997-09-12,,1.444176128845347,,0.9564520797050545,2.1352040515755517,2.0674067385089647,2.0089847332969706,2.1400201875185534,4.47003447707794
1997-09-19,,1.3884491403342636,,0.9565006407360912,1.95886152019065,1.8069619618703454,2.1933252885131247,2.1015568976414656,4.471237794730204
1997-09-26,,1.1801046980212326,,0.554595730092048,1.6422695251302708,1.80866834650883,2.086524767131398,2.078586365266034,4.469237679962018
1997-10-03,,1.8574607574495363,,0.5730329542046013,1.624660573769987,1.580276709060397,1.970061990179249,1.9418306423361857,4.469012489079913
1997-10-10,,1.2798214428844594,,0.5215075833211994,-0.6767474963312832,1.244914801476911,1.9892445819143931,1.9172981412760115,4.517458433473252
1997-10-17,,1.0835231147360762,,0.542883385781108,-0.7088004893606177,1.215748666481672,1.7455897264779627,1.7469403282059321,3.141415464155448
1997-10-24,,1.1085214553872726,,2.0463339125163564,-0.787742109941617,1.026663476055393,1.4487117129449385,1.5923607788874032,2.513151628339056
1997-10-31,,1.1100585511872731,,3.4408386818440504,-0.7109464986009282,1.0077581288963113,1.4391902990619325,1.445549624878102,2.1366360474002315
1997-11-07,,0.8081592678486785,,2.9459261794102845,-0.6743996632652782,1.0117536911869691,1.4381227288301333,1.198812946466537,2.1255166642540715
1997-11-14,,0.7194585137642516,,2.882588152139024,-0.7493724740932177,0.9660898439802331,1.3814954805912831,1.1994856372579903,1.959205858835748
1997-11-21,,0.6263878013340478,,3.2827651695465065,-0.8156410654695573,0.9248294093159828,1.3757464693753743,1.1478884578899533,1.6792820248315214
1997-11-28,,0.5661752139293424,,2.5193977087582637,-0.8839150608589545,0.8983116392334745,1.273423027890896,1.1337806213631325,1.6664878496552775
1997-12-05,,0.4181499618534452,,2.9340887914584477,-0.8761599938911467,0.8513084432309601,1.1003973073069013,1.0796229614470865,1.6630369630242579
1997-12-12,,0.39942587056424583,,2.5208702952782183,-0.9740798741348624,0.8587143660299682,1.052219421191418,1.1132700882158146,1.6102007724599303
1997-12-19,,0.4006293913945907,,2.5203044353406168,-0.9348506109781888,0.8586262129173644,1.053606656961645,1.172690460663431,1.6137626997606722
1997-12-26,,1.0374107151109468,,2.5913958142171616,-1.0044162355447497,1.2236381695172234,1.0727383341968195,1.0155783832592373,1.3825429710804784
1998-01-02,,0.9473392173747481,,2.0889615324308926,-1.1165831089742262,1.1407525611991713,0.9367718041007044,0.40453760508529457,1.3855993138666647
1998-01-09,,1.485972647066582,,1.9404113253967779,1.0518540461359347,0.9232777652011674,1.2933897379953376,0.5481657751855064,1.3040341583991264
