date,US,KRW,THB,IDR,PHP,CNH,MYR,SGD,TWD,EUR,CAD,JPY,CLP,PLN,BRL,HUF,MXN
2019-02-01,2.56747,1.793,1.7535,6.7138,5.9565,2.4452,3.4413,1.9781,0.5068,-0.5723,1.8112,-0.190561,0.6476,1.287,2.5938,0.2625,4.3659
2019-02-08,2.52972,1.7826,1.7645,6.5656,5.9499,2.4452,3.4296,1.9676,0.5068,-0.5524,1.7597,-0.187923,0.6562,1.3302,2.6572,0.2652,4.3235
2019-02-15,2.5392,1.7882,1.7511,7.1521,5.9932,2.3721,3.4476,1.9579,0.505,-0.5481,1.7702,-0.190995,0.6983,1.3344,2.4526,0.2799,4.2684
2019-02-22,2.54369,1.8201,1.7512,7.1275,6.0054,2.4005,3.4551,1.9534,0.5273,-0.5626,1.7739,-0.200658,0.6837,1.3837,2.2577,0.2465,4.3859
2019-03-01,2.55168,1.8143,1.7277,6.9768,6.0502,2.455,3.4493,2.0137,0.4794,-0.5433,1.759,-0.175121,0.6844,1.4045,2.1356,0.3181,4.3357
2019-03-08,2.52446,1.7981,1.7242,6.9695,5.973,2.4376,3.383,1.9479,0.4792,-0.5585,1.6648,-0.168485,0.6395,1.3753,2.143,0.2699,4.29
2019-03-15,2.51831,1.8059,1.679,6.8996,5.9889,2.4514,3.4013,1.9609,0.4774,-0.5611,1.6416,-0.16866,0.6507,1.4211,2.0853,0.2939,4.243
2019-03-22,2.45972,1.8142,1.6826,6.6987,6.0768,2.4651,3.3812,1.9456,0.4931,-0.5761,1.5854,-0.184597,0.6941,1.471,2.0305,0.1767,4.1501
2019-03-29,2.40052,1.7662,1.7515,6.7039,5.8972,2.4671,3.3699,1.9346,0.4888,-0.5892,1.6287,-0.186595,0.528,1.5041,2.157,0.166,4.1506
2019-04-05,2.42076,1.78,1.738,6.6556,5.9744,2.4976,3.3624,1.8927,0.492,-0.5627,1.6771,-0.158662,0.4528,1.4808,2.5074,0.1615,4.191
2019-04-12,2.43572,1.7832,1.7543,6.6424,6.0192,2.5661,3.3597,1.8834,0.5688,-0.5581,1.7191,-0.18255,0.3472,1.4923,2.7316,0.2056,4.1017
2019-04-19,2.44017,1.7878,1.7732,6.564,6.0611,2.6418,3.4067,1.8845,0.5654,-0.5629,1.7057,-0.17473,0.5899,1.4398,2.7018,0.1568,4.152
2019-04-26,2.41105,1.756,1.772,6.5796,6.046,2.6701,3.3701,1.9354,0.573,-0.5791,1.6593,-0.172513,0.1588,1.4583,2.5417,0.1348,4.2066
2019-05-03,2.40497,1.7718,1.7667,6.7107,5.9664,2.664,3.3621,1.9373,0.5551,-0.578,1.7118,-0.172513,0.1965,1.518,2.5026,0.1584,4.251
2019-05-10,2.36211,1.7474,1.7722,6.8114,5.8906,2.6227,3.2597,1.9383,0.5348,-0.595,1.7166,-0.170824,0.152,1.4955,2.5931,0.1353,4.1907
2019-05-17,2.32983,1.6878,1.7717,6.7696,5.8259,2.6337,3.254,1.9477,0.5288,-0.5865,1.6946,-0.167618,0.1783,1.5273,2.9147,0.1,4.1665
2019-05-24,2.33199,1.6646,1.7983,6.8119,5.6849,2.6569,3.2566,1.9517,0.5215,-0.5867,1.6725,-0.160479,0.1401,1.526,2.8572,0.0909,4.1243
2019-05-31,2.22103,1.621,1.8013,6.7249,5.5366,2.6902,3.2474,1.9302,0.5295,-0.6159,1.5826,-0.17155,0.1509,1.4976,2.8016,0.0933,3.9932
2019-06-07,2.00561,1.5609,1.7798,6.7249,5.3085,2.6254,3.2269,1.7228,0.5311,-0.6121,1.5999,-0.190864,0.0015,1.4918,2.8297,0.0993,3.908
2019-06-14,2.02074,1.5048,1.7711,6.7639,5.0812,2.65,3.2197,1.7921,0.5373,-0.6202,1.5855,-0.195292,0.0163,1.4447,2.674,0.1227,3.597
2019-06-21,1.94395,1.5191,1.7285,6.6652,5.0041,2.6111,3.2077,1.6971,0.5409,-0.6544,1.6135,-0.221574,0.0,1.424,2.4475,0.1349,3.6173
2019-06-28,1.93296,1.525,1.7411,6.6056,4.9463,2.587,3.1977,1.6805,0.536,-0.6653,1.642,-0.20862,0.0007,1.386,2.4054,0.1254,3.665
2019-07-05,1.98992,1.5154,1.6835,6.5192,4.8359,2.5228,3.1795,1.7181,0.5231,-0.6695,1.7111,-0.199604,0.0007,1.3633,2.2412,0.1397,3.6199
2019-07-12,1.96848,1.4953,1.7026,6.2906,4.8564,2.5099,3.1797,1.6676,0.5175,-0.6615,1.6705,-0.190268,0.0007,1.2922,1.9421,0.1472,3.5209
2019-07-19,1.93872,1.4031,1.7023,6.103,4.7514,2.5555,3.1862,1.7111,0.5182,-0.6984,1.6421,-0.194772,0.0009,1.2833,1.8546,0.1459,3.4864
2019-07-26,1.99048,1.3479,1.7153,6.1874,4.433,2.5525,3.1705,1.7099,0.5227,-0.6905,1.6455,-0.199937,0.0024,1.2292,1.9112,0.1324,3.5491
2019-08-02,1.875,1.3073,1.6895,6.3592,4.1828,2.543,3.1681,1.7369,0.5282,-0.7176,1.6133,-0.195616,0.0069,1.2538,1.9471,0.0939,3.4498
2019-08-09,1.79109,1.2513,1.4118,6.3236,3.7685,2.5141,3.1423,1.7095,0.5233,-0.7739,1.5747,-0.229892,0.0069,1.2455,1.9876,0.0874,3.5568
2019-08-16,1.70376,1.1898,1.4127,6.3124,3.8242,2.5594,3.1244,1.7117,0.5086,-0.8132,1.5234,-0.245,0.0069,1.2458,1.9894,0.0901,3.5076
2019-08-23,1.72941,1.2154,1.4661,6.2337,3.8149,2.5492,3.1341,1.7112,0.5103,-0.8068,1.5315,-0.270441,,1.3119,2.0482,0.0743,3.7168
2019-08-30,1.77061,1.2374,1.3798,6.3187,3.8122,2.5828,3.0852,1.6804,0.5136,-0.839,1.5249,-0.278923,,1.3415,2.0872,0.0758,3.7104
2019-09-06,1.7442,1.2821,1.3679,6.2492,3.8119,2.5365,3.0707,1.656,0.5477,-0.7924,1.6325,-0.274864,,1.3216,1.9616,0.0584,3.6718
2019-09-13,1.86553,1.3027,1.3979,6.1804,3.8972,2.5612,3.0847,1.6517,0.5665,-0.6694,1.7286,-0.264144,,1.3122,1.8268,0.0734,3.5847
2019-09-20,1.84938,1.3239,1.3825,6.1607,3.8768,2.5383,3.0793,1.6399,0.5598,-0.6797,1.6819,-0.29194,,1.267,1.3798,0.0716,3.5013
2019-09-27,1.76025,1.3527,1.3609,6.1071,3.8829,2.5152,3.0934,1.6543,0.5541,-0.7075,1.6887,-0.305761,,1.2745,1.4621,0.056,3.4444
2019-10-04,1.61412,1.2659,1.3954,6.0623,3.792,2.5243,3.0828,1.6786,0.5545,-0.7089,1.572,-0.307321,,1.304,1.44,0.0748,3.4263
2019-10-11,1.6464,1.3024,1.4055,6.0357,3.7899,2.5144,3.0846,1.605,0.5535,-0.6688,1.7182,-0.298808,,1.3088,1.2699,0.0567,3.477
2019-10-18,1.58363,1.3285,1.4054,5.9975,3.7596,2.528,3.0769,1.6219,0.5523,-0.6418,1.7235,-0.256375,,1.2911,0.8299,0.0703,3.3639
2019-10-25,1.60408,1.397,1.407,5.8722,3.7479,2.5576,3.0669,1.5871,0.5512,-0.6474,1.7373,-0.243269,,1.2357,0.7632,0.0735,2.8664
2019-11-01,1.53619,1.4096,1.408,5.7554,3.7583,2.6165,3.0659,1.6212,0.5503,-0.6442,1.6617,-0.246415,,1.1507,0.6943,0.0692,2.8807
2019-11-08,1.57873,1.418,1.3057,5.6571,3.7663,2.6194,3.0431,1.5238,0.5479,-0.6197,1.6664,-0.189315,,1.012,0.5513,0.0506,2.9162
2019-11-15,1.54724,1.4398,1.2884,5.6476,3.742,2.6282,2.983,1.4949,0.5454,-0.6379,1.647,-0.205516,,1.0219,0.3614,0.0495,2.9089
2019-11-22,1.56249,1.4405,1.292,5.6434,3.711,2.5566,2.9607,1.5341,0.5375,-0.6302,1.6751,-0.2023,,1.1804,0.3479,0.0411,2.8336
2019-11-29,1.59333,1.3699,1.272,5.593,3.6448,2.5843,2.9874,1.5482,0.5357,-0.6008,1.6854,-0.192611,,1.1886,0.4731,0.0563,2.9493
2019-12-06,1.56318,1.4011,1.2492,5.5039,3.6569,2.5779,3.0025,1.5713,0.5346,-0.6212,1.7141,-0.177818,,1.1702,0.4078,0.0534,3.2113
2019-12-13,1.54204,1.3935,1.2394,5.5061,3.5943,2.5617,2.9789,1.5878,0.5309,-0.6259,1.7098,-0.156517,,1.123,0.3538,0.0544,3.2968
2019-12-20,1.52093,1.3746,1.2087,5.5671,3.6486,2.5333,2.9712,1.6684,0.5145,-0.6421,1.7111,-0.141718,,1.1851,0.3369,0.0512,3.312
2019-12-27,1.50504,1.363,1.1766,5.5079,3.6636,2.4349,2.9571,1.594,0.5092,-0.6387,1.7143,-0.151453,,1.2007,0.4882,0.0472,3.3667
2020-01-03,1.54758,1.3158,1.1516,5.4963,3.7004,2.3976,2.8958,1.5246,0.5004,-0.6092,1.6766,-0.147409,,1.2634,0.491,0.0464,3.4128
2020-01-10,1.53165,1.3784,1.151,5.2204,3.8838,2.3461,2.9474,1.5119,0.5074,-0.5874,1.7242,-0.144066,,1.3458,0.865,0.051,3.3715
2020-01-17,1.55205,1.3797,1.1539,5.1971,3.8964,2.3217,2.9544,1.4933,0.5159,-0.575,1.7122,-0.141262,,1.4253,1.011,0.0492,3.4954
2020-01-24,1.54138,1.349,1.1605,5.0714,3.859,2.2797,2.8188,1.4278,0.5044,-0.5818,1.5976,-0.135545,,1.3666,1.0531,0.055,3.5052
2020-01-31,1.44884,1.278,1.1117,5.0901,3.8338,2.2797,2.8227,1.4896,0.4974,-0.6187,1.5559,-0.155352,,1.3024,1.2638,0.0837,3.5677
2020-02-07,1.48489,1.2407,1.0166,5.0153,3.8385,2.0556,2.7943,1.5372,0.5135,-0.601,1.5902,-0.155314,,1.2089,1.2339,0.182,3.6196
2020-02-14,1.47935,1.2881,0.9535,4.8901,3.8356,2.0117,2.6368,1.5031,0.5124,-0.6126,1.5982,-0.156605,,1.2712,1.0492,0.5513,3.6423
2020-02-21,1.44797,1.1747,0.8919,4.7237,3.7545,2.0232,2.6945,1.4846,0.4936,-0.607,1.5433,-0.163936,,1.1488,0.9672,0.4842,3.4845
2020-02-28,0.983085,1.1045,0.8506,4.6871,3.7173,1.9761,2.6162,1.3115,0.5009,-0.6879,1.3038,-0.217141,,1.1901,1.0285,0.435,3.5041
2020-03-06,0.387417,1.0902,0.764,4.6242,3.6023,1.9532,2.5662,0.9302,0.4318,-0.7286,0.8068,-0.25793,,1.0546,0.7112,0.4389,3.2537
2020-03-13,0.361844,1.0589,0.7854,5.1726,3.8945,1.9699,2.6517,0.813,0.4093,-0.7718,0.5566,-0.235146,,1.1466,1.7179,0.5745,3.3623
2020-03-20,0.132288,0.9721,0.9435,5.6653,4.1088,1.8611,3.0018,1.0974,0.4754,-0.6194,0.5889,-0.221382,,0.7973,2.9702,0.8535,3.4292
2020-03-27,0.152672,0.9567,0.7698,5.4319,4.2949,1.7293,2.6737,0.767,0.3957,-0.6491,0.4439,-0.239743,,0.7765,2.0794,0.7792,4.1474
2020-04-03,0.152669,0.9156,0.8063,5.8157,4.1471,1.5933,2.4829,0.5033,0.4057,-0.5751,0.3963,-0.165533,,0.7799,1.6509,1.3322,4.4327
2020-04-10,0.244423,0.8224,0.7609,5.8565,3.8626,1.2878,2.5214,0.6087,0.3585,-0.5496,0.377,-0.182829,,0.5595,1.7125,1.3847,4.3737
2020-04-17,0.173042,0.8611,0.7365,5.6211,3.528,1.2007,2.4304,0.5487,0.3539,-0.5481,0.3378,-0.166709,,0.5224,1.54,1.2346,4.3895
2020-04-24,0.167499,0.8072,0.6061,5.5731,3.2338,1.1205,2.3976,0.3881,0.34,-0.5443,0.312,-0.180619,,0.4703,2.4715,1.182,4.3972
2020-05-01,0.167495,0.8159,0.7566,5.5808,2.9989,1.1134,2.4617,0.3482,0.3249,-0.569,0.2776,-0.194469,,0.4339,1.846,1.1752,3.7013
2020-05-08,0.131929,0.7593,0.6321,5.7058,2.8671,1.1446,2.2007,0.3365,0.3225,-0.5725,0.2537,-0.193016,,0.4304,1.7173,1.1142,2.5656
2020-05-15,0.147165,0.7648,0.5928,5.6095,2.7683,1.168,2.1701,0.171,0.3211,-0.562,0.2394,-0.18309,,0.3762,1.4161,0.9701,2.4656
2020-05-22,0.162417,0.7176,0.5371,5.4234,2.6116,1.2449,2.1607,0.1429,0.3022,-0.5656,0.2455,-0.189165,,0.4364,0.8739,0.9096,2.1121
2020-05-29,0.177659,0.6233,0.555,5.3665,2.445,1.4792,2.1477,0.2133,0.2965,-0.5587,0.2324,-0.180088,,0.0918,0.5103,0.8046,1.9914
2020-06-05,0.182737,0.6528,0.5889,5.3741,2.3871,1.9048,2.1511,0.2951,0.3055,-0.543,0.2709,-0.179416,,0.1006,1.4034,0.7794,1.7032
2020-06-12,0.182733,0.6329,0.5053,5.3282,2.3696,1.9497,2.1462,0.2701,0.287,-0.5746,0.2191,-0.178604,-1.7413,0.0894,0.3293,0.748,1.7981
2020-06-19,0.182747,0.648,0.5125,5.1462,2.4645,2.069,2.1436,0.3105,0.2504,-0.5861,0.2305,-0.179061,-1.6379,0.0733,0.1084,0.6404,1.772
2020-06-26,0.167495,0.6272,0.4619,4.9262,2.2413,2.0795,2.1478,0.3235,0.2761,-0.6037,0.2234,-0.179196,-1.7735,0.0501,0.0094,0.3786,1.3092
2020-07-03,0.16241,0.6178,0.441,4.8002,1.9793,2.0412,2.1077,0.2723,0.2764,-0.6,0.2275,-0.187956,-1.7639,0.0398,0.0064,0.3922,1.3094
2020-07-10,0.157325,0.6162,0.4524,4.8597,1.8668,2.2599,1.9316,0.256,0.2543,-0.6032,0.2239,-0.174412,-1.8969,0.023,0.0064,0.3805,1.0609
2020-07-17,0.152255,0.6064,0.4627,4.8098,1.8551,2.194,1.9006,0.2738,0.243,-0.6067,0.2175,-0.171247,-1.8442,0.0318,0.0064,0.3905,1.1137
2020-07-24,0.147171,0.6092,0.45,4.5336,1.8413,2.1722,1.8833,0.2604,0.2391,-0.6028,0.2176,-0.171825,-1.67,0.0387,,0.4065,0.869
2020-07-31,0.121772,0.565,0.4502,4.3308,1.8738,2.2055,1.8344,0.2658,0.2083,-0.6281,0.2061,-0.168353,-1.7875,0.0468,0.0,0.4257,0.8225
2020-08-07,0.131927,0.571,0.4442,4.1134,1.8594,2.2538,1.7481,0.2145,0.1732,-0.6175,0.2134,-0.157474,-1.84,0.0069,0.0068,0.4363,0.7656
2020-08-14,0.139554,0.586,0.4575,3.8423,1.8115,2.2761,1.7659,0.2363,0.1945,-0.5974,0.2318,-0.140893,-1.9167,0.0518,0.0,0.4458,0.6955
2020-08-21,0.126853,0.604,0.4668,3.6561,1.8388,2.3868,1.796,0.2383,0.1945,-0.6133,0.2199,-0.143257,-1.989,0.0528,0.0,0.4756,0.6274
2020-08-28,0.121772,0.6762,0.5191,3.7284,1.9168,2.4839,1.7576,0.2743,0.2003,-0.5986,0.2156,-0.146139,-2.0,0.06,0.0,0.4865,0.5273
2020-09-04,0.12177,0.7072,0.5141,3.6567,1.9322,2.5209,1.7269,0.2112,0.208,-0.6191,0.2103,-0.154224,-2.0,0.0678,0.0,0.4914,0.6567
2020-09-11,0.142094,0.6858,0.521,3.5976,1.913,2.5138,1.8059,0.2001,0.2081,-0.6162,0.2005,-0.160263,-2.0,0.0609,0.0,0.5359,0.7015
2020-09-18,0.126853,0.667,0.5386,3.836,1.9219,2.5007,1.7964,0.2132,0.1795,-0.6176,0.1987,-0.164654,-2.0,0.0643,0.0,0.5473,0.7798
2020-09-25,0.126851,0.6559,0.5548,3.8483,1.8522,2.5372,1.8123,0.214,0.1508,-0.6284,0.1931,-0.170347,-2.0,0.065,0.0,0.7589,0.6764
2020-10-02,0.12177,0.652,0.5653,4.0471,1.8019,2.5697,1.7935,0.2221,0.1443,-0.6365,0.1826,-0.155039,-2.0,0.0522,0.0,0.8005,0.5335
2020-10-09,0.137013,0.6622,0.5463,3.9824,1.7849,2.5761,1.7114,0.2412,0.1297,-0.6554,0.1703,-0.147116,-2.0,0.0418,0.0,0.7658,0.5134
2020-10-16,0.131932,0.6644,0.5446,3.7789,1.7263,2.6411,1.5689,0.2361,0.1223,-0.7035,0.1507,-0.145561,-2.0,0.0587,0.0,0.7772,0.4859
2020-10-23,0.131929,0.653,0.5305,3.679,1.742,2.6414,1.5522,0.2555,0.1237,-0.7034,0.1596,-0.145579,-2.0,0.0457,0.0,0.748,0.3406
2020-10-30,0.131927,0.6678,0.5484,3.6565,1.796,2.6636,1.5514,0.247,0.1239,-0.7211,0.1932,-0.152804,-2.0,0.0477,0.0,0.7375,0.4248
2020-11-06,0.131934,0.6791,0.5573,3.6138,1.7839,2.677,1.6987,0.2649,0.1283,-0.7148,0.2069,-0.15471,-2.0,0.0337,0.0,0.6676,0.6507
2020-11-13,0.126853,0.6364,0.5268,3.5607,1.7472,2.7793,1.6255,0.2489,0.1271,-0.6809,0.2095,-0.154427,-2.0,0.0387,0.0,0.573,0.734
2020-11-20,0.111616,0.6663,0.5283,3.549,1.6359,2.8853,1.6214,0.2642,0.1243,-0.6886,0.2057,-0.15726,-2.0,0.0397,0.0,0.5038,0.8523
2020-11-27,0.111615,0.6645,0.5101,3.3901,1.6183,2.9168,1.6543,0.2555,0.1247,-0.7027,0.1949,-0.151461,-2.0,0.0401,0.0,0.4998,0.8852
2020-12-04,0.11162,0.6304,0.4597,3.4386,1.6557,2.883,1.6864,0.2787,0.1303,-0.7092,0.2173,-0.142036,-2.0,0.0442,0.0,0.5099,0.839
2020-12-11,0.096387,0.6404,0.4321,3.6459,1.6058,2.8297,1.7365,0.3475,0.126,-0.7394,0.1993,-0.145828,-2.0,0.0379,0.0,0.4972,1.1582
2020-12-18,0.091309,0.6437,0.3575,3.7954,1.5719,2.7697,1.7469,0.3611,0.125,-0.7179,0.1897,-0.138114,-1.9625,0.0579,0.0,0.4459,0.9557
2020-12-25,0.091308,0.663,0.352,3.8291,1.5317,2.6764,1.7526,0.3518,0.1268,-0.7114,0.1702,-0.131521,-1.9693,0.0814,0.0,0.43,0.924
2021-01-01,0.11162,0.7023,0.3337,3.7547,1.5825,2.5682,1.7689,0.3046,0.1313,-0.7158,0.1557,-0.128011,-1.9618,0.0419,0.0,0.4033,0.9223
2021-01-08,0.10654,0.675,0.3577,3.9916,1.5706,2.4152,1.7415,0.2809,0.1306,-0.6666,0.146,-0.127791,-1.9812,0.0544,0.0446,0.4171,0.9508
2021-01-15,0.106539,0.6856,0.4206,4.0929,1.5255,2.3523,1.6736,0.247,0.1323,-0.6597,0.121,-0.131994,-2.0,0.0371,0.0001,0.4076,0.984
2021-01-22,0.106537,0.655,0.4131,4.1573,1.4652,2.4332,1.7764,0.3117,0.1292,-0.6464,0.1427,-0.138256,-2.0,0.028,0.052,0.4171,0.8505
2021-01-29,0.091312,0.636,0.4065,4.0584,1.5167,2.6041,1.7565,0.3145,0.1243,-0.6624,0.1258,-0.132422,-2.0,0.024,0.048,0.4396,0.8806
2021-02-05,0.071009,0.616,0.4455,4.0165,1.4621,2.6394,1.7779,0.3279,0.1274,-0.6573,0.1384,-0.134885,-2.0,0.0392,0.1194,0.4572,0.7081
2021-02-12,0.071008,0.6802,0.4662,4.0113,1.4795,2.5967,1.7765,0.2974,0.1301,-0.6558,0.143,-0.138081,-2.0,0.0565,0.0,0.4794,0.454
2021-02-19,0.060859,0.6787,0.5003,4.0306,1.5489,2.5858,1.7817,0.2994,0.1407,-0.6392,0.1775,-0.132041,-2.0,0.0428,0.0,0.5718,0.5641
2021-02-26,0.08116,0.62,0.5696,4.2888,1.6515,2.5327,1.7659,0.3467,0.1553,-0.625,0.2151,-0.150418,-2.0,0.0262,0.3353,0.6568,0.9889
2021-03-05,0.081158,0.6961,0.6008,4.1291,1.7337,2.5309,1.8749,0.3981,0.1744,-0.6375,0.2067,-0.138204,-2.0,0.038,0.135,0.7414,1.0237
2021-03-12,0.081158,0.695,0.5596,4.1391,1.8566,2.5519,1.9147,0.461,0.1725,-0.6376,0.2244,-0.133583,-2.0,0.0309,0.206,0.7567,1.1757
2021-03-19,0.065933,0.686,0.4817,4.2985,1.9543,2.546,1.9325,0.4688,0.1537,-0.6528,0.1782,-0.139892,-2.0,0.0203,0.6182,0.761,1.243
2021-03-26,0.07101,0.69,0.4308,4.1398,1.9229,2.5084,1.909,0.4589,0.1415,-0.6686,0.1542,-0.133707,-2.0,0.0371,0.8934,0.7645,1.1775
2021-04-02,0.065748,0.7015,0.3798,3.9636,1.904,2.475,1.9168,0.4413,0.1409,-0.6687,0.154,-0.128613,-2.0,0.0404,0.7402,0.7335,1.7297
2021-04-09,0.06086,0.652,0.3785,3.9138,1.898,2.4587,1.9264,0.419,0.1404,-0.6665,0.1726,-0.127993,-2.0,0.0331,1.1413,0.5865,1.7132
2021-04-16,0.065933,0.7071,0.3707,4.0125,1.9531,2.4161,1.9171,0.3873,0.1386,-0.6622,0.1887,-0.137291,-2.0,0.0449,1.2682,0.5373,1.3725
2021-04-23,0.065935,0.638,0.335,4.0386,2.1273,2.3833,1.9245,0.374,0.1385,-0.6604,0.2006,-0.135926,-2.0,0.0379,1.1916,0.5325,1.1227
2021-04-30,0.055787,0.64,0.3408,4.0183,1.8824,2.3331,1.9082,0.3722,0.1403,-0.6445,0.182,-0.136577,-2.0,0.0277,1.3268,0.5107,1.1242
2021-05-07,0.050713,0.599,0.3421,3.9501,1.8146,2.3315,1.884,0.3766,0.1396,-0.659,0.1771,-0.142064,-2.0,0.0414,1.3231,0.4891,1.0867
2021-05-14,0.050712,0.6402,0.338,3.9863,1.7851,2.3131,1.8782,0.3583,0.1387,-0.6482,0.2051,-0.142652,-2.0,0.0653,1.2658,0.5902,1.1491
2021-05-21,0.04564,0.6415,0.3437,3.9676,1.7558,2.3222,1.8861,0.3199,0.1296,-0.6557,0.1926,-0.138414,-2.0,0.0671,1.2095,0.7498,1.2537
2021-05-28,0.04564,0.622,0.348,3.9343,1.773,2.3563,1.8738,0.303,0.1651,-0.6641,0.1871,-0.136705,-1.8624,0.0957,1.2648,0.7784,0.9872
2021-06-04,0.04564,0.7389,0.3443,3.9278,1.7241,2.3691,1.82,0.2805,0.1747,-0.6715,0.1836,-0.138943,-1.9137,0.085,1.2617,0.8082,0.8267
2021-06-11,0.048176,0.7813,0.3391,3.8143,1.6223,2.4104,1.8149,0.2597,0.1707,-0.6766,0.1884,-0.139719,-1.9884,0.0509,1.5823,0.8357,0.5664
2021-06-18,0.086236,0.875,0.3388,3.8044,1.549,2.4232,1.8252,0.2925,0.1846,-0.6699,0.2629,-0.129397,-1.9459,0.0517,2.0625,0.9073,0.4216
2021-06-25,0.081158,0.933,0.3375,3.7988,1.5054,2.3812,1.8391,0.3588,0.1873,-0.6637,0.242,-0.126956,-1.9237,0.0229,1.9402,0.9252,0.6308
2021-07-02,0.071008,0.9676,0.3435,3.878,1.4975,2.3379,1.8192,0.3473,0.1849,-0.6702,0.2597,-0.125662,-1.7756,0.0192,1.8051,0.8209,1.0608
2021-07-09,0.065933,0.8808,0.3528,3.8317,1.5636,2.2836,1.8327,0.3417,0.1857,-0.6726,0.2792,-0.125771,-1.2217,-0.0028,1.7275,0.7655,0.9191
2021-07-16,0.076084,0.941,0.3536,3.746,1.5185,2.2171,1.8028,0.3373,0.1837,-0.6805,0.2407,-0.132218,-1.2192,-0.0184,1.7288,0.7477,1.1354
2021-07-23,0.076084,0.926,0.3709,3.6782,1.553,2.164,1.8151,0.322,0.1786,-0.7019,0.2322,-0.140285,-1.4354,-0.0055,1.6744,0.78,1.1798
2021-07-30,0.071008,0.939,0.3829,3.5755,1.5386,2.1621,1.823,0.3457,0.179,-0.7129,0.237,-0.13721,-1.482,0.0244,2.0546,0.8639,1.476
2021-08-06,0.071008,1.0041,0.3551,3.3995,1.5184,2.1565,1.8307,0.3322,0.1788,-0.7077,0.2585,-0.144323,-1.7128,0.0244,2.3922,0.8565,1.3728
2021-08-13,0.076084,1.003,0.3317,3.5567,1.4874,2.2133,1.8491,0.3225,0.1889,-0.7005,0.2336,-0.141773,-1.9828,0.0218,2.4799,0.8557,1.2962
2021-08-20,0.065934,1.008,0.3317,3.3855,1.5691,2.1769,1.8549,0.326,0.191,-0.7151,0.2502,-0.143952,-1.8935,0.0445,2.6021,0.8637,1.3781
2021-08-27,0.065933,1.083,0.3368,3.4148,1.5815,2.2024,1.8422,0.3244,0.2109,-0.7066,0.2587,-0.144491,-1.9821,-0.0102,2.6861,0.9325,1.3092
2021-09-03,0.071007,1.0536,0.4744,3.354,1.6194,2.2119,1.8284,0.307,0.2113,-0.6988,0.2384,-0.140839,-1.837,0.0895,2.7959,1.2347,1.2446
2021-09-10,0.076084,1.077,0.4768,3.4419,1.5926,2.2552,1.8433,0.3074,0.2116,-0.6968,0.2528,-0.128262,-1.4848,0.059,2.7884,1.1835,1.2021
2021-09-17,0.076084,1.075,0.3981,3.3724,1.5357,2.2847,1.8642,0.3288,0.2091,-0.6982,0.2687,-0.130801,-1.2694,0.1112,2.576,1.2836,1.251
2021-09-24,0.076082,1.08,0.4229,3.3956,1.5228,2.2792,1.9124,0.3566,0.2133,-0.6948,0.2923,-0.130469,-1.1055,0.1144,2.6337,1.2925,1.1815
2021-10-01,0.078619,1.1745,0.5046,3.511,1.614,2.2503,1.8857,0.4185,0.2118,-0.7058,0.2928,-0.12737,-1.1152,0.2248,2.9057,1.3897,1.2692
2021-10-08,0.091311,1.189,0.4599,3.558,1.6335,2.2926,1.8898,0.3947,0.2258,-0.7044,0.3591,-0.124257,-1.0507,0.7253,2.874,1.5478,1.2428
2021-10-15,0.101464,1.2455,0.457,3.5725,1.6843,2.3001,1.9651,0.4202,0.2343,-0.7028,0.404,-0.126568,-0.3311,1.086,3.6538,1.5526,1.3645
2021-10-22,0.116694,1.2932,0.5276,3.5206,1.8111,2.3221,1.9861,0.5337,0.2569,-0.6886,0.4917,-0.123653,-0.4295,1.2921,4.8999,1.5748,1.2755
2021-10-29,0.126848,1.4857,0.5344,3.5458,1.8375,2.3004,2.0757,0.5545,0.3066,-0.6673,0.6673,-0.119011,-0.6006,1.484,5.4362,1.5762,1.284
2021-11-05,0.111614,1.3423,0.5345,3.6049,1.8611,2.2744,2.0853,0.519,0.303,-0.7636,0.5599,-0.124309,0.2216,1.96,5.1549,1.639,1.549
2021-11-12,0.131919,1.299,0.5268,3.5715,1.9763,2.3038,2.1252,0.5706,0.3212,-0.8072,0.615,-0.127321,-1.021,2.3722,4.6435,2.5496,1.5359
2021-11-19,0.13192,1.281,0.5236,3.5735,2.0599,2.31,2.0772,0.5614,0.3398,-0.8338,0.6281,-0.133419,-0.967,2.3123,4.7249,3.0431,1.7697
2021-11-26,0.159005,1.324,0.5225,3.4897,2.1638,2.2664,2.089,0.5636,0.3639,-0.8507,0.5585,-0.141354,-0.4236,2.1483,4.9615,3.2578,1.7444
2021-12-03,0.216592,1.4784,0.5215,3.5303,2.1586,2.2993,2.0814,0.5889,0.3485,-0.8135,0.6436,-0.135327,-0.4198,2.4109,4.8393,3.3968,2.011
2021-12-10,0.213199,1.356,0.5163,3.5495,2.1747,2.2993,2.0818,0.6156,0.3505,-0.761,0.5846,-0.12499,-0.2955,2.3513,5.3596,3.3001,1.7905
2021-12-17,0.216587,1.3582,0.5162,3.5564,2.1372,2.281,2.148,0.5959,0.3507,-0.7398,0.5646,-0.126039,2.9907,2.3471,5.7583,3.2739,2.0136
2021-12-24,0.236911,1.338,0.5038,3.5029,2.0987,2.3013,2.1596,0.6354,0.4089,-0.7197,0.6379,-0.115094,-0.1317,2.5894,5.8458,3.1226,2.1552
