date,BRL,CAD,CLP,CNH,EUR,HUF,IDR,INR,JPY,KRW,MXN,MYR,PHP,PLN,SGD,THB,TWD
2014-07-11,-0.9931000000000001,0.047499999999999876,-0.2799999999999998,-1.1177000000000001,-0.008500000000000008,-0.09080000000000021,1.0899999999999999,0.7299999999999995,-0.0771,-0.21999999999999997,-0.07160000000000011,0.5411999999999999,1.13,-0.3464999999999998,0.020600000000000007,0.8271,-1.7256
2014-07-18,-0.9229000000000003,0.08339999999999992,-0.7499999999999996,-1.105,-0.0005000000000000004,-0.07900000000000018,2.3100000000000005,2.41,-0.05929999999999999,-0.41999999999999993,-0.1423000000000001,0.13249999999999984,0.0,-0.28759999999999986,0.0174,0.2986,-1.0449
2014-07-25,-0.9311000000000007,0.0706,-0.43999999999999995,-0.9357000000000002,0.004900000000000002,-0.11370000000000013,2.3900000000000006,2.26,-0.0877,-0.5699999999999998,-0.03780000000000028,0.14419999999999966,0.55,-0.2527999999999997,0.04849999999999999,0.7820000000000001,0.08599999999999997
2014-08-01,-0.7968000000000011,0.10099999999999998,-0.8799999999999994,-1.057,-0.001799999999999996,0.18659999999999988,-3.5700000000000003,-0.7400000000000002,-0.09,-0.6499999999999999,-0.12630000000000008,-0.6024000000000003,-3.0399999999999996,-0.24190000000000023,0.009700000000000042,0.014399999999999968,-1.7702
2014-08-08,-1.0576000000000008,0.07729999999999992,-0.9899999999999998,-1.1295000000000002,-0.006900000000000003,0.1443000000000001,-0.33999999999999986,-0.25,-0.1009,-0.6199999999999999,-0.09850000000000003,-0.22739999999999982,1.9,-0.32430000000000003,0.00020000000000003348,-0.11770000000000014,-1.0449
2014-08-15,-0.9488000000000003,0.08760000000000012,-0.5700000000000003,-0.8916000000000004,-0.006399999999999989,0.17020000000000013,1.0899999999999999,0.7799999999999994,-0.09079999999999999,-0.40000000000000013,-0.17580000000000018,-0.0009999999999998899,1.17,-0.3561000000000001,-0.0007999999999999952,0.14459999999999984,0.5069
2014-08-22,-1.0526,0.0927,-1.48,-0.4260999999999999,-0.009599999999999997,0.19330000000000003,1.1600000000000001,0.7000000000000002,-0.0933,-0.29000000000000004,-0.030400000000000205,0.1372,0.5800000000000001,-0.4918,0.006900000000000017,0.2402000000000002,0.015100000000000002
2014-08-29,-0.7396000000000011,0.10909999999999997,1.3100000000000003,-0.2549000000000001,-0.0504,0.35840000000000005,0.79,-0.4399999999999995,-0.0434,-0.49,-0.1719999999999997,-0.19449999999999967,-0.17999999999999994,-0.5596999999999999,0.018899999999999972,0.09560000000000013,0.5121000000000001
2014-09-05,-0.4187999999999992,0.07889999999999997,-0.98,-0.5432000000000001,-0.0368,0.4952,0.6100000000000003,0.8799999999999999,-0.023599999999999996,-0.32999999999999985,-0.01429999999999998,-1.0466000000000002,0.10999999999999999,-0.7075000000000002,0.014200000000000046,-0.037799999999999834,0.14629999999999999
2014-09-12,-0.49299999999999855,0.0757000000000001,-0.23999999999999977,-0.5432999999999999,-0.0493,0.40059999999999996,-1.12,0.05000000000000071,-0.0271,-0.33999999999999986,-0.08679999999999977,-0.6229,-0.1200000000000001,-0.784,-0.04109999999999997,-0.24739999999999984,-0.6
2014-09-19,-0.3064999999999998,0.09509999999999996,-1.1400000000000001,-1.2664,-0.04750000000000001,0.4646,-1.5699999999999994,0.8399999999999999,0.12330000000000002,-0.5899999999999999,-0.14029999999999987,-0.41210000000000013,-1.2499999999999998,-0.8158999999999998,0.0237,-0.19850000000000012,-0.015199999999999991
2014-09-26,-0.5586000000000002,0.07929999999999993,-0.3599999999999999,-0.39139999999999997,-0.08020000000000001,0.3365,0.23999999999999932,0.46999999999999975,-0.022800000000000015,-0.5,0.19270000000000032,-0.2885,0.07999999999999985,-0.6157000000000001,0.0007000000000000339,-0.0530999999999997,-0.4477
