date,CNH,IDR,INR,KRW,MYR,PHP,SGD,THB,TWD,BRL,MXN,CLP,HUF,EUR,JPY,CAD
2016-11-18,3.2211000000000003,14.9494,2.8893999999999997,0.8394,9.6509,6.139399999999999,2.1639,2.373,2.7964,5.404400000000001,3.7220999999999993,1.8594000000000004,0.5825,0.21199999999999997,0.8162999999999999,0.29680000000000006
2016-11-25,2.9135999999999997,7.9529000000000005,1.3428999999999998,0.6728999999999999,9.4373,5.552899999999999,2.1778,2.2933000000000003,0.10170000000000012,5.087899999999999,3.7297000000000002,-1.6570999999999998,0.42500000000000004,0.08610000000000007,0.5513999999999999,0.18130000000000002
2016-12-02,5.6777999999999995,3.6483999999999996,2.4883999999999995,0.7084,5.0846,4.508399999999999,1.9531999999999998,1.4471999999999998,0.41969999999999985,5.8684,2.943999999999999,0.5784,-0.12430000000000019,-0.7614999999999998,-0.8406,0.45919999999999994
2016-12-09,5.6622,1.8493999999999995,1.8494000000000004,0.6294000000000001,-6.6472,3.7294,1.8334000000000001,1.4434999999999998,-1.0726,6.0506,2.6875,1.6693999999999998,-0.4696,-0.8045,-0.7516,0.25760000000000005
2016-12-16,7.918799999999999,5.5324,2.0524000000000004,0.4424,4.8439,7.9724,2.1550000000000002,1.7102,0.2470000000000001,5.704199999999999,3.0419,1.9923999999999997,-0.2471000000000001,-0.9404999999999997,-0.5812999999999999,0.1744
2016-12-23,11.1112,2.1124,2.2824,0.37239999999999995,5.5887,5.772399999999999,2.2797,2.4873,3.3373000000000004,5.6474,3.237,1.5424,-0.3164000000000001,-1.0198999999999998,-0.4776,0.14090000000000003
2016-12-30,12.2484,1.4353999999999998,1.9554000000000002,0.5754,1.3847,4.485399999999999,2.1885,1.8843999999999999,-0.056599999999999984,7.0515,3.596799999999999,1.2754,-0.08490000000000009,-0.5316000000000001,-0.4566000000000001,0.34930000000000005
2017-01-06,13.124099999999999,3.2644,2.6244,1.3244,-1.0336999999999998,3.4844000000000004,2.1049,1.9672,-0.47829999999999984,8.0546,4.454000000000001,0.8143999999999998,-0.3016,-0.25959999999999983,0.7470000000000001,0.5665000000000001
2017-01-13,7.3424000000000005,2.0239000000000003,3.7739,1.4039000000000001,-1.0119,4.293899999999999,2.0653,1.8195000000000001,-1.3026999999999997,7.038900000000002,4.109999999999999,3.9138999999999995,-0.36060000000000003,-0.08150000000000013,0.9343,0.6066
2017-01-20,6.7191,1.9128999999999996,3.6929000000000003,1.1229,3.7324,4.652900000000001,2.0211,1.7553999999999998,-1.1178,6.7379,4.1770000000000005,0.8229,-0.36,-0.12270000000000003,1.034,0.6049
