date,CNH,INR,KRW,TWD,SGD,THB,MYR,IDR,PHP,JPY,CAD,EUR
2014-07-25,-0.0017036133179395563,0.09561319101403498,-0.007783621648372652,0.0573405535207705,0.013061708023800023,0.08521012593361643,0.0064221755566835625,0.03793694896908306,0.024815557750965667,0.053070357316499894,0.04920432459629431,0.0053267041996942766
2014-08-01,0.046076249691289206,0.1221383681300221,0.02393451394852697,0.06900639601866487,0.02957178674155969,0.08258071425892766,0.004409550122004724,0.05038394984531536,0.021505290161933033,0.06690425603195216,0.04566548943544291,-0.0009129718179572421
2014-08-08,0.08765474601673962,0.1515675189240362,0.03727183046168214,0.06250815684892785,0.027983119135477352,0.08542254882765832,-0.0018123037833808198,0.0381873065040601,0.006836257629435849,0.08911679032735975,0.045804011165612835,-0.035652188965576315
2014-08-15,0.08277078377845104,0.10295779472822275,0.05786235337563461,0.041514647134096805,0.008028763356358937,0.07869192238594191,-0.02335187935598526,0.004400259307793419,0.009144430985335461,0.04723170110699293,0.04588795041073368,-0.053702896487774154
2014-08-22,0.09420473504876714,0.04950389762029772,0.008732816207636773,0.021977683831559958,0.011148658047723359,0.10185936212358548,-0.002630220103032599,0.03476039940182751,0.028537722838239077,0.05751452872256202,0.039731551752730354,-0.05445162342904908
2014-08-29,0.0924622418731218,0.05603492291738377,0.02257233020783289,0.021805933786072984,0.008955937439449002,0.09509632571942639,-0.001276583417010535,0.06045512903963157,0.07048111187386397,0.060128338801892056,0.06182452650905468,-0.04607395257413671
2014-09-05,0.091084402457839,0.09030013065436293,0.03047875655776977,0.03296677333635678,0.008348321787478241,0.06865079664422691,0.0018290022557376773,0.03964907404631113,0.041743461059205345,0.022776667255069327,0.051666803528423344,-0.037626734264492256
2014-09-12,0.11818732108740093,0.04775730093574637,0.03595842151098427,0.03250670017325774,0.0146137178355783,0.08444860724703229,-0.004421666928485557,0.057324852525315606,0.06816589618120439,0.03711212819230525,0.03718331907091077,-0.0023146993679041827
2014-09-19,0.1320490591653396,0.06973862782355233,0.028990263630178426,0.02274299783987921,0.026272075123813465,0.07486807432235132,-0.016080060802426743,0.05927023144994337,0.06762432469202295,0.0382739251490527,0.027586763371868273,-0.020586798339079948
2014-09-26,0.12032935351754759,0.07611432056139833,0.03680779005386281,-0.005472261272595702,0.010340567497527431,0.0662987392005876,-0.016856409969651764,0.07597393613312242,0.06302972506555093,0.0780994749839401,0.011271677593093443,0.013967094199200503
