date,CNH,IDR,INR,KRW,MYR,PHP,SGD,THB,TWD,BRL,MXN,PLN,HUF
2016-12-09,6.9258,13315.7,67.535,1173.15,4.4245,49.979,1.43155,35.69,31.8415,3.36445,20.3332,4.2285,298.96
2016-12-16,6.9602,13416.5,67.856,1188.85,4.478,50.002,1.448,35.8775,32.0295,3.4045,20.4592,4.24685,299.89
2016-12-23,6.9501,13438.1,67.841,1204.39,4.4742,49.759,1.447,35.9675,32.1995,3.26645,20.6597,4.215,295.63
2016-12-30,6.9663,13468.0,67.886,1202.86,4.4862,49.63,1.4445,35.785,32.37,3.2581,20.6025,4.1755,292.83
2017-01-06,6.8346,13359.5,68.054,1197.19,4.4725,49.522,1.4359,35.6875,31.89,3.21075,21.3723,4.1249,291.09
2017-01-13,6.8539,13328.9,68.14,1178.84,4.463,49.825,1.43085,35.4325,31.554,3.21245,21.6721,4.1244,289.12
2017-01-20,6.84605,13404.4,68.0365,1174.96,4.447,49.9845,1.42645,35.4125,31.5935,3.18885,21.7335,4.0898,289.71
2017-01-27,6.8631,13360.4,68.0665,1175.23,4.4303,49.8,1.42695,35.2525,31.4845,3.15205,21.0264,4.0452,290.97
2017-02-03,6.79435,13313.2,67.0675,1135.72,4.428,49.701,1.40705,35.0225,30.795,3.11375,20.3513,3.984,286.9
2017-02-10,6.8641,13306.0,66.8645,1148.35,4.444,49.951,1.42075,35.0805,30.9855,3.11495,20.3665,4.0498,289.97
2017-02-17,6.8468,13340.0,67.1105,1151.82,4.453,50.104,1.41825,34.9875,30.9025,3.10485,20.4931,4.0785,290.3
2017-02-24,6.8559,13333.3,66.7105,1131.8,4.4405,50.215,1.40505,34.87,30.6525,3.09985,19.7999,4.0807,291.68
2017-03-03,6.902,13388.5,66.7775,1156.47,4.4542,50.313,1.41565,35.0725,31.0425,3.14125,19.6088,4.07165,292.52
2017-03-10,6.8937,13367.4,66.5785,1151.7,4.453,50.2555,1.41435,35.3375,30.9955,3.15585,19.6264,4.066,293.5
2017-03-17,6.8843,13341.0,65.4535,1130.24,4.4355,50.249,1.40205,34.8575,30.5815,3.10645,19.1323,3.9905,286.94
2017-03-24,6.87175,13301.8,65.3425,1117.58,4.4262,50.213,1.39915,34.5525,30.389,3.11425,18.8529,3.94525,286.91
2017-03-31,6.87185,13321.9,64.795,1118.08,4.4255,50.241,1.3973,34.3325,30.369,3.17525,18.8401,3.9624,288.78
2017-04-07,6.8954,13314.7,64.2445,1134.56,4.435,49.741,1.4022,34.5875,30.632,3.12965,18.682,3.97555,292.09
2017-04-14,6.88025,13305.1,64.5095,1141.25,4.407,49.541,1.39775,34.3475,30.366,3.133,18.5734,3.9926,294.47
2017-04-21,6.891,13319.5,64.7095,1136.06,4.3993,49.833,1.3977,34.39,30.3475,3.1493,18.8371,3.9968,293.68
2017-04-28,6.8986,13329.3,64.2885,1139.44,4.341,50.156,1.39775,34.5925,30.2425,3.19585,18.9731,3.8813,287.33
2017-05-05,6.9016,13334.0,64.2625,1137.21,4.3387,49.8575,1.40415,34.68,30.1905,3.17435,19.0264,3.83345,283.4
2017-05-12,6.89855,13335.3,64.2145,1123.95,4.3457,49.712,1.40395,34.6525,30.1445,3.13115,18.7804,3.8688,283.92
2017-05-19,6.8759,13316.8,64.5855,1118.49,4.3215,49.699,1.3856,34.3325,30.0305,3.29135,18.7165,3.7556,276.01
2017-05-26,6.8162,13309.4,64.4935,1119.57,4.2688,49.747,1.38165,34.0425,30.1675,3.25405,18.471,3.7379,275.04
2017-06-02,6.7769,13292.7,64.2545,1118.6,4.2802,49.371,1.38175,34.0525,30.0945,3.24185,18.5957,3.7118,272.93
2017-06-09,6.78815,13295.4,64.309,1125.23,4.2653,49.5105,1.3843,34.07,30.1265,3.27665,18.1769,3.7426,275.1
2017-06-16,6.8144,13287.5,64.4815,1133.8,4.2758,49.836,1.3825,33.9575,30.3335,3.28635,17.9415,3.75745,274.99
2017-06-23,6.83715,13308.3,64.5095,1136.13,4.2878,50.171,1.38645,33.94,30.3195,3.33195,17.9724,3.77145,276.48
2017-06-30,6.78085,13344.3,64.62,1144.75,4.2933,50.4475,1.377,33.93,30.395,3.31225,18.1004,3.70875,271.055
2017-07-07,6.8038,13413.4,64.6265,1154.45,4.2982,50.692,1.3818,34.1025,30.556,3.29325,18.1596,3.7222,270.49
2017-07-14,6.77095,13313.4,64.298,1129.73,4.2922,50.587,1.37155,33.7825,30.317,3.1921,17.5948,3.67295,267.7
2017-07-21,6.75795,13316.2,64.4025,1117.77,4.284,50.754,1.36305,33.455,30.401,3.1247,17.5725,3.6528,261.755
2017-07-28,6.73615,13324.4,64.1245,1121.79,4.2813,50.548,1.3571,33.38,30.246,3.1428,17.7504,3.6183,259.31
2017-08-04,6.73475,13324.0,63.729,1129.38,4.2782,50.364,1.3607,33.298,30.181,3.1244,17.8938,3.6067,259.42
2017-08-11,6.67595,13371.6,64.1575,1143.82,4.2952,51.105,1.362,33.244,30.338,3.1676,17.8473,3.6416,258.645
2017-08-18,6.68005,13366.2,64.1215,1141.43,4.289,51.439,1.3635,33.202,30.325,3.16835,17.9149,3.6438,258.345
2017-08-25,6.64475,13326.1,63.9265,1122.33,4.2723,51.049,1.3559,33.2555,30.055,3.1445,17.6163,3.5783,256.855
2017-09-01,6.5626,13338.8,63.919,1122.21,4.271,51.129,1.3573,33.1675,30.051,3.1281,17.7742,3.58405,257.145
2017-09-08,6.51665,13174.8,63.9745,1133.79,4.1955,50.906,1.34135,33.131,30.045,3.0924,17.7354,3.53645,255.06
2017-09-15,6.55095,13254.9,64.163,1132.96,4.1895,51.3355,1.3457,33.102,30.076,3.1294,17.6957,3.5782,258.83
2017-09-22,6.5735,13294.7,64.8515,1132.64,4.198,50.6235,1.3445,33.072,30.151,3.12655,17.7484,3.56215,258.94
2017-09-29,6.6475,13453.3,65.362,1144.24,4.2205,50.889,1.35805,33.318,30.354,3.1617,18.1589,3.64465,262.865
2017-10-06,6.6491,13537.4,65.4915,1144.42,4.237,51.272,1.36565,33.42,30.416,3.16,18.5576,3.67485,266.35
2017-10-13,6.57255,13450.7,64.7105,1127.1,4.222,51.303,1.3503,33.044,30.085,3.1568,18.8918,3.59325,260.495
2017-10-20,6.61865,13524.2,65.0645,1132.34,4.225,51.55,1.3606,33.167,30.273,3.1921,19.0089,3.5902,261.395
2017-10-27,6.6499,13603.5,65.0185,1127.17,4.242,51.694,1.3675,33.262,30.192,3.2725,19.1429,3.6657,268.155
2017-11-03,6.63615,13532.1,64.6405,1116.56,4.2365,51.284,1.36375,33.166,30.231,3.308,19.1905,3.6548,267.66
2017-11-10,6.65525,13532.9,65.3105,1119.36,4.1918,51.2665,1.3592,33.1055,30.168,3.26355,19.0293,3.62415,267.375
2017-11-17,6.63655,13521.7,64.9765,1096.08,4.161,50.862,1.3554,32.8235,30.067,3.2742,19.0027,3.5955,264.765
2017-11-24,6.59075,13505.1,64.561,1084.96,4.1163,50.667,1.3452,32.651,29.987,3.2257,18.5402,3.5257,261.285
2017-12-01,6.6145,13533.0,64.5395,1085.37,4.091,50.3345,1.34715,32.6375,30.041,3.2592,18.7053,3.54455,264.485
2017-12-08,6.62705,13542.2,64.481,1093.49,4.0875,50.5415,1.3528,32.645,30.034,3.3069,18.9588,3.5766,266.995
2017-12-15,6.60585,13576.1,64.086,1088.87,4.0795,50.465,1.3479,32.5175,29.953,3.3187,19.1191,3.57915,266.835
2017-12-22,6.56815,13556.3,64.027,1077.59,4.0798,50.0555,1.3441,32.753,29.895,3.3261,19.5608,3.53975,263.015
2017-12-29,6.51255,13544.2,63.83,1069.12,4.0465,49.9765,1.3363,32.5875,29.641,3.318,19.5597,3.4748,258.32
2018-01-05,6.4817,13414.1,63.3085,1063.12,3.9975,49.834,1.3272,32.189,29.495,3.2335,19.289,3.4505,256.245
2018-01-12,6.46875,13331.8,63.571,1063.24,3.972,50.408,1.3274,31.9225,29.612,3.2141,19.0388,3.4325,254.16
2018-01-19,6.4033,13333.2,63.8515,1068.37,3.9372,50.7475,1.321,31.858,29.332,3.2065,18.585,3.4143,252.93
2018-01-26,6.3284,13325.2,63.646,1066.11,3.8705,51.039,1.3075,31.3395,29.129,3.1508,18.5166,3.3266,249.005
2018-02-02,6.31215,13502.0,64.1885,1087.04,3.8855,51.7195,1.3189,31.4425,29.322,3.22065,18.5404,3.3471,249.275
2018-02-09,6.32425,13659.7,64.319,1086.86,3.9395,51.639,1.32965,31.7485,29.316,3.2955,18.8299,3.419,254.95
2018-02-16,6.2901,13538.9,64.3465,1066.41,3.8943,52.3155,1.3106,31.2575,29.076,3.2269,18.4895,3.34155,250.18
2018-02-23,6.3311,13678.4,64.897,1078.22,3.9185,51.785,1.3211,31.4285,29.269,3.2434,18.5607,3.3911,254.485
2018-03-02,6.3468,13777.9,65.2615,1084.74,3.9035,52.0095,1.3219,31.4505,29.325,3.25975,18.901,3.4104,255.01
2018-03-09,6.32345,13747.4,64.989,1066.46,3.9115,52.0565,1.3153,31.3575,29.257,3.2473,18.5663,3.405,253.05
2018-03-16,6.32975,13764.9,65.019,1070.52,3.9072,51.952,1.3174,31.1875,29.107,3.29005,18.7343,3.4336,253.195
2018-03-23,6.31005,13784.6,64.9875,1082.33,3.9185,52.436,1.3136,31.196,29.172,3.31365,18.5832,3.4195,253.085
2018-03-30,6.26645,13719.3,65.1135,1061.61,3.8635,52.168,1.30995,31.183,29.1195,3.3051,18.1801,3.4155,253.48
2018-04-06,6.3105,13771.4,64.925,1069.81,3.8716,52.0505,1.3174,31.2775,29.298,3.37495,18.319,3.4223,254.69
2018-04-13,6.2712,13763.2,65.273,1070.97,3.8798,51.9915,1.31155,31.152,29.321,3.41825,18.0916,3.3807,252.225
2018-04-20,6.2883,13956.8,66.307,1073.1,3.8977,52.1945,1.31595,31.3625,29.499,3.40985,18.6278,3.39675,253.18
2018-04-27,6.32685,13865.5,66.664,1068.92,3.9195,51.723,1.325,31.518,29.57,3.46685,18.6828,3.4831,258.485
2018-05-04,6.36045,13988.2,66.863,1076.77,3.9395,51.7775,1.3351,31.758,29.716,3.52895,19.1643,3.5609,263.035
2018-05-11,6.32815,13967.7,67.345,1068.38,3.9497,52.484,1.3355,31.9085,29.751,3.5839,19.3121,3.5681,263.735
2018-05-18,6.36335,14152.7,67.98,1081.74,3.9722,52.3795,1.3431,32.206,29.956,3.74835,19.9206,3.65165,270.115
2018-05-25,6.38585,14057.5,67.783,1078.99,3.9813,52.634,1.34155,31.9475,29.952,3.6608,19.5753,3.697,274.415
2018-06-01,6.41255,13844.6,67.0105,1073.74,3.979,52.5505,1.3386,32.029,29.865,3.7527,19.8623,3.69555,274.34
2018-06-08,6.40105,13982.9,67.612,1076.97,3.9885,52.9555,1.3356,32.09,29.891,3.7857,20.5534,3.63655,272.03
2018-06-15,6.4361,14075.6,68.3925,1103.86,3.9848,53.4715,1.3495,32.623,30.152,3.7903,20.7501,3.692,277.63
2018-06-22,6.5159,14109.6,67.879,1115.0,4.0022,53.3105,1.3593,32.9285,30.388,3.76455,20.1314,3.71295,278.855
2018-06-29,6.6283,14263.9,68.479,1111.78,4.0385,53.4125,1.3636,33.053,30.434,3.846,19.656,3.74465,281.91
2018-07-06,6.65865,14355.5,68.764,1115.85,4.04,53.3895,1.3582,33.1525,30.463,3.92805,19.0641,3.7084,274.695
2018-07-13,6.70905,14400.2,68.4985,1131.18,4.051,53.5355,1.3669,33.333,30.61,3.86245,18.8811,3.7008,277.035
2018-07-20,6.7843,14485.9,68.7225,1128.95,4.062,53.3705,1.3642,33.3525,30.591,3.77695,19.0377,3.6958,278.425
2018-07-27,6.8198,14352.0,68.625,1116.91,4.0625,53.276,1.3609,33.3695,30.561,3.7097,18.554,3.67065,276.535
2018-08-03,6.84315,14479.9,68.544,1124.59,4.0813,53.142,1.3655,33.2285,30.584,3.7122,18.5621,3.6711,276.135
2018-08-10,6.8543,14520.0,68.9415,1127.34,4.086,53.1865,1.3706,33.304,30.733,3.84345,18.8917,3.74155,281.16
2018-08-17,6.8543,14622.2,69.975,1122.83,4.106,53.3575,1.3726,33.2085,30.738,3.93625,19.0412,3.77315,283.12
2018-08-24,6.8006,14584.4,69.81,1113.5,4.1075,53.3745,1.3651,32.652,30.64,4.08115,18.8215,3.67615,278.18
2018-08-31,6.83265,14807.5,70.741,1115.98,4.109,53.5695,1.3701,32.7525,30.682,4.11805,19.1118,3.6811,280.29
2018-09-07,6.8473,14917.3,71.9435,1124.29,4.146,53.797,1.3774,32.7915,30.776,4.0711,19.2264,3.72525,280.685
2018-09-14,6.8638,14789.9,71.8535,1120.13,4.1383,54.0315,1.3718,32.6315,30.765,4.184,18.8421,3.6921,278.64
2018-09-21,6.84275,14846.1,72.159,1114.56,4.1305,54.2595,1.3643,32.419,30.611,4.08165,18.8614,3.6566,274.975
2018-09-28,6.875,14908.6,72.541,1109.81,4.1383,54.0315,1.3663,32.3145,30.468,3.992,18.7019,3.68655,278.445
2018-10-05,6.89765,15174.3,74.042,1130.44,4.1497,54.1955,1.3823,32.814,30.929,3.8747,18.8853,3.74145,281.8
2018-10-12,6.9175,15199.3,73.578,1130.97,4.154,54.0775,1.3782,32.7175,30.865,3.765,18.898,3.7152,280.26
2018-10-19,6.9341,15180.3,73.3965,1130.45,4.1575,53.721,1.377,32.579,30.892,3.7081,19.1664,3.73755,281.2
2018-10-26,6.95825,15192.9,73.2725,1143.55,4.1768,53.6025,1.38225,33.116,31.031,3.68785,19.5067,3.79255,285.16
2018-11-02,6.8981,14885.6,72.8215,1118.18,4.1588,53.3075,1.3742,32.866,30.566,3.6801,20.0449,3.7952,282.76
2018-11-09,6.94945,14714.7,72.51,1128.87,4.179,53.1005,1.37765,33.0635,30.787,3.7577,20.3284,3.7734,282.78
2018-11-16,6.92245,14552.5,71.8605,1126.4,4.1915,52.61,1.3727,32.8325,30.814,3.7513,20.1969,3.78385,282.38
2018-11-23,6.94265,14508.9,70.489,1131.82,4.1905,52.4115,1.37485,33.0665,30.925,3.81805,20.3728,3.78415,284.13
2018-11-30,6.95575,14321.4,69.705,1121.37,4.1842,52.552,1.3719,32.945,30.842,3.87435,20.3402,3.78965,286.045
2018-12-07,6.88315,14498.9,71.162,1121.54,4.167,52.782,1.3697,32.8545,30.908,3.8597,20.2117,3.7664,283.635
2018-12-14,6.90375,14612.0,71.9665,1133.84,4.1862,53.1185,1.3768,32.8345,30.856,3.8925,20.3355,3.79925,286.475
2018-12-21,6.9133,14606.5,70.149,1125.09,4.179,52.9395,1.37215,32.6155,30.713,3.87285,19.8879,3.75705,282.155
2018-12-28,6.88395,14527.2,69.952,1115.98,4.154,52.556,1.3658,32.55,30.553,3.8645,19.6275,3.76455,281.13
2019-01-04,6.87015,14235.0,69.643,1117.72,4.136,52.3995,1.3601,32.0325,30.807,3.71855,19.4592,3.76025,281.32
2019-01-11,6.7598,14079.8,70.373,1118.74,4.095,52.1975,1.3524,31.943,30.771,3.7126,19.1052,3.7416,280.1
2019-01-18,6.79275,14226.2,71.1895,1124.27,4.113,52.6555,1.3574,31.737,30.858,3.74255,19.0477,3.77455,279.7
2019-01-25,6.75625,14052.8,70.953,1117.94,4.1257,52.545,1.3539,31.5445,30.707,3.75925,18.9326,3.7619,278.755
2019-02-01,6.75155,13987.8,71.44,1118.76,4.0953,52.39,1.3497,31.2575,30.784,3.6499,19.1116,3.73705,276.985
2019-02-08,6.78265,13985.5,71.1865,1123.31,4.0688,52.1705,1.3561,31.453,30.842,3.7316,19.0693,3.80805,281.775
2019-02-15,6.7807,14129.2,71.39,1126.67,4.086,52.4705,1.3582,31.2565,30.829,3.7188,19.3629,3.8465,282.665
2019-02-22,6.7133,14026.8,71.0935,1122.78,4.0775,52.0915,1.35115,31.3285,30.747,3.7358,19.1493,3.8227,280.34
2019-03-01,6.70995,14168.6,70.9075,1127.22,4.0743,51.9045,1.3537,31.793,30.843,3.78815,19.2895,3.78105,277.455
2019-03-08,6.7289,14325.9,70.034,1133.66,4.0898,52.3085,1.3588,31.7545,30.925,3.8598,19.5079,3.82525,280.64
2019-03-15,6.713,14239.3,68.963,1135.37,4.0905,52.6485,1.35285,31.6875,30.859,3.81365,19.2148,3.79655,277.5
2019-03-22,6.7258,14259.9,69.24,1138.24,4.0645,52.6785,1.3521,31.7545,30.874,3.89445,19.1645,3.81105,280.635
2019-03-29,6.72185,14260.4,69.305,1137.28,4.082,52.694,1.35455,31.7315,30.852,3.88995,19.4007,3.83425,286.53
2019-04-05,6.71295,14137.4,69.08,1137.37,4.0885,52.0975,1.35525,31.8925,30.81,3.8615,19.089,3.82175,286.435
2019-04-12,6.7072,14100.3,69.234,1134.11,4.1143,51.6975,1.3531,31.7525,30.845,3.86805,18.7711,3.77935,284.34
2019-04-19,6.7057,14046.6,69.315,1136.65,4.133,51.7555,1.3552,31.825,30.817,3.92745,18.7923,3.8047,284.435
2019-04-26,6.7382,14165.2,69.855,1158.45,4.1318,52.0615,1.36055,31.9195,30.891,3.92845,18.9406,3.84645,288.63
2019-05-03,6.737,14258.0,69.115,1165.55,4.1433,51.8805,1.36065,31.914,30.871,3.9371,19.0178,3.82585,288.965
2019-05-10,6.8625,14399.5,70.155,1182.01,4.1575,52.3145,1.36285,31.5695,31.008,3.96915,19.174,3.82365,287.705
2019-05-17,6.943,14477.7,70.2625,1193.46,4.1765,52.7105,1.377,31.8275,31.354,4.0781,19.1087,3.85605,292.14
2019-05-24,6.9154,14348.6,69.3925,1186.87,4.188,52.171,1.37555,31.8485,31.509,4.0428,19.0925,3.83245,290.59
2019-05-31,6.9327,14319.8,69.65,1190.21,4.19,52.2265,1.3764,31.584,31.587,3.9129,19.6127,3.84295,291.43
2019-06-07,6.9385,14202.3,69.305,1180.54,4.159,51.9635,1.36125,31.256,31.356,3.8543,19.6222,3.75775,282.36
2019-06-14,6.9347,14339.5,69.774,1186.3,4.1658,52.0965,1.3703,31.22,31.491,3.8824,19.144,3.79235,286.855
2019-06-21,6.8657,14137.5,69.562,1159.15,4.149,51.4965,1.35685,30.774,30.944,3.81735,19.0668,3.75625,286.365
2019-06-28,6.87295,14126.6,68.955,1157.58,4.132,51.2375,1.35285,30.69,30.984,3.8325,19.2143,3.72935,283.405
2019-07-05,6.8958,14168.4,68.661,1175.1,4.1355,51.3715,1.36115,30.8135,31.188,3.8248,19.056,3.78945,288.955
2019-07-12,6.88155,14036.5,68.63,1178.94,4.113,51.199,1.35935,30.9425,31.092,3.7466,19.0456,3.79445,289.585
2019-07-19,6.87385,13913.9,68.855,1172.66,4.1128,50.953,1.3565,30.758,31.032,3.7214,18.9797,3.776,289.325
2019-07-26,6.8814,13993.9,68.855,1184.04,4.1195,51.0225,1.36975,30.8935,31.112,3.7787,19.0831,3.84085,293.82
2019-08-02,6.97195,14230.3,69.79,1205.44,4.158,51.6175,1.37655,30.726,31.494,3.8894,19.3383,3.87945,294.645
2019-08-09,7.092,14224.5,70.985,1215.08,4.184,52.0015,1.3835,30.784,31.394,3.9401,19.4395,3.86055,289.875
2019-08-16,7.04805,14196.9,71.091,1205.98,4.1782,52.3625,1.3862,30.928,31.286,3.99275,19.5593,3.91675,292.725
2019-08-23,7.08635,14195.3,71.4235,1205.92,4.1912,52.2315,1.3846,30.6585,31.265,4.0617,19.7925,3.92445,295.65
2019-08-30,7.15715,14177.4,71.675,1208.88,4.2055,52.0955,1.3872,30.6,31.328,4.131,20.0647,3.97205,300.61
2019-09-06,7.112,14060.5,71.5885,1191.47,4.179,51.8705,1.37965,30.642,31.198,4.06305,19.5619,3.92565,298.815
2019-09-13,7.03345,13966.9,70.938,1178.13,4.164,51.9585,1.37285,30.457,30.905,4.0572,19.366,3.8987,298.665
2019-09-20,7.08575,14078.0,71.0175,1189.29,4.1675,52.0055,1.3763,30.471,30.963,4.178,19.4425,3.97675,303.185
2019-09-27,7.1152,14152.8,70.438,1198.5,4.1858,51.7955,1.3799,30.629,31.016,4.1517,19.6328,4.00075,306.27
2019-10-04,7.11465,14134.8,70.921,1194.7,4.185,51.7275,1.37915,30.437,30.88,4.0583,19.5332,3.93475,302.905
2019-10-11,7.083,14123.6,71.0065,1179.63,4.1865,51.5055,1.37325,30.4395,30.576,4.1091,19.3241,3.89775,300.83
2019-10-18,7.077,14130.1,71.049,1179.06,4.1865,51.2445,1.3647,30.294,30.554,4.1315,19.1468,3.84405,296.955
2019-10-25,7.063,14039.5,70.8285,1173.92,4.1845,51.3035,1.3626,30.154,30.591,4.0191,19.1059,3.85615,296.275
2019-11-01,7.0374,14007.9,70.571,1164.74,4.1653,50.5085,1.35675,30.172,30.445,3.9763,19.1084,3.80635,293.66
2019-11-08,6.9936,14020.7,71.298,1158.76,4.1347,50.5775,1.35985,30.3785,30.384,4.1366,19.1005,3.86665,302.71
2019-11-15,7.0024,14061.0,71.637,1163.93,4.1525,50.6165,1.3604,30.251,30.509,4.17615,19.2285,3.86885,302.805
2019-11-22,7.04625,14112.2,71.745,1179.43,4.171,50.9235,1.3644,30.198,30.563,4.183,19.3995,3.89475,302.765
2019-11-29,7.0299,14109.6,71.71,1180.79,4.1778,50.8745,1.36745,30.232,30.518,4.2275,19.5121,3.91145,303.145
2019-12-06,7.032,14029.5,71.2755,1188.93,4.159,50.8225,1.3614,30.357,30.482,4.17605,19.335,3.87255,299.115
2019-12-13,7.0139,14035.5,70.8465,1177.94,4.1345,50.667,1.3551,30.204,30.265,4.09085,19.0673,3.83505,295.51
2019-12-20,6.9994,13982.4,71.151,1159.74,4.141,50.7475,1.3547,30.18,30.142,4.0785,18.9182,3.83985,298.365
2019-12-27,6.99335,13970.2,71.565,1159.97,4.1272,50.8495,1.35235,30.1475,30.082,4.0556,18.8523,3.8155,296.38
2020-01-03,6.96305,13930.9,71.782,1165.27,4.1023,51.1245,1.3488,30.169,30.048,4.0419,18.8727,3.79965,295.62
2020-01-10,6.9136,13754.3,70.916,1158.66,4.076,50.5635,1.3484,30.235,29.969,4.0702,18.7801,3.81015,300.17
2020-01-17,6.8649,13665.6,71.065,1160.65,4.0547,50.9505,1.34755,30.398,29.947,4.1814,18.7253,3.82365,302.89
2020-01-24,6.93265,13604.2,71.316,1168.81,4.058,50.8405,1.35135,30.5805,30.052,4.18265,18.8394,3.86105,304.97
2020-01-31,7.0017,13786.8,71.553,1197.66,4.098,51.0805,1.3649,31.2325,30.357,4.2729,18.9274,3.87865,304.685
2020-02-07,7.0032,13730.3,71.4785,1194.0,4.1395,50.9195,1.38985,31.351,30.132,4.3106,18.7743,3.89405,308.66
2020-02-14,6.9949,13709.6,71.577,1183.75,4.138,50.5755,1.39225,31.215,30.02,4.3094,18.5664,3.91785,309.7
2020-02-21,7.03815,13807.4,71.9055,1209.29,4.1915,50.9235,1.3984,31.5765,30.403,4.3814,18.9401,3.95045,310.615
2020-02-28,6.98965,14389.9,72.6345,1208.85,4.215,51.1775,1.39555,31.575,30.218,4.512,19.789,3.94235,307.48
2020-03-06,6.93485,14333.4,74.0675,1189.46,4.1727,50.5815,1.3785,31.4855,29.921,4.61505,20.0984,3.79505,296.04
2020-03-13,7.02825,14629.1,73.991,1212.47,4.2775,51.0845,1.41745,31.956,30.164,4.76415,21.8935,3.9553,307.51
2020-03-20,7.13205,15963.8,75.3595,1250.42,4.3947,51.2545,1.45275,32.69,30.287,5.0049,24.0402,4.24675,328.295
2020-03-27,7.1076,16274.3,75.246,1220.67,4.337,51.0965,1.4307,32.547,30.198,5.11195,23.4197,4.0945,321.6
2020-04-03,7.1118,16709.0,76.2615,1238.19,4.355,50.8415,1.43995,33.007,30.241,5.2956,24.5807,4.22775,338.875
2020-04-10,7.04805,15779.6,76.0225,1211.08,4.3097,50.5145,1.4134,32.6775,30.066,5.1091,23.4539,4.1602,322.735
2020-04-17,7.07945,15621.8,76.566,1217.72,4.3698,50.9105,1.42165,32.5125,30.08,5.2741,23.9656,4.1538,323.535
2020-04-24,7.0936,15598.9,76.3075,1234.3,4.3625,50.82,1.42475,32.4415,30.086,5.685,24.8721,4.19795,329.635
2020-05-01,7.1294,15226.5,75.738,1223.11,4.3022,50.6375,1.41505,32.5115,29.894,5.551,24.694,4.14465,321.915
2020-05-08,7.08245,14905.8,75.53,1216.91,4.334,50.4615,1.4114,32.175,29.85,5.7389,23.6893,4.1806,321.43
2020-05-15,7.1305,14890.0,75.844,1232.65,4.351,50.7605,1.4267,32.075,29.956,5.8168,23.9206,4.2228,327.695
2020-05-22,7.1504,14882.1,76.0225,1242.4,4.3625,50.7755,1.42545,31.925,30.083,5.5641,22.8253,4.1462,321.645
2020-05-29,7.16285,14667.5,75.584,1235.9,4.3465,50.5805,1.41335,31.825,30.018,5.43315,22.1262,4.0029,311.49
2020-06-05,7.07795,14013.8,75.609,1205.59,4.2668,49.8945,1.39305,31.465,29.704,5.1177,21.6104,3.91475,303.645
2020-06-12,7.0831,14234.0,76.0025,1204.95,4.2635,50.3175,1.39315,30.995,29.683,5.075,22.4582,3.95655,308.685
2020-06-19,7.072,14222.5,76.21,1208.23,4.2675,50.0695,1.39595,30.9985,29.594,5.35585,22.6061,3.99555,309.5
2020-06-26,7.0883,14368.0,75.651,1203.35,4.2905,49.937,1.39425,30.939,29.523,5.465,22.9842,3.9844,317.835
2020-07-03,7.06715,14541.8,74.63,1199.75,4.2873,49.5145,1.3944,31.124,29.467,5.33635,22.4539,3.9709,314.185
2020-07-10,7.00315,14445.9,75.163,1200.53,4.2668,49.4735,1.39025,31.3045,29.471,5.34205,22.5501,3.94405,311.715
2020-07-17,6.99515,14777.4,74.929,1205.14,4.2645,49.4375,1.39025,31.6985,29.482,5.34825,22.5036,3.91825,309.18
2020-07-24,7.0238,14593.0,74.7205,1203.09,4.263,49.3765,1.38335,31.638,29.481,5.19925,22.3825,3.7934,298.045
2020-07-31,6.9767,14736.3,74.91,1192.36,4.2393,49.1355,1.37095,31.2215,29.347,5.2062,22.1925,3.7292,291.095
2020-08-07,6.96775,14718.5,75.049,1189.05,4.1882,49.1215,1.37255,31.1975,29.406,5.43525,22.5114,3.73765,292.76
2020-08-14,6.9417,14900.0,74.863,1186.61,4.1927,48.7215,1.3707,31.091,29.407,5.39065,22.0384,3.72115,292.53
2020-08-21,6.91815,14766.7,74.936,1192.04,4.178,48.7155,1.37275,31.5395,29.421,5.61135,22.0216,3.745,297.93
2020-08-28,6.8639,14539.7,73.1875,1182.33,4.164,48.4035,1.3589,31.124,29.345,5.4518,21.8623,3.6892,297.455
2020-09-04,6.8458,14753.5,73.28,1191.08,4.1475,48.6255,1.3678,31.4275,29.336,5.29275,21.5931,3.78715,303.3
2020-09-11,6.8359,15021.2,73.489,1187.1,4.1515,48.575,1.36745,31.28,29.322,5.2944,21.3048,3.75335,302.265
2020-09-18,6.76895,14687.1,73.543,1162.38,4.1155,48.46,1.35735,31.0885,29.014,5.29245,20.9967,3.75575,303.79
2020-09-25,6.83635,14982.0,73.6675,1177.12,4.1705,48.501,1.37895,31.653,29.271,5.5718,22.409,3.91835,310.92
2020-10-02,6.75465,14881.4,73.279,1165.44,4.1635,48.5055,1.36335,31.536,28.93,5.63865,21.7432,3.8399,305.695
2020-10-09,6.679,14658.6,73.011,1143.33,4.1347,48.4025,1.3534,31.012,28.606,5.52805,21.1996,3.7786,301.495
2020-10-16,6.69305,14753.0,73.376,1141.4,4.1505,48.6755,1.3584,31.1565,28.759,5.63615,21.1811,3.87735,310.815
2020-10-23,6.6692,14694.1,73.852,1130.32,4.1567,48.4305,1.35945,31.3085,28.652,5.61875,20.8981,3.86405,308.85
2020-10-30,6.69605,14775.4,74.629,1135.92,4.1558,48.5485,1.36555,31.173,28.59,5.76,21.2784,3.96395,315.065
2020-11-06,6.59225,14252.5,73.9785,1121.21,4.1293,48.1735,1.3476,30.5235,28.58,5.48835,20.6071,3.80665,301.825
