date,BRL,MXN,CLP,HUF,JPY,EUR,CAD,CNH,KRW,INR,IDR,PHP,THB,TWD,SGD,MYR
2016-06-17,8.32,1.6,3.25,-1.2,-1.5,-1.1,0.5,1.0,-0.19999999999999996,4.76,2.33,-0.09999999999999998,-0.54,0.22999999999999998,-2.6,1.0
2016-06-24,8.32,1.6,3.25,-1.2,-1.5,-1.1,0.5,1.0,-0.19999999999999996,4.76,2.33,-0.09999999999999998,-0.54,0.22999999999999998,-2.6,1.0
2016-07-01,7.84,1.54,3.2,-1.2,-1.4,-0.9,0.5,0.8999999999999999,-0.30000000000000004,4.77,2.45,0.30000000000000004,-0.61,-0.09999999999999998,-1.7,0.6000000000000001
2016-07-08,7.84,1.54,3.2,-1.2,-1.4,-0.9,0.5,0.8999999999999999,-0.30000000000000004,4.77,2.45,0.30000000000000004,-0.61,-0.09999999999999998,-1.7,0.6000000000000001
2016-07-15,7.84,1.54,3.2,-1.2,-1.4,-0.9,0.5,0.8999999999999999,-0.30000000000000004,4.77,2.45,0.30000000000000004,-0.61,-0.09999999999999998,-1.7,0.6000000000000001
2016-07-22,7.84,1.54,3.2,-1.2,-1.4,-0.9,0.5,0.8999999999999999,-0.30000000000000004,4.77,2.45,0.30000000000000004,-0.61,-0.09999999999999998,-1.7,0.6000000000000001
2016-07-29,7.84,1.54,3.2,-1.2,-1.4,-0.9,0.5,0.8999999999999999,-0.30000000000000004,4.77,2.45,0.30000000000000004,-0.61,-0.09999999999999998,-1.7,0.6000000000000001
2016-08-05,7.94,1.8499999999999999,3.21,-1.1,-1.2000000000000002,-0.6000000000000001,0.5,1.0,-0.4,5.2700000000000005,2.41,0.5,-0.6900000000000001,0.43999999999999995,-1.4,0.30000000000000004
2016-08-12,7.94,1.8499999999999999,3.21,-1.1,-1.2000000000000002,-0.6000000000000001,0.5,1.0,-0.4,5.2700000000000005,2.41,0.5,-0.6900000000000001,0.43999999999999995,-1.4,0.30000000000000004
2016-08-19,7.94,1.8499999999999999,3.21,-1.1,-1.2000000000000002,-0.6000000000000001,0.5,1.0,-0.4,5.2700000000000005,2.41,0.5,-0.6900000000000001,0.43999999999999995,-1.4,0.30000000000000004
2016-08-26,7.94,1.8499999999999999,3.21,-1.1,-1.2000000000000002,-0.6000000000000001,0.5,1.0,-0.4,5.2700000000000005,2.41,0.5,-0.6900000000000001,0.43999999999999995,-1.4,0.30000000000000004
2016-09-02,7.870000000000001,1.63,2.27,-1.2000000000000002,-1.6,-0.9000000000000001,0.0,0.19999999999999996,-0.6000000000000001,3.9499999999999997,1.69,0.19999999999999996,-0.81,-0.5300000000000001,-1.4000000000000001,0.3999999999999999
2016-09-09,7.870000000000001,1.63,2.27,-1.2000000000000002,-1.6,-0.9000000000000001,0.0,0.19999999999999996,-0.6000000000000001,3.9499999999999997,1.69,0.19999999999999996,-0.81,-0.5300000000000001,-1.4000000000000001,0.3999999999999999
2016-09-16,7.870000000000001,1.63,2.27,-1.2000000000000002,-1.6,-0.9000000000000001,0.0,0.19999999999999996,-0.6000000000000001,3.9499999999999997,1.69,0.19999999999999996,-0.81,-0.5300000000000001,-1.4000000000000001,0.3999999999999999
2016-09-23,7.870000000000001,1.63,2.27,-1.2000000000000002,-1.6,-0.9000000000000001,0.0,0.19999999999999996,-0.6000000000000001,3.9499999999999997,1.69,0.19999999999999996,-0.81,-0.5300000000000001,-1.4000000000000001,0.3999999999999999
2016-09-30,6.98,1.4700000000000002,1.6,-0.9,-2.0,-1.1,-0.19999999999999996,0.3999999999999999,-0.19999999999999996,2.8899999999999997,1.5699999999999998,0.19999999999999996,-1.12,-1.17,-1.7,0.0
2016-10-07,6.98,1.4700000000000002,1.6,-0.9,-2.0,-1.1,-0.19999999999999996,0.3999999999999999,-0.19999999999999996,2.8899999999999997,1.5699999999999998,0.19999999999999996,-1.12,-1.17,-1.7,0.0
2016-10-14,6.98,1.4700000000000002,1.6,-0.9,-2.0,-1.1,-0.19999999999999996,0.3999999999999999,-0.19999999999999996,2.8899999999999997,1.5699999999999998,0.19999999999999996,-1.12,-1.17,-1.7,0.0
2016-10-21,6.98,1.4700000000000002,1.6,-0.9,-2.0,-1.1,-0.19999999999999996,0.3999999999999999,-0.19999999999999996,2.8899999999999997,1.5699999999999998,0.19999999999999996,-1.12,-1.17,-1.7,0.0
2016-10-28,6.98,1.4700000000000002,1.6,-0.9,-2.0,-1.1,-0.19999999999999996,0.3999999999999999,-0.19999999999999996,2.8899999999999997,1.5699999999999998,0.19999999999999996,-1.12,-1.17,-1.7,0.0
2016-11-04,6.27,1.46,1.2399999999999998,-0.6000000000000001,-1.5,-1.1,-0.10000000000000009,0.5,-0.10000000000000009,2.6,1.71,0.19999999999999996,-1.26,0.09999999999999987,-1.7000000000000002,-0.20000000000000018
2016-11-11,6.27,1.46,1.2399999999999998,-0.6000000000000001,-1.5,-1.1,-0.10000000000000009,0.5,-0.10000000000000009,2.6,1.71,0.19999999999999996,-1.26,0.09999999999999987,-1.7000000000000002,-0.20000000000000018
2016-11-18,6.27,1.46,1.2399999999999998,-0.6000000000000001,-1.5,-1.1,-0.10000000000000009,0.5,-0.10000000000000009,2.6,1.71,0.19999999999999996,-1.26,0.09999999999999987,-1.7000000000000002,-0.20000000000000018
2016-11-25,6.27,1.46,1.2399999999999998,-0.6000000000000001,-1.5,-1.1,-0.10000000000000009,0.5,-0.10000000000000009,2.6,1.71,0.19999999999999996,-1.26,0.09999999999999987,-1.7000000000000002,-0.20000000000000018
2016-12-02,5.29,1.61,1.2300000000000002,-0.5999999999999999,-1.2,-1.1,-0.5,0.5000000000000002,-0.19999999999999996,1.93,1.8800000000000001,0.40000000000000013,-1.0899999999999999,0.27,-1.7,0.0
2016-12-09,5.29,1.61,1.2300000000000002,-0.5999999999999999,-1.2,-1.1,-0.5,0.5000000000000002,-0.19999999999999996,1.93,1.8800000000000001,0.40000000000000013,-1.0899999999999999,0.27,-1.7,0.0
2016-12-16,5.29,1.61,1.2300000000000002,-0.5999999999999999,-1.2,-1.1,-0.5,0.5000000000000002,-0.19999999999999996,1.93,1.8800000000000001,0.40000000000000013,-1.0899999999999999,0.27,-1.7,0.0
2016-12-23,5.29,1.61,1.2300000000000002,-0.5999999999999999,-1.2,-1.1,-0.5,0.5000000000000002,-0.19999999999999996,1.93,1.8800000000000001,0.40000000000000013,-1.0899999999999999,0.27,-1.7,0.0
2016-12-30,5.29,1.61,1.2300000000000002,-0.5999999999999999,-1.2,-1.1,-0.5,0.5000000000000002,-0.19999999999999996,1.93,1.8800000000000001,0.40000000000000013,-1.0899999999999999,0.27,-1.7,0.0
2017-01-06,4.1899999999999995,1.2599999999999998,0.6000000000000001,-0.30000000000000004,-1.8,-1.0,-0.6000000000000001,0.0,-0.8,1.31,0.9199999999999999,0.10000000000000009,-0.98,-0.41000000000000014,-1.9000000000000001,-0.40000000000000013
