date,US,KRW,THB,IDR,PHP,CNH,MYR,SGD,TWD,EUR,CAD,JPY,CLP,PLN,BRL,HUF,MXN
2019-01-25,2.58905,1.913,2.087,7.9781,6.333,2.9835,3.8426,2.0805,0.7015,-0.2259,1.9012,-0.168285,0.9638,2.1668,4.1083,2.0105,4.1151
2019-02-01,2.50667,1.912,2.084,7.8443,6.132,2.9498,3.8325,1.9986,0.698,-0.2386,1.8703,-0.18444,0.9343,2.1317,3.9293,1.8886,3.9839
2019-02-08,2.44115,1.8855,2.1123,7.7605,6.0589,2.9498,3.7889,2.0005,0.698,-0.2656,1.8038,-0.177651,0.9049,2.1284,4.1761,1.8651,3.9191
2019-02-15,2.49478,1.8777,2.1366,7.7725,6.0802,2.9164,3.7502,1.9856,0.6911,-0.2512,1.8026,-0.179664,0.93,2.1258,3.9409,1.961,3.9479
2019-02-22,2.46765,1.9129,2.1806,7.7328,6.1259,2.9674,3.7979,2.0034,0.6873,-0.2488,1.8016,-0.185311,0.8992,2.1065,4.0357,1.8634,3.9704
2019-03-01,2.55617,1.9124,2.174,7.5724,6.1569,3.046,3.791,2.0882,0.6868,-0.1867,1.8178,-0.164144,0.9006,2.2916,4.0444,2.0198,3.8818
2019-03-08,2.42357,1.8991,2.1649,7.5871,6.0219,3.0251,3.6991,2.0222,0.6907,-0.2697,1.6572,-0.168555,0.9101,2.1793,4.0222,1.9777,3.8514
2019-03-15,2.39843,1.903,2.1591,7.462,6.1436,3.0641,3.6754,2.0394,0.683,-0.2637,1.6119,-0.176587,0.904,2.2017,3.8728,2.054,3.8136
2019-03-22,2.25536,1.8677,2.1004,7.2304,5.9942,3.0314,3.6581,1.9342,0.6732,-0.3209,1.4913,-0.195847,0.8809,2.1433,3.9868,1.8006,3.7292
2019-03-29,2.24128,1.7518,2.1213,7.2843,5.6291,3.0006,3.6125,1.933,0.6554,-0.3659,1.5218,-0.208467,0.6811,2.1614,4.0205,1.6896,3.7026
2019-04-05,2.31036,1.8044,2.1012,7.2372,5.7017,3.0937,3.6034,1.941,0.6588,-0.3228,1.5763,-0.167956,0.6811,2.2113,3.9594,1.7851,3.6926
2019-04-12,2.37343,1.7996,2.1409,7.2687,5.817,3.1637,3.6216,1.9329,0.6501,-0.2979,1.6546,-0.179199,0.4554,2.1997,4.1216,1.9511,3.5648
2019-04-19,2.36752,1.8265,2.1483,7.2148,5.8919,3.224,3.7607,1.9927,0.644,-0.3136,1.6293,-0.159761,0.7123,2.1845,4.1004,1.8836,3.6689
2019-04-26,2.29157,1.7921,2.155,7.2764,5.8746,3.2516,3.6616,2.0096,0.6318,-0.341,1.5434,-0.171931,0.5026,2.2156,4.0353,1.9425,3.6893
2019-05-03,2.32842,1.8119,2.1476,7.399,5.7853,3.2173,3.6669,2.0404,0.6284,-0.3262,1.6421,-0.171931,0.5442,2.3449,3.9659,2.0487,3.683
2019-05-10,2.24824,1.7961,2.1204,7.5825,5.7133,3.1785,3.6538,1.9912,0.609,-0.3596,1.621,-0.173227,0.4972,2.2572,3.8933,2.0219,3.6927
2019-05-17,2.17953,1.7384,2.1234,7.6001,5.7297,3.1798,3.6662,1.9809,0.5997,-0.393,1.5885,-0.173148,0.4787,2.2445,4.01,1.9188,3.6226
2019-05-24,2.1289,1.7118,2.0986,7.6167,5.6948,3.1787,3.6728,1.959,0.5869,-0.3999,1.5231,-0.176976,0.4076,2.2038,3.8898,1.8474,3.6037
2019-05-31,1.92742,1.6259,2.0723,7.6108,5.5477,3.1663,3.6265,1.92,0.5949,-0.4584,1.3763,-0.200312,0.2964,2.0974,3.6258,1.6898,3.5275
2019-06-07,1.85458,1.588,1.9662,7.6108,5.2618,3.0868,3.555,1.8141,0.5919,-0.4963,1.3441,-0.231358,0.2851,1.9685,3.4295,1.5887,3.4475
2019-06-14,1.84411,1.5329,1.8857,7.3725,5.1588,3.1049,3.5417,1.7575,0.619,-0.4889,1.3303,-0.235052,0.0534,1.9618,3.3465,1.549,3.1227
2019-06-21,1.80544,1.5085,1.8859,7.0589,5.0313,3.0734,3.492,1.7839,0.6132,-0.53,1.3609,-0.267168,0.0475,1.9794,3.0732,1.4453,3.1818
2019-06-28,1.75492,1.548,1.9011,7.0248,4.9946,3.0835,3.4957,1.7986,0.6135,-0.5581,1.3864,-0.257186,0.1245,1.9972,3.0438,1.488,3.2102
2019-07-05,1.84234,1.4734,1.7968,6.9049,4.9275,3.036,3.473,1.7198,0.5953,-0.5876,1.5345,-0.252825,0.1245,1.9121,2.9609,1.3075,3.1311
2019-07-12,1.8576,1.4901,1.8194,6.7682,4.9576,3.0577,3.4753,1.7735,0.5865,-0.523,1.5392,-0.213317,0.1245,1.9611,2.7549,1.4324,3.195
2019-07-19,1.80469,1.4005,1.7797,6.5899,4.8553,3.0421,3.4866,1.7593,0.5872,-0.6036,1.4135,-0.229359,0.1096,1.879,2.8339,1.3282,3.1542
2019-07-26,1.86177,1.3606,1.7701,6.7369,4.6896,3.0444,3.4768,1.7588,0.5923,-0.6211,1.3991,-0.243687,0.1302,1.8139,2.8436,1.2223,3.1944
2019-08-02,1.66638,1.3036,1.727,6.9921,4.52,3.0109,3.4624,1.7207,0.5998,-0.6704,1.3521,-0.256892,0.0975,1.8015,2.8854,1.0861,3.1249
2019-08-09,1.56128,1.2256,1.4143,6.9459,4.1821,2.9315,3.3346,1.6522,0.5804,-0.742,1.2598,-0.310794,0.0975,1.7714,2.7656,0.903,3.0657
2019-08-16,1.41044,1.1439,1.3835,6.9516,4.1127,2.9405,3.2518,1.6434,0.546,-0.8103,1.1878,-0.326123,0.0975,1.566,2.8219,0.7569,3.0025
2019-08-23,1.40917,1.2155,1.4863,6.8588,4.1656,2.9597,3.31,1.726,0.5582,-0.79,1.2064,-0.338692,,1.7665,2.906,0.9408,3.1118
2019-08-30,1.38652,1.2409,1.3779,6.9219,4.1694,2.9515,3.2307,1.6366,0.5524,-0.8165,1.185,-0.359614,,1.6638,3.0366,0.9111,3.1186
2019-09-06,1.41642,1.3173,1.424,6.9139,4.254,2.9216,3.2518,1.6203,0.5843,-0.7686,1.3172,-0.348557,,1.7965,2.9417,1.0667,3.1398
2019-09-13,1.7507,1.3466,1.4756,6.7848,4.3975,2.9654,3.3003,1.6567,0.5991,-0.6187,1.5019,-0.279224,,1.8675,2.9401,1.0217,3.2301
2019-09-20,1.63191,1.4129,1.4104,6.79,4.5006,2.9709,3.3251,1.6576,0.6298,-0.6329,1.418,-0.345907,,1.8035,2.5818,0.9233,3.1277
2019-09-27,1.54726,1.3985,1.3992,6.8389,4.5011,2.99,3.3314,1.6666,0.6375,-0.6795,1.3894,-0.37224,,1.776,2.5743,0.9519,3.0024
2019-10-04,1.32761,1.3223,1.3944,6.7925,4.3511,3.001,3.2876,1.6065,0.6363,-0.6924,1.2368,-0.37492,,1.6664,2.5768,0.9042,2.9892
2019-10-11,1.57558,1.3824,1.4303,6.7929,4.3845,2.997,3.2929,1.5888,0.6269,-0.6129,1.5199,-0.32803,,1.7512,2.3911,1.0067,3.0016
2019-10-18,1.55763,1.4919,1.4629,6.7369,4.3111,3.0184,3.3009,1.634,0.6193,-0.5541,1.5525,-0.281129,,1.7661,2.2211,1.0045,2.9768
2019-10-25,1.62576,1.5662,1.4462,6.6611,4.3014,3.0424,3.3325,1.5757,0.6132,-0.5416,1.5692,-0.271982,,1.7339,2.1731,0.9427,2.7552
2019-11-01,1.55389,1.6166,1.4416,6.5542,4.2587,3.0943,3.337,1.6074,0.6126,-0.5426,1.4568,-0.310308,,1.7351,2.0704,0.9256,2.7815
2019-11-08,1.73735,1.6951,1.4951,6.5279,4.2494,3.0986,3.3349,1.6345,0.6202,-0.4657,1.5583,-0.192546,,1.8826,2.1815,0.9788,2.8337
2019-11-15,1.64843,1.6515,1.5129,6.5732,4.2757,3.0697,3.2816,1.6348,0.6148,-0.5065,1.4857,-0.198096,,1.8338,2.2386,0.9315,2.85
2019-11-22,1.62903,1.5843,1.4951,6.5915,4.259,2.9769,3.2766,1.6246,0.5996,-0.5137,1.4966,-0.204064,,1.7973,2.2998,0.8279,2.8746
2019-11-29,1.61768,1.5279,1.4527,6.6098,4.2577,2.9921,3.267,1.6251,0.6023,-0.5028,1.4994,-0.19973,,1.7462,2.4407,0.8735,2.9947
2019-12-06,1.66919,1.5525,1.3934,6.6482,4.2159,3.0091,3.2829,1.6316,0.5943,-0.4701,1.5859,-0.146473,,1.7514,2.248,0.8312,2.9705
2019-12-13,1.65158,1.5559,1.4062,6.6856,4.1511,2.9777,3.3007,1.6299,0.5977,-0.4719,1.5849,-0.144729,,1.7973,2.2329,0.8311,2.9122
2019-12-20,1.72785,1.53,1.3746,6.711,4.0524,2.965,3.2863,1.6229,0.5857,-0.4563,1.6262,-0.0984244,,1.8382,2.5262,0.9012,2.9573
2019-12-27,1.67804,1.5286,1.311,6.6428,4.056,2.9149,3.2703,1.5529,0.5853,-0.4557,1.621,-0.129809,,1.8387,2.4028,0.8752,3.0809
2020-01-03,1.58794,1.4445,1.2596,6.5972,4.0577,2.9038,3.2257,1.5757,0.5882,-0.47,1.5438,-0.137932,,1.8238,2.4072,0.8501,3.0874
2020-01-10,1.63645,1.5955,1.2539,6.4373,4.3762,2.8722,3.1823,1.5543,0.5761,-0.4298,1.5986,-0.124529,,1.9682,2.4485,0.9127,3.0087
2020-01-17,1.631,1.5919,1.2924,6.3482,4.4621,2.8718,3.1861,1.5197,0.5573,-0.4256,1.5731,-0.122884,,2.0232,2.4602,1.07,3.0237
2020-01-24,1.50057,1.5672,1.2643,6.1459,4.4413,2.805,3.0273,1.4644,0.5615,-0.4867,1.3817,-0.137157,,1.945,2.4689,1.0523,3.061
2020-01-31,1.32307,1.4297,1.1987,6.1989,4.379,2.805,3.0141,1.4474,0.5416,-0.5722,1.2842,-0.178723,,1.8395,2.4439,1.0519,3.0443
2020-02-07,1.40109,1.4309,1.1174,6.1755,4.3246,2.6233,2.9668,1.5279,0.5558,-0.5308,1.3415,-0.161379,,1.82,2.4491,1.1103,2.9954
2020-02-14,1.41266,1.4759,1.0779,6.0386,4.2641,2.6197,2.7439,1.5249,0.5482,-0.5472,1.3734,-0.150539,,1.8979,2.2208,1.4326,2.9445
2020-02-21,1.31589,1.3102,0.9505,5.9064,4.1726,2.654,2.8074,1.5084,0.5209,-0.5557,1.3007,-0.17603,,1.8049,2.2572,1.432,2.8857
2020-02-28,0.90693,1.2051,0.9179,6.1466,4.124,2.5645,2.7095,1.2978,0.5182,-0.6595,1.0797,-0.275621,,1.5886,2.3274,1.3897,3.0062
2020-03-06,0.551163,1.1891,0.8269,5.9915,3.9565,2.4851,2.6601,1.0342,0.475,-0.7262,0.6751,-0.307834,,1.4472,2.202,1.1891,2.8412
2020-03-13,0.711989,1.3262,1.0747,6.7914,4.4073,2.5121,2.9051,1.0752,0.4289,-0.5871,0.6584,-0.178958,,1.8452,3.142,1.6455,3.5071
2020-03-20,0.513685,1.445,1.4799,7.4093,4.7914,2.5229,3.5451,1.4197,0.6402,-0.3738,0.7825,-0.0916165,,1.5235,4.0825,1.9048,3.579
2020-03-27,0.420968,1.322,1.1965,7.5272,4.6103,2.4101,3.171,1.158,0.4646,-0.5033,0.6245,-0.130208,,1.289,3.5334,1.3673,3.6733
2020-04-03,0.363833,1.3408,1.2803,7.6315,4.5071,2.3459,2.999,0.7138,0.4339,-0.4208,0.5895,-0.141901,,1.2368,3.4127,1.7519,3.6892
2020-04-10,0.409291,1.2333,1.1961,7.8384,4.1631,2.1446,3.0217,0.793,0.4207,-0.3915,0.5948,-0.150359,,1.0614,2.9847,1.7488,3.6693
2020-04-17,0.36279,1.2335,1.0641,7.5154,3.6676,2.0667,2.7266,0.7489,0.4136,-0.4505,0.4581,-0.113044,,0.9831,2.6166,1.5035,3.365
2020-04-24,0.360667,1.2866,1.0205,7.3975,3.4879,1.9843,2.6543,0.679,0.4066,-0.4559,0.4294,-0.159548,,0.9334,2.5408,1.6231,3.1344
2020-05-01,0.367091,1.2817,1.0239,7.419,3.3051,1.9426,2.6206,0.6044,0.4015,-0.5646,0.3692,-0.149841,,0.9414,3.1123,1.5401,2.9702
2020-05-08,0.322667,1.1801,0.9538,7.5984,3.1122,2.0137,2.5388,0.6052,0.3979,-0.5445,0.3814,-0.1388,,1.0122,3.0013,1.5833,2.4918
2020-05-15,0.307372,1.1442,0.9075,7.3253,3.0189,2.0579,2.5979,0.4534,0.3823,-0.5119,0.3702,-0.127575,,0.8515,3.0203,1.4714,2.3844
2020-05-22,0.333415,1.0944,0.8427,7.1324,2.9295,2.0951,2.5517,0.406,0.3717,-0.4942,0.3721,-0.14269,,0.9897,2.629,1.4649,2.1688
2020-05-29,0.300441,1.086,0.9183,6.8962,2.7566,2.2645,2.5153,0.4797,0.374,-0.4984,0.3692,-0.133041,,0.6771,2.2786,1.4053,1.9859
2020-06-05,0.475762,1.197,1.0173,6.7443,2.7431,2.5351,2.5836,0.6097,0.3904,-0.4205,0.501,-0.0867898,,0.8708,2.0996,1.5089,1.9662
2020-06-12,0.326293,1.1273,0.8893,6.8419,2.7885,2.4982,2.6247,0.5399,0.3808,-0.5179,0.3454,-0.11895,0.0197,0.8129,2.1708,1.4311,1.9139
2020-06-19,0.326586,1.131,0.9375,6.7991,2.9561,2.607,2.6018,0.549,0.3766,-0.5335,0.3637,-0.109706,0.0091,0.796,2.2276,1.4216,1.8686
2020-06-26,0.297259,1.0858,0.8817,6.6908,2.604,2.6354,2.5974,0.5637,0.3832,-0.58,0.3439,-0.11681,0.0099,0.7255,2.2016,1.2498,1.518
2020-07-03,0.294247,1.1261,0.8916,6.7009,2.4201,2.6242,2.4356,0.5111,0.3822,-0.5619,0.3581,-0.104356,0.0137,0.6976,1.9332,1.3107,1.5461
2020-07-10,0.297592,1.1375,0.8882,6.5851,2.3636,2.8927,2.2305,0.5004,0.3794,-0.5736,0.3317,-0.116757,0.0108,0.7094,1.9332,1.3383,1.5376
2020-07-17,0.281835,1.1121,0.8763,6.4592,2.3957,2.7925,2.2183,0.5047,0.3725,-0.5716,0.328,-0.127892,0.1794,0.7115,1.9332,1.365,1.6171
2020-07-24,0.272363,1.0668,0.8556,6.2419,2.4597,2.6913,2.1547,0.5058,0.3528,-0.5603,0.3216,-0.124642,0.0258,0.7379,,1.2522,1.4415
2020-07-31,0.212219,1.032,0.8363,6.1998,2.4429,2.7573,2.1249,0.5129,0.3461,-0.6276,0.2924,-0.123915,0.0006,0.6678,1.8508,1.248,1.4323
2020-08-07,0.229447,1.062,0.831,6.0804,2.3812,2.831,2.0601,0.4749,0.3387,-0.6119,0.2988,-0.115265,0.0062,0.5363,1.8605,1.2791,1.3118
2020-08-14,0.297695,1.1,0.9006,5.96,2.4775,2.8343,2.1312,0.512,0.3396,-0.5557,0.3909,-0.0787241,0.0113,0.7013,1.832,1.4256,1.2047
2020-08-21,0.270731,1.13,0.9048,5.8467,2.389,2.866,2.1378,0.4993,0.344,-0.612,0.3398,-0.0880361,0.0,0.7328,1.6837,1.4801,1.2074
2020-08-28,0.273614,1.1923,0.9727,5.8156,2.5444,2.9715,2.1861,0.5866,0.3561,-0.5614,0.3766,-0.0736879,0.0081,0.7946,1.6268,1.54,1.2387
2020-09-04,0.30222,1.252,0.961,5.8655,2.6372,3.0201,2.1354,0.4863,0.3537,-0.6091,0.3615,-0.0910298,0.0092,0.7546,1.9028,1.5171,1.2733
2020-09-11,0.25317,1.2354,0.9069,5.9291,2.6624,3.0001,2.2305,0.4807,0.347,-0.6015,0.3366,-0.100278,-0.9357,0.7175,1.9517,1.563,1.2833
2020-09-18,0.277075,1.1981,0.9166,5.8675,2.776,2.9431,2.2832,0.4718,0.3286,-0.619,0.3459,-0.117871,-0.776,0.6847,1.9985,1.5356,1.2689
2020-09-25,0.264165,1.1303,0.912,5.9014,2.7494,2.9315,2.3029,0.4495,0.3387,-0.6344,0.3279,-0.125362,-1.043,0.6539,1.866,1.6055,1.249
2020-10-02,0.284739,1.1262,0.922,6.0066,2.6478,2.9698,2.3054,0.4897,0.3158,-0.643,0.333,-0.114574,-1.0857,0.6172,2.0062,1.5899,1.2684
2020-10-09,0.33417,1.2133,0.928,6.0288,2.6447,3.0286,2.2343,0.526,0.2925,-0.6552,0.3657,-0.100982,-1.2603,0.6065,2.0731,1.5167,1.2606
2020-10-16,0.316889,1.1834,0.9241,5.9048,2.642,3.048,2.1573,0.5086,0.2613,-0.7113,0.3341,-0.118629,-1.0365,0.5586,2.2499,1.5384,1.2416
2020-10-23,0.370081,1.2011,0.9219,5.8168,2.7033,2.9946,2.1478,0.5076,0.2477,-0.6803,0.3778,-0.103651,-1.1595,0.5564,2.4386,1.5852,1.1862
2020-10-30,0.379608,1.2258,0.9132,5.8187,2.75,2.9703,2.1559,0.4898,0.2494,-0.7206,0.3986,-0.105688,-1.366,0.4615,2.4654,1.5484,1.3192
2020-11-06,0.362601,1.2586,0.9133,5.718,2.724,2.98,2.2315,0.4579,0.2266,-0.72,0.4033,-0.120254,-1.2345,0.3919,2.5287,1.369,1.354
2020-11-13,0.403004,1.306,0.9188,5.7267,2.7377,3.0621,2.2224,0.4992,0.2474,-0.6658,0.4677,-0.112057,-1.3007,0.4789,2.5314,1.3558,1.3476
2020-11-20,0.374702,1.3085,0.9024,5.5402,2.6635,3.1459,2.2589,0.5312,0.2184,-0.6939,0.4273,-0.126277,-1.3741,0.4695,2.6784,1.3443,1.4648
2020-11-27,0.367109,1.3411,0.895,5.471,2.6382,3.1081,2.3001,0.5207,0.2058,-0.6909,0.4403,-0.110218,-1.4353,0.5131,2.507,1.359,1.5033
2020-12-04,0.422601,1.3404,0.8165,5.4504,2.6532,3.0892,2.295,0.5221,0.2266,-0.6743,0.5122,-0.1106,-1.581,0.6265,2.5507,1.4023,1.4023
2020-12-11,0.359097,1.3295,0.778,5.3886,2.5962,3.0728,2.2977,0.5611,0.2197,-0.7369,0.4574,-0.124974,-1.4968,0.5807,2.6537,1.3384,1.4297
2020-12-18,0.379788,1.3655,0.727,5.31,2.5615,3.0847,2.2156,0.5342,0.2077,-0.6868,0.4642,-0.125849,-1.4426,0.5715,2.6107,1.2342,1.2727
2020-12-25,0.36618,1.3338,0.7001,5.4139,2.5418,3.023,2.2135,0.4993,0.1996,-0.6418,0.4495,-0.111848,-1.5074,0.5936,2.2497,1.2289,1.2872
2021-01-01,0.360766,1.3701,0.6672,5.3877,2.5111,2.9678,2.2428,0.4814,0.2285,-0.681,0.4072,-0.110111,-1.3914,0.5345,2.1164,1.2185,1.2779
2021-01-08,0.476926,1.3649,0.72,5.4739,2.5715,2.9692,2.2624,0.5135,0.2211,-0.6647,0.4655,-0.104287,-1.4853,0.4918,2.155,1.2994,1.2427
2021-01-15,0.453329,1.3534,0.7917,5.5961,2.5801,2.9627,2.1793,0.4992,0.2371,-0.6706,0.4521,-0.108184,-1.4906,0.4792,2.119,1.3445,1.2314
2021-01-22,0.434311,1.325,0.7477,5.6336,2.5448,2.9427,2.2208,0.5291,0.2386,-0.6445,0.4669,-0.118813,-1.3455,0.4914,2.0674,1.3127,1.1332
2021-01-29,0.44146,1.315,0.735,5.5562,2.584,3.0416,2.2191,0.5401,0.2204,-0.6583,0.4594,-0.113027,-1.4388,0.5002,2.2976,1.3344,1.0196
2021-02-05,0.464804,1.305,0.7883,5.4697,2.5661,3.0785,2.2521,0.5932,0.2482,-0.6184,0.5179,-0.106164,-1.4787,0.553,2.4721,1.3537,0.874
2021-02-12,0.483613,1.3893,0.8363,5.5058,2.6426,3.0855,2.2926,0.5777,0.2477,-0.609,0.5356,-0.108836,-1.4586,0.6111,2.6547,1.376,0.7062
2021-02-19,0.579858,1.4039,0.9361,5.6819,2.8653,3.0915,2.4193,0.6916,0.2558,-0.5366,0.6949,-0.0724525,-1.4536,0.6697,2.4616,1.531,0.9663
2021-02-26,0.774654,1.455,1.1004,5.8635,2.9939,3.0768,2.482,0.7809,0.3335,-0.4959,0.9311,-0.0510787,-1.334,0.8094,2.4077,1.8544,1.3608
2021-03-05,0.783764,1.5116,1.2215,5.8769,2.9954,3.0496,2.6119,0.914,0.3733,-0.5322,0.9683,-0.091317,-1.3134,0.8325,2.4907,1.8399,1.1787
2021-03-12,0.844939,1.605,1.2089,6.0847,3.4397,3.0585,2.757,0.9606,0.3574,-0.536,1.0066,-0.0726787,-1.2808,0.8637,2.5496,1.8297,1.3116
2021-03-19,0.878942,1.62,1.1983,6.1576,3.5332,3.0487,2.8975,1.0039,0.3419,-0.5555,0.9921,-0.0835124,-1.3797,0.807,3.0188,1.8008,1.5662
2021-03-26,0.853963,1.535,1.1244,6.052,3.3378,3.0159,2.8248,1.0206,0.306,-0.5891,0.9158,-0.097631,-1.4421,0.7761,2.91,1.7538,1.8253
2021-04-02,0.973637,1.6228,1.0821,6.0433,3.3722,3.0098,2.7543,1.0357,0.324,-0.5696,0.9527,-0.0795187,-1.3577,0.8622,2.9641,1.8152,2.0922
2021-04-09,0.867545,1.575,1.0975,5.8778,3.2717,3.0234,2.7052,0.9772,0.3094,-0.544,0.946,-0.0886856,-1.4615,0.8306,3.2655,1.7903,1.877
2021-04-16,0.82102,1.6102,1.1033,5.9004,3.2624,2.9757,2.6864,0.8903,0.2762,-0.5226,0.962,-0.102763,-1.5136,0.7556,3.4925,1.6631,1.6737
2021-04-23,0.814792,1.575,1.0851,5.796,3.1732,2.9459,2.7028,0.9152,0.2775,-0.5162,0.939,-0.109316,-1.5979,0.8166,3.461,1.633,1.7094
2021-04-30,0.855733,1.63,1.1125,5.8316,3.2341,2.9566,2.7725,0.9282,0.288,-0.4765,0.9368,-0.0971834,-1.6518,0.9034,3.5599,1.6535,1.8213
2021-05-07,0.769244,1.64,1.0663,5.7594,3.2059,2.9356,2.6893,0.8994,0.2776,-0.4841,0.8788,-0.0963894,-1.5885,0.8968,3.6142,1.6227,1.6793
2021-05-14,0.81771,1.6933,1.0803,5.7083,3.1618,2.9068,2.7243,0.9467,0.291,-0.4083,0.9566,-0.092232,-1.7203,1.222,3.4418,1.8692,1.8514
2021-05-21,0.82607,1.6733,1.1218,5.7479,3.123,2.8721,2.7191,0.9144,0.3073,-0.4208,0.9457,-0.0914416,-1.7521,1.1359,3.2679,2.047,1.96
2021-05-28,0.794735,1.676,1.0989,5.6981,3.1921,2.9025,2.712,0.8761,0.2988,-0.4633,0.9242,-0.0939807,-1.4399,1.209,3.3309,2.01,1.8382
2021-06-04,0.782041,1.7567,1.1082,5.6198,3.176,2.92,2.6954,0.8773,0.3068,-0.4826,0.889,-0.0934098,-1.4164,1.1907,3.3837,2.0,1.949
2021-06-11,0.748383,1.6831,1.0397,5.515,3.0618,2.9629,2.6936,0.7944,0.2898,-0.5114,0.846,-0.123879,-1.4162,1.1298,3.3593,1.9658,1.6301
2021-06-18,0.884354,1.675,1.0271,5.5705,3.0774,2.9782,2.689,0.8499,0.3106,-0.4675,0.9848,-0.0989345,-1.2586,1.2181,3.3836,2.0953,1.7748
2021-06-25,0.927887,1.77,0.9785,5.584,3.0435,2.9118,2.7093,0.9138,0.3208,-0.4369,1.0268,-0.100725,-0.9879,1.3581,3.2561,2.0962,2.114
2021-07-02,0.862155,1.8245,0.9455,5.6311,2.9853,2.9092,2.6791,0.9063,0.3182,-0.4975,0.9949,-0.115408,-1.0004,1.2321,3.4765,2.0713,2.1504
2021-07-09,0.785014,1.7141,0.9148,5.5877,2.955,2.8405,2.6478,0.8852,0.3122,-0.5217,0.971,-0.118305,-1.0923,1.229,3.853,2.0526,2.0212
2021-07-16,0.778236,1.73,0.8826,5.4778,3.0016,2.7726,2.6669,0.8946,0.3143,-0.5614,0.902,-0.127913,-0.8508,1.1561,3.7203,2.0544,2.0813
2021-07-23,0.716623,1.635,0.8836,5.4523,3.0034,2.7347,2.6749,0.8409,0.3173,-0.616,0.8299,-0.137995,-0.9175,1.0136,3.705,2.0054,2.0894
2021-07-30,0.703133,1.635,0.876,5.4174,2.9932,2.6855,2.6878,0.7706,0.3127,-0.6509,0.845,-0.128501,-0.3764,1.0484,3.7662,2.0284,2.0971
2021-08-06,0.764475,1.7106,0.7943,5.3331,2.8505,2.6577,2.7046,0.7967,0.3023,-0.6468,0.918,-0.135258,-0.4892,1.1248,3.6243,2.0456,2.0153
2021-08-13,0.789245,1.66,0.7924,5.411,2.9392,2.7168,2.7484,0.8526,0.3,-0.6381,0.8837,-0.123981,-0.4562,1.137,3.6561,2.0962,1.9853
2021-08-20,0.783371,1.597,0.777,5.3898,2.9673,2.7028,2.7543,0.836,0.3172,-0.6574,0.8485,-0.132595,-0.0533,1.048,4.0552,2.0807,2.08
2021-08-27,0.799509,1.665,0.8247,5.318,2.9834,2.711,2.7632,0.8695,0.3267,-0.6047,0.8715,-0.11613,-0.04,1.1192,4.1755,2.3003,2.0369
2021-09-03,0.783646,1.7297,0.885207,5.2861,2.9529,2.6667,2.7507,0.8398,0.3269,-0.58,0.8318,-0.109327,0.0911,1.3272,4.4404,2.4151,1.9508
2021-09-10,0.814351,1.7701,0.93976,5.2799,2.9269,2.7111,2.7593,0.845,0.3232,-0.5572,0.8763,-0.100845,-0.0395,1.2869,4.6795,2.4335,1.9806
2021-09-17,0.866441,1.789,0.9611,5.2659,2.9626,2.7211,2.7831,0.8611,0.3169,-0.5285,0.9519,-0.100093,0.0567,1.37,4.3423,2.5371,2.0892
2021-09-24,0.956684,1.867,0.9961,5.3176,3.076,2.695,2.8792,0.9021,0.3137,-0.4885,1.0271,-0.0941066,0.1584,1.3602,4.5424,2.5375,2.184
2021-10-01,0.932823,1.9907,1.124578,5.3607,3.2794,2.6797,2.9504,1.008,0.3388,-0.4882,1.0655,-0.0997215,0.4089,1.5162,4.5812,2.7002,2.2501
2021-10-08,1.04652,2.0643,1.1316,5.3353,3.467,2.7176,3.1045,1.1221,0.355,-0.4471,1.2088,-0.0834318,0.7605,1.9111,4.5664,2.8711,2.2405
2021-10-15,1.12061,2.1359,1.2217,5.3106,3.6947,2.7632,3.1535,1.1597,0.3723,-0.4396,1.2368,-0.0853132,0.6453,2.1016,4.6725,3.0015,2.2739
2021-10-22,1.20886,2.2347,1.284,5.3122,3.7948,2.8094,3.2089,1.3358,0.4228,-0.3512,1.3426,-0.0755349,0.3839,2.2281,4.634,3.1033,2.2622
2021-10-29,1.18474,2.4106,1.2334,5.2966,3.7934,2.8014,3.2134,1.4396,0.4488,-0.2944,1.4967,-0.0786981,0.5997,2.3316,4.7098,3.1769,2.3393
2021-11-05,1.05392,2.1728,1.2369,5.3168,3.8954,2.7257,3.2323,1.372,0.4599,-0.4962,1.3612,-0.10073,0.6604,2.7106,4.8085,3.1815,2.3929
2021-11-12,1.23576,2.16,1.30247,5.3094,4.1832,2.7471,3.2056,1.4374,0.4541,-0.4804,1.4542,-0.0894103,0.529,3.0293,5.1503,3.4273,2.3841
2021-11-19,1.20175,2.192,1.304037,5.279,4.1609,2.7404,3.1824,1.4516,0.4827,-0.5434,1.4509,-0.0856525,0.6312,3.1712,5.5437,4.0031,2.5976
2021-11-26,1.18222,2.062,1.309456,5.2635,4.066,2.6814,3.1954,1.417,0.4816,-0.5351,1.3901,-0.0877721,0.4615,3.163,5.2978,4.1608,2.7277
2021-12-03,1.12391,2.0996,1.289195,5.3572,4.1565,2.7393,3.162,1.361,0.4909,-0.5233,1.3358,-0.103385,0.6445,3.2825,5.2102,4.2035,2.714
2021-12-10,1.2516,1.997,1.2522,5.3475,4.122,2.7059,3.1718,1.4106,0.4964,-0.4983,1.2927,-0.0894346,1.2392,3.2094,5.2008,4.0114,2.6279
2021-12-17,1.17657,2.0101,1.317775,5.4342,3.9872,2.6978,3.248,1.3102,0.4925,-0.5119,1.1729,-0.10222,1.0012,3.2659,5.2213,4.2654,2.5282
