date,EUR,USD,CAD,JPY,KRW,MYR,ASIA,CNH,EM,IDR,INR,TWD,THB,SGD,PHP,CLP,HUF,MXN,PLN,BRL
2025-07-04,1.24,-3.84,3.97,1.29,4.64,-1.12,5.77,5.47,5.85,-2.8,3.9,10.0,-2.2,4.39,-8.26,1.3,-5.76,-5.69,-2.93,-1.66
2025-07-11,1.68,-1.08,3.38,0.34,-3.19,-3.62,0.24,3.3,1.17,-1.55,0.41,4.5,0.57,4.37,-9.21,-1.74,-6.52,-0.12,-4.33,0.11
2025-07-18,0.24,-5.91,3.8,2.75,-4.04,-2.46,2.74,2.31,4.4,-0.79,0.52,6.96,0.53,3.93,-1.37,0.74,2.0,5.47,-3.5,-0.46
2025-07-25,4.53,-4.63,0.79,2.07,-3.29,-1.09,0.3,-3.61,0.77,0.86,-2.03,1.37,5.79,2.91,2.2,-4.76,0.45,3.91,-7.17,-2.75
2025-08-01,3.99,-3.66,0.71,-1.71,-3.14,-2.88,-0.11,-6.51,0.87,0.61,-0.15,-2.48,-0.52,-0.01,2.73,-5.0,3.51,3.19,-8.76,-1.61
2025-08-08,4.33,-5.65,0.2,-3.21,-1.05,-4.6,3.82,-5.46,5.03,-0.56,4.16,0.9,-1.79,1.85,8.01,-3.27,6.31,-0.2,-4.89,-2.37
2025-08-15,5.19,-3.85,0.99,-3.8,0.28,-3.49,2.5,-4.74,2.99,0.46,5.88,-0.38,-1.28,1.39,4.21,-5.49,5.88,2.59,-3.74,-0.5
2025-08-22,3.8,-1.18,2.49,-1.95,-3.68,-4.32,0.17,-0.83,-0.18,0.15,4.3,-1.05,-10.0,0.01,3.01,-4.37,5.1,3.46,0.19,-0.43
2025-08-29,3.04,-3.29,2.79,-0.11,-1.95,-1.19,1.7,4.05,1.81,2.72,5.63,-3.76,-7.39,0.0,1.48,-0.76,0.57,2.11,6.41,3.86
2025-09-05,1.85,-1.41,2.39,-1.28,-2.3,1.01,-0.64,3.64,-0.41,3.21,3.28,-8.47,-5.0,-4.0,-2.24,2.44,1.03,3.6,5.37,4.79
2025-09-12,2.39,-1.23,1.58,0.47,-2.5,1.44,-2.35,1.97,-2.09,3.26,-0.48,-9.78,-4.2,-2.43,-1.39,5.87,0.37,-1.26,4.64,5.08
2025-09-19,1.96,-3.53,3.34,-0.47,1.88,4.11,0.41,1.93,1.05,2.71,0.49,-7.56,-2.34,1.47,-1.1,6.45,0.02,-0.85,3.2,4.29
2025-09-26,2.67,-1.35,0.04,-2.42,-1.91,0.4,-0.38,1.34,1.1,-0.61,3.31,-8.07,0.86,-1.81,0.71,3.9,4.78,4.21,-0.07,1.84
2025-10-03,2.44,-1.65,0.04,-0.89,-2.81,-3.13,-1.92,-2.09,-1.19,3.23,1.41,-6.42,-0.9,-0.99,-1.13,2.42,1.75,2.53,4.34,3.0
2025-10-10,0.91,-3.41,0.27,-1.29,-1.15,-4.29,-0.45,1.36,0.62,-0.42,1.75,-6.41,-2.38,0.39,0.46,4.89,-5.69,1.9,7.02,2.99
2025-10-17,-0.77,-2.9,-2.4,0.12,-1.03,-7.36,-1.25,2.24,1.13,-0.52,-0.79,-5.76,4.06,-3.06,-0.27,1.16,-5.24,0.29,8.45,4.33
2025-10-24,-0.69,-5.08,0.02,0.35,2.07,-5.31,-0.78,-1.91,1.25,2.96,-2.04,-3.47,2.67,0.75,-6.41,0.29,-5.61,-0.27,7.43,3.22
2025-10-31,0.25,-4.01,-0.18,-4.82,2.72,-5.39,0.63,-2.58,3.67,-3.12,0.98,-1.34,-1.71,1.75,-6.71,6.3,1.14,1.6,2.97,0.79
2025-11-07,1.52,-3.63,-2.33,-2.7,5.08,-3.18,2.49,-3.41,5.86,3.12,5.36,0.97,-3.86,-0.84,-4.97,0.06,9.51,5.52,0.84,-0.32
2025-11-14,0.6,-2.29,-2.56,-4.69,3.19,-1.48,1.47,-4.52,5.06,2.67,5.74,0.36,-5.82,0.18,-7.27,6.76,8.23,5.87,-1.49,1.99
2025-11-21,0.07,-1.0,-4.06,-4.98,4.73,3.07,2.55,-4.48,6.05,-0.95,4.74,2.71,-4.12,-2.75,6.08,10.0,3.22,7.83,-0.33,1.2
2025-11-28,-1.64,-3.33,-3.11,5.32,7.96,5.55,4.32,-0.67,7.34,4.13,5.8,0.7,-5.87,-4.97,9.51,2.68,-0.42,6.56,3.47,0.57
2025-12-05,-1.43,-4.36,-1.06,7.13,4.36,4.67,3.72,-5.01,7.8,0.54,7.46,-1.24,0.93,-6.53,1.87,4.26,-0.08,9.93,4.13,0.87
2025-12-12,-0.01,-2.02,0.49,4.69,4.6,4.22,4.54,-4.69,7.59,-6.14,7.74,0.73,0.16,-8.18,-0.18,5.11,2.95,7.16,3.15,-2.47
2025-12-19,2.1,-6.36,0.37,7.91,3.87,-0.32,8.62,-3.5,10.0,-7.47,10.0,0.38,-0.13,-6.34,-5.01,1.83,8.89,8.46,2.18,-2.05
2025-12-26,2.35,-4.88,0.66,3.57,1.5,-0.99,7.53,-5.08,9.22,-7.75,7.93,1.85,4.67,-4.41,-9.12,6.08,7.91,9.9,-1.51,-1.62
2026-01-02,2.39,-2.39,0.47,2.1,1.69,-2.62,5.14,-2.91,4.35,-7.86,5.2,3.48,2.11,-2.79,-4.57,6.53,5.57,6.15,-2.7,-3.91
2026-01-09,2.67,-0.41,-1.13,-0.81,1.62,-3.42,3.88,-6.09,2.08,1.29,5.39,4.76,0.32,-1.49,-2.19,3.91,3.16,8.31,-0.04,-3.57
2026-01-16,1.84,1.28,0.12,0.27,-0.17,-0.56,-0.63,-7.67,-1.61,3.46,1.15,6.35,1.8,-1.76,0.15,0.93,0.07,2.94,6.6,-4.27
2026-01-23,2.13,2.7,0.18,-5.83,6.03,-0.19,-1.67,-5.58,-0.59,10.0,-0.65,4.67,3.27,-3.01,-0.16,-0.67,0.1,0.87,6.84,-2.94
2026-01-30,2.13,1.23,2.52,-6.4,7.26,-2.0,0.37,-4.74,2.54,10.0,0.43,3.16,0.05,-1.19,1.02,-0.6,-0.55,-0.41,5.97,-0.59
2026-02-06,1.19,1.96,3.05,-3.96,2.56,-4.69,-0.43,-1.07,2.58,4.87,-1.53,3.23,-5.39,1.09,-0.76,-3.79,-0.36,-1.29,3.35,-0.98
2026-02-13,0.37,3.34,2.58,-4.07,7.73,-6.93,-1.34,-0.09,0.08,5.68,-2.07,-2.65,-5.46,0.23,-3.53,-1.51,-0.07,0.77,-0.72,-0.08
2026-02-20,-1.0,5.66,2.37,-0.98,1.5,-3.85,-2.63,-0.56,-3.51,0.13,-3.08,-0.72,-2.43,0.35,-3.38,0.81,-0.79,1.1,3.16,-1.61
2026-02-27,-2.15,9.17,0.03,-2.4,3.93,0.15,-3.49,2.13,-4.67,-8.02,-5.8,2.6,3.7,-4.08,-5.98,-3.36,1.03,-0.12,6.98,-1.81
2026-03-06,-1.72,8.62,0.54,-0.81,6.17,2.71,-3.16,8.8,-5.22,-9.49,-5.96,-3.23,10.0,-9.88,1.62,-1.01,-1.14,-2.64,7.44,-1.51
2026-03-13,-0.12,10.0,0.64,-3.35,1.26,4.64,-2.6,8.6,-3.82,-7.06,-5.81,-2.24,10.0,-8.17,2.99,2.67,-1.35,-1.32,10.0,-3.76
2026-03-20,-1.93,7.33,-0.07,-1.44,4.56,3.42,-1.31,8.77,-0.74,-7.03,-6.45,0.66,7.52,-4.7,7.31,0.15,-2.43,-2.89,9.25,-4.43
2026-03-27,-1.2,5.99,-1.83,-1.75,1.16,3.06,-1.56,6.09,-0.8,-4.73,-5.02,0.76,7.71,-3.24,5.25,0.29,-2.48,-2.04,7.05,-0.23
2026-04-03,-1.44,3.63,-1.04,-2.11,-2.33,4.3,0.58,2.39,-0.43,-2.25,-2.19,6.86,4.58,-0.8,-0.12,-4.26,2.69,-4.13,5.75,-1.11
2026-04-10,-3.44,3.53,-1.29,-4.39,-5.16,2.84,0.44,4.71,2.1,-3.15,-1.04,7.1,1.97,1.73,-2.36,-4.21,1.76,-5.22,3.91,5.83
2026-04-17,-1.37,-1.3,0.87,-1.34,-4.3,4.08,2.99,2.86,3.06,-3.23,2.96,2.75,3.89,2.68,-3.44,-2.05,4.21,-3.49,1.46,5.73
2026-04-24,-1.28,-2.16,3.82,-1.16,-2.76,2.29,1.48,-0.78,1.79,-2.54,2.71,0.81,0.11,1.91,-2.27,3.76,3.2,-5.11,-0.21,0.66
2026-05-01,-3.78,0.15,3.87,0.61,4.58,4.0,0.54,2.37,1.54,-1.58,-0.47,-2.59,1.82,3.1,-1.39,8.02,-0.68,-2.68,0.93,0.54
2026-05-08,-3.28,1.68,2.53,3.98,5.2,6.25,0.22,5.28,-0.96,-2.98,-1.78,2.49,2.56,2.04,2.94,6.56,-1.94,-2.8,-0.08,-5.6
2026-05-15,-4.52,8.0,1.89,-2.28,-0.71,5.29,-4.16,6.07,-7.61,-1.21,-4.62,4.76,-0.4,-0.54,0.27,3.52,-1.22,-4.1,0.6,-9.84
2026-05-22,-7.04,8.43,0.25,-1.98,-8.48,9.11,-6.78,8.65,-7.51,-0.12,-5.56,4.02,1.86,0.84,3.16,0.81,1.04,-3.59,2.01,-7.36
2026-05-29,-7.22,9.14,-0.2,-5.41,-9.94,4.54,-9.31,6.37,-7.8,1.59,-4.84,3.73,1.21,-0.38,4.63,-0.05,1.22,-4.16,3.39,-5.09
2026-06-05,-2.4,6.58,-0.62,-3.41,-8.41,0.19,-10.0,1.28,-8.62,2.01,-2.15,-0.36,1.78,-0.8,1.34,3.32,-0.14,-6.54,2.47,-5.03
2026-06-12,-2.5,0.79,-2.82,1.26,-5.81,-4.9,-5.0,2.83,-0.87,0.35,0.78,-0.95,1.78,-0.55,8.5,2.36,-2.99,-4.63,2.41,0.44
2026-06-19,-4.02,-0.23,-1.78,2.42,-2.91,-10.0,-3.61,-0.44,-0.78,-0.17,0.05,2.73,-0.18,-1.3,7.72,3.09,-4.41,-2.24,0.29,2.77
2026-06-26,-0.9,-1.01,-3.76,1.91,-1.67,-8.17,-3.8,-3.05,-1.09,-4.15,1.91,0.2,-1.44,-0.08,6.84,1.6,-2.86,-0.48,-0.54,1.68
2026-07-03,-4.42,0.17,-1.38,-2.35,-1.06,-8.31,-5.01,-2.94,-1.71,-5.98,-0.9,1.23,-0.55,1.04,5.46,-2.42,-1.73,2.14,0.1,1.73
2026-07-10,-7.72,4.71,0.06,-2.58,-1.08,-6.44,-9.55,-7.31,-7.49,-3.62,-4.76,0.6,-0.1,-0.83,0.13,1.09,0.72,1.1,-5.25,-1.23
2026-07-17,-9.19,3.46,1.58,-2.78,0.7,-3.29,-5.88,-5.83,-3.05,-3.43,-2.98,-7.32,0.83,3.0,-0.66,-0.98,-1.11,0.54,-4.23,-2.56
2026-07-24,-5.3,1.73,1.2,-1.78,1.62,-4.13,-3.9,-5.2,-1.4,-3.65,-3.61,-2.0,1.82,3.71,-1.1,3.51,-1.2,2.32,-5.09,-3.13
