date,G10,APAC,EM,USD,CAD,JPY,EUR,INR,IDR,MYR,CNH,TWD,KRW,THB,SGD,PHP,CLP,BRL,PLN,MXN,HUF
2022-04-01,40.1,35.7,37.2,46.5,138.6,-34.8,32.2,-61.1,-53.0,-10.7,65.0,101.1,78.1,44.1,30.6,15.3,-243.6,77.2,55.5,3.7,73.8
2022-04-08,42.9,23.0,27.6,56.9,138.1,-35.8,31.0,-51.7,-48.8,-21.1,37.6,95.3,81.8,38.8,-2.0,33.0,-243.5,48.8,48.3,44.4,118.3
2022-04-15,47.3,26.3,30.2,68.5,134.8,-38.5,29.5,-63.6,-38.5,-28.3,55.6,86.2,81.2,29.7,-23.1,27.4,-234.9,51.3,28.1,29.4,115.9
2022-04-22,54.8,45.4,43.8,67.1,231.8,-52.4,51.6,-60.4,73.5,55.9,94.7,70.3,64.3,9.4,-6.2,12.3,-223.9,51.0,100.5,33.0,113.9
2022-04-29,45.3,34.9,48.3,39.4,246.1,-41.2,53.1,-56.2,69.8,44.9,90.5,14.5,48.8,73.0,-12.9,-3.2,-160.0,68.6,101.4,64.6,115.1
2022-05-06,29.9,13.7,41.0,20.3,222.0,-32.8,27.9,-49.4,57.6,47.1,53.9,13.1,32.9,68.9,14.2,13.9,-112.2,68.2,103.2,66.5,187.9
2022-05-13,31.2,8.0,33.6,12.8,208.5,30.2,26.8,-20.6,76.0,115.8,18.3,37.7,32.4,66.1,14.2,63.6,-101.3,87.7,74.7,63.8,168.6
2022-05-20,20.6,-26.9,10.0,-14.8,209.2,42.5,19.8,-17.7,128.5,119.5,-54.5,-2.2,29.4,78.8,14.0,64.2,-141.1,80.9,65.9,57.4,186.6
2022-05-27,6.0,-22.3,13.5,-39.9,203.0,43.1,12.6,-10.7,127.1,118.8,-60.4,44.6,25.4,61.2,35.2,64.2,-107.8,70.1,113.0,55.5,183.8
2022-06-03,2.1,-9.8,18.3,-45.6,196.2,34.7,14.9,12.3,126.6,119.3,-58.1,25.4,47.9,75.6,43.2,65.2,-114.0,42.4,68.7,66.8,183.6
2022-06-10,4.0,-5.5,21.8,-50.3,145.4,46.3,31.4,66.3,130.7,111.6,-55.6,1.9,28.0,69.8,44.2,70.1,-95.3,59.1,67.9,68.9,160.8
2022-06-17,-4.9,-6.7,24.7,-65.0,133.4,41.5,31.8,66.0,80.5,119.9,-55.0,1.7,19.6,60.5,64.3,68.3,-55.4,53.6,73.1,66.1,149.9
2022-06-24,-24.1,-3.4,25.6,-71.7,188.3,35.0,-25.8,66.0,73.4,112.8,-49.6,8.6,15.8,44.9,79.4,64.4,-44.6,51.6,64.5,65.4,133.7
2022-07-01,-40.4,9.0,31.0,-75.8,175.5,-56.4,-31.8,66.7,63.8,103.5,-16.9,10.0,61.4,16.9,83.0,58.8,26.1,53.2,23.8,49.2,128.4
2022-07-08,-36.4,8.5,29.0,-56.7,130.1,-66.1,-40.3,70.9,48.8,60.5,-16.3,12.5,58.9,11.9,95.4,48.0,23.2,41.9,19.4,51.2,118.3
2022-07-15,-34.5,-2.9,20.0,-51.3,106.7,-60.0,-48.0,44.2,67.5,28.3,-33.3,15.1,54.0,3.9,69.1,37.0,18.8,14.5,44.2,54.9,110.2
2022-07-22,-52.2,6.3,21.9,-64.4,45.7,-40.2,-92.2,41.4,47.7,111.0,-31.6,38.5,51.0,-15.6,71.8,33.1,10.0,13.8,-11.0,55.7,98.7
2022-07-29,-40.0,15.3,27.3,-61.8,51.6,-19.7,-63.9,37.8,43.1,103.2,-14.8,21.6,87.8,-25.2,53.9,25.3,-14.3,5.6,-6.9,106.5,75.8
2022-08-05,-23.4,16.6,23.3,-25.4,29.1,-25.7,-51.1,32.2,99.0,89.7,-3.7,12.1,81.6,-25.3,32.8,9.2,-12.7,-23.2,-23.9,110.2,19.1
2022-08-12,-19.4,39.6,37.3,-25.2,21.6,-8.3,-47.8,73.5,85.4,262.0,30.1,16.7,77.7,-27.9,16.6,-57.1,0.9,-31.9,-8.7,101.7,9.4
2022-08-19,-15.6,30.4,30.4,-16.4,8.2,-0.2,-51.4,67.7,82.2,250.1,7.9,12.5,73.4,-54.6,14.8,-53.5,-3.4,-27.8,-99.1,87.5,16.7
2022-08-26,-14.6,18.0,22.4,-24.3,-1.2,2.5,-32.7,57.5,82.8,245.6,2.8,-17.3,66.0,-80.7,-9.4,-52.2,2.0,-24.4,-101.1,72.1,17.1
2022-09-02,-8.2,-4.2,12.1,-26.6,-12.1,30.0,-17.3,-95.8,84.9,241.4,-2.6,-15.9,54.4,-97.7,-16.2,-50.8,-17.0,-2.8,-94.0,69.4,39.2
2022-09-09,-10.1,-17.9,1.1,-13.9,-45.5,-3.9,-17.0,-114.0,92.5,202.5,-23.6,-50.3,54.9,-94.2,-15.8,-77.5,-19.1,-7.3,-91.6,65.5,52.2
2022-09-16,-4.0,-9.8,-1.8,2.3,-57.4,-14.5,-10.8,-155.4,159.1,194.8,-4.7,-50.7,57.3,-89.7,-15.7,-77.0,-22.6,-5.1,-99.7,62.7,48.4
2022-09-23,1.5,-5.1,1.3,10.9,-147.9,-1.2,4.1,-150.7,151.9,264.6,-8.5,-13.4,46.2,-81.8,-27.1,-74.2,-29.6,-3.8,-64.8,61.6,42.1
2022-09-30,9.8,-15.1,-4.4,17.9,-122.3,36.8,0.2,-144.5,142.4,254.5,-29.2,-12.9,25.3,-19.8,-22.3,-70.9,-47.5,11.9,-49.3,47.3,28.2
2022-10-07,5.0,-15.1,-2.9,5.2,-97.0,34.8,1.9,-133.7,127.9,246.0,-23.1,-41.6,18.6,-18.3,-26.6,-66.2,3.1,27.8,-17.0,38.7,-20.0
2022-10-14,10.7,-13.8,-3.7,17.4,-90.7,28.8,5.7,-185.4,99.4,257.6,-8.0,-41.2,13.4,-16.6,9.8,-48.5,4.0,39.3,-43.0,42.6,-18.7
2022-10-21,21.6,-14.8,-6.4,25.5,-48.4,35.9,22.3,-181.1,46.4,202.9,-0.7,-36.0,3.7,-14.8,-1.0,-40.4,-21.3,33.3,-33.6,22.8,-16.5
2022-10-28,11.9,6.9,8.3,14.5,-40.4,24.6,9.0,-177.0,33.8,180.1,39.6,-26.9,12.7,8.8,-4.7,-34.1,-17.8,54.6,-47.6,40.5,-10.8
2022-11-04,14.2,-9.4,1.7,18.9,12.2,7.6,9.2,-174.8,5.9,134.8,34.4,-27.7,-21.5,-17.1,0.7,29.2,8.5,49.1,-47.7,110.2,30.8
2022-11-11,15.4,-4.8,4.0,8.9,15.2,31.9,8.9,-153.3,30.6,157.9,26.9,-3.8,-19.4,-4.3,5.7,87.0,14.0,64.7,-38.0,111.5,64.6
2022-11-18,14.5,-10.0,0.7,11.3,10.4,-5.5,15.5,-134.0,20.7,102.2,16.2,4.3,-18.9,7.2,-7.4,87.0,32.2,59.5,15.6,104.1,32.3
2022-11-25,24.2,-8.0,1.9,13.3,12.5,-7.5,42.3,-97.4,17.7,45.9,15.2,-10.2,-17.8,25.4,-5.1,87.3,37.0,49.9,1.7,113.4,27.3
2022-12-02,17.5,-12.8,0.2,12.9,20.8,-20.2,27.5,-39.0,13.0,44.9,7.7,-8.0,-56.3,-82.0,-1.5,89.6,33.6,42.1,9.2,111.3,42.3
2022-12-09,18.9,-17.1,-3.3,19.0,31.2,-49.4,38.4,-22.0,3.3,48.7,-4.5,-22.8,-56.2,-83.6,-4.4,98.1,31.1,42.2,9.5,100.6,-16.0
2022-12-16,20.2,-48.6,-19.1,-2.9,47.4,-28.1,61.8,-87.2,-36.2,-16.3,-48.7,-27.0,-57.6,-87.0,-38.9,164.9,27.5,25.2,20.0,94.9,-13.7
2022-12-23,21.8,-49.5,-19.8,-5.8,88.6,-29.9,69.0,-82.2,-33.9,-27.0,-47.6,-54.3,-55.5,-96.2,-47.2,159.3,21.9,23.0,41.7,86.8,-9.9
2022-12-30,20.2,-49.9,-20.6,-2.7,75.9,-38.5,67.9,-75.0,-30.7,-30.7,-44.9,-48.7,-38.5,-153.3,-46.6,152.6,-6.0,16.9,32.3,97.0,0.7
2023-01-06,23.1,-55.6,-22.0,-7.3,119.3,-32.1,79.0,-60.6,-25.6,-39.4,-63.3,-36.4,-21.1,-149.1,-46.9,143.0,-2.9,17.6,50.6,88.5,47.3
2023-01-13,31.3,-45.0,-16.5,-6.1,107.4,18.0,80.3,65.1,-11.3,-25.4,-75.7,-21.6,-23.6,-144.4,-51.7,139.3,1.4,5.1,64.5,85.3,16.4
2023-01-20,26.7,-3.2,6.9,-17.7,79.1,15.8,87.7,63.2,-10.4,-38.5,35.4,-109.0,-21.5,-139.9,-62.8,132.9,6.9,0.5,66.2,68.9,11.4
2023-01-27,30.3,-2.7,3.5,-3.1,68.2,17.0,83.2,60.6,-12.8,-39.3,35.1,-119.2,-1.1,-150.3,-42.2,53.4,1.2,-1.4,44.7,26.1,1.2
2023-02-03,42.6,-4.9,3.3,19.7,48.9,22.7,100.1,56.0,-20.8,-44.1,51.9,-133.7,-44.4,-162.7,-30.7,22.8,61.1,-11.4,56.2,29.4,-30.7
2023-02-10,43.1,-0.8,6.5,24.1,112.9,20.1,92.4,28.0,-1.2,-61.6,66.5,-135.4,-42.2,-151.9,-26.4,3.8,59.4,-24.1,46.2,44.9,-25.0
2023-02-17,46.0,1.6,3.8,29.0,112.7,63.0,79.4,29.0,22.3,-22.4,70.7,-124.2,-31.8,-245.8,-37.3,6.5,56.2,-22.7,-2.8,43.3,-50.2
2023-02-24,47.0,1.2,2.5,37.5,74.2,66.7,68.7,30.4,23.1,-52.2,73.0,-162.4,-24.0,-209.5,-48.2,2.2,57.5,-21.7,-28.7,34.9,-48.5
2023-03-03,45.4,6.4,9.4,38.9,59.6,64.7,64.4,11.0,24.5,-47.2,96.9,-150.9,-35.2,-178.9,-55.2,-4.9,88.8,-33.3,-27.4,31.6,-28.0
2023-03-10,46.5,16.7,15.1,44.7,59.2,53.0,59.4,34.9,27.8,-34.1,116.5,-154.7,-50.7,-171.8,-48.5,-22.3,86.7,-30.6,-33.1,42.0,-90.6
2023-03-17,44.9,26.6,20.8,50.7,49.9,45.2,48.4,41.8,34.0,-37.6,133.9,-144.7,-44.8,-162.4,-33.8,-107.3,84.5,-31.6,-55.5,44.7,-89.8
2023-03-24,50.7,25.8,20.2,61.2,34.7,41.4,52.6,35.4,33.0,-11.1,127.7,-122.4,-47.0,-145.9,-56.7,-104.3,30.4,-31.7,-97.4,65.3,-90.1
2023-03-31,49.2,40.5,26.5,57.0,33.7,47.3,50.0,25.6,31.9,-12.0,132.8,-115.2,-60.0,-124.8,-55.0,-101.0,9.0,-56.1,-99.2,65.0,-95.4
2023-04-07,37.5,40.9,25.7,31.4,29.8,33.7,56.5,10.3,30.9,-14.2,124.2,-108.0,-38.7,-119.1,-25.4,-98.1,-12.3,-45.5,-98.1,61.5,-155.5
2023-04-14,30.8,51.7,27.8,31.0,26.6,8.2,48.4,-15.4,30.1,-3.3,154.0,-99.2,-32.3,-109.1,-37.8,-116.0,-16.9,-39.8,-99.7,62.5,-143.2
2023-04-21,29.6,58.3,31.8,32.1,6.3,20.4,32.8,-13.8,42.7,5.6,155.1,-80.8,-29.0,-95.1,5.8,-106.6,-23.5,-39.1,-89.4,54.4,-137.1
2023-04-28,19.8,57.4,35.6,22.0,-5.1,20.2,15.2,-11.4,38.2,7.6,148.3,-175.3,-7.5,-35.6,8.2,-81.4,-38.6,-25.8,-109.7,92.3,-125.4
2023-05-05,10.6,56.9,36.9,19.7,-1.7,20.4,-14.6,-7.5,42.7,11.7,125.3,-163.6,-9.2,-19.8,21.8,-78.8,-69.5,-18.6,-120.4,106.4,-85.8
2023-05-12,-0.2,48.1,31.3,6.0,-14.5,0.6,-21.1,-51.4,34.0,71.7,100.7,-131.8,-3.9,-1.9,27.0,-29.6,-68.3,-11.8,-100.8,85.3,-78.4
2023-05-19,-4.7,14.4,17.3,5.5,48.0,-26.8,-27.5,-48.3,-27.6,15.6,24.1,-120.7,-3.3,60.6,34.5,-28.5,-45.1,26.8,5.5,80.1,-60.8
2023-05-26,-2.7,9.8,12.6,22.0,57.7,-22.3,-46.7,-41.7,-27.3,20.2,16.4,-178.8,1.8,58.2,37.9,-23.2,-48.0,26.1,14.6,67.4,-47.8
2023-06-02,-4.1,13.9,20.4,38.9,66.6,-27.5,-72.5,42.5,-26.9,18.2,7.0,-170.2,26.6,-44.0,40.7,-15.1,-96.9,86.2,28.4,55.5,-28.7
2023-06-09,-16.0,2.3,10.2,20.8,35.6,-5.1,-91.9,40.7,-26.5,-55.4,-12.4,-161.4,27.8,-44.1,53.9,-46.4,-87.1,86.2,33.7,40.5,-66.8
2023-06-16,-12.2,-2.0,5.6,22.3,28.5,12.1,-91.4,108.0,20.9,-63.5,-39.4,-157.3,27.5,-44.5,28.3,-26.5,-65.3,80.8,23.0,33.2,-62.6
2023-06-23,-23.6,-6.2,3.2,22.5,45.2,9.9,-131.9,105.5,20.2,-7.3,-44.3,-147.3,25.4,-45.3,34.2,-25.0,-50.4,84.0,18.0,30.2,-53.4
2023-06-30,-15.9,-10.9,2.7,54.4,22.4,1.4,-144.9,102.3,19.3,-9.0,-54.7,-86.6,35.1,-7.7,12.6,-22.6,-11.0,83.9,17.8,23.9,-41.9
2023-07-07,-4.2,-25.5,-4.4,72.0,36.9,11.5,-136.1,97.4,17.8,-13.0,-70.3,-111.2,8.8,-9.5,0.9,-16.8,-17.7,85.5,-0.6,25.7,-19.1
2023-07-14,-3.1,-22.2,-1.6,75.1,41.7,-1.1,-134.4,96.2,13.3,45.2,-71.9,-93.4,8.2,-12.7,-0.2,63.0,-16.5,68.0,4.6,48.0,-20.4
2023-07-21,-5.2,-29.9,-9.9,63.1,27.3,-5.4,-118.3,94.7,-6.6,42.6,-88.6,-75.6,8.8,-21.1,-8.7,55.3,-14.8,49.5,7.1,35.2,-23.0
2023-07-28,-2.6,-20.3,-6.0,79.6,24.5,-5.3,-127.1,93.8,-5.7,40.3,-76.3,-3.7,20.1,-51.8,-8.6,50.2,-9.3,30.8,9.8,27.9,-31.0
2023-08-04,6.3,-23.3,-3.4,77.7,-1.8,-0.5,-94.2,95.7,-5.7,33.3,-64.8,-6.2,7.3,-49.4,-16.1,38.7,-22.5,36.0,-8.3,74.3,-28.4
2023-08-11,11.9,-18.3,2.6,73.7,-10.8,13.7,-83.3,75.1,50.9,10.7,-54.1,37.0,3.3,-49.3,-26.0,-6.1,-23.8,28.6,-32.3,88.5,-27.1
2023-08-18,21.1,-17.8,4.3,77.6,16.6,18.1,-62.9,62.8,62.9,4.4,-53.7,51.9,2.2,-41.9,-46.7,-3.8,-4.8,14.3,-82.2,108.9,-65.6
2023-08-25,9.1,-19.1,1.6,59.6,-10.8,18.0,-66.9,40.0,59.2,6.7,-51.0,74.7,0.4,-96.5,-33.5,-0.7,4.2,1.0,-97.5,110.6,-64.1
2023-09-01,6.6,-16.1,6.1,52.1,-8.3,7.9,-62.1,7.4,53.9,13.1,-36.3,71.0,3.0,-71.8,-34.7,5.8,44.3,18.7,-106.1,96.2,-44.2
2023-09-08,8.0,-17.6,6.3,61.4,6.2,18.0,-74.1,-15.1,44.3,32.8,-35.7,71.0,2.4,-72.3,-33.7,4.4,42.7,0.9,-95.7,113.3,0.9
2023-09-15,9.2,-4.1,15.2,64.8,7.2,16.1,-68.9,-15.2,34.6,26.2,-5.8,62.9,9.5,-74.0,-21.4,1.4,40.6,6.7,-84.9,118.1,0.5
2023-09-22,10.8,-6.6,11.6,54.9,38.8,24.4,-53.0,-14.8,34.0,-4.3,-5.7,37.1,9.4,-79.7,-27.9,-2.7,36.9,5.1,-66.3,107.7,-0.5
2023-09-29,6.5,-5.6,11.9,45.1,34.1,24.7,-54.0,-14.4,33.6,-9.5,-6.0,55.2,10.4,-60.6,-59.1,-9.5,60.0,2.6,-57.2,102.8,-0.4
2023-10-06,20.9,4.1,15.5,59.7,48.6,61.4,-43.3,-14.4,33.7,-21.7,-15.0,66.6,116.9,-57.0,-50.8,-27.1,33.8,5.5,-47.4,96.0,-39.4
2023-10-13,11.7,12.4,19.4,51.2,52.1,18.1,-42.5,15.4,37.0,-15.6,-7.7,84.3,113.9,-52.3,-41.0,-14.4,33.2,15.6,-48.8,90.3,-38.1
2023-10-20,15.6,21.7,23.0,52.9,38.6,23.2,-32.4,16.8,22.5,2.3,15.7,73.6,109.1,-45.1,-33.0,-11.8,32.9,15.9,-38.1,73.1,-36.6
2023-10-27,16.8,30.9,26.4,63.7,37.7,21.6,-44.1,18.9,16.9,5.6,19.2,63.1,153.1,-11.2,-22.1,-8.7,35.9,14.7,-24.5,55.8,-31.7
2023-11-03,6.7,28.4,24.3,51.2,26.7,6.3,-47.9,23.4,2.8,12.3,7.8,66.6,186.2,-19.7,-19.7,-3.8,77.5,2.6,-15.0,58.6,-15.9
2023-11-10,2.8,26.7,21.0,45.1,12.7,-10.9,-44.5,5.0,-19.2,15.6,12.2,39.1,181.4,-11.1,-11.3,44.8,71.1,4.3,-3.7,45.9,-5.1
2023-11-17,1.3,31.2,22.4,37.4,11.7,-13.8,-39.0,4.2,12.6,33.8,17.7,37.3,178.4,11.1,5.4,45.1,58.7,-9.2,6.4,37.0,10.4
2023-11-24,5.9,34.0,23.0,33.1,25.5,-14.0,-22.8,3.1,12.1,35.6,14.8,82.1,171.0,-6.4,49.3,45.3,82.8,-10.8,6.5,38.1,-31.3
2023-12-01,3.1,35.3,25.8,25.6,35.1,-11.4,-23.7,56.7,11.5,33.6,10.8,79.6,146.7,-45.6,50.7,46.7,124.6,-22.3,49.5,35.0,-31.9
2023-12-08,4.6,35.8,26.2,20.3,20.7,21.3,-21.0,52.5,10.4,29.5,17.2,71.7,136.7,-46.8,52.1,52.0,121.4,-22.5,47.7,34.9,-47.6
2023-12-15,-4.6,24.7,20.1,13.8,8.5,41.6,-41.8,78.0,12.9,33.1,-9.9,68.3,120.5,-49.3,56.9,10.7,117.6,-39.4,68.4,48.4,-44.7
2023-12-22,-6.2,21.7,18.3,18.2,8.0,26.3,-42.9,75.0,13.1,29.8,-9.6,55.2,105.3,-56.8,62.2,8.3,112.3,-38.9,42.3,57.7,-40.6
2023-12-29,-10.0,18.1,14.9,8.2,8.8,24.4,-41.0,71.1,13.6,26.3,-8.5,39.2,96.7,-70.9,61.0,4.7,108.5,-38.5,39.9,51.0,-33.1
2024-01-05,-7.2,18.4,15.5,6.1,-4.8,31.2,-31.3,64.3,14.7,20.2,-6.6,32.7,79.0,-69.4,90.1,-3.1,114.4,-23.3,25.8,46.3,-18.7
2024-01-12,-0.9,11.3,9.9,7.5,-0.7,28.2,-14.8,24.9,18.5,3.4,-8.7,46.8,65.0,-68.2,80.6,-14.0,108.1,-2.3,9.1,24.4,-44.3
2024-01-19,0.1,2.0,4.5,13.5,-5.7,19.8,-12.4,24.6,34.1,-67.9,-18.6,43.0,51.6,-69.3,57.4,-14.8,99.7,1.8,4.2,19.3,-44.4
2024-01-26,7.8,-1.8,1.0,27.3,-3.5,27.2,-10.1,24.7,33.0,-66.6,-14.2,-25.2,40.7,-76.7,38.2,-33.2,84.8,7.2,-6.1,8.6,-46.4
2024-02-02,18.0,1.0,-2.4,39.5,7.3,28.7,7.0,26.4,33.7,-64.6,-8.4,19.1,46.3,-108.5,34.9,-24.2,-5.5,33.1,-19.9,-35.7,-49.3
2024-02-09,25.9,9.8,-0.5,44.1,7.5,38.8,20.9,33.8,37.5,-72.7,11.3,13.4,45.1,-100.1,35.3,-35.2,-12.0,-0.4,-20.4,-45.5,-32.1
2024-02-16,27.1,11.6,-2.1,40.4,1.5,39.8,34.7,59.5,-0.3,-96.0,10.3,3.8,47.2,-83.1,58.4,-28.8,-26.4,3.9,-43.4,-45.6,-49.4
2024-02-23,30.8,9.7,-4.3,43.8,-51.7,49.9,42.0,46.7,-0.8,-63.5,10.1,-11.0,48.4,-96.0,39.7,-25.7,-40.4,13.1,-64.9,-58.1,-35.8
2024-03-01,27.7,31.5,13.7,34.1,-70.5,36.5,51.3,131.1,-1.5,-61.5,12.9,38.0,81.2,-54.8,29.1,-20.9,60.9,17.2,-69.2,-60.9,-20.0
2024-03-08,26.1,33.2,14.3,27.8,-50.8,28.2,51.4,121.5,-2.6,-59.8,13.3,36.8,110.7,-52.6,10.4,-10.1,60.1,29.0,-69.0,-77.0,-20.7
2024-03-15,23.8,35.3,20.6,24.6,-50.6,17.6,51.1,105.1,-21.8,-25.3,19.9,38.0,112.7,-49.8,9.5,6.6,59.2,85.4,-71.8,-71.5,-19.3
2024-03-22,28.3,32.3,18.2,31.6,-63.0,32.9,46.7,103.9,-22.0,-38.1,22.3,18.0,104.3,-45.7,-13.6,6.7,72.5,81.6,-66.9,-82.2,-17.3
2024-03-29,28.8,29.9,21.1,33.5,-41.6,31.1,42.8,103.1,-22.3,-34.1,21.2,9.2,91.1,-29.7,-4.6,7.0,98.9,83.7,-61.2,-69.9,-15.9
2024-04-05,30.2,31.8,26.8,41.2,-50.7,42.8,36.6,103.7,-23.3,-26.1,27.2,4.8,83.3,-26.4,5.8,7.9,135.8,60.5,-50.3,-74.7,11.8
2024-04-12,27.2,31.9,29.0,39.5,-40.8,29.4,34.6,102.5,-27.2,4.5,19.9,44.8,80.5,-22.4,-2.8,35.2,135.6,75.6,-45.0,-59.9,18.4
2024-04-19,24.6,30.4,29.2,33.1,-48.8,38.5,32.4,97.1,-28.4,32.1,25.3,57.3,73.5,-16.0,-55.5,37.3,137.1,71.8,-38.3,-50.4,18.0
2024-04-26,15.4,42.6,38.3,15.1,-57.3,35.3,28.7,90.2,8.6,31.9,23.1,24.9,190.7,-2.5,-83.9,39.8,144.6,67.4,-66.6,-14.5,19.3
2024-05-03,4.9,31.6,32.0,-7.3,-63.6,29.1,27.2,80.8,8.0,32.8,17.9,34.0,125.9,-66.7,-98.6,34.3,109.9,76.7,-80.3,-63.1,9.4
2024-05-10,2.8,21.4,26.5,-18.5,-19.8,20.5,24.2,55.2,19.1,41.4,5.5,12.3,119.5,-63.3,-101.5,3.3,100.1,84.0,-72.1,-59.5,29.1
2024-05-17,-1.0,17.6,23.1,-23.2,-5.6,7.5,19.8,39.9,14.1,56.7,5.5,8.2,110.6,-53.2,-112.8,0.0001,86.3,76.9,-57.3,-55.2,35.0
2024-05-24,1.3,16.3,19.8,-10.9,-14.4,-26.9,26.0,19.9,14.4,20.1,4.4,38.4,98.7,20.2,-100.7,-0.8,47.2,66.3,-50.1,-57.9,32.7
2024-05-31,1.9,14.0,15.3,-7.6,-10.3,-43.8,27.5,30.7,15.1,17.1,-3.4,26.5,91.4,68.0,-91.0,-2.0,-11.3,65.5,-44.3,-55.1,26.3
2024-06-07,2.7,8.8,8.3,-5.5,-12.2,-43.0,26.1,32.3,16.9,10.1,3.6,6.1,34.7,66.9,-91.4,-4.4,-20.5,52.3,-66.0,-53.0,-9.0
2024-06-14,-0.5,11.1,6.2,-19.9,-0.8,-27.6,25.4,46.4,22.3,1.8,2.0,10.5,30.4,65.6,-82.4,51.5,-29.3,26.2,-61.1,-41.8,-10.0
2024-06-21,-12.5,13.5,9.9,-25.6,28.6,-27.7,-9.8,45.9,37.1,30.1,-1.4,19.8,27.7,93.1,-74.5,50.7,-39.7,23.3,-66.7,-17.0,-11.5
2024-06-28,-12.7,15.1,11.1,-28.5,62.0,-24.0,-14.2,45.5,34.9,27.3,-4.0,87.1,28.8,47.5,-67.2,47.7,-89.8,11.4,-71.1,-14.0,-13.5
2024-07-05,-21.3,11.8,8.1,-46.8,52.5,-10.7,-21.6,45.6,31.8,20.9,-10.4,77.6,30.2,48.3,-57.2,42.4,-137.0,31.0,-65.1,-12.2,-58.0
2024-07-12,-21.4,17.0,10.8,-47.5,50.2,1.5,-25.9,72.6,27.0,1.1,-7.2,101.7,21.7,50.0,-26.5,22.5,-130.6,55.7,-57.1,-12.5,-57.1
2024-07-19,-19.8,6.6,4.7,-35.0,8.9,-12.2,-26.0,70.6,-5.3,51.1,-27.3,106.2,3.6,54.4,-34.1,24.7,-121.9,54.7,-54.0,-11.8,-56.2
2024-07-26,-27.2,-5.4,-5.3,-34.0,11.2,-9.6,-52.9,68.5,-10.9,49.8,-25.9,55.6,-56.3,55.4,-33.7,26.2,-105.6,58.8,-56.4,-6.8,-54.2
2024-08-02,-29.0,-7.9,-5.0,-40.6,16.8,-0.4,-49.7,66.3,-11.9,47.9,-32.5,64.0,-71.2,56.7,-18.0,30.7,-137.9,75.5,-19.7,-10.7,-88.1
2024-08-09,-29.5,-9.0,-7.1,-34.3,-12.5,-8.1,-50.9,65.0,2.5,55.3,-32.0,59.9,-68.9,44.6,-30.8,-22.5,-131.9,69.5,-19.3,-15.6,-95.8
2024-08-16,-31.9,-12.3,-11.2,-36.6,-15.7,-1.3,-58.9,28.8,21.1,61.3,-41.5,47.5,-59.7,19.6,41.7,-26.2,-122.1,63.2,20.9,-21.6,-91.5
2024-08-23,-32.2,-13.6,-13.6,-38.6,4.1,0.4,-59.9,19.4,20.2,81.1,-40.1,33.7,-56.3,-5.8,40.6,-29.2,-113.4,61.1,0.3,-38.3,-84.9
2024-08-30,-24.6,-14.4,-11.4,-24.2,-8.5,-2.3,-50.9,-7.2,19.1,78.2,-38.0,32.3,-71.0,51.7,48.3,-34.5,-76.3,55.7,-0.3,-39.3,-75.9
2024-09-06,-24.8,-14.3,-8.8,-30.1,-16.1,-0.7,-43.6,-10.3,17.5,75.4,-38.3,35.3,-63.7,50.7,48.8,-48.5,-21.9,71.8,9.1,-49.0,-77.7
2024-09-13,-19.4,-11.2,-4.4,-21.8,-15.5,6.9,-37.3,-9.5,14.0,68.9,-33.7,55.0,-59.2,48.7,46.3,-46.6,-15.2,84.7,23.0,-28.8,-73.6
2024-09-20,-15.2,-16.2,-7.5,-8.5,-56.6,-16.7,-26.8,-10.3,26.1,58.5,-39.1,29.6,-58.2,43.1,24.5,-44.1,-4.1,79.1,20.2,-34.6,-68.1
2024-09-27,-24.4,-13.1,-5.2,-6.1,-49.9,-21.2,-58.1,-11.7,26.5,55.6,-35.4,45.0,-59.0,46.0,73.4,-41.1,23.4,70.4,14.4,-20.6,-58.4
2024-10-04,-6.6,-11.7,-3.4,14.1,-38.4,-18.2,-29.5,-14.8,27.6,52.3,-38.9,37.5,-24.5,45.3,72.0,-36.6,52.1,53.8,28.9,-7.0,-42.4
2024-10-11,-5.1,-12.8,-7.4,10.3,-15.4,-6.9,-26.7,-51.6,32.7,29.5,-29.9,10.2,-19.7,44.9,73.6,1.4,53.0,35.0,31.8,-13.2,-25.5
2024-10-18,-1.8,-5.6,-2.8,14.8,-12.8,-20.2,-17.9,-49.2,24.4,-37.5,-10.2,22.8,-9.6,45.5,66.7,5.2,55.2,32.2,27.3,-13.5,-21.0
2024-10-25,4.0,-8.3,-4.9,23.1,-40.8,-19.3,-4.5,-46.1,21.5,-27.9,-7.6,27.5,-63.8,49.9,92.3,11.4,61.6,27.0,-18.2,-10.8,-14.4
2024-11-01,9.9,-12.0,-4.1,31.7,-39.9,-17.6,4.7,-41.5,15.4,-30.7,0.1,49.8,-94.0,0.7,96.5,26.6,62.7,22.6,-30.2,16.8,-65.3
2024-11-08,16.7,-9.4,-3.7,37.2,-38.1,-8.0,16.7,-30.4,-2.2,-53.7,11.8,47.1,-92.7,-4.3,86.0,-21.3,19.4,13.5,-29.6,12.0,-98.3
2024-11-15,12.8,-4.2,1.1,43.3,-33.3,-42.7,14.3,-9.4,30.1,-60.3,20.5,44.9,-92.7,-13.0,56.4,-20.9,13.3,9.2,-47.6,32.5,-95.6
2024-11-22,2.6,-5.0,1.4,39.0,-10.4,-30.3,-20.0,-8.2,29.0,-66.1,20.3,46.4,-87.2,-0.9,45.8,-21.8,10.2,10.3,-44.9,45.9,-92.3
