date,KRW,THB,INR,PHP,CNH,IDR,MYR,SGD,TWD
2017-07-07,-6.099999999999994,-4.699999999999999,-24.69999999999999,-4.199999999999999,-128.2,5.7,-2.099999999999998,2.0,1.1000000000000014
2017-07-14,-6.099999999999994,-4.699999999999999,-24.69999999999999,-4.199999999999999,-128.2,5.7,-2.099999999999998,2.0,1.1000000000000014
2017-07-21,-6.099999999999994,-4.699999999999999,-24.69999999999999,-4.199999999999999,-128.2,5.7,-2.099999999999998,2.0,1.1000000000000014
2017-07-28,-6.099999999999994,-4.699999999999999,-24.69999999999999,-4.199999999999999,-128.2,5.7,-2.099999999999998,2.0,1.1000000000000014
2017-08-04,-3.8999999999999915,-5.9,-33.7,-2.1999999999999993,-138.10000000000002,5.5,-0.6000000000000014,0.8999999999999986,2.3000000000000043
2017-08-11,-3.8999999999999915,-5.9,-33.7,-2.1999999999999993,-138.10000000000002,5.5,-0.6000000000000014,0.8999999999999986,2.3000000000000043
2017-08-18,-3.8999999999999915,-5.9,-33.7,-2.1999999999999993,-138.10000000000002,5.5,-0.6000000000000014,0.8999999999999986,2.3000000000000043
2017-08-25,-3.8999999999999915,-5.9,-33.7,-2.1999999999999993,-138.10000000000002,5.5,-0.6000000000000014,0.8999999999999986,2.3000000000000043
2017-09-01,-2.9000000000000057,-7.099999999999998,-43.400000000000006,-1.6999999999999993,-138.59999999999997,6.9,0.0,-0.10000000000000142,3.3999999999999986
2017-09-08,-2.9000000000000057,-7.099999999999998,-43.400000000000006,-1.6999999999999993,-138.59999999999997,6.9,0.0,-0.10000000000000142,3.3999999999999986
2017-09-15,-2.9000000000000057,-7.099999999999998,-43.400000000000006,-1.6999999999999993,-138.59999999999997,6.9,0.0,-0.10000000000000142,3.3999999999999986
2017-09-22,-2.9000000000000057,-7.099999999999998,-43.400000000000006,-1.6999999999999993,-138.59999999999997,6.9,0.0,-0.10000000000000142,3.3999999999999986
2017-09-29,-2.9000000000000057,-7.099999999999998,-43.400000000000006,-1.6999999999999993,-138.59999999999997,6.9,0.0,-0.10000000000000142,3.3999999999999986
2017-10-06,5.599999999999994,-6.099999999999998,-44.900000000000006,-0.6999999999999993,-132.50000000000006,7.2,0.5999999999999979,-2.6000000000000014,6.100000000000001
2017-10-13,5.599999999999994,-6.099999999999998,-44.900000000000006,-0.6999999999999993,-132.50000000000006,7.2,0.5999999999999979,-2.6000000000000014,6.100000000000001
2017-10-20,5.599999999999994,-6.099999999999998,-44.900000000000006,-0.6999999999999993,-132.50000000000006,7.2,0.5999999999999979,-2.6000000000000014,6.100000000000001
2017-10-27,5.599999999999994,-6.099999999999998,-44.900000000000006,-0.6999999999999993,-132.50000000000006,7.2,0.5999999999999979,-2.6000000000000014,6.100000000000001
2017-11-03,5.200000000000003,-4.199999999999999,-46.79999999999998,-0.8000000000000007,-130.60000000000002,6.699999999999999,1.1999999999999993,-2.3000000000000043,8.299999999999997
2017-11-10,5.200000000000003,-4.199999999999999,-46.79999999999998,-0.8000000000000007,-130.60000000000002,6.699999999999999,1.1999999999999993,-2.3000000000000043,8.299999999999997
2017-11-17,5.200000000000003,-4.199999999999999,-46.79999999999998,-0.8000000000000007,-130.60000000000002,6.699999999999999,1.1999999999999993,-2.3000000000000043,8.299999999999997
2017-11-24,5.200000000000003,-4.199999999999999,-46.79999999999998,-0.8000000000000007,-130.60000000000002,6.699999999999999,1.1999999999999993,-2.3000000000000043,8.299999999999997
2017-12-01,7.099999999999994,-5.399999999999999,-45.5,-0.09999999999999787,-124.40000000000003,4.799999999999999,1.8999999999999986,-1.2999999999999972,7.899999999999999
