date,EUR,USD,CAD,JPY,KRW,MYR,ASIA,CNH,EM,IDR,INR,TWD,THB,SGD,PHP,CLP,HUF,MXN,PLN,BRL
2025-06-06,-7.45,2.31,0.76,1.27,3.57,-7.33,3.41,-0.11,3.71,2.48,2.64,0.9,-2.35,5.48,0.79,-4.48,5.15,6.34,-1.03,1.33
2025-06-13,-1.39,-1.56,10.0,1.49,3.9,0.58,3.07,-2.89,3.32,1.34,1.65,1.19,-0.53,3.63,5.47,1.56,6.63,6.27,-0.03,0.94
2025-06-20,-2.43,-1.07,6.5,1.03,3.69,0.58,2.31,-2.87,1.8,2.13,0.67,4.18,-2.17,-0.32,5.32,4.25,4.85,5.62,0.82,0.19
2025-06-27,0.61,-3.79,10.0,-0.51,3.56,0.58,1.09,-1.96,1.59,-0.24,0.51,0.59,-4.11,2.09,3.6,9.45,1.82,6.46,0.06,2.5
2025-07-04,4.74,-2.86,5.96,-0.14,1.88,0.58,0.46,0.08,-0.15,-6.21,-0.41,2.41,-2.73,1.18,2.08,5.11,1.63,1.89,1.91,0.64
2025-07-11,2.43,3.62,5.05,-2.78,-0.93,0.58,-2.27,0.93,-3.27,-9.01,-0.48,1.71,-2.59,0.71,-3.67,-5.02,-3.39,-0.48,0.13,-2.13
2025-07-18,2.39,6.53,-1.03,-1.98,-2.07,0.58,-4.44,0.48,-4.34,-8.99,-0.64,-3.14,-1.45,-0.7,-2.76,-8.75,-6.45,-2.35,-0.45,-2.37
2025-07-25,2.41,8.18,-4.38,-0.92,-3.59,0.58,-4.69,1.87,-5.53,-5.74,-1.22,1.95,-2.08,-5.03,-3.13,-10.0,-3.93,-2.25,0.1,-4.08
2025-08-01,-2.92,9.69,-7.47,-3.1,-5.07,0.58,-7.13,-0.4,-7.27,-1.77,-1.78,-3.67,1.11,-8.07,2.7,-8.95,-2.45,-4.14,-1.44,-3.59
2025-08-08,-0.75,5.2,-7.47,-1.65,-4.69,0.58,-5.45,0.96,-4.6,0.28,-3.1,-10.0,2.4,-8.81,0.94,-5.83,-4.62,2.31,1.07,-1.24
2025-08-15,-2.43,4.48,-4.11,-0.52,-5.02,0.58,-5.42,0.45,-4.08,1.77,-2.74,-5.67,4.34,-7.44,-2.8,-2.32,0.57,3.86,0.03,-0.96
2025-08-22,-2.66,4.52,-3.33,-2.02,-5.74,0.58,-4.93,-1.77,-3.6,0.0,-2.33,-7.46,4.6,-6.08,-0.28,-1.35,2.77,-0.17,-0.8,-0.89
2025-08-29,-0.5,0.7,-1.41,-1.15,-3.7,0.58,-1.0,3.44,0.15,-2.04,-1.92,-2.65,0.99,-1.12,-4.45,-0.22,1.82,5.09,0.58,-0.61
2025-09-05,-1.21,1.82,-3.83,-2.31,-4.05,0.58,-1.91,2.84,-0.87,-2.97,-2.28,1.28,-0.88,1.98,3.29,-0.09,5.32,-0.27,0.74,0.25
2025-09-12,2.42,0.76,-4.34,-2.79,-2.86,0.58,-0.64,3.88,-0.1,-1.28,-2.16,-3.39,-0.77,4.36,3.11,-0.37,5.36,5.83,0.99,0.13
2025-09-19,2.02,-4.23,-4.32,-2.4,0.13,0.58,3.23,4.83,3.52,-1.31,-1.16,-0.29,1.09,3.38,4.29,1.58,1.64,7.26,1.07,1.37
2025-09-26,3.64,-1.7,-4.98,-3.16,-0.32,0.58,-0.31,-1.23,0.99,-1.79,-0.97,-4.18,1.09,0.13,6.27,0.03,0.65,5.29,1.74,3.99
2025-10-03,1.01,-0.05,-3.38,-3.36,0.46,0.58,1.08,-2.13,1.18,-0.77,-0.16,-2.56,4.48,1.82,4.77,0.63,1.31,4.13,0.97,1.01
2025-10-10,-1.84,3.66,-2.8,-6.48,0.23,0.58,0.59,-2.38,-0.48,-4.2,-0.71,0.95,4.06,-0.75,5.07,-3.26,0.17,-2.95,0.19,-0.6
2025-10-17,-2.01,7.1,-3.76,-6.26,-0.93,0.58,-3.5,-4.21,-3.89,-3.0,-1.99,1.81,5.05,-0.3,2.16,-6.47,1.53,-1.33,-0.4,-0.23
2025-10-24,-2.38,5.51,-3.42,-5.37,-0.36,0.58,-1.39,-2.57,-2.14,-0.3,-1.35,3.83,5.5,1.36,-0.5,-2.87,0.53,-0.05,-0.32,-1.21
2025-10-31,-2.78,5.01,-2.64,-6.12,-0.21,0.58,-0.45,-0.84,-1.22,0.3,-0.02,5.19,3.92,2.89,-0.8,-2.05,-0.12,1.51,-1.58,-0.21
2025-11-07,0.78,3.82,-3.13,-2.66,-1.03,0.58,-1.28,-4.48,-0.94,0.71,-0.08,6.35,3.63,6.05,-3.21,-1.45,-0.46,2.55,-0.93,0.49
2025-11-14,-0.17,2.37,1.33,-1.9,-0.13,0.58,-0.02,0.76,-0.11,-2.52,0.12,5.15,1.35,7.11,-3.21,0.51,0.33,1.57,0.8,-1.41
2025-11-21,-1.02,1.28,4.58,-1.04,0.02,0.58,0.1,0.49,-0.6,-2.84,0.4,4.82,0.77,10.0,-4.8,-1.67,3.86,-1.22,-1.01,-1.48
2025-11-28,4.39,-3.7,3.51,0.83,1.63,3.75,3.0,3.54,2.24,-1.75,0.52,3.12,0.52,10.0,-5.97,-3.69,4.44,0.55,-2.63,0.35
2025-12-05,2.51,-7.27,4.45,-0.35,4.05,3.58,6.64,5.87,7.39,0.74,2.1,0.78,3.13,9.48,1.76,-0.77,3.36,3.84,0.11,2.02
2025-12-12,10.0,-8.94,-0.33,1.06,6.24,3.42,7.2,2.13,7.97,5.98,2.64,-1.24,3.67,9.3,2.29,-0.4,2.31,7.1,-2.49,2.09
2025-12-19,10.0,-10.0,-2.94,-0.65,7.01,3.27,8.17,3.58,9.17,6.99,2.42,-4.14,6.44,8.25,3.64,2.03,-0.73,7.81,0.66,1.32
2025-12-26,6.21,-4.93,-1.71,0.39,5.98,0.29,5.84,-1.07,7.38,5.12,2.6,-6.67,5.84,7.59,3.74,4.31,-3.41,8.39,1.32,1.67
2026-01-02,6.58,-4.64,-2.3,0.61,6.33,0.29,5.14,2.45,6.07,3.58,1.71,-7.48,3.44,5.74,0.28,3.39,-3.08,7.66,1.49,-0.46
2026-01-09,2.0,-3.81,1.43,0.0,4.54,0.29,3.55,2.97,3.81,1.13,0.15,-1.23,3.85,4.54,0.69,1.94,-3.85,4.18,0.45,-1.4
2026-01-16,-2.1,-1.83,0.53,1.83,3.07,0.29,-0.12,2.41,-0.48,-0.34,-1.54,1.49,-0.4,1.86,2.33,2.97,-1.64,3.57,-4.37,-3.27
2026-01-23,-1.01,-1.61,0.69,4.62,2.07,0.29,-1.48,2.23,-2.51,-0.53,-3.09,6.27,0.75,1.26,-1.23,-0.6,-2.68,3.95,-0.7,-3.68
2026-01-30,-2.16,-0.31,4.54,4.23,0.12,3.69,-2.25,3.61,-3.4,1.09,-3.48,10.0,-1.52,1.02,-1.26,-2.21,-1.18,3.89,-1.48,-2.9
2026-02-06,1.69,-2.46,5.17,4.76,-0.11,3.51,-2.54,7.45,-2.86,-0.41,-3.49,5.97,-1.85,0.86,-2.9,-1.27,0.41,3.37,-2.63,-2.44
2026-02-13,3.6,-2.39,5.07,7.41,-1.13,3.35,-3.27,8.88,-3.37,-0.49,-2.54,0.87,0.76,2.0,-1.55,-0.99,-2.44,2.76,-2.5,3.24
2026-02-20,1.85,-0.07,5.99,2.67,-1.35,3.21,-4.07,7.14,-3.79,-0.64,-1.8,-1.17,-0.29,-0.15,-0.56,1.54,-1.47,-1.02,-7.1,6.64
2026-02-27,2.37,0.14,2.42,1.79,-3.09,0.03,-4.27,6.06,-3.88,-2.66,-2.15,-4.05,1.73,1.06,-1.08,3.15,-1.11,-2.86,-7.57,8.42
2026-03-06,1.19,1.47,2.79,-0.24,-4.48,-2.64,-5.68,-1.84,-7.06,-1.61,-2.46,-3.04,0.29,1.98,-1.39,3.44,-5.28,-5.04,-7.87,1.33
2026-03-13,1.17,-1.32,6.12,-8.5,-2.32,-2.55,-1.14,-6.96,-2.98,-2.72,-0.76,1.36,-3.15,3.07,1.95,1.49,-2.71,-6.89,-8.36,-5.01
2026-03-20,1.76,-1.63,6.73,-9.05,-3.38,-2.46,-0.36,-9.43,-3.22,-1.6,0.04,3.44,-4.0,2.82,7.82,2.96,-2.44,-8.71,-5.8,-10.0
2026-03-27,3.65,-2.71,7.67,-6.41,-3.26,-4.98,-0.27,-9.89,-3.08,-1.38,0.53,2.06,-3.62,2.04,7.86,3.29,-4.21,-10.0,-6.02,-6.22
2026-04-03,4.41,-4.18,0.86,-4.16,-2.5,-2.33,1.88,-5.98,1.43,-0.97,2.62,0.25,-5.98,-0.12,6.53,3.25,0.17,-7.61,-2.62,4.18
2026-04-10,4.94,-4.74,-4.61,-1.59,-0.09,-2.25,0.58,-4.39,1.87,-1.58,-3.01,0.1,3.65,-0.83,1.04,3.33,1.06,-3.91,-0.92,7.01
2026-04-17,5.56,-4.49,-6.89,2.36,1.88,-2.17,0.5,-2.27,3.1,-2.97,-7.77,-1.75,9.04,-1.67,-6.1,2.95,4.01,0.21,2.99,6.68
2026-04-24,3.52,-2.67,-4.97,2.22,2.95,0.4,-0.29,-1.97,1.37,-1.97,-4.07,-0.02,9.0,-3.42,-7.49,1.41,6.31,3.79,3.52,0.16
2026-05-01,2.18,-3.24,-1.7,1.73,3.65,0.4,0.1,-5.17,1.56,-2.63,-3.64,-0.9,6.38,-3.92,-6.1,0.66,5.23,2.64,1.52,-3.74
2026-05-08,-0.28,-2.45,-0.2,1.27,1.6,0.4,1.12,-1.22,2.24,-0.74,-1.33,-2.42,4.19,-3.52,-4.38,0.95,8.96,2.88,9.7,-2.79
2026-05-15,0.88,-0.19,-1.84,-0.22,1.07,0.36,-1.82,-3.78,-0.37,-0.49,-0.19,-5.48,-2.98,-2.34,-1.93,-1.38,4.43,-0.28,1.89,3.68
2026-05-22,0.96,-0.48,-3.54,0.0,-1.84,-2.04,-3.26,-3.89,-1.74,1.27,-0.5,-9.68,-3.3,-0.98,0.64,-2.57,1.54,-0.88,1.58,8.18
2026-05-29,-0.04,0.94,-5.97,-1.98,-1.88,-2.68,-4.41,-1.06,-3.52,2.22,0.05,-4.68,1.28,1.48,-0.97,-2.67,3.28,-0.8,6.86,7.14
2026-06-05,-0.03,2.41,-4.59,-3.48,-0.76,-3.52,-6.41,-5.45,-5.35,0.08,2.19,-2.67,-4.01,0.72,-1.09,-4.25,0.72,-3.16,0.0,7.46
2026-06-12,-2.42,-2.09,-2.9,0.91,0.97,-5.07,-1.28,-0.92,-0.51,2.52,6.3,2.37,-0.54,0.08,-1.42,-1.64,5.2,-0.44,-0.51,3.87
2026-06-19,-2.06,-4.68,-2.05,3.89,5.77,0.42,0.28,-1.38,2.66,0.48,3.51,5.46,-3.38,1.35,-0.9,2.86,8.05,-2.02,1.29,-0.19
2026-06-26,-0.61,-3.88,0.06,3.23,5.97,3.05,1.24,-4.84,2.74,4.9,7.04,2.53,-0.16,-0.34,0.31,3.55,8.18,-1.86,-7.85,-3.75
2026-07-03,0.41,-5.12,-0.87,6.93,3.29,2.98,0.37,-4.78,2.08,6.71,3.88,3.09,3.65,-0.71,2.17,3.49,8.21,-0.42,-5.78,-6.11
2026-07-10,-0.72,-1.57,-3.29,1.29,-0.16,2.91,-2.91,-8.28,-1.76,6.07,3.54,1.62,1.87,1.0,3.12,1.91,6.87,-4.26,-6.57,-5.94
2026-07-17,1.19,-1.99,-1.96,-2.12,-2.59,2.85,-1.04,-4.04,-1.76,9.46,5.16,4.64,3.49,-0.74,-0.96,-1.83,7.38,-4.03,-8.75,-3.66
2026-07-24,-0.3,-3.11,-2.12,-3.04,-1.2,2.8,2.67,-1.73,2.78,8.29,4.83,5.14,0.58,0.82,-2.09,-1.38,4.42,-1.95,-3.62,-0.05
