date,KRW,THB,IDR,PHP,CNH,MYR,SGD,TWD,EUR,CAD,JPY,CLP,PLN,BRL,HUF,MXN
2020-07-31,0.60271,0.38391000000000003,4.86371,1.93491,2.2795099999999997,1.6543100000000002,0.15841,0.12661,-0.76819,0.10811000000000001,-0.259517,-2.05549,0.03800999999999999,1.74151,0.55081,0.72241
2020-08-07,0.585001,0.36060099999999995,4.6603010000000005,1.8838009999999998,2.326601,1.574401,0.107901,0.081401,-0.7644989999999999,0.09710099999999999,-0.26499,-2.120799,-0.07619899999999999,1.735501,0.538201,0.625901
2020-08-14,0.587965,0.35736499999999993,4.395665,1.856265,2.329765,1.565365,0.129165,0.07466500000000001,-0.758735,0.11246500000000001,-0.277769,-2.149035,0.023265000000000008,1.682965,0.573765,0.547065
2020-08-21,0.618776,0.362576,4.226476,1.8674760000000001,2.4065760000000003,1.593876,0.12007599999999999,0.08047600000000002,-0.790124,0.09837600000000002,-0.269834,-2.145224,0.024475999999999998,1.538476,0.6072759999999999,0.5386759999999999
2020-08-28,0.695275,0.422875,4.277975,1.985675,2.523975,1.597775,0.192775,0.102275,-0.752425,0.109075,-0.25911,-2.132425,0.03797500000000001,1.493975,0.656975,0.444075
2020-09-04,0.7136779999999999,0.390378,4.251278,2.012278,2.550678,1.541078,0.09167800000000001,0.090478,-0.803222,0.081178,-0.286111,-2.150722,-0.006222000000000005,1.752078,0.619678,0.556578
2020-09-11,0.7280059999999999,0.41580599999999995,4.292506,2.044306,2.5620060000000002,1.683006,0.095606,0.110506,-0.772494,0.095306,-0.27283599999999997,-2.126894,-0.0031940000000000024,1.824706,0.697306,0.614706
2020-09-18,0.6901120000000001,0.42421200000000003,4.348812,2.064212,2.513312,1.689012,0.09061200000000003,0.07761200000000001,-0.7937879999999999,0.08511200000000002,-0.289254,-2.137088,-0.029487999999999986,1.861412,0.714112,0.641312
2020-09-25,0.666988,0.441188,4.391788,2.017988,2.527488,1.697988,0.09398799999999999,0.066688,-0.795312,0.088388,-0.290719,-2.128912,-0.019811999999999996,1.7370880000000002,0.931188,0.580388
2020-10-02,0.658821,0.44762100000000005,4.563021,1.9453209999999999,2.561521,1.661921,0.09892100000000001,0.05472099999999999,-0.8045789999999999,0.07222100000000001,-0.28200000000000003,-2.116079,-0.035179,1.8733210000000002,0.931421,0.48072100000000006
2020-10-09,0.6716070000000001,0.41590699999999997,4.530107,1.8895070000000003,2.5663069999999997,1.544207,0.086007,0.019106999999999985,-0.841893,0.04830699999999999,-0.290505,-2.151093,-0.069893,1.9202070000000002,0.835007,0.42810699999999996
2020-10-16,0.6758109999999999,0.42961099999999997,4.367211,1.880211,2.628711,1.523411,0.08091100000000001,0.011711,-0.880689,0.03371099999999999,-0.294437,-2.144989,-0.051588999999999996,2.1048109999999998,0.861011,0.4088109999999999
2020-10-23,0.6686620000000001,0.40676200000000007,4.273962,1.931862,2.596762,1.487562,0.086362,6.20000000000065e-05,-0.876738,0.03936200000000001,-0.296745,-2.155438,-0.08163799999999999,2.283162,0.8432620000000001,0.264462
2020-10-30,0.684991,0.41729099999999997,4.256791,1.920391,2.609291,1.495491,0.098691,0.0030909999999999827,-0.900409,0.07689099999999999,-0.294313,-2.150509,-0.078709,2.314891,0.835191,0.386591
2020-11-06,0.70536,0.42376,4.19576,1.8857599999999999,2.6226599999999998,1.60906,0.09626000000000001,0.0009600000000000164,-0.89574,0.07656000000000002,-0.31132099999999996,-2.15274,-0.09974,2.37596,0.70046,0.56276
