date,CNH,IDR,INR,MYR,PHP,SGD,THB,TWD,KRW
2022-08-05,-0.849834,1.01188,3.45948,-0.215227,0.927836,-0.170803,-2.08812,-1.51163,-0.553121
2022-08-12,-0.772405,0.90367,3.365,-0.202355,1.06183,-0.181548,-1.98526,-1.39188,-0.551406
2022-08-19,-0.131818,1.03606,3.35967,-0.147337,1.02372,-0.171035,-1.75184,-1.66525,-0.451602
2022-08-26,-0.54028,1.36497,3.27856,-0.134011,0.784636,-0.163316,-1.82507,-1.73292,-0.449791
2022-09-02,-0.277475,1.19461,3.2038,-0.374023,1.09395,-0.145347,-1.98525,-1.78934,-0.527143
2022-09-09,-0.43265,0.873335,3.05758,-0.612019,1.27418,-0.068687,-2.53194,-2.15218,-0.779386
2022-09-16,-0.170547,0.643926,3.12877,-1.05331,1.19743,-0.267604,-2.32183,-2.49944,-1.03251
2022-09-23,-0.521815,0.921576,3.30912,-1.00441,1.3729,-0.354413,-2.21817,-2.2112,-0.721419
2022-09-30,-0.506207,1.14867,3.86517,-0.839901,0.821843,-0.285669,-1.81401,-1.87354,-0.66894
2022-10-07,-0.974264,1.14678,4.19628,-0.911901,0.715104,-0.192897,-2.22272,-2.1012,-0.635333
2022-10-14,-1.98498,0.91785,3.40294,-0.940203,0.540914,-0.031211,-2.02946,-2.34484,-0.460885
2022-10-21,-1.65622,1.19634,3.05348,-0.820206,0.737834,0.007151,-2.32053,-2.72351,-0.291328
2022-10-28,-2.19247,0.696682,3.28594,-0.973921,0.622997,-0.182541,-2.7359,-2.51098,-0.168699
2022-11-04,-2.40026,0.496759,2.68898,-1.03132,0.69907,-0.321182,-2.83669,-2.83321,-0.253378
2022-11-11,-2.44206,0.349057,2.82012,-0.917697,-0.418282,-0.374058,-2.7227,-2.49609,-0.363457
2022-11-18,-2.49519,0.806151,2.30074,-0.578236,0.525278,-0.270308,-2.74919,-2.77474,-0.357528
2022-11-25,-2.91361,0.441151,2.22564,-1.02742,0.21192,-0.196923,-2.80973,-2.79992,-0.542617
2022-12-02,-2.84124,0.292077,1.89779,-1.37326,0.366665,-0.090639,-3.98125,-3.13093,-0.460563
2022-12-09,-3.09674,0.211982,1.91259,-1.66294,0.706631,-0.233556,-4.5568,-3.42972,-0.872438
2022-12-16,-2.68442,0.346759,2.04628,-1.83,0.573806,-0.719035,-4.20488,-4.73991,-1.18716
2022-12-23,-2.7427,0.57873,2.30481,-1.90959,1.09318,-0.498634,-3.69378,-3.94817,-0.839906
2022-12-30,-2.94357,0.424785,2.16059,-1.61435,1.13638,-0.603647,-3.91245,-3.7598,-0.803667
2023-01-06,-2.76116,0.288242,2.01288,-1.83803,1.17076,-0.688446,-3.59625,-3.53514,-0.988673
2023-01-13,-2.25279,0.337265,1.93476,-1.79836,0.602862,-0.6173,-3.57957,-3.3816,-1.05819
2023-01-20,-1.91201,0.718775,1.97749,-1.99758,-0.2198,-0.68989,-3.50696,-2.92362,-1.1113
2023-01-27,-1.7699,0.747292,1.74333,-1.93319,-0.044048,-0.69036,-3.32516,-2.92362,-1.1632
2023-02-03,-2.30404,0.737752,1.92281,-1.84125,0.40324,-0.679201,-3.36059,-3.30072,-1.21331
2023-02-10,-2.21606,1.07574,1.90733,-1.78597,0.752306,-0.848071,-3.45088,-3.3703,-0.991357
2023-02-17,-2.03507,1.23037,1.82599,-1.85252,1.25604,-0.71423,-3.22982,-3.37919,-1.4218
2023-02-24,-2.37224,1.16878,2.08621,-2.12975,1.26375,-0.69818,-3.59354,-4.1336,-1.41628
2023-03-03,-2.87087,1.42094,2.59173,-2.16324,1.70956,-1.14466,-3.90553,-3.84808,-1.46512
2023-03-10,-2.51862,1.21055,2.96467,-2.25944,1.13693,-1.14681,-4.11317,-4.00384,-2.19759
2023-03-17,-2.60151,1.49599,2.94666,-2.44757,1.30168,-0.878859,-4.12696,-4.04854,-2.41506
2023-03-24,-2.98007,1.27429,2.9117,-2.5455,0.387105,-0.91619,-3.62941,-3.92131,-2.65572
2023-03-31,-2.70759,0.984777,2.39874,-2.41897,0.942148,-1.02487,-3.96186,-3.83277,-2.28023
2023-04-07,-2.98371,0.695797,1.99656,-2.29422,0.926787,-1.27347,-2.8552,-4.03551,-2.16151
2023-04-14,-3.00846,1.0664,1.77338,-2.33506,0.81827,-1.39935,-3.44843,-3.83092,-2.05891
2023-04-21,-2.61217,1.05594,1.78652,-2.40684,0.925247,-1.10124,-3.26525,-3.8868,-2.05809
2023-04-28,-2.97692,0.986023,1.88569,-2.70894,0.979362,-1.39558,-3.88258,-4.32274,-2.26251
2023-05-05,-2.94363,0.656139,1.7001,-2.30075,1.1451,-1.37263,-3.59807,-4.26161,-1.97769
2023-05-12,-2.87613,0.530097,1.61836,-2.40053,1.46131,-1.37549,-3.59318,-4.28232,-2.0045
2023-05-19,-2.92762,0.511749,1.40617,-2.25909,1.51923,-1.26853,-3.64616,-4.70605,-1.74965
2023-05-26,-2.66191,0.301318,1.46301,-2.49526,1.41812,-1.19983,-3.8663,-4.13529,-1.7971
2023-06-02,-3.12816,0.401002,1.35689,-2.43029,1.1438,-1.27916,-3.58782,-3.95968,-1.86793
2023-06-09,-2.92101,0.413179,1.24398,-2.41804,1.15144,-1.21217,-3.57992,-3.94975,-1.888
2023-06-16,-2.62847,0.374259,1.252,-2.42868,1.29642,-1.26098,-3.69823,-4.02868,-2.10236
2023-06-23,-2.58054,0.360739,1.23197,-2.42373,1.35337,-1.27107,-3.51992,-3.95749,-1.73406
2023-06-30,-3.12718,0.312603,1.36148,-2.62596,0.982668,-1.36089,-3.86438,-4.26806,-1.8063
2023-07-07,-3.11508,0.377261,1.31315,-2.22749,0.975197,-1.34499,-3.50466,-4.13319,-1.64267
2023-07-14,-3.27789,0.401875,1.28545,-2.39762,0.552821,-1.37526,-3.49557,-4.26513,-2.01922
2023-07-21,-3.17847,0.299912,1.23314,-2.36991,0.351249,-1.46272,-3.38557,-4.32873,-1.99179
2023-07-28,-3.37228,0.218842,1.17335,-2.28121,0.295608,-1.75476,-3.88985,-4.38056,-2.04771
2023-08-04,-3.36887,0.316873,1.16511,-2.39931,0.626004,-1.6192,-3.39526,-4.37615,-1.95245
2023-08-11,-2.97131,0.31198,1.31141,-2.43212,0.491072,-1.63307,-3.61621,-4.36011,-2.06325
2023-08-18,-2.66083,0.373553,1.38044,-2.50391,-0.053399,-1.61142,-3.43882,-4.66226,-2.04301
2023-08-25,-1.22717,0.322148,1.31447,-2.4634,0.371722,-1.56778,-3.44853,-4.35442,-1.88504
2023-09-01,-1.86691,0.197028,1.27681,-2.30169,0.637674,-1.56782,-3.47483,-4.31733,-1.89411
2023-09-08,-1.53889,0.172404,1.34645,-2.34767,0.701459,-1.56022,-3.40864,-4.33124,-1.82952
2023-09-15,-0.456864,0.172095,1.45236,-2.38179,0.0,-1.53047,-3.25828,-4.29225,-1.92859
2023-09-22,-0.867727,0.089793,1.56667,-2.35425,-0.474318,-1.51541,-3.20115,-4.31652,-1.73647
2023-09-29,-1.2901,0.06796,1.8581,-2.4924,-0.476192,-1.61205,-3.08626,-4.40649,-1.98264
2023-10-06,-0.867177,0.069208,1.70693,-2.36581,-0.47591,-1.67007,-3.11466,-4.51735,-1.85078
2023-10-13,-1.48032,0.181883,1.34129,-2.32116,-0.263696,-1.57887,-3.20654,-4.37519,-1.93834
2023-10-20,-1.30063,0.397573,1.16113,-2.29114,-0.78876,-1.47271,-3.18986,-4.41287,-1.93464
2023-10-27,-2.23438,0.226081,1.01373,-2.23709,-0.052656,-1.53131,-2.92524,-4.24367,-1.71227
2023-11-03,-2.25788,0.145042,0.867909,-2.27031,-0.427198,-1.52616,-2.9174,-4.26339,-1.75529
2023-11-10,-2.34101,0.402141,0.649749,-2.34559,-0.694766,-1.58919,-2.95198,-4.21819,-1.80738
2023-11-17,-2.24293,0.271436,0.831746,-2.38356,-0.053866,-1.54439,-2.88464,-4.1758,-1.9714
2023-11-24,-2.79768,0.328151,0.903228,-2.31888,-0.647713,-1.54075,-2.91919,-4.16857,-1.91207
2023-12-01,-2.87512,0.341509,0.867817,-2.50834,0.19512,-1.72108,-3.57109,-4.29846,-2.09337
2023-12-08,-2.25307,0.368124,1.08469,-2.25316,0.010849,-1.49272,-3.50816,-4.47842,-1.86616
2023-12-15,-2.42156,0.318036,1.16281,-2.32576,0.086264,-1.52613,-3.2562,-4.55064,-2.15362
2023-12-22,-3.40909,0.349339,1.27013,-2.73766,-0.647713,-1.74788,-3.04793,-4.66613,-2.27824
2023-12-29,-2.51716,0.370831,1.23267,-2.62156,0.162649,-1.77268,-3.41705,-4.66728,-2.16777
2024-01-05,-2.33523,0.445639,1.37943,-2.47444,0.162078,-1.53671,-2.96582,-5.10091,-2.30156
2024-01-12,-2.69381,0.483383,1.45679,-2.33764,0.322364,-1.51214,-2.80434,-4.27054,-2.0809
2024-01-19,-2.12411,0.631987,1.30794,-2.36407,0.451414,-1.57656,-2.88327,-4.33853,-1.9979
2024-01-26,-2.65599,0.742082,1.27063,-2.3477,1.01733,-1.53292,-2.67832,-4.17278,-1.91378
2024-02-02,-2.31141,0.595584,1.20039,-2.2631,0.699533,-1.56076,-2.68967,-4.03686,-1.8442
2024-02-09,-1.8463,0.878477,1.27194,-2.25523,0.732059,-1.57374,-2.64156,-4.34978,-1.792
2024-02-16,-1.73106,1.15847,1.23562,-2.20041,0.9151,-1.48797,-2.6975,-4.01899,-1.69399
2024-02-23,-2.20741,1.21872,1.12694,-2.22456,0.484076,-1.48918,-2.70762,-4.06552,-1.69955
2024-03-01,-2.49647,1.07533,1.16403,-2.42559,0.687658,-1.6568,-2.91463,-4.67865,-1.92041
2024-03-08,-2.82862,1.04409,0.909705,-2.41657,0.747353,-1.65344,-3.41408,-4.22867,-1.93735
2024-03-15,-2.66519,1.17982,1.055,-2.50868,0.574252,-1.67249,-3.02055,-4.13137,-1.9662
2024-03-22,-1.88237,1.08905,0.903554,-2.40399,0.877633,-1.55329,-3.02629,-4.12495,-1.95484
2024-03-29,-1.16788,1.1553,1.03752,-1.15322,0.587112,-1.65472,-1.63662,-1.0831,-1.847
2024-04-05,-1.50944,0.950789,1.08601,-2.30129,0.799154,-1.74419,-2.90614,-4.03818,-1.89057
2024-04-12,-0.954176,0.950789,1.04825,-2.35162,0.884365,-1.6969,-2.95072,-4.08434,-1.81695
2024-04-19,-0.330389,1.24357,1.15545,-2.33303,1.05693,-1.66197,-2.73185,-4.2328,-1.89316
2024-04-26,-2.12793,0.929289,1.19465,-2.35284,0.772231,-1.71701,-2.80721,-4.22974,-1.9455
2024-05-03,-1.96636,0.711086,1.22966,-2.30369,0.976939,-1.68584,-3.05463,-4.17873,-2.04961
2024-05-10,-2.57966,0.694002,1.26482,-2.31728,0.744319,-1.67937,-2.95154,-4.10304,-1.95564
2024-05-17,-3.13986,0.830471,1.26665,-2.38004,0.05208,-1.73545,-2.94016,-4.1277,-2.06152
2024-05-24,-3.03998,0.885235,1.16151,-2.32969,0.454611,-1.73442,-2.90361,-4.1223,-1.9538
2024-05-31,-2.97444,0.481057,1.15712,-2.29544,0.864652,-1.77735,-2.91189,-3.99958,-2.01786
2024-06-07,-3.00238,0.512485,1.01155,-2.28994,0.823316,-1.62832,-2.84254,-3.90889,-1.95962
2024-06-14,-2.97801,0.469299,1.19136,-2.45341,0.327925,-1.71111,-2.97755,-3.90028,-2.06822
2024-06-21,-2.97985,0.493514,1.04686,-2.44379,0.204151,-1.60538,-2.94715,-3.89472,-2.01246
2024-06-28,-2.99959,0.532593,1.12074,-2.42624,0.143417,-1.74098,-2.92635,-3.8512,-2.02955
2024-07-05,-2.73941,0.628435,1.15585,-2.59341,0.061528,-1.82389,-2.97745,-3.95192,-2.06652
2024-07-12,-2.43964,0.970987,1.11932,-2.36497,-0.051371,-1.7519,-2.94618,-4.01259,-2.068
2024-07-19,-2.52996,0.818245,1.15408,-2.34841,-0.030855,-1.77127,-2.97922,-4.06071,-2.14147
2024-07-26,-2.8219,1.05479,1.15267,-2.52219,0.443057,-1.76691,-2.85667,-3.98302,-2.14369
2024-08-02,-3.61544,1.11679,1.15236,-2.5055,0.673325,-1.83088,-3.01232,-4.05174,-2.16661
2024-08-09,-3.04341,1.00359,1.03626,9.34916,1.04504,-1.84672,-7.78678,-10.5133,6.16873
2024-08-16,-3.86144,1.05671,1.11326,-2.55503,0.683414,-1.82428,-3.03859,-4.15644,-2.27387
2024-08-23,-3.79889,1.32496,1.11386,-2.46764,0.213238,-2.02229,-3.02255,-4.12578,-2.30571
2024-08-30,-4.2353,1.44592,1.11453,-2.40586,0.192512,-2.11605,-2.92146,-3.90457,-2.39864
2024-09-06,-3.91005,1.81115,1.29436,-2.16704,0.161113,-1.9826,-2.94626,-4.05598,-2.14813
2024-09-13,-3.65285,1.90606,1.36725,-2.05582,0.203789,-1.93663,-2.77221,-3.90164,-2.14485
2024-09-20,-3.51509,1.79681,1.66369,-1.83018,-0.086165,-1.87666,-2.5307,-3.47234,-2.32219
2024-09-27,-2.92986,1.5179,1.84368,-2.00535,0.096308,-1.89772,-2.50813,-3.31914,-2.34136
2024-10-04,-2.86879,1.52165,1.69243,-2.05813,0.213447,-1.69196,-2.51371,-3.39649,-2.27023
2024-10-11,-2.62278,1.59068,1.90779,-1.98475,0.662728,-1.73746,-2.65131,-3.55648,-2.06976
2024-10-18,-2.69755,1.1231,1.5814,-2.07115,0.386704,-1.75512,-2.576,-3.60569,-1.95352
2024-10-25,-2.77366,1.23455,1.50898,-1.95914,0.082314,-1.73182,-2.33633,-3.49652,-1.75707
2024-11-01,-2.39622,1.1125,1.40034,-1.79331,0.496739,-1.61189,-2.41647,-3.43625,-1.38326
2024-11-08,-2.30267,1.11607,1.43144,-1.67084,1.03456,-1.54085,-2.19287,-3.23928,-1.07644
2024-11-15,-0.986785,1.08387,1.57517,-1.55956,0.594027,-1.54988,-2.33799,-3.41867,-1.02472
2024-11-22,-0.807123,1.00619,1.68206,-1.64057,0.787341,-1.53592,-2.52082,-3.40577,-1.23418
2024-11-29,-2.00333,0.969889,2.00641,-1.66268,1.21417,-1.62886,-3.17662,-3.45362,-1.45255
2024-12-06,-2.57775,0.797856,2.00235,-1.63041,1.17007,-1.56854,-2.95224,-3.48301,-1.30275
2024-12-13,-1.13019,0.885124,2.3961,-1.51182,1.20704,-1.53951,-2.48605,-3.37791,-1.41463
2024-12-20,-1.21194,1.26699,2.71525,-1.37546,2.06019,-1.43995,-2.28017,-3.25414,-1.39647
2024-12-27,-1.17594,1.24512,3.81751,-1.42492,3.04986,-1.53841,-2.2208,-2.39412,-0.814162
2025-01-03,-0.320672,1.45495,3.1925,-1.4039,1.92398,-1.46007,-2.0683,-3.1275,-1.38162
2025-01-10,-1.07219,1.62458,3.40268,-1.36548,1.5535,-1.37222,-2.23119,-3.15414,-1.30278
2025-01-17,-1.25276,1.51361,3.23352,-1.34947,1.37973,-1.51354,-2.15641,-3.08971,-1.39038
2025-01-24,-2.18078,1.08122,2.96253,-1.41411,0.836502,-1.485,-2.17157,-2.78702,-1.4161
2025-01-31,-1.81008,1.25874,2.59229,-1.11189,1.20926,-1.38966,-1.94347,-2.78702,-1.39499
2025-02-07,-1.63884,1.46598,2.49976,-1.07646,1.07055,-1.40799,-1.94498,-2.71313,-1.44112
2025-02-14,-1.77804,1.22453,2.83359,-1.13051,1.05286,-1.48626,-1.98782,-2.70729,-1.56806
2025-02-21,-2.19425,1.07239,2.48297,-1.08119,0.70627,-1.51972,-2.05006,-2.71403,-1.78428
2025-02-28,-2.41075,1.31058,2.71103,-1.20433,0.987326,-1.76382,-2.51695,-3.24223,-2.03156
2025-03-07,-2.62201,1.10094,2.65302,-1.2846,0.757732,-1.96862,-2.50535,-2.91884,-2.0947
2025-03-14,-2.97239,1.29199,3.25403,-1.47607,1.04241,-2.00926,-2.51462,-2.94272,-2.00378
2025-03-21,-2.42563,1.44586,3.90646,-1.38895,0.756074,-1.71534,-2.43458,-3.08394,-1.99123
2025-03-28,-2.87085,2.23267,3.24176,-1.46569,0.787002,-1.8792,-2.547,-3.14031,-1.98639
2025-04-04,-2.45326,2.23267,2.95763,-1.27769,0.603457,-1.80364,-2.42028,-3.10357,-1.98998
2025-04-11,-2.86583,1.87359,2.50252,-1.37571,0.908628,-2.00838,-2.69225,-3.11123,-2.00919
2025-04-18,-3.31586,1.57663,2.80524,1.33264,0.746253,-1.9728,-2.29818,-6.23612,-2.23695
2025-04-25,-2.88326,1.57995,2.70228,-1.3356,0.921077,-1.98924,-2.50528,-3.09253,-2.23154
2025-05-02,-2.92295,1.646,2.70339,-1.25631,0.964671,-2.08849,-2.92382,-3.19076,-2.28007
2025-05-09,-2.9269,1.57345,2.98716,-1.3315,1.07602,-2.2852,-3.00308,-3.16014,-2.33226
2025-05-16,-3.00618,1.43268,2.22839,-1.1948,1.37802,-2.24682,-2.84889,-3.18077,-2.55968
2025-05-23,-3.07324,1.43372,1.98553,-1.47889,1.01427,-2.3328,-2.82945,-3.19174,-2.75567
2025-05-30,-3.05692,1.55798,1.94389,-1.37479,0.787847,-2.20799,-2.91591,-3.04004,-2.62073
2025-06-06,-2.81876,1.39128,1.3013,-1.29795,0.768398,-2.41784,-2.79655,-2.96665,-2.27197
2025-06-13,-2.8464,1.5575,1.3676,-1.2641,1.09413,-2.44167,-2.71312,-2.83919,-2.3847
2025-06-20,-2.73737,1.36334,1.53514,-1.28946,1.21357,-2.40327,-2.65293,-2.88764,-2.13078
2025-06-27,-3.05369,1.37867,1.59035,-1.35355,0.755788,-2.61178,-2.68936,-2.94768,-2.23214
2025-07-04,-2.892,1.41784,1.44919,-1.41108,0.972306,-2.67454,-2.72037,-2.95146,-2.13791
2025-07-11,-2.86804,1.22833,1.54754,-1.40119,0.906802,-2.67265,-2.75862,-2.95789,-2.28697
2025-07-18,-2.86955,1.1478,1.57785,-1.40398,0.863766,-2.86281,-2.68933,-3.10788,-2.13272
2025-07-25,-2.90633,1.0346,1.81652,-1.45313,0.811971,-2.77202,-2.65481,-3.01384,-2.06941
2025-08-01,-2.78063,0.968493,1.86839,-1.61392,1.04703,-2.8107,-2.81282,-2.99627,-1.86765
2025-08-08,-2.9802,0.368947,1.58413,-1.40513,0.918066,-2.73547,-3.04971,-3.01494,-2.05352
2025-08-15,-2.85088,0.465097,1.62219,-1.46357,0.960757,-2.83168,-2.9375,-3.03684,-2.06415
2025-08-22,-2.79848,0.448901,1.74496,-1.4661,1.47418,-2.87618,-2.97362,-3.05413,-2.04783
2025-08-29,-3.23715,0.675216,1.64408,-1.35515,1.20354,-2.87327,-2.86345,-2.86649,-1.8825
2025-09-05,-2.64995,0.659721,1.60903,-1.41008,1.04858,-2.84483,-2.81484,-2.90602,-1.92456
2025-09-12,-2.70723,0.532512,1.78075,-1.50293,1.24684,-2.80113,-2.70685,-2.70695,-1.88505
2025-09-19,-2.49172,0.616564,1.95738,-1.20641,1.07652,-2.67597,-2.80035,-2.70704,-1.87732
2025-09-26,-2.63908,0.449219,2.18592,-1.45432,1.20453,-2.8043,-2.77639,-3.13674,-1.68565
2025-10-03,-2.6735,0.345268,1.97814,-1.35995,1.11514,-2.85284,-2.89778,-2.96756,-1.74294
2025-10-10,-2.52428,0.326772,1.8778,-1.43945,0.899905,-2.79605,-2.91182,-2.67824,-1.7178
2025-10-17,-2.61092,0.32618,1.99658,-1.39607,0.537726,-2.88646,-2.63232,-2.62736,-1.88387
2025-10-24,-2.5229,0.36941,1.96543,-1.28513,0.59517,-2.78071,-2.62319,-2.6548,-1.78126
2025-10-31,-2.50861,0.334245,1.84031,-1.19682,0.767341,-2.74348,-2.74813,-2.46988,-1.63009
2025-11-07,-2.39809,0.270045,1.87612,-1.1714,1.04117,-2.76227,-2.58482,-2.56061,-1.55368
2025-11-14,-2.33314,0.311334,1.73751,-1.24137,0.89745,-2.7163,-2.49231,-2.51204,-1.79654
2025-11-21,-2.68663,0.32395,1.80641,-1.29518,0.685469,-2.71043,-2.53734,-2.93755,-1.77445
2025-11-28,-2.69758,0.299419,1.92779,-1.32824,0.800947,-2.77798,-3.06898,-2.53187,-1.9809
2025-12-05,-2.49899,0.296074,2.90439,-1.2776,0.981654,-2.69829,-2.73681,-2.54155,-1.62153
2025-12-12,-2.23132,0.382882,3.37066,-1.1091,1.63735,-2.68891,-2.49307,-2.58623,-1.73677
2025-12-19,-2.32336,0.355416,4.85964,-1.05447,1.38812,-2.52764,-2.75765,-2.63126,-1.57215
2025-12-26,-2.15674,1.18451,5.54463,0.703285,1.30034,-2.52248,-1.32433,4.01336,-1.22272
2026-01-02,-2.26573,0.377446,2.59063,-0.971736,1.40587,-2.49055,-2.26156,-2.53302,-1.24081
2026-01-09,-2.07827,0.311157,2.96533,-0.967699,1.37557,-2.56209,-2.55585,-2.32682,-1.06462
2026-01-16,-2.11539,0.334536,3.08279,-0.941954,1.36312,-2.54979,-2.50583,-2.55449,-1.17437
2026-01-23,-2.21149,0.371729,2.70976,-0.924895,1.10193,-2.52376,-2.47038,-2.36994,-1.34242
2026-01-30,-1.90082,0.472872,2.0748,-0.849896,0.941531,-2.30835,-2.30646,-2.15198,-1.28458
2026-02-06,-2.05569,0.570714,1.73268,-0.81728,0.987629,-2.32068,-2.34227,-2.13692,-1.13731
2026-02-13,-2.14771,0.688437,1.73382,-0.918244,0.934524,-2.35993,-2.34145,-2.07468,-1.19757
2026-02-20,-2.16817,0.678054,1.79514,-0.91883,0.994922,-2.31567,-2.47116,-2.07468,-1.15514
2026-02-27,-2.69723,1.04283,2.53563,-0.936647,1.19263,-2.8356,-3.10148,-2.54582,-1.24415
2026-03-06,-2.31335,1.23139,3.38909,-0.908396,1.89783,-2.60224,-2.88341,-2.24811,-1.01181
2026-03-13,-2.44186,1.13932,4.20188,-1.07669,2.48818,-2.6243,-2.93422,-2.33828,-0.999775
2026-03-20,-2.46403,1.13662,4.75407,-1.21165,2.26972,-2.57442,-2.89922,-2.51873,-1.11394
2026-03-27,-2.53706,0.780853,4.62164,-1.17595,2.10071,-2.45822,-2.8361,-2.56587,-0.871368
2026-04-03,-2.63448,1.1165,12.9499,1.45903,2.99924,-2.50034,0.184247,3.77929,-1.03796
2026-04-10,-2.4744,1.0938,3.85221,-1.02301,1.68327,-2.54744,-2.76162,-2.3195,-1.04704
2026-04-17,-2.52853,1.17592,3.11022,-0.966614,1.00392,-2.50852,-2.49785,-2.21934,-1.04722
2026-04-24,-2.54182,1.15776,3.42515,-0.919412,1.04269,-2.49186,-2.60403,-2.30128,-1.00594
2026-05-01,-2.66961,1.50069,3.17443,-1.0225,1.19725,-2.59618,-3.0667,-2.28597,-1.04672
2026-05-08,-2.55482,1.00663,2.70102,-0.944983,1.11401,-2.4745,-2.82348,-2.15768,-0.812976
2026-05-15,-2.80236,1.5918,3.68794,-1.02804,0.927528,-2.71329,-3.00927,-2.37117,-0.994407
2026-05-22,-2.75357,2.67711,4.53273,-0.993556,0.633925,-2.51592,-2.91622,-2.18756,-1.14121
2026-05-29,-2.59248,2.85711,3.78202,-1.02339,0.831105,-2.52749,-2.92416,-1.87983,-0.832902
2026-06-05,-2.49637,2.6631,2.9759,-0.889982,0.371514,-2.4415,-2.75819,-1.84964,-0.737372
2026-06-12,-2.4566,2.20439,2.87808,-1.03048,0.607995,-2.42908,-2.70037,-1.91844,-1.06077
2026-06-19,-2.39345,2.80252,3.06042,-1.04063,0.514367,-2.42194,-2.85816,-2.10941,-0.899588
2026-06-26,-2.48486,3.12599,3.29034,-0.891747,0.579042,-2.54244,-2.8721,-2.34306,-0.62378
2026-07-03,-2.47107,3.11893,2.83681,-0.910186,0.803858,-2.47596,-2.98243,-2.08119,-0.821284
2026-07-10,-2.46669,3.03305,3.15776,-0.95415,0.694688,-2.52198,-2.98273,-2.23113,-0.994077
2026-07-17,-2.4758,2.95717,3.09445,-0.994217,0.644833,-2.49105,-2.766,-2.32898,-0.686786
