date,CNH,IDR,INR,KRW,MYR,PHP,SGD,THB,TWD,BRL,MXN,CLP,PLN,HUF
2019-09-09,7.117,14023.3,71.66,1191.94,,51.8995,1.37885,30.656,31.204,4.0888,19.5673,715.745,3.91895,298.405
2019-09-10,7.1163,14046.3,71.8905,1192.56,4.171,52.072,1.3799,30.6095,31.24,4.1138,19.5215,715.045,3.92275,300.545
2019-09-11,7.1106,14048.1,71.675,1191.04,4.1785,52.1235,1.37955,30.587,31.132,4.05695,19.5562,714.855,3.94665,302.84
2019-09-12,7.0769,13930.4,71.024,1182.18,4.1653,51.875,1.37455,30.376,30.888,4.05385,19.441,710.88,3.93145,301.17
2019-09-13,7.03345,13966.9,70.938,1178.13,4.164,51.9585,1.37285,30.457,30.905,4.0572,19.366,706.555,3.8987,298.665
2019-09-16,7.06275,14053.9,71.5075,1184.99,,52.3355,1.3751,30.511,30.902,4.0784,19.4089,707.1,3.93145,301.935
2019-09-17,7.0866,14062.0,71.352,1188.06,4.1815,52.2605,1.3751,30.521,30.945,4.0995,19.427,716.235,3.92665,301.7
2019-09-18,7.08115,14060.6,71.181,1191.4,4.185,52.1685,1.37405,30.512,30.958,4.102,19.3605,715.945,3.92515,300.935
2019-09-19,7.0961,14096.5,71.315,1193.02,4.1918,52.2605,1.3785,30.5335,30.99,4.1405,19.3998,715.69,3.92795,300.89
2019-09-20,7.08575,14078.0,71.0175,1189.29,4.1675,52.0055,1.3763,30.471,30.963,4.178,19.4425,717.805,3.97675,303.185
2019-09-23,7.1145,14076.3,70.798,1195.88,4.1795,52.1615,1.37775,30.464,30.991,4.17015,19.4451,721.83,3.99465,304.82
2019-09-24,7.114,14127.9,70.878,1196.12,4.1815,52.2285,1.37665,30.563,31.021,4.1726,19.4399,722.085,3.98205,303.705
2019-09-25,7.1279,14155.4,71.01,1199.75,4.1915,52.2685,1.3784,30.5845,31.052,4.1788,19.5407,726.29,3.99845,305.13
2019-09-26,7.1315,14181.3,70.945,1201.69,4.194,52.1895,1.3815,30.619,31.05,4.149,19.6604,727.81,4.01045,306.38
2019-09-27,7.1152,14152.8,70.438,1198.5,4.1858,51.7955,1.3799,30.629,31.016,4.1517,19.6328,725.26,4.00075,306.27
2019-09-30,7.14135,14179.1,70.615,1198.9,4.1877,51.8285,1.38295,30.598,31.049,4.1638,19.737,728.185,4.01005,307.265
2019-10-01,7.15255,14224.4,71.1285,1203.28,4.193,52.0575,1.3863,30.615,31.102,4.173,19.7824,729.825,4.01455,307.28
2019-10-02,7.1511,14196.5,71.229,1206.33,4.1945,52.0035,1.3849,30.6085,31.062,4.1593,19.7871,729.19,3.98145,304.95
2019-10-03,7.12945,14157.4,71.057,1201.85,4.1865,51.7835,1.38,30.5215,30.976,4.09305,19.7413,716.79,3.94335,302.58
2019-10-04,7.11465,14134.8,70.921,1194.7,4.185,51.7275,1.37915,30.437,30.88,4.0583,19.5332,714.95,3.93475,302.905
2019-10-07,7.1271,14165.4,70.971,1196.34,4.1923,51.9215,1.38035,30.449,30.9,4.0663,19.5352,716.77,3.9383,303.475
2019-10-08,7.1469,14185.9,71.197,1197.9,4.192,51.8615,1.3817,30.4105,30.822,4.1071,19.5722,721.555,3.94395,304.68
2019-10-09,7.1404,14165.1,71.097,1198.38,4.1965,51.7975,1.3813,30.324,30.8,4.10315,19.5641,724.93,3.93865,304.465
2019-10-10,7.10605,14108.6,70.999,1191.49,4.1895,51.5975,1.37625,30.383,30.661,4.10175,19.4658,719.48,3.91435,301.75
2019-10-11,7.083,14123.6,71.0065,1179.63,4.1865,51.5055,1.37325,30.4395,30.576,4.1091,19.3241,712.655,3.89775,300.83
2019-10-14,7.06775,14129.1,71.2045,1184.07,4.1885,51.6035,1.3689,30.4215,30.582,4.105,19.2702,712.2,3.89425,300.605
2019-10-15,7.0824,14158.8,71.459,1184.71,4.192,51.6405,1.3704,30.424,30.629,4.1463,19.2379,714.865,3.88885,301.265
2019-10-16,7.103,14186.6,71.406,1188.25,4.1945,51.6005,1.37155,30.363,30.652,4.1709,19.2233,718.925,3.87935,301.57
2019-10-17,7.07995,14165.4,71.165,1179.1,4.1795,51.3715,1.36525,30.287,30.632,4.1358,19.158,712.3,3.85125,297.645
2019-10-18,7.077,14130.1,71.049,1179.06,4.1865,51.2445,1.3647,30.294,30.554,4.1315,19.1468,708.45,3.84405,296.955
2019-10-21,7.06905,14059.2,70.865,1172.34,4.1805,51.0725,1.36115,30.2665,30.53,4.137,19.1495,725.615,3.83935,295.965
2019-10-22,7.0757,14027.4,70.857,1173.39,4.188,51.2345,1.3622,30.301,30.594,4.08395,19.1019,725.7,3.83405,295.43
2019-10-23,7.0692,14019.3,70.779,1172.55,4.1873,51.0395,1.36335,30.284,30.605,4.0675,19.1405,726.435,3.84605,295.27
2019-10-24,7.069,14037.4,70.9285,1173.51,4.185,51.2965,1.36305,30.272,30.596,4.00765,19.0861,726.045,3.85065,296.52
2019-10-25,7.063,14039.5,70.8285,1173.92,4.1845,51.3035,1.3626,30.154,30.591,4.0191,19.1059,728.51,3.85615,296.275
2019-10-28,7.06275,14012.6,70.7125,1169.36,,51.1535,1.3619,30.243,30.567,3.9777,19.0547,723.3,3.85425,295.725
2019-10-29,7.06325,14044.0,70.878,1168.0,4.1842,51.0245,1.36205,30.259,30.503,3.9925,19.1118,727.22,3.83695,296.345
2019-10-30,7.05545,14042.3,70.972,1168.07,4.1803,50.9405,1.3624,30.243,30.424,4.0177,19.176,739.685,3.83025,296.21
2019-10-31,7.05545,14041.7,71.0025,1169.15,4.1782,50.795,1.3623,30.184,30.48,4.01495,19.1621,738.715,3.8297,294.375
2019-11-01,7.0374,14007.9,70.571,1164.74,4.1653,50.5085,1.35675,30.172,30.445,3.9763,19.1084,736.045,3.80635,293.66
2019-11-04,7.02795,14013.3,70.7745,1161.53,4.1505,50.5625,1.3573,30.1995,30.421,3.9909,19.1343,738.01,3.8213,295.26
2019-11-05,7.00295,14006.6,70.819,1157.43,4.131,50.5215,1.3589,30.2485,30.406,3.9989,19.1972,748.94,3.85015,299.27
2019-11-06,6.99855,14036.4,70.964,1158.93,4.1375,50.6295,1.3593,30.3015,30.389,4.0497,19.1935,741.195,3.8516,299.86
2019-11-07,6.9753,14004.1,71.063,1155.3,4.124,50.5575,1.35845,30.415,30.358,4.0974,19.1686,742.34,3.85405,301.215
2019-11-08,6.9936,14020.7,71.298,1158.76,4.1347,50.5775,1.35985,30.3785,30.384,4.1366,19.1005,746.555,3.86665,302.71
2019-11-11,7.011,14077.5,71.6045,1165.72,4.144,50.8575,1.36095,30.363,30.411,4.1509,19.1131,758.705,3.87195,302.615
2019-11-12,7.01195,14095.7,71.724,1164.98,4.1425,50.8285,1.36185,30.343,30.453,4.1729,19.1865,781.185,3.88315,303.55
2019-11-13,7.0265,14119.2,72.111,1171.35,4.154,50.9425,1.36275,30.229,30.533,4.1741,19.4467,797.21,3.89825,303.905
2019-11-14,7.0268,14123.8,71.993,1171.27,4.1565,50.7735,1.36335,30.215,30.558,4.1885,19.4455,803.145,3.89545,303.69
2019-11-15,7.0024,14061.0,71.637,1163.93,4.1525,50.6165,1.3604,30.251,30.509,4.17615,19.2285,775.975,3.86885,302.805
2019-11-18,7.02645,14097.1,71.936,1167.41,4.156,50.8325,1.36015,30.199,30.51,4.18955,19.281,774.145,3.87395,302.75
2019-11-19,7.0301,14099.7,71.873,1168.52,4.157,51.0005,1.3608,30.196,30.53,4.2136,19.3974,787.18,3.87385,301.135
2019-11-20,7.0378,14092.2,71.7455,1169.72,4.165,50.8975,1.36125,30.187,30.509,4.20705,19.4522,794.285,3.88245,301.035
2019-11-21,7.03245,14088.8,71.748,1176.12,4.1698,50.8905,1.36225,30.215,30.538,4.214,19.396,795.67,3.88175,301.435
2019-11-22,7.04625,14112.2,71.745,1179.43,4.171,50.9235,1.3644,30.198,30.563,4.183,19.3995,797.115,3.89475,302.765
2019-11-25,7.0313,14085.5,71.691,1174.46,4.1783,50.8295,1.36515,30.239,30.523,4.2112,19.4538,795.095,3.90305,304.695
2019-11-26,7.02025,14108.8,71.517,1176.05,4.1832,50.8675,1.36595,30.227,30.532,4.267,19.5478,798.765,3.91115,305.34
2019-11-27,7.0198,14095.2,71.232,1177.67,4.1713,50.8535,1.36545,30.235,30.525,4.2613,19.5796,817.535,3.91905,305.84
2019-11-28,7.0326,14100.8,71.564,1179.11,4.1733,50.8315,1.36625,30.234,30.492,4.25115,19.6382,825.63,3.9279,305.345
2019-11-29,7.0299,14109.6,71.71,1180.79,4.1778,50.8745,1.36745,30.232,30.518,4.2275,19.5121,806.655,3.91145,303.145
2019-12-02,7.04385,14125.1,71.691,1186.85,4.1792,51.0565,1.3664,30.2785,30.507,4.2195,19.5892,804.065,3.8694,300.39
2019-12-03,7.0761,14120.5,71.7415,1191.99,4.175,51.1615,1.36525,30.265,30.511,4.1952,19.5847,804.2,3.86535,299.715
2019-12-04,7.04855,14094.7,71.4875,1190.99,4.1755,50.9875,1.3624,30.3045,30.475,4.19165,19.475,792.97,3.8595,298.82
2019-12-05,7.0432,14033.0,71.2725,1190.11,4.1685,50.8445,1.36135,30.367,30.487,4.214,19.4052,783.49,3.85745,298.055
2019-12-06,7.032,14029.5,71.2755,1188.93,4.159,50.8225,1.3614,30.357,30.482,4.17605,19.335,776.88,3.87255,299.115
2019-12-09,7.03555,14003.7,71.032,1190.34,4.16,50.8585,1.3594,30.322,30.469,4.1494,19.2344,770.56,3.86935,299.515
2019-12-10,7.02945,13995.3,70.869,1191.72,4.1642,50.7535,1.3591,30.313,30.457,4.1427,19.2355,776.98,3.86815,298.48
2019-12-11,7.0329,14037.6,70.761,1193.28,4.1645,50.8135,1.3587,30.255,30.457,4.1165,19.1856,771.45,3.86385,298.145
2019-12-12,6.9796,13991.0,70.6335,1178.02,4.161,50.6105,1.35575,30.178,30.229,4.1045,19.0783,767.745,3.85545,296.025
2019-12-13,7.0139,14035.5,70.8465,1177.94,4.1345,50.667,1.3551,30.204,30.265,4.09085,19.0673,764.015,3.83505,295.51
2019-12-16,6.99085,14007.8,70.868,1168.59,4.1427,50.6185,1.35435,30.222,30.14,4.07325,18.9873,761.33,3.82565,295.445
2019-12-17,6.99145,13998.5,71.045,1163.0,4.1417,50.6035,1.35435,30.242,30.157,4.0665,18.9162,755.12,3.81535,295.855
2019-12-18,7.0018,13996.9,70.9815,1166.3,4.1388,50.6715,1.3551,30.184,30.159,4.06895,18.9488,751.445,3.84135,297.47
2019-12-19,7.0025,14001.2,71.0955,1165.11,4.1412,50.6735,1.35485,30.206,30.179,4.0671,18.9857,752.37,3.82985,297.235
2019-12-20,6.9994,13982.4,71.151,1159.74,4.141,50.7475,1.3547,30.18,30.142,4.0785,18.9182,749.94,3.83985,298.365
2019-12-23,7.0091,13981.3,71.238,1164.15,4.1427,50.871,1.356,30.164,30.143,4.0598,18.954,753.935,3.84535,298.81
2019-12-24,7.00575,13981.8,71.2335,1163.07,4.1363,50.8275,1.355,30.1525,30.139,4.08355,18.9662,750.855,3.83685,299.645
2019-12-25,6.9947,13978.6,71.219,1163.17,,50.827,1.355,30.158,30.065,4.08355,18.9737,750.22,3.84585,299.695
2019-12-26,6.99015,13966.7,71.293,1161.69,4.1337,50.7755,1.354,30.153,30.004,4.0602,18.9493,747.97,3.8395,298.09
2019-12-27,6.99335,13970.2,71.565,1159.97,4.1272,50.8495,1.35235,30.1475,30.082,4.0556,18.8523,744.66,3.8155,296.38
2019-12-30,6.97815,13918.5,71.335,1156.72,4.107,50.781,1.34835,29.9715,30.039,4.04475,18.8687,748.51,3.79935,294.87
2019-12-31,6.9647,13845.6,71.2,1153.98,4.091,50.7345,1.3446,29.746,29.925,4.04475,18.8935,750.755,3.78755,294.685
2020-01-01,6.9618,13836.0,71.2305,1155.63,,50.694,1.34565,29.746,29.917,4.04475,18.9431,751.25,3.79265,295.22
2020-01-02,6.96025,13881.6,71.334,1158.22,4.0887,50.7735,1.3466,30.1525,30.008,4.0305,18.8884,752.905,3.78955,293.765
2020-01-03,6.96305,13930.9,71.782,1165.27,4.1023,51.1245,1.3488,30.169,30.048,4.0419,18.8727,756.115,3.79965,295.62
2020-01-06,6.97005,13928.9,71.8425,1168.23,4.1035,51.1165,1.3494,30.162,30.083,4.0501,18.8164,771.845,3.7868,294.905
2020-01-07,6.94355,13910.7,71.808,1167.69,4.092,50.9135,1.35095,30.316,30.051,4.0858,18.8923,769.72,3.80815,297.57
2020-01-08,6.94385,13886.2,71.5155,1167.59,4.101,50.7055,1.35125,30.37,30.059,4.0712,18.8172,762.625,3.81375,297.975
2020-01-09,6.9272,13843.0,71.158,1158.63,4.0907,50.6885,1.35195,30.274,29.953,4.0754,18.8343,767.225,3.82245,299.99
2020-01-10,6.9136,13754.3,70.916,1158.66,4.076,50.5635,1.3484,30.235,29.969,4.0702,18.7801,769.105,3.81015,300.17
2020-01-13,6.8878,13683.4,70.7485,1157.09,4.0625,50.4835,1.34675,30.199,29.899,4.1375,18.8419,776.01,3.80485,300.265
2020-01-14,6.88315,13693.3,70.842,1156.68,4.0725,50.6735,1.34715,30.237,29.89,4.1428,18.8294,772.64,3.79565,298.745
2020-01-15,6.8903,13692.3,70.714,1157.88,4.0745,50.8015,1.34615,30.3135,29.934,4.17455,18.8093,773.04,3.79075,298.56
2020-01-16,6.8756,13647.1,70.958,1159.7,4.0627,50.8755,1.3466,30.383,29.939,4.1801,18.803,776.245,3.79785,300.225
2020-01-17,6.8649,13665.6,71.065,1160.65,4.0547,50.9505,1.34755,30.398,29.947,4.1814,18.7253,771.23,3.82365,302.89
2020-01-20,6.8688,13636.7,71.0355,1160.19,4.0595,50.9885,1.3475,30.349,29.973,4.18445,18.6852,768.115,3.8283,301.89
2020-01-21,6.9072,13677.7,71.181,1167.43,4.0715,51.0445,1.3488,30.402,30.019,4.202,18.722,773.075,3.81085,301.425
2020-01-22,6.91125,13651.2,71.118,1165.5,4.0655,50.9995,1.34935,30.383,30.006,4.18395,18.6944,772.235,3.82915,303.45
2020-01-23,6.9384,13664.2,71.418,1168.94,4.0695,51.0285,1.35185,30.556,30.039,4.16735,18.7942,776.225,3.84415,304.825
2020-01-24,6.93265,13604.2,71.316,1168.81,4.058,50.8405,1.35135,30.5805,30.052,4.18265,18.8394,777.535,3.86105,304.97
2020-01-27,6.98615,13676.4,71.4535,1177.74,,50.9065,1.3573,30.6855,30.13,4.2242,18.9537,790.53,3.88585,306.59
2020-01-28,6.97215,13659.8,71.262,1179.14,4.0855,50.8025,1.35905,30.8285,30.107,4.21215,18.8283,788.58,3.88325,307.505
2020-01-29,6.96685,13633.0,71.384,1179.24,4.0802,50.868,1.36065,30.951,30.103,4.2161,18.6897,791.265,3.89475,306.915
2020-01-30,7.0008,13700.0,71.6005,1192.34,4.0895,51.0805,1.36375,31.2225,30.352,4.2717,18.8135,797.98,3.89235,306.035
2020-01-31,7.0017,13786.8,71.553,1197.66,4.098,51.0805,1.3649,31.2325,30.357,4.2729,18.9274,801.455,3.87865,304.685
2020-02-03,7.01635,13738.3,71.326,1191.88,4.1135,50.9445,1.3684,31.0875,30.276,4.2389,18.7914,787.88,3.8891,304.91
2020-02-04,6.99055,13683.8,71.1425,1185.18,4.1105,50.7605,1.37045,30.969,30.151,4.2419,18.6848,780.775,3.87275,304.725
2020-02-05,6.97245,13653.6,71.199,1184.19,4.117,50.7465,1.3822,30.9995,30.01,4.2567,18.6188,778.805,3.85865,305.62
2020-02-06,6.9767,13642.8,71.221,1185.0,4.1225,50.7585,1.3855,31.143,30.057,4.2678,18.6689,783.28,3.87885,307.765
2020-02-07,7.0032,13730.3,71.4785,1194.0,4.1395,50.9195,1.38985,31.351,30.132,4.3106,18.7743,791.64,3.89405,308.66
2020-02-10,6.9889,13717.4,71.322,1188.93,4.147,50.8175,1.3897,31.325,30.106,4.3136,18.77,796.075,3.90825,309.435
2020-02-11,6.9686,13664.8,71.241,1181.75,4.1335,50.5665,1.38615,31.2535,30.013,4.3197,18.6839,789.985,3.89545,310.21
2020-02-12,6.97335,13668.2,71.335,1179.52,4.1368,50.5715,1.38645,31.0975,29.995,4.3421,18.6406,790.03,3.90105,312.095
2020-02-13,6.98205,13703.6,71.292,1182.75,4.1415,50.5355,1.38855,31.111,29.998,4.32675,18.6516,796.6,3.92105,311.32
2020-02-14,6.9949,13709.6,71.577,1183.75,4.138,50.5755,1.39225,31.215,30.02,4.3094,18.5664,790.815,3.91785,309.7
2020-02-17,6.98395,13677.8,71.356,1184.17,4.1435,50.5985,1.3893,31.186,30.013,4.3208,18.5877,793.605,3.93685,309.865
2020-02-18,7.0011,13720.9,71.536,1190.54,4.1535,50.6695,1.3917,31.159,30.121,4.3525,18.6078,797.235,3.94885,310.21
2020-02-19,7.007,13714.4,71.5715,1191.09,4.1613,50.6105,1.3946,31.21,30.158,4.3735,18.6143,799.195,3.96105,312.22
2020-02-20,7.04235,13837.2,71.837,1206.41,4.182,50.7995,1.4004,31.4665,30.404,4.39335,18.7975,805.725,3.96345,312.98
2020-02-21,7.03815,13807.4,71.9055,1209.29,4.1915,50.9235,1.3984,31.5765,30.403,4.3814,18.9401,807.305,3.95045,310.615
2020-02-24,7.02805,13954.4,72.0735,1218.6,4.2265,51.0675,1.3992,31.6735,30.442,4.3818,19.1358,809.285,3.96525,311.49
2020-02-25,7.0223,13944.3,71.796,1215.64,4.2338,51.0815,1.3977,31.728,30.377,4.3818,19.1193,810.375,3.96035,311.75
2020-02-26,7.0297,13970.9,71.569,1214.12,4.2255,51.0955,1.3972,31.8395,30.315,4.4095,19.1418,809.245,3.96485,312.095
2020-02-27,7.0067,14150.5,71.6895,1211.28,4.211,50.9125,1.3948,31.6615,30.23,4.4745,19.4323,814.97,3.93335,308.685
2020-02-28,6.98965,14389.9,72.6345,1208.85,4.215,51.1775,1.39555,31.575,30.218,4.512,19.789,820.435,3.94235,307.48
2020-03-02,6.9609,14256.3,72.876,1192.34,4.203,50.8365,1.3896,31.427,29.923,4.4921,19.7561,814.59,3.88515,302.655
2020-03-03,6.93815,14057.2,72.782,1179.14,4.2065,50.5265,1.38485,31.331,29.778,4.45825,19.2187,804.575,3.8451,300.145
2020-03-04,6.91935,14158.1,73.531,1184.68,4.179,50.6535,1.3835,31.317,29.896,4.5405,19.4989,815.455,3.8499,301.205
2020-03-05,6.9385,14275.8,73.8025,1188.75,4.163,50.8175,1.38585,31.5785,29.937,4.6478,19.7853,822.39,3.84115,300.675
2020-03-06,6.93485,14333.4,74.0675,1189.46,4.1727,50.5815,1.3785,31.4855,29.921,4.61505,20.0984,825.68,3.79505,296.04
2020-03-09,6.9483,14365.4,74.2895,1197.73,4.2172,50.5005,1.38325,31.465,29.994,4.7318,20.9372,840.07,3.78185,294.15
2020-03-10,6.96355,14316.5,73.951,1191.42,4.2385,50.5355,1.3906,31.468,29.996,4.676,21.0802,835.56,3.8056,295.84
2020-03-11,6.9605,14340.0,74.019,1187.88,4.2325,50.579,1.39155,31.4555,30.066,4.685,21.2133,836.84,3.82825,297.885
2020-03-12,7.0402,14616.5,74.554,1211.7,4.2645,51.3215,1.41015,31.727,30.207,4.85925,22.3378,852.915,3.95335,306.95
2020-03-13,7.02825,14629.1,73.991,1212.47,4.2775,51.0845,1.41745,31.956,30.164,4.76415,21.8935,837.53,3.9553,307.51
2020-03-16,6.9979,14926.2,74.0735,1227.69,4.3075,51.1405,1.42025,31.996,30.18,4.97935,22.6303,853.45,3.971,309.05
2020-03-17,7.0319,15149.1,74.1125,1241.58,4.3513,51.7635,1.42955,32.192,30.205,5.0203,23.1533,850.79,4.0883,316.37
2020-03-18,7.0799,15446.9,74.8965,1261.02,4.3737,51.6675,1.4452,32.507,30.355,5.1175,23.7065,865.555,4.1792,326.51
2020-03-19,7.14805,15684.1,74.8735,1253.4,4.4137,51.4645,1.44965,32.5695,30.398,5.1462,24.1007,860.775,4.2597,333.565
2020-03-20,7.13205,15963.8,75.3595,1250.42,4.3947,51.2545,1.45275,32.69,30.287,5.0049,24.0402,852.485,4.24675,328.295
2020-03-23,7.1283,16720.2,76.4605,1261.7,4.447,51.1365,1.46025,32.869,30.245,5.13,25.1318,859.165,4.2967,329.76
2020-03-24,7.0826,16144.1,76.2895,1239.53,4.4335,50.8435,1.4468,32.826,30.163,5.0745,25.133,847.38,4.27815,328.725
2020-03-25,7.135,16140.1,76.074,1230.31,4.3845,51.1215,1.4484,32.767,30.278,5.0568,24.4032,847.695,4.22325,326.51
2020-03-26,7.08605,15982.6,74.6905,1216.67,4.3313,50.669,1.43115,32.6035,30.236,5.00025,23.1306,829.115,4.12615,321.68
2020-03-27,7.1076,16274.3,75.246,1220.67,4.337,51.0965,1.4307,32.547,30.198,5.11195,23.4197,834.78,4.0945,321.6
2020-03-30,7.1131,16362.2,75.3635,1224.6,4.327,50.9625,1.42395,32.6915,30.292,5.14655,24.2249,846.89,4.1259,325.345
2020-03-31,7.08755,16226.5,75.336,1219.79,4.3212,50.8105,1.42325,32.7885,30.221,5.1831,23.4922,851.81,4.1557,328.905
2020-04-01,7.10655,16667.2,76.3495,1231.25,4.3632,50.9755,1.43355,33.0395,30.263,5.234,24.3376,866.76,4.19285,332.365
2020-04-02,7.09635,16592.8,76.3495,1228.46,4.357,50.843,1.42985,32.944,30.209,5.2615,24.005,859.08,4.2058,334.165
2020-04-03,7.1118,16709.0,76.2615,1238.19,4.355,50.8415,1.43995,33.007,30.241,5.2956,24.5807,864.93,4.22775,338.875
2020-04-06,7.10965,16706.5,76.002,1227.56,4.3622,50.667,1.43245,32.8485,30.24,5.2373,24.8075,854.45,4.2368,337.35
2020-04-07,7.0549,16129.2,75.625,1213.41,4.3435,50.4805,1.42385,32.7615,30.102,5.24105,24.136,849.305,4.169,329.21
2020-04-08,7.07135,16172.2,75.998,1217.99,4.3465,50.555,1.4266,32.715,30.135,5.19,24.2009,849.68,4.1774,330.17
2020-04-09,7.05125,15717.3,75.834,1209.38,4.336,50.4715,1.41745,32.695,30.037,5.05465,23.4391,839.24,4.1533,322.905
2020-04-10,7.04805,15779.6,76.0225,1211.08,4.3097,50.5145,1.4134,32.6775,30.066,5.1091,23.4539,840.29,4.1602,322.735
2020-04-13,7.05735,15817.2,76.3835,1218.28,4.3238,50.654,1.41575,32.741,30.084,5.1988,23.7856,840.49,4.196,323.825
2020-04-14,7.04645,15653.1,75.9605,1213.26,4.3342,50.6205,1.41475,32.629,30.056,5.1907,23.5649,850.35,4.1315,319.895
2020-04-15,7.06885,15759.9,76.577,1223.85,4.3392,50.742,1.42315,32.6985,30.094,5.25495,24.046,859.3,4.1644,322.265
2020-04-16,7.0868,15700.6,76.735,1226.45,4.377,50.934,1.42705,32.6185,30.106,5.24395,24.198,853.24,4.1911,323.22
2020-04-17,7.07945,15621.8,76.566,1217.72,4.3698,50.9105,1.42165,32.5125,30.08,5.2741,23.9656,849.52,4.1538,323.535
2020-04-20,7.08015,15515.3,76.5385,1216.91,4.372,50.7895,1.4195,32.463,30.008,5.2942,23.9926,856.28,4.1599,324.115
2020-04-21,7.1039,15679.6,76.9125,1233.41,4.3942,50.8865,1.43105,32.504,30.096,5.3363,24.367,871.8,4.1751,325.665
2020-04-22,7.10265,15617.3,76.4385,1234.73,4.3652,50.757,1.4277,32.3465,30.115,5.3908,24.5691,856.68,4.1929,329.425
2020-04-23,7.08395,15453.2,75.7945,1230.42,4.3602,50.6415,1.42165,32.323,30.06,5.4669,24.5805,861.53,4.1967,330.54
2020-04-24,7.0936,15598.9,76.3075,1234.3,4.3625,50.82,1.42475,32.4415,30.086,5.685,24.8721,860.45,4.19795,329.635
2020-04-27,7.093,15501.7,76.2695,1223.9,4.3517,50.6755,1.41815,32.441,30.052,5.6383,24.8479,855.14,4.1829,328.125
2020-04-28,7.08755,15407.2,76.132,1220.93,4.3635,50.6165,1.41735,32.459,29.99,5.59145,24.4722,851.77,4.2013,330.61
2020-04-29,7.08,15184.9,75.456,1213.74,4.3457,50.4465,1.41285,32.4145,29.881,5.4081,24.0116,835.9,4.19085,327.475
2020-04-30,7.0599,15037.4,75.0665,1208.9,4.3022,50.4665,1.4075,32.4125,29.731,5.413,23.8285,835.06,4.14275,321.115
2020-05-01,7.1294,15226.5,75.738,1223.11,,50.6375,1.41505,32.5115,29.894,5.551,24.694,841.955,4.14465,321.915
2020-05-04,7.12965,15168.8,75.6535,1226.06,4.3165,50.7025,1.4171,32.404,29.812,5.59055,24.3997,838.88,4.17955,324.26
2020-05-05,7.1204,15123.9,75.719,1220.39,4.3063,50.6425,1.4154,32.4165,29.86,5.55695,23.8355,833.38,4.1803,322.54
2020-05-06,7.1268,15181.1,76.0315,1227.74,4.3238,50.617,1.42035,32.4085,29.982,5.67485,24.3188,839.11,4.2191,325.435
2020-05-07,7.11105,15080.3,75.8345,1223.26,,50.5905,1.4187,32.413,29.962,5.8697,24.1383,837.18,4.23105,325.805
2020-05-08,7.08245,14905.8,75.53,1216.91,4.334,50.4615,1.4114,32.175,29.85,5.7389,23.6893,828.51,4.1806,321.43
2020-05-11,7.1064,14924.2,75.91,1223.81,,50.3815,1.4171,32.16,29.885,5.7993,23.8322,825.74,4.21425,323.32
2020-05-12,7.0964,14820.8,75.1555,1222.97,4.3295,50.2155,1.4156,32.0895,29.915,5.77625,24.0367,821.87,4.19205,322.635
2020-05-13,7.1066,14838.6,75.3025,1224.13,4.3278,50.2865,1.41835,32.055,29.917,5.9261,24.2744,820.25,4.21825,327.245
2020-05-14,7.11845,14942.8,75.5255,1230.88,4.339,50.5615,1.42495,32.098,29.94,5.91245,24.1549,824.13,4.2242,327.505
2020-05-15,7.1305,14890.0,75.844,1232.65,4.351,50.7605,1.4267,32.075,29.956,5.8168,23.9206,823.0,4.2228,327.695
2020-05-18,7.1239,14810.8,75.769,1226.33,4.372,50.835,1.42115,32.02,29.95,5.7358,23.5814,820.45,4.20505,324.515
2020-05-19,7.1115,14742.4,75.6635,1223.42,4.3533,50.6605,1.4157,31.8575,29.953,5.74165,23.5813,817.58,4.15375,320.315
2020-05-20,7.1034,14714.0,75.508,1225.11,4.3525,50.6345,1.41335,31.804,29.905,5.6761,23.2939,805.1,4.1251,318.505
2020-05-21,7.1273,14757.4,75.603,1233.03,4.3457,50.7475,1.4177,31.8555,29.943,5.58615,22.9197,801.86,4.1355,318.505
2020-05-22,7.1504,14882.1,76.0225,1242.4,4.3625,50.7755,1.42545,31.925,30.083,5.5641,22.8253,803.26,4.1462,321.645
2020-05-25,7.1509,14878.4,75.85,1241.15,,50.7635,1.42495,31.978,30.063,5.45955,22.5622,803.93,4.12865,321.41
2020-05-26,7.14195,14740.6,75.479,1231.09,,50.539,1.41585,31.882,29.989,5.3573,22.2537,798.97,4.0288,317.575
2020-05-27,7.1902,14815.6,75.969,1238.01,4.348,50.7205,1.4211,31.9,30.047,5.31105,22.4647,818.76,4.0389,317.785
2020-05-28,7.159,14759.0,75.695,1235.86,4.3535,50.5855,1.4165,31.8535,29.976,5.3409,22.2079,814.01,4.0159,315.655
2020-05-29,7.16285,14667.5,75.584,1235.9,4.3465,50.5805,1.41335,31.825,30.018,5.43315,22.1262,805.32,4.0029,311.49
2020-06-01,7.13605,14512.9,75.518,1223.77,4.3175,50.3845,1.40665,31.661,29.927,5.36095,21.9708,794.57,3.96915,309.845
2020-06-02,7.10305,14358.6,74.99,1216.7,4.2765,50.1675,1.39955,31.5265,29.869,5.2206,21.6403,780.36,3.91985,308.77
2020-06-03,7.12435,14119.6,75.349,1216.85,4.262,49.889,1.39665,31.617,29.906,5.03235,21.6047,764.99,3.9349,306.85
2020-06-04,7.1096,14097.1,75.383,1213.37,4.2802,49.8925,1.3963,31.5615,29.884,5.0947,21.7599,775.34,3.96145,303.58
