date,KRW,THB,INR,PHP,CNH,IDR,MYR,SGD,TWD
2017-05-26,8.8457,5.0745,4.8838,4.4736,4.0377,4.7571,6.6148,4.6314,5.3758
2017-06-02,8.0632,5.0544,4.8469,4.7392,3.988,4.7369,6.6239,4.0833,5.2484
2017-06-09,8.7011,5.3456,4.9655,4.9938,4.1162,4.8535,6.5525,4.5681,4.9031
2017-06-16,8.3032,4.7555,5.3094,4.9647,4.0429,4.0466,6.0271,4.2227,5.1912
2017-06-23,7.3355,4.7548,3.815,4.893,3.1362,3.2228,6.2387,3.6117,4.6221
2017-06-30,7.9941,4.9667,5.1403,5.7714,4.5795,4.1039,6.5637,3.9457,4.9238
2017-07-07,8.5059,5.0918,4.3267,5.3997,3.3668,5.0156,5.315,3.7056,5.3834
2017-07-14,7.0046,4.961,3.9219,5.1155,3.1335,4.2633,5.1639,4.2607,4.5271
2017-07-21,7.3571,3.9759,3.2702,5.234,3.7844,3.4652,5.636,4.4787,4.6637
2017-07-28,8.1224,3.7004,3.8816,5.0401,3.5724,3.1426,5.4553,4.1677,4.7249
2017-08-04,8.081,3.6629,4.2879,4.8297,2.694,3.7432,4.7053,4.2943,4.6258
2017-08-11,11.269,4.4782,5.4014,5.7721,3.9754,4.7595,5.4105,4.3827,5.6163
2017-08-18,8.7243,4.4202,3.9268,5.8712,3.1663,3.7946,5.4089,3.7729,4.3801
2017-08-25,7.3973,4.3443,3.4307,4.9831,3.1395,3.2933,5.253,3.6645,4.1043
2017-09-01,7.8615,4.5998,3.9166,5.4304,4.5402,2.931,5.6501,4.1889,4.2626
2017-09-08,11.58,4.5759,5.0431,5.65,6.8167,5.6772,5.6898,5.0968,5.051
2017-09-15,9.6584,5.1944,4.6603,6.0686,4.8433,4.8906,6.1098,5.0436,5.2033
2017-09-22,8.1466,4.7489,5.6272,6.007,4.9718,4.6689,5.9024,4.314,4.9294
2017-09-29,8.2043,4.3277,6.1809,5.4179,4.9508,6.3684,5.8714,4.2543,4.6733
2017-10-06,7.1051,3.8055,5.3012,5.0033,5.7016,5.759,5.5806,5.704,4.0184
2017-10-13,6.5895,3.9137,4.5058,5.5754,5.522,5.0072,5.5919,4.2056,4.2187
2017-10-20,6.6988,3.7746,4.2723,5.3931,5.7505,4.7569,6.0813,4.5864,4.1407
2017-10-27,6.926,4.3555,5.3908,5.4525,5.2049,6.3965,6.277,4.9883,4.1838
2017-11-03,6.7067,3.9266,4.2604,4.9236,4.7486,4.8596,5.8872,3.9356,3.4263
2017-11-10,6.8972,3.9887,5.1258,5.1251,4.2687,5.1233,6.1974,3.6866,3.2
2017-11-17,7.2761,3.8922,4.8467,4.8923,3.9844,5.0987,6.0108,3.4752,3.254
2017-11-24,6.9375,4.1184,4.3823,4.4927,4.7137,4.0749,6.2927,3.6767,3.6301
2017-12-01,7.5991,3.9379,5.0961,4.9148,4.1164,4.3947,6.3225,3.484,3.8902
2017-12-08,8.212,4.8744,4.9572,5.4874,4.0025,4.8238,6.9192,4.515,4.4269
2017-12-15,6.9588,4.1928,5.1383,4.758,3.4228,3.6846,6.4378,3.412,3.5026
2017-12-22,5.7138,3.429,3.6357,3.8936,3.9766,3.2513,5.0934,3.0042,3.0377
2017-12-29,6.3836,3.8586,3.748,4.3339,4.5442,3.3465,6.0108,3.5888,4.5332
2018-01-05,6.2391,4.1987,4.1504,4.2259,4.2645,4.3492,6.3263,3.7669,4.1456
2018-01-12,6.1077,4.4405,4.6797,4.7107,4.6692,4.4705,5.8723,4.1202,4.1837
2018-01-19,6.3769,4.537,4.5184,4.7273,5.3969,5.0497,6.2602,4.7431,4.895
2018-01-26,7.9251,4.8293,5.4267,5.5077,6.0737,5.4494,5.906,5.7796,5.4204
2018-02-02,8.9468,4.681,6.1427,5.6898,6.4463,5.7313,6.2813,5.1656,5.0962
2018-02-09,10.783,5.1878,6.0229,6.4869,7.4501,7.1397,6.3806,6.4777,5.8469
2018-02-16,9.0607,5.2581,5.1889,6.4885,6.1244,5.9314,5.9987,5.6847,5.6031
2018-02-23,8.6275,5.2376,5.9938,6.3013,5.6823,6.3662,6.2378,5.7629,4.8374
2018-03-02,9.0493,5.1905,5.8037,5.8931,5.7656,5.9938,6.5949,5.2585,4.7663
2018-03-09,8.2652,5.1976,4.8807,4.9936,4.6537,5.5661,6.1718,4.4809,4.5187
2018-03-16,8.4674,5.6818,4.841,5.7136,4.8147,5.4656,6.7496,4.7015,5.3392
2018-03-23,8.002,5.1043,4.2337,4.6448,4.0595,4.9184,6.0834,4.2546,4.2631
2018-03-30,7.6034,4.9057,4.3684,4.6072,5.0853,4.2865,6.1437,3.9575,4.0936
2018-04-06,8.2243,4.6204,4.1621,3.9232,5.1202,4.2355,6.5861,5.641,3.9344
2018-04-13,7.05791,4.68991,4.27092,4.01362,4.01221,3.94553,6.34645,3.80917,4.06046
2018-04-20,7.18312,4.26752,4.70269,4.10811,4.04466,5.36956,6.24106,3.68236,3.6122
2018-04-27,7.57686,4.51368,5.18369,4.40497,4.69665,5.33382,6.39539,4.48356,4.72601
2018-05-04,6.83165,4.456,5.07585,5.45159,5.55345,5.62182,6.3417,4.67537,4.60302
2018-05-11,6.8434,5.04451,6.98676,5.06004,4.43083,7.08809,6.32842,4.5238,4.51481
2018-05-18,7.30683,5.01123,5.82588,5.20723,4.30192,7.66923,6.39282,4.68781,4.93625
2018-05-25,7.12799,5.02401,5.64162,5.50428,4.00308,7.08549,6.19177,4.32325,4.31711
2018-06-01,6.89938,5.2061,6.33665,4.65107,4.49696,6.56306,6.45932,4.6358,4.44077
2018-06-08,9.25713,5.62019,6.73725,5.32283,4.70669,6.53139,6.96233,4.99742,5.07012
2018-06-15,8.13444,5.40702,5.95061,5.52477,4.23922,5.83849,6.40636,4.63045,4.20769
2018-06-22,8.61353,5.6654,6.40053,5.18918,5.24885,6.32898,6.50476,5.02395,5.2016
2018-06-29,8.28299,5.79573,7.01642,5.06494,6.71646,8.59069,6.64281,5.09687,5.7679
2018-07-06,8.60337,5.71695,6.41791,4.7718,6.6801,8.72669,6.64283,4.81694,5.64464
2018-07-13,8.75911,5.72951,6.03704,4.93596,7.7234,7.51513,6.47654,4.98244,5.70306
2018-07-20,8.42336,5.22136,6.19705,4.39421,8.18629,7.39846,6.36013,5.31994,5.71371
2018-07-27,8.26919,5.4483,5.81027,4.07937,8.2577,7.1093,7.10793,5.06976,5.34461
2018-08-03,7.39101,5.13408,5.20838,4.16537,8.39489,6.12293,7.10793,4.42592,4.68789
2018-08-10,7.35248,5.37729,5.21338,4.63139,6.78539,6.04506,6.73269,4.8891,4.48085
2018-08-17,7.97592,5.5538,7.64199,4.61325,7.44163,8.15403,6.33249,4.97135,4.54809
2018-08-24,7.06342,5.0502,6.49905,3.78366,7.3284,6.86254,6.50019,4.52554,4.31085
2018-08-31,7.71447,5.30359,7.88186,4.50695,7.31923,11.3454,6.7098,5.05173,4.72746
2018-09-07,8.23817,5.5413,7.87733,5.65255,6.64498,10.2992,6.74252,5.08937,4.60581
2018-09-14,7.50019,5.22706,8.63068,5.55499,5.61768,9.27585,6.55286,4.51243,4.31315
2018-09-21,7.3868,5.14224,9.21424,5.5812,5.50479,8.57983,6.72217,4.65318,4.35082
2018-09-28,6.75739,4.62819,7.15669,4.92657,4.63355,7.31959,6.93249,4.22434,4.14534
2018-10-05,7.55179,5.42753,9.21834,4.70933,5.96276,9.63528,6.53394,5.49329,4.83921
2018-10-12,8.48484,5.8996,8.065,4.25056,5.56356,9.17518,6.93898,4.42316,5.34727
2018-10-19,7.79002,5.19344,7.29593,4.41552,4.98314,7.80451,6.93898,4.2415,5.02973
2018-10-26,8.59471,5.88701,7.30262,4.29272,5.52105,7.12579,6.93898,4.49135,5.40858
2018-11-02,9.55533,6.36851,8.84621,5.51789,7.38983,8.13439,7.3039,5.35266,6.42344
2018-11-09,8.16249,5.85013,7.94521,5.87879,4.87637,8.67502,6.85977,4.27377,5.12469
2018-11-16,8.35263,5.46513,8.19331,5.82131,5.33872,10.013,6.51256,4.26197,4.79212
2018-11-23,7.43905,5.35292,7.80773,4.96668,5.00229,7.98516,6.83675,3.85144,4.64339
2018-11-30,10.1993,6.17963,9.09751,6.00936,8.61139,10.3786,6.92027,5.47389,7.00625
2018-12-07,8.50555,5.24757,9.89465,5.57433,6.32839,9.93882,7.15959,4.61144,4.95542
2018-12-14,8.94383,5.94473,8.60071,5.67917,6.49397,9.52059,7.33987,4.79938,5.26705
2018-12-21,6.45806,4.35643,7.31489,3.96513,3.79617,7.45558,5.24247,3.34979,3.88811
2018-12-28,7.3781,5.39151,7.89789,4.62239,5.42815,7.71282,5.24247,3.38968,4.10137
2019-01-04,7.89044,6.05967,7.94867,4.81797,4.38131,8.84534,6.9968,3.87138,4.77127
2019-01-11,7.49207,5.68162,7.73116,5.25367,6.27158,8.35795,7.11918,4.12725,5.16252
2019-01-18,6.33912,5.50998,6.55214,4.80157,4.89383,8.07923,6.76768,3.60912,3.40359
2019-01-25,6.72967,5.49963,6.53632,5.15424,6.32725,7.42259,7.05997,3.87664,3.74696
2019-02-01,5.98025,5.18888,7.11364,4.62626,5.02122,7.36708,6.77681,3.8764,3.34509
2019-02-08,6.05331,5.24303,6.31241,4.61236,4.85992,6.97573,6.96019,3.70213,2.96875
2019-02-15,5.70458,4.86174,6.29579,4.61785,4.54824,7.49871,6.80925,3.40671,3.15837
2019-02-22,5.35823,5.28229,6.14244,4.4871,4.93081,6.6011,7.0258,3.45582,2.56529
2019-03-01,5.21581,5.48619,5.93197,4.65189,4.46893,7.07079,6.88174,3.36044,2.84226
2019-03-08,5.69904,5.16958,6.19162,4.77958,4.37714,8.01514,6.93919,3.0129,2.49194
2019-03-15,6.18154,5.16221,5.93503,4.9537,4.1644,7.03713,6.93919,3.28999,2.93802
2019-03-22,5.90729,6.08563,6.59831,5.2384,4.31881,7.19891,6.91101,3.15777,2.91637
2019-03-29,5.73194,5.56593,6.85235,5.2484,4.29295,7.6538,7.07335,3.28005,3.15406
2019-04-05,4.85589,5.21101,6.74581,4.6825,3.81561,7.12411,7.07335,3.72528,2.47121
2019-04-12,5.21352,4.9639,6.57523,4.93277,3.24947,8.25761,7.07335,2.80407,2.04894
2019-04-19,5.04868,4.93705,5.87007,4.75088,3.61956,6.53831,,2.60083,2.1194
2019-04-26,6.43255,5.2156,6.3984,5.0388,4.04753,7.38584,6.85113,3.40192,3.05726
2019-05-03,6.40221,4.94049,6.17656,5.31562,3.39058,7.26344,6.84826,2.88383,2.46006
2019-05-10,6.95939,5.07098,6.60718,5.33503,6.41721,7.55524,7.0061,3.49944,3.54014
2019-05-17,7.2991,4.98534,15.3019,5.1361,6.08226,7.98284,6.63685,3.84991,5.22417
2019-05-24,6.66445,4.65127,6.14492,4.79346,4.22584,6.95563,6.63685,3.51983,4.49401
2019-05-31,6.37672,4.777,5.40228,4.27333,4.55142,6.45144,6.63685,3.72089,4.77415
2019-06-07,6.79958,5.00032,5.64787,4.43909,4.99696,6.94172,,3.91366,4.96866
2019-06-14,6.67693,5.25365,5.00839,4.43315,5.02409,6.58754,,3.82198,4.7935
2019-06-21,6.5144,5.04705,5.06574,4.55295,4.49749,6.3864,6.92847,3.70478,5.05753
2019-06-28,8.37335,5.32034,5.92048,5.04082,8.10148,6.74875,6.92847,4.18939,6.35062
2019-07-05,6.30178,5.1387,5.11976,4.56112,4.02836,5.85827,7.10214,3.24382,4.06085
2019-07-12,5.39772,4.70622,4.6725,4.3802,3.12959,5.37499,7.07172,2.96287,3.16271
2019-07-19,5.48301,4.83608,4.69369,4.42383,3.09994,5.72273,7.07172,2.97026,3.13195
2019-07-26,6.73387,4.86708,4.8837,4.56752,3.9198,5.98002,7.07172,3.95835,3.37925
2019-08-02,7.95855,5.18617,6.03484,5.39908,6.46395,7.36871,,3.81347,5.68752
2019-08-09,7.35703,5.01286,6.79068,5.0832,6.68412,7.26868,7.05588,3.6268,5.21237
2019-08-16,7.82864,5.07088,7.49904,5.36381,6.36215,7.49987,7.05588,4.20924,5.67267
2019-08-23,7.82537,4.84065,7.51345,5.18273,6.40689,6.99563,7.00753,4.07317,5.13647
2019-08-30,7.49309,4.67364,6.3552,5.06225,7.48896,6.35577,7.00753,3.54651,5.29999
2019-09-06,7.02102,4.86849,6.3439,5.08376,4.89816,6.17144,7.00753,3.64788,4.69979
2019-09-13,8.01038,5.16625,6.82163,5.3791,6.00509,6.12449,,4.1094,5.08914
2019-09-20,6.83145,4.45214,6.65692,4.8141,5.26168,5.57977,,3.22315,4.51368
2019-09-27,6.68484,4.23178,6.46694,4.96218,5.72847,5.65836,,3.3023,4.29137
2019-10-04,7.28594,4.38858,6.46461,4.87061,5.12878,6.03455,,4.41662,4.82678
2019-10-11,8.68453,4.13415,6.77908,4.87939,8.40593,5.99332,6.97225,4.95283,5.81553
2019-10-18,6.59811,3.95826,5.55745,4.95683,4.85904,4.98199,7.01246,3.1047,4.13567
2019-10-25,5.96239,3.97417,4.91469,4.70753,4.01271,5.29031,7.01246,3.21243,3.90301
2019-11-01,6.04833,4.10726,4.9833,4.86604,4.26222,5.00775,7.09599,3.06507,4.13182
2019-11-08,5.92665,3.82192,4.54682,4.58932,4.57422,4.78699,6.91979,2.87406,3.85288
2019-11-15,6.06331,3.83333,5.22646,4.79706,4.99776,4.71699,6.91979,2.94268,3.53562
2019-11-22,6.06416,3.57728,5.18539,4.63288,5.07611,4.2767,6.91979,2.65296,3.51384
2019-11-29,5.74295,3.00137,4.76157,4.28019,4.63589,4.19049,,2.36712,2.95574
2019-12-06,6.63878,3.23012,5.23606,4.43425,5.79682,4.41877,7.05213,2.68692,3.29865
2019-12-13,7.80433,3.11664,5.68872,4.76451,7.35374,4.87594,7.05213,2.78639,3.71998
2019-12-20,5.36256,2.42197,4.12663,3.81754,3.48016,3.58694,5.30962,1.98662,2.74082
2019-12-27,5.71513,2.58161,3.92166,3.91042,4.17649,3.75216,6.88352,2.16786,3.03251
2020-01-03,7.33988,4.2242,5.59007,5.42073,4.32689,5.60825,7.31669,3.21341,3.62669
2020-01-10,6.46666,3.34711,5.2167,4.68671,4.75412,5.40389,7.30025,2.61091,3.47379
2020-01-17,5.20895,3.58166,4.35272,4.5332,3.70648,4.53072,7.11422,2.2494,2.93496
2020-01-24,6.18303,4.37117,4.24343,4.36435,3.90589,4.91254,7.22048,2.49325,2.83792
2020-01-31,8.19253,6.87265,5.63994,5.37089,5.96564,7.08477,7.33531,4.65631,4.81512
2020-02-07,8.2297,6.26771,4.84088,4.54786,5.72744,6.92599,7.0577,4.93655,4.69275
2020-02-14,6.65613,5.12259,4.21886,3.97302,4.21655,4.83221,7.17584,3.72157,3.95826
2020-02-21,8.83489,6.28699,5.49269,5.19377,4.92925,6.94336,7.17584,4.32533,5.28979
2020-02-28,9.47457,6.61799,8.25884,5.7405,5.54853,12.6296,7.17584,4.41332,5.25948
2020-03-06,10.0745,7.16815,11.1471,6.16439,5.4285,16.6283,,5.18797,5.50811
2020-03-13,16.9544,9.16937,13.5343,8.62634,8.38741,24.0848,7.391,8.30829,8.7431
2020-03-20,23.7776,11.3309,14.1834,10.7264,10.2811,40.9225,7.09029,10.999,10.1025
2020-03-27,20.0135,10.452,15.4293,9.52764,8.03481,31.3079,7.44816,10.6426,8.15922
2020-04-03,16.3605,9.29308,14.1472,7.76641,7.07781,36.4582,7.44816,7.8746,6.61147
2020-04-10,11.5565,7.15063,11.3906,6.0859,5.21989,28.4234,7.44816,6.19409,4.95251
2020-04-17,10.3799,6.21465,9.81142,6.06441,5.23545,22.1792,,5.70684,4.32576
2020-04-24,10.8874,6.23375,9.90404,5.17863,4.66504,18.992,,5.23397,4.43468
2020-05-01,11.5617,6.53147,9.92853,5.58168,6.71539,22.1408,6.89513,5.53506,5.64023
2020-05-08,8.64536,5.93242,8.79499,4.89346,5.21973,16.9704,6.89513,4.97136,5.2277
2020-05-15,9.20131,5.6957,7.91454,4.96556,5.72772,15.47,6.89513,4.96899,4.49494
2020-05-22,8.2008,5.0396,6.86982,4.76269,6.17642,13.2225,,4.70102,5.07125
2020-05-29,7.85002,4.74993,6.69498,4.93325,6.36713,12.6318,,4.85729,4.91045
2020-06-05,7.36994,5.16859,5.94913,5.216,5.20427,12.2694,,5.40938,4.90528
2020-06-12,9.61228,7.12852,6.45874,5.83085,5.24271,15.9903,,5.87218,5.07603
2020-06-19,9.03066,5.86557,6.19259,4.60661,4.53691,14.055,,4.74147,4.48183
2020-06-26,7.8185,5.14787,5.54641,4.6739,4.43606,10.8412,,4.56676,4.42602
2020-07-03,6.87174,4.51121,6.46887,4.16926,3.48444,11.8549,,3.4925,3.74702
2020-07-10,7.6887,5.72484,5.82403,4.37019,4.72547,11.889,,4.33104,4.67443
2020-07-17,6.50633,5.69093,5.2867,4.10958,3.95941,12.2413,,3.87473,4.18488
2020-07-24,7.28004,5.5198,5.38503,4.11642,4.95796,12.4782,,4.10171,4.35753
2020-07-31,7.31948,5.88598,5.37883,4.37769,4.92182,10.9697,,4.31614,4.36148
2020-08-07,6.94084,5.48233,5.15917,4.04544,5.19626,10.149,,4.1005,4.04601
2020-08-14,6.3109,5.01287,4.32675,4.30057,5.70887,10.3653,,3.78833,3.74559
2020-08-21,6.65235,5.38331,4.36996,4.50561,4.90596,10.1161,,3.93799,3.2069
2020-08-28,6.44486,5.23646,6.747,4.11949,4.49913,10.089,,4.18278,3.00046
2020-09-04,5.92496,5.48146,6.66269,3.79375,4.459,10.3961,6.96191,3.92499,3.00646
2020-09-11,5.87547,5.48317,6.38877,4.03693,3.95351,12.0352,6.96191,4.32726,3.61517
2020-09-18,6.87508,5.51366,5.99392,3.80939,5.17786,10.1175,7.30215,4.31911,4.53645
2020-09-25,7.06981,6.76619,6.27078,4.21169,5.2895,11.3396,7.37705,4.86998,4.98948
2020-10-02,6.58811,6.14641,5.98562,3.70629,5.4375,9.14528,7.29984,4.80934,4.63202
2020-10-09,6.85139,6.43695,6.01072,3.29476,6.02399,8.843,7.29984,5.2841,5.82671
2020-10-16,6.49587,5.98994,4.99654,3.32305,5.18961,7.40036,7.29984,3.93743,4.94724
2020-10-23,7.08913,6.03317,5.30663,3.65294,5.90484,7.80973,,4.21213,5.09701
2020-10-30,13.2196,10.2183,10.4488,7.81202,12.0785,11.226,,8.94436,9.76893
2020-11-06,7.86082,5.92198,6.04638,4.52328,6.57719,10.0664,,5.20407,5.42435
2020-11-13,6.6842,6.52229,5.68281,4.32132,5.46323,10.6449,,4.36794,3.27246
2020-11-20,6.83184,6.13806,5.44158,4.16548,5.3574,9.34691,,4.33993,2.34086
2020-11-27,6.27107,5.50536,5.65525,3.41676,4.85444,7.68824,,4.04288,2.68734
2020-12-04,7.80099,5.73927,5.95279,4.13921,5.64242,7.99377,7.27454,5.10876,6.72168
2020-12-11,7.29242,5.91224,5.86265,4.18529,5.34453,7.91733,7.27454,4.81783,5.39708
2020-12-18,6.71888,6.29628,4.59784,3.72028,4.94688,6.95125,7.27454,4.84608,4.26488
2020-12-25,6.48577,4.7551,4.15756,3.07362,4.03095,5.84323,,4.17465,3.15059
2021-01-01,8.73949,6.38486,5.47998,4.48975,6.23692,9.68367,,5.79683,4.66224
2021-01-08,7.97612,6.10866,4.45678,4.02966,4.99764,10.3021,,5.25973,4.29576
2021-01-15,7.20203,5.30311,4.37109,3.62948,4.48557,9.29066,,4.55665,3.4139
2021-01-22,7.34926,5.31899,4.20023,3.22535,4.9205,8.67164,,4.53928,2.81962
2021-01-29,8.0544,4.44618,4.78353,2.75602,5.01665,8.10639,7.06735,4.79961,2.98668
2021-02-05,7.41871,4.79982,3.98712,3.07892,4.12033,6.82483,7.06735,4.28329,2.34918
2021-02-12,6.48643,3.91154,4.39838,2.48797,4.39589,5.78572,6.60715,3.84959,2.2749
2021-02-19,6.66631,4.07815,4.66086,4.3422,4.81116,7.76782,6.60715,4.11766,2.74418
2021-02-26,9.5373,5.87523,9.10289,5.80449,5.17718,11.1893,6.60715,5.6042,4.71935
2021-03-05,8.24684,5.51726,6.19155,5.00579,5.05625,8.84071,,5.04141,4.11631
2021-03-12,8.46262,5.93362,6.01004,4.71399,4.902,8.4759,,5.61492,6.19833
2021-03-19,7.9218,6.2121,4.65881,4.7467,4.38779,7.68203,,4.75165,5.72228
2021-03-26,7.55132,6.05793,5.38952,4.47069,4.18662,7.78467,,4.51103,5.43528
2021-04-02,6.59599,5.45288,5.72185,3.51799,3.93937,6.32869,,4.0863,3.97252
2021-04-09,7.22176,5.58534,7.62752,3.61461,3.97882,7.36406,7.60164,4.50485,4.08781
2021-04-16,6.20719,5.44218,6.59459,3.23102,3.57887,7.0323,7.63748,3.42521,4.14031
2021-04-23,6.70551,5.53503,7.02427,3.84586,3.62093,6.987,7.63167,3.84209,4.14621
2021-04-30,6.31114,5.02023,6.00312,3.4089,3.25474,6.43273,7.60633,3.4387,4.4068
2021-05-07,6.3716,4.89001,5.61967,3.40693,3.81751,6.77361,7.45594,3.59143,4.38079
2021-05-14,6.61281,5.03101,4.72505,3.26432,3.71809,7.03328,7.57557,4.09874,4.70621
2021-05-21,6.1642,4.61697,4.44148,3.06163,3.49488,7.2181,7.50559,3.77566,4.41117
2021-05-28,6.35252,3.94513,4.30462,3.3422,3.95434,6.04025,7.28269,3.82164,4.35057
2021-06-04,6.48985,4.77801,4.63251,3.22653,3.69247,6.50246,7.76269,3.9833,4.84763
2021-06-11,6.67396,4.59665,4.91558,3.64641,3.68706,6.06338,7.76785,3.96336,3.85495
2021-06-18,7.08128,5.07855,5.99154,4.13127,3.88942,7.76296,7.63643,4.3194,3.9741
2021-06-25,5.67514,4.787,4.46967,3.9065,3.54065,6.79173,7.65837,3.36164,3.09516
2021-07-02,6.09296,5.59616,5.03765,5.0425,3.3518,6.66218,7.59863,3.58156,3.08179
2021-07-09,6.99672,6.21148,4.96739,6.21821,3.6714,6.84175,7.62739,3.96535,3.61273
2021-07-16,5.85091,5.54991,4.3163,5.63798,3.31262,6.50199,7.63131,3.44642,3.21648
2021-07-23,6.43748,4.95537,4.54682,6.26769,3.71526,6.39874,7.63131,3.89967,3.51429
2021-07-30,6.33811,4.96628,4.4396,5.74281,3.87711,6.1425,7.63131,3.62317,3.45511
2021-08-06,6.01001,5.8215,4.2707,7.29118,3.76899,5.8215,,3.55178,3.46552
2021-08-13,6.96691,6.24785,3.83133,5.68612,3.33736,5.78704,,3.43608,3.09032
2021-08-20,7.65144,6.25773,4.29084,5.8548,3.65217,7.00684,,3.77553,4.15194
2021-08-27,6.74734,6.87035,4.83265,5.86535,3.3745,5.43259,,3.65102,3.63245
2021-09-03,6.14692,6.04178,3.87584,5.19907,3.35005,5.37184,,3.31166,3.5525
2021-09-10,6.85388,6.51372,4.20556,5.19304,3.41147,5.36647,,3.43514,3.6789
2021-09-17,7.38592,6.80672,4.59938,5.59202,3.91975,5.7244,,3.9846,3.90067
2021-09-24,7.12583,6.98865,4.45734,5.80802,3.6279,5.73606,,3.67824,2.88278
2021-10-01,7.03204,7.12071,4.65974,6.27338,3.77273,4.98276,,3.75331,2.68426
2021-10-08,7.47294,7.01375,5.17922,6.3055,3.68701,4.14308,5.07702,4.44415,3.82001
2021-10-15,6.71224,7.14748,4.97338,5.95192,3.42281,4.43137,5.07702,3.28275,3.49019
2021-10-22,6.76305,6.96058,4.90301,5.52555,3.65379,4.75555,5.07702,3.54087,3.46041
2021-10-29,7.11209,7.53652,4.89439,5.45998,3.59435,4.86138,,4.24094,3.77053
2021-11-05,5.87344,6.6157,4.44922,4.75393,2.89387,4.57288,,3.20065,3.1144
2021-11-12,6.58056,7.70403,4.3623,5.04944,4.28912,5.01659,5.37083,3.63752,3.09902
2021-11-19,7.02852,7.31718,4.49902,5.27057,3.43292,4.99403,5.37083,3.99823,3.08934
2021-11-26,7.91322,7.67545,5.04091,5.78608,3.5799,6.68951,5.37083,4.49059,3.55428
2021-12-03,7.29891,7.37042,4.73492,5.55426,3.32951,6.07828,,4.15324,3.2376
2021-12-10,7.07258,8.54555,5.02962,5.99176,3.98857,5.99011,,4.84863,3.27081
2021-12-17,5.45129,5.97133,4.01955,4.33967,2.59598,4.16889,5.37569,2.92525,2.3544
2021-12-24,4.4966,6.02482,3.64615,3.91323,2.38809,5.16807,5.37569,2.71645,2.53542
2021-12-31,5.19379,6.33074,4.26787,6.70976,3.65993,5.15272,5.37569,2.96647,3.01447
2022-01-07,5.79077,6.67534,3.89671,6.31397,2.69841,4.95779,5.62395,3.35911,3.40037
2022-01-14,5.35886,5.94516,3.7282,6.6536,2.89177,4.45558,5.31309,3.22012,2.98858
2022-01-21,6.40514,7.6673,4.53478,6.63274,3.22792,5.25863,5.75942,4.31621,3.54662
2022-01-28,6.26842,7.3848,4.65104,5.90487,2.88656,4.64578,5.55613,4.05481,2.97943
2022-02-04,5.72353,7.04599,3.99484,5.81858,2.74358,4.4106,5.73191,3.57319,3.10566
2022-02-11,5.35753,6.81838,4.29517,5.54137,2.60666,4.17556,5.87133,3.42791,2.52954
2022-02-18,5.27661,6.43469,4.38081,4.74379,2.40097,4.31369,5.50041,3.17966,2.63306
2022-02-25,6.70108,7.21541,6.52916,4.97423,2.88785,4.85925,5.71761,3.55687,4.97852
2022-03-04,8.92494,8.36165,8.66352,6.57022,3.56253,7.14707,6.05164,5.2937,7.12218
2022-03-11,9.82241,8.57891,7.93749,6.90909,3.78162,6.64351,6.373,5.9815,6.1151
2022-03-18,8.81208,7.33921,6.42913,5.98385,3.52953,4.85098,5.69793,4.65804,5.50247
2022-03-25,8.51301,8.27557,6.23625,5.69812,3.34303,4.83264,5.79681,4.56279,5.33704
2022-04-01,8.09491,8.11709,5.87553,5.77215,3.01097,4.30193,5.69101,4.16921,6.01729
2022-04-08,8.07387,7.62302,5.79283,5.94627,2.91259,4.2285,5.93774,8.08611,6.14012
2022-04-15,7.98497,7.95691,5.29197,6.0034,3.07981,3.69918,5.93774,4.23039,6.71147
2022-04-22,8.57328,7.55345,5.35502,6.32614,6.94776,4.65835,5.93774,4.90628,7.26397
2022-04-29,10.5172,8.96891,6.28977,6.85279,8.44726,8.10821,,6.27538,7.89453
2022-05-06,10.8287,8.81658,6.38155,7.25445,8.82411,7.80995,,5.92408,7.57935
2022-05-13,10.1452,7.67271,6.21581,7.08801,7.80895,7.2368,,5.78475,7.31696
2022-05-20,9.47451,7.30564,5.53891,6.77518,8.47639,8.11974,5.76382,5.63064,5.99443
2022-05-27,7.89894,6.79969,4.97047,6.08768,7.7088,5.3617,5.76382,4.83916,5.599
2022-06-03,8.67467,6.84134,4.34245,7.50929,8.02373,4.78144,5.76382,5.19905,6.80751
2022-06-10,9.8538,7.63537,5.52076,7.31028,8.70854,6.37313,,6.03131,6.59718
2022-06-17,10.3347,7.11533,4.34728,7.00813,7.29245,7.77804,5.44746,5.65121,6.26594
2022-06-24,9.62274,7.17226,4.37317,6.89809,6.07992,7.16584,5.80873,5.69215,5.61471
2022-07-01,9.63488,7.52869,4.52143,7.24177,4.96586,7.73525,5.80873,5.1812,5.23522
2022-07-08,9.83295,8.25002,5.09418,7.78957,4.51325,7.61814,5.80873,6.04349,4.88673
2022-07-15,11.0322,9.18023,5.94456,8.368,7.99349,9.48993,,6.68274,5.94459
2022-07-22,11.1757,9.64705,4.11204,8.29697,7.25006,8.58522,6.30826,6.96093,4.99479
2022-07-29,9.39591,8.77992,5.02926,7.13195,5.16323,7.44904,6.43941,5.16436,5.13144
2022-08-05,9.39833,8.95262,5.63625,6.84495,5.01566,6.77315,6.43941,5.20245,5.61784
2022-08-12,7.87879,8.0417,4.62497,6.54761,3.57401,6.10807,5.76251,3.8267,4.40044
2022-08-19,9.44654,8.19615,4.54418,6.4619,6.76797,6.56518,5.76251,4.76153,3.98212
