date,KRW,THB,INR,PHP,CNH,IDR,MYR,SGD,TWD,CLP,PLN,BRL,HUF,MXN,EUR,JPY,CAD
2013-01-04,1.93,2.1322,6.21,-0.28,2.3273,4.41,2.0725,0.2724,-1.2515,4.89,3.2137,5.9735,3.6348,3.9547,-0.0048,-0.0321,1.2707
2013-01-11,2.07,2.0636,6.25,-0.49,2.0718,5.06,2.1448,0.2708,-1.4766,4.73,3.2951,5.9314,3.6715,3.9384,0.0222,-0.1116,1.2324
2013-01-18,2.09,2.0398,6.33,-0.49,2.1361,4.43,2.1826,0.3087,-1.2213,4.76,3.2032,5.7871,3.6417,3.8174,0.0681,-0.1184,1.2304
2013-01-25,1.94,2.0475,6.0,-0.41,2.0829,4.84,2.1743,0.3018,-0.9353,4.76,3.2054,5.804,3.7165,3.8769,0.1766,-0.0783,1.1815
2013-02-01,1.9,2.0422,6.34,-0.08,2.2391,4.57,2.2826,0.3236,-0.8607,4.7,3.1982,5.7671,3.702,3.8148,0.1872,-0.088,1.193
2013-02-08,1.91,2.0014,6.45,-0.19,1.959,4.57,2.2382,0.287,-0.6734,4.8,3.1201,5.8982,3.7015,3.6386,0.0963,-0.1121,1.1487
2013-02-15,2.02,2.0083,6.39,-0.1,1.9419,4.29,2.3361,0.2924,-0.747,4.88,3.1266,5.9298,3.6662,3.5615,0.0881,-0.0942,1.1663
2013-02-22,2.01,1.9159,6.57,-0.13,1.9511,4.52,2.2614,0.2732,-0.936,4.89,3.1769,5.8427,3.6677,3.6236,0.0249,-0.087,1.1238
2013-03-01,2.0,1.9458,6.65,-0.11,2.1782,4.47,2.1866,0.2727,-1.0092,4.95,3.215,5.7728,3.4765,3.6025,-0.0279,-0.1079,1.0826
2013-03-08,2.01,2.0502,6.72,0.12,2.2775,4.74,2.2069,0.2562,-0.9895,5.16,3.0753,6.147,3.6813,3.5284,0.0211,-0.0731,1.1281
2013-03-15,2.01,1.9652,6.66,0.02,2.2037,4.89,2.2994,0.23,-0.9479,4.97,2.9674,5.873,3.4292,3.6058,0.0199,-0.0694,1.1309
2013-03-22,2.0,2.0208,6.84,0.13,2.2114,5.71,2.364,0.284,-0.7659,5.05,2.8131,5.9199,3.3711,3.6611,0.0338,-0.0661,1.1431
2013-03-29,1.87,1.9835,6.91,-0.18,2.1746,5.33,2.0483,0.2535,-0.8534,5.0,2.7145,5.8815,3.2523,3.6408,0.0056,-0.0665,1.1503
2013-04-05,1.55,1.9831,7.19,0.16,2.051,5.4,2.203,0.2082,-0.8866,4.95,2.722,6.0991,3.1523,3.7278,-0.0037,-0.0666,1.1369
2013-04-12,1.73,1.994,6.8,1.16,1.8432,4.88,2.1878,0.2356,-0.8433,4.67,2.7463,6.512,3.2788,3.6795,0.0041,-0.0628,1.1366
2013-04-19,1.69,2.0081,6.42,0.01,1.6592,4.94,2.1785,0.2299,-0.9172,5.0,2.4726,6.0964,2.7928,3.4963,0.0003,-0.0497,1.1138
2013-04-26,1.44,2.0722,6.58,0.14,1.5763,4.63,2.2192,0.2365,-1.0652,4.87,2.2682,6.1771,2.8378,3.3561,-0.0243,-0.0523,1.1187
2013-05-03,1.53,2.1752,6.32,-0.01,1.5231,5.25,2.2302,0.246,-0.8709,4.81,2.2394,6.1928,2.707,3.3283,-0.012,-0.022,1.1276
2013-05-10,1.53,2.1073,6.22,0.27,1.8787,4.71,2.2718,0.2446,-0.6084,4.73,2.1867,6.1855,2.8858,3.2397,0.0331,-0.0089,1.1572
2013-05-17,1.49,2.18,5.98,0.43,1.9971,5.83,2.3361,0.2799,-0.1211,4.71,2.1284,6.5146,2.8413,3.2161,-0.0342,-0.0045,1.1586
2013-05-24,1.46,2.1103,6.29,0.83,2.1461,5.94,2.2576,0.2876,-0.2289,4.72,2.1796,6.6137,3.0998,3.2539,0.0061,-0.016,1.1844
2013-05-31,1.6,2.1721,6.48,1.17,2.2811,7.48,2.2585,0.2773,-0.1492,4.6,2.2064,7.2496,3.1276,3.411,0.0324,0.0017,1.2131
2013-06-07,1.59,2.1254,5.68,1.34,2.3696,8.04,2.3743,0.2396,-0.5737,4.4,2.4357,7.6717,3.2946,3.3207,0.1046,-0.0197,1.2333
2013-06-14,1.4,2.1713,6.06,0.97,2.4985,7.61,2.2074,0.2414,-0.4552,4.45,2.3373,8.1232,3.3328,3.3491,0.0791,-0.0383,1.2206
2013-06-21,1.33,2.2567,6.31,2.16,2.8662,10.68,2.5865,0.3228,-0.0631,4.55,2.5362,7.8725,3.7382,3.5267,0.147,-0.0628,1.2575
2013-06-28,1.5,2.2167,6.55,0.68,2.5581,8.99,2.187,0.3145,-0.37,4.63,2.5086,8.1475,3.4861,3.4454,0.1386,-0.0358,1.2572
2013-07-05,1.07,2.1699,6.93,0.97,2.6951,10.74,2.2186,0.3384,-0.1488,4.75,2.5665,8.1146,3.4574,3.4693,0.0927,-0.0486,1.2465
2013-07-12,1.59,2.1166,7.2,0.89,2.5632,10.57,2.2087,0.2807,-0.348,4.76,2.5115,8.2417,3.4338,3.4441,0.1161,-0.0333,1.2185
2013-07-19,1.49,2.0297,7.72,0.84,2.5416,11.51,2.2376,0.285,-0.2764,4.59,2.4691,8.3538,3.4122,3.4507,0.1247,-0.0241,1.2314
2013-07-26,1.67,1.9795,8.37,0.74,2.4724,10.83,2.2671,0.2755,-0.3444,4.67,2.491,8.2368,3.2717,3.4315,0.1356,-0.0228,1.2577
2013-08-02,1.65,2.0602,8.55,0.97,2.5676,10.2,2.4181,0.2798,-0.2075,4.57,2.4475,8.422,3.2066,3.5654,0.1473,-0.0209,1.2546
2013-08-09,1.62,2.047,8.58,0.96,2.4666,10.42,2.3253,0.2766,-0.3335,4.71,2.4709,8.368,3.1751,3.478,0.164,-0.0258,1.2282
2013-08-16,1.74,2.1229,8.97,0.94,2.3742,11.81,2.5196,0.2749,-0.4462,4.74,2.5492,8.6133,3.263,3.4838,0.2049,-0.0203,1.244
2013-08-23,1.83,2.8641,8.71,1.05,2.363,13.21,2.4589,0.2924,-0.5097,4.8,2.6229,8.1208,3.3831,3.513,0.206,-0.0189,1.2255
2013-08-30,1.88,3.6153,9.87,0.99,2.2915,12.45,2.3718,0.2716,-0.6339,4.9,2.5839,8.8585,3.2469,3.4771,0.1816,-0.0096,1.2335
2013-09-06,1.97,3.4555,8.84,1.0,2.1113,13.3,2.4971,0.2684,-0.8943,4.77,2.564,8.7944,3.2074,3.3824,0.1732,-0.0115,1.2681
2013-09-13,2.08,2.5435,8.78,0.85,1.9281,10.92,2.3639,0.2514,-0.9349,4.88,2.5401,8.8966,2.9375,3.2693,0.1702,-0.0106,1.2573
2013-09-20,2.0,2.1654,8.32,0.02,1.7399,9.68,2.2262,0.2352,-1.1998,4.9,2.5258,8.8536,2.7778,3.1729,0.2056,-0.0142,1.2279
2013-09-27,2.07,2.3954,8.86,0.09,1.7368,10.33,2.5832,0.2425,-1.0259,4.92,2.5308,8.7867,2.7634,3.1521,0.2022,-0.0139,1.2374
2013-10-04,2.1,2.417,8.33,-0.66,1.6978,7.85,2.0776,0.24,-0.9644,4.99,2.5348,9.2075,2.5964,3.0661,0.206,-0.0299,1.2408
2013-10-11,2.09,2.5277,8.14,0.15,1.5313,4.19,2.3199,0.2512,-0.967,4.94,2.5072,9.1855,2.569,3.0156,0.2282,-0.0352,1.2476
2013-10-18,2.05,2.4046,8.46,-0.27,1.4386,8.37,2.0098,0.2165,-1.2529,4.63,2.511,9.4611,2.4044,2.9411,0.2227,-0.0168,1.2443
2013-10-25,2.06,2.2337,8.82,0.03,1.5803,4.99,2.1938,0.208,-1.2599,4.37,2.4744,9.3512,2.4829,3.1189,0.2586,-0.0151,1.2171
2013-11-01,2.12,2.3141,9.09,-0.08,1.4066,6.06,2.0147,0.2043,-1.0739,4.29,2.4506,9.2893,2.4582,3.1483,0.1935,-0.0297,1.2244
2013-11-08,2.05,2.6604,9.64,-0.31,1.4914,7.37,2.2214,0.2123,-0.9728,4.35,2.4597,9.5398,2.667,3.2797,0.1817,-0.0248,1.2342
2013-11-15,1.98,2.4961,9.62,-0.36,1.5688,7.05,2.0983,0.1978,-0.9882,4.2,2.4902,9.2838,2.5298,3.2162,0.1814,-0.018,1.2337
2013-11-22,1.99,2.7096,9.85,-0.37,1.4883,7.43,2.1379,0.175,-1.0709,4.13,2.5133,9.2461,2.4198,3.237,0.1924,-0.0098,1.2106
2013-11-29,2.02,3.0842,8.94,-0.49,1.3418,8.95,2.1322,0.1927,-1.0579,4.07,2.5096,9.0863,2.293,3.1408,0.1827,-0.0151,1.1883
2013-12-06,1.92,3.0127,8.96,0.02,1.3239,9.85,2.1938,0.1822,-1.0856,4.2,2.5494,9.1156,2.2109,3.1283,0.2335,-0.0203,1.1644
2013-12-13,1.87,2.6337,8.92,0.25,1.336,9.68,2.1603,0.2057,-1.1846,4.29,2.5619,9.1962,2.1893,3.0625,0.2672,-0.0048,1.1928
2013-12-20,1.91,2.8008,9.05,0.13,1.3523,8.24,2.2528,0.238,-0.9635,4.14,2.5425,9.0077,2.2318,3.1172,0.2501,0.0153,1.1716
2013-12-27,1.93,2.893,8.49,0.14,1.1637,8.0,2.2771,0.2374,-0.8799,4.15,2.545,9.5324,2.2318,3.13,0.2419,0.0105,1.1841
2014-01-03,1.96,3.14,8.51,0.33,1.1024,8.55,2.333,0.2383,-0.4734,4.05,2.5876,9.2119,2.1758,3.1695,0.2384,0.0215,1.1945
2014-01-10,1.86,2.8831,8.09,0.33,1.2065,7.31,2.2395,0.2251,-0.5831,4.15,2.587,9.385,2.1313,3.1567,0.2718,0.0216,1.1219
2014-01-17,1.94,1.6735,7.79,-0.38,1.3293,5.95,2.1924,0.2397,-0.4547,4.11,2.5806,9.5725,2.0406,3.1919,0.2733,0.0115,1.1161
2014-01-24,1.91,1.6901,8.56,1.72,1.3932,7.68,2.3385,0.2576,-0.1695,3.81,2.6031,9.4635,2.1351,3.2219,0.2601,-0.0195,1.1145
2014-01-31,1.92,3.5492,9.02,1.45,1.5035,8.18,2.1631,0.2353,-0.5086,3.93,2.6259,10.1748,3.0029,3.2646,0.193,-0.0298,1.1017
2014-02-07,1.82,2.7737,8.19,0.88,1.2889,6.45,2.2982,0.2038,-0.5769,3.89,2.6153,10.0814,2.3446,3.1145,0.2106,-0.0086,1.1278
2014-02-14,1.88,2.5262,8.23,0.55,1.1893,5.4,2.2577,0.1963,-0.7935,3.84,2.6134,10.0426,2.54,3.0525,0.2029,-0.0087,1.1274
2014-02-21,1.82,2.5781,7.93,0.84,0.9759,6.59,2.2021,0.2022,-0.6597,3.54,2.5793,9.7964,2.5395,3.0702,0.2112,-0.0102,1.1251
2014-02-28,1.83,2.684,8.37,0.96,1.0831,6.8,2.3337,0.2077,-0.7915,3.55,2.5863,9.994,2.4525,3.1066,0.2217,-0.0095,1.127
2014-03-07,1.89,2.4662,7.41,0.83,1.2211,6.65,2.286,0.2229,-0.7819,3.58,2.5863,10.1253,2.4387,3.1088,0.2723,-0.0009,1.1311
2014-03-14,1.91,2.4157,7.69,1.07,1.234,6.64,2.3137,0.2156,-0.4965,3.44,2.5822,10.178,2.525,3.1556,0.2577,-0.0015,1.1251
2014-03-21,1.86,2.1521,7.74,1.51,1.1122,7.1,2.3325,0.2315,-0.3847,3.41,2.5842,10.2508,2.3953,3.1689,0.2888,0.0022,1.1337
2014-03-28,1.83,2.0599,7.49,1.13,1.0315,6.55,2.3162,0.2342,-0.7734,3.42,2.5843,10.4571,2.2794,3.1285,0.2511,0.0006,1.1385
2014-04-04,1.85,2.0385,7.92,1.25,1.0907,6.65,2.3212,0.2124,-0.8225,3.46,2.6036,10.2703,2.2834,3.1972,0.2714,-0.0131,1.151
2014-04-11,1.83,2.0261,8.24,1.14,1.104,6.91,2.3213,0.1974,-0.8807,3.47,2.5884,10.579,2.2681,3.2209,0.2788,-0.0101,1.1493
2014-04-18,1.86,2.172,8.07,0.73,1.1468,6.49,2.354,0.2157,-0.6987,3.52,2.597,10.5387,2.2884,3.1766,0.2818,-0.0035,1.1492
2014-04-25,1.86,2.0698,8.05,1.15,1.3455,6.49,2.378,0.2207,-0.478,3.55,2.5749,10.7061,2.0656,3.1657,0.3027,-0.0194,1.1496
2014-05-02,1.89,2.121,7.56,1.11,1.3395,6.82,2.37,0.2143,-0.5335,3.64,2.6069,10.7379,1.8789,3.2381,0.2663,-0.031,1.1424
2014-05-09,1.89,2.4843,7.14,0.56,1.2515,6.4,2.4785,0.208,-0.8053,3.82,2.5968,10.6261,1.8406,3.2561,0.2549,-0.0391,1.1508
2014-05-16,1.93,2.3072,7.29,0.81,1.4383,6.0,2.5295,0.2038,-0.7579,3.88,2.532,10.5587,1.8333,3.2117,0.1937,-0.0589,1.1462
2014-05-23,1.95,2.3037,6.8,0.58,1.6401,6.05,2.3663,0.2137,-0.6544,3.81,2.463,10.4609,1.7823,3.1916,0.181,-0.0535,1.1517
2014-05-30,1.99,2.3433,6.8,0.76,1.6805,6.28,2.4148,0.2172,-0.7347,3.82,2.4412,10.3366,1.6883,3.2144,0.1706,-0.045,1.1526
2014-06-06,1.89,2.2294,6.3,0.85,1.7263,6.26,2.4471,0.219,-0.7153,3.79,2.3398,10.344,1.5857,2.7925,0.1342,-0.0367,1.1593
2014-06-13,1.93,2.1184,6.73,0.75,1.7835,6.28,2.4617,0.2382,-0.6749,3.72,2.332,10.3557,1.569,2.722,0.0836,-0.0288,1.1687
2014-06-20,1.81,2.0174,6.9,0.58,1.8321,6.78,2.4474,0.2313,-0.646,3.7,2.2865,10.2747,1.5751,2.7045,0.1068,-0.0358,1.1892
2014-06-27,1.78,1.9139,6.99,0.71,1.7919,6.89,2.3689,0.2328,-0.7645,3.72,2.2477,10.3115,1.4986,2.754,0.1009,-0.0415,1.1885
2014-07-04,1.72,1.8729,6.68,0.44,1.9856,7.03,2.3291,0.2477,-0.5642,3.82,2.2793,10.5318,1.5392,2.7892,0.0791,-0.05,1.1859
2014-07-11,1.61,1.7967,6.76,0.59,2.0646,6.67,2.452,0.2361,-0.5063,3.6,2.2561,10.2373,1.5272,2.7235,0.0779,-0.0677,1.1759
2014-07-18,1.6,1.8158,6.74,0.88,2.1862,6.69,2.4939,0.257,-0.4179,3.52,2.3121,10.4205,1.4705,2.7723,0.0946,-0.0691,1.1855
2014-07-25,1.46,1.7773,6.31,0.78,2.0665,6.48,2.461,0.2707,-0.6582,3.56,2.2606,10.0609,1.7126,2.7809,0.1201,-0.08,1.1858
2014-08-01,1.6,1.9047,7.08,1.27,2.1629,7.26,2.5692,0.27,-0.353,3.39,2.3388,10.4173,1.8574,2.7531,0.1183,-0.0726,1.1772
2014-08-08,1.49,2.0742,7.28,0.92,2.1437,7.07,2.5171,0.2574,-0.4146,3.18,2.3093,10.5678,1.7974,2.6595,0.0944,-0.0877,1.1659
2014-08-15,1.45,1.9683,7.01,0.87,2.3162,6.75,2.4983,0.2445,-0.6323,3.07,2.2201,10.3219,1.7395,2.6643,0.0632,-0.0885,1.1652
2014-08-22,1.65,2.0028,6.79,1.0,2.4632,7.11,2.5458,0.2816,-0.5287,3.27,2.0837,10.2425,1.6706,2.7291,0.0552,-0.0949,1.1839
2014-08-29,1.59,2.0659,6.86,0.99,2.3291,7.01,2.5493,0.285,-0.6744,2.99,1.9621,10.5718,1.618,2.6636,-0.0173,-0.0877,1.1824
2014-09-05,1.62,2.0617,7.05,0.95,2.4252,7.19,2.6022,0.2866,-0.6337,3.22,1.8593,10.4815,1.1337,2.6527,-0.0968,-0.1054,1.1916
2014-09-12,1.6,2.0661,6.94,1.17,2.4765,6.79,2.69,0.322,-0.4027,3.54,1.7476,10.7626,1.3595,2.716,-0.0818,-0.1386,1.1971
2014-09-19,1.56,2.1408,6.75,1.32,2.7759,7.45,2.67,0.3225,-0.3828,3.32,1.7337,10.7881,1.1994,2.7709,-0.0637,-0.1885,1.2079
2014-09-26,1.3,2.0954,6.7,1.18,2.6675,7.02,2.6323,0.3294,-0.3474,3.2,1.627,10.6671,1.2176,2.8955,-0.0512,-0.1675,1.1795
2014-10-03,1.48,2.1652,7.06,1.29,2.5679,7.46,2.6579,0.3357,-0.3431,3.31,1.6829,10.4035,1.2006,2.8377,-0.0513,-0.1286,1.1845
2014-10-10,1.26,2.065,6.65,1.08,2.5404,7.37,2.5303,0.2828,-0.5553,3.62,1.5896,10.4681,1.2552,2.7677,-0.0242,-0.1314,1.2017
2014-10-17,1.32,2.0219,6.75,1.05,2.6701,7.48,2.5876,0.2885,-0.4588,3.46,1.4767,10.4583,1.3473,2.628,-0.0343,-0.1534,1.2325
2014-10-24,1.31,2.0257,6.17,1.05,2.735,7.34,2.6029,0.2807,-0.5696,3.54,1.4771,10.2295,1.2387,2.5281,-0.0097,-0.1577,1.2357
2014-10-31,1.33,2.1159,6.4,1.21,2.7366,7.2,2.6206,0.3466,-0.3873,3.67,1.4941,10.7935,1.2112,2.5891,-0.0244,-0.1906,1.2294
2014-11-07,1.23,2.1167,6.41,1.23,2.9113,7.47,2.7999,0.3493,-0.3586,3.4,1.5649,10.8318,1.3692,2.6228,-0.0527,-0.1808,1.2224
2014-11-14,1.23,2.3497,6.24,1.03,2.892,7.32,2.7847,0.3498,-0.3363,3.33,1.6167,10.8966,1.4141,2.6341,-0.0474,-0.2026,1.2212
2014-11-21,1.23,2.3477,6.09,1.38,2.7573,6.2,2.6724,0.3653,-0.3751,3.52,1.5712,11.1284,1.3449,2.6355,-0.0595,-0.2171,1.2285
2014-11-28,1.18,2.4449,6.01,1.35,2.417,6.29,2.8272,0.3796,-0.3612,3.52,1.5475,11.5413,1.3174,2.5634,-0.0715,-0.1908,1.2036
2014-12-05,1.22,2.5472,5.99,1.53,2.979,6.77,3.1767,0.5408,-0.2892,3.65,1.738,11.434,1.2935,2.7117,-0.0725,-0.2227,1.2096
2014-12-12,1.22,2.875,6.25,1.76,3.2249,7.32,3.1155,0.4925,-0.0799,3.25,1.651,11.4292,1.2166,2.7293,-0.05,-0.1967,1.1689
2014-12-19,1.27,3.5469,6.67,1.65,3.4719,7.84,3.0099,0.7546,-0.1765,3.45,1.5813,11.448,1.3183,2.7431,-0.0862,-0.1428,1.1873
2014-12-26,1.47,3.5783,6.55,1.67,3.1289,7.63,3.1902,0.8113,-0.1288,3.45,1.5126,11.0542,1.3384,2.6947,-0.0904,-0.1611,1.2068
2015-01-02,1.47,3.2774,6.63,1.38,3.1729,7.82,3.5466,0.7685,0.0022,3.47,1.5112,11.0574,1.5,2.9083,-0.1096,-0.1471,1.2052
2015-01-09,1.34,3.1333,6.54,1.75,3.3918,7.39,3.523,0.7367,-0.0793,3.18,1.4065,11.3546,1.2942,2.8069,-0.1331,-0.1597,1.1812
2015-01-16,1.31,2.6271,6.08,1.7,3.4174,7.52,3.4719,0.5272,-0.2792,3.11,1.0775,10.8254,1.1404,2.7989,-0.2235,-0.2446,1.1411
2015-01-23,1.34,2.7111,5.95,1.35,3.5452,7.19,3.503,0.5987,-0.1781,3.23,1.1351,11.2358,1.1097,2.6391,-0.2192,-0.277,0.7798
2015-01-30,1.35,2.593,6.11,1.17,3.7685,7.36,3.5089,0.7131,-0.0458,3.19,1.149,11.3639,1.2342,2.6992,-0.1641,-0.2436,0.6613
2015-02-06,1.44,2.8199,6.15,1.52,4.2153,7.43,3.1965,0.823,0.0328,3.73,1.2075,11.231,1.3507,2.8954,-0.1958,-0.2262,0.7138
2015-02-13,1.33,3.1905,6.35,1.78,3.9557,7.67,3.1937,0.8648,0.1026,3.61,1.233,11.395,1.2609,2.9298,-0.2181,-0.2153,0.6549
2015-02-20,1.39,3.233,6.33,1.71,3.9248,8.16,3.3407,0.9968,0.1871,3.51,1.3202,11.5659,1.1794,2.9465,-0.2537,-0.2442,0.6088
2015-02-27,1.37,2.9536,6.32,1.47,4.0766,8.3,3.3663,1.0203,0.1466,3.39,1.3277,11.4474,1.2554,2.9729,-0.2619,-0.2541,0.7321
2015-03-06,1.22,3.2466,6.6,1.53,4.158,8.44,3.446,1.1387,0.2353,3.3,1.4065,11.7161,1.2269,3.3234,-0.2587,-0.2602,0.8263
2015-03-13,1.11,3.6187,6.66,1.72,4.3283,9.05,3.5822,1.2187,0.5514,3.72,1.438,11.2838,1.2122,3.3784,-0.2763,-0.274,0.7676
2015-03-20,1.13,3.5349,6.78,1.87,4.3687,9.24,3.7328,1.3056,0.4736,3.6,1.5723,11.2022,1.2566,3.1409,-0.2745,-0.2526,0.6884
2015-03-27,1.17,3.3211,7.27,2.0,4.2635,8.69,3.5447,1.2108,0.0876,3.62,1.4894,11.2236,1.1244,3.1542,-0.2604,-0.2777,0.7453
2015-04-03,0.99,2.9107,7.18,1.97,3.7555,8.77,3.2204,1.082,-0.0956,3.51,1.4894,11.6344,1.1201,3.1509,-0.2565,-0.2848,0.7429
2015-04-10,1.14,3.1473,6.72,2.39,3.7222,9.06,3.3193,1.1261,0.246,3.57,1.4726,11.5285,1.1163,3.1654,-0.268,-0.306,0.7692
2015-04-17,1.08,3.2455,6.57,2.14,3.6349,8.77,3.2103,0.9205,-0.0253,3.38,1.3941,11.6325,1.0466,3.1503,-0.2952,-0.3177,0.8382
2015-04-24,1.09,3.0135,7.04,2.05,3.3158,8.76,2.9836,0.971,0.0371,3.67,1.3497,11.9545,1.0001,3.1668,-0.2885,-0.3253,0.8559
2015-05-01,1.13,2.8057,7.51,2.19,3.3249,9.47,3.0744,1.0456,0.1973,3.73,1.4411,12.3026,1.0857,3.2057,-0.2397,-0.313,0.8982
2015-05-08,1.13,3.2465,7.35,2.18,3.0255,9.89,3.1788,1.1105,0.2736,3.87,1.4667,12.3208,1.0484,3.2275,-0.2561,-0.3052,0.8715
2015-05-15,1.16,2.9966,7.16,2.21,2.7256,9.35,3.1388,0.9317,-0.0397,4.0,1.5338,12.574,1.1031,3.1736,-0.2248,-0.3168,0.8709
2015-05-22,1.16,2.7632,6.86,2.16,2.6252,9.18,3.1361,0.9825,-0.0232,3.68,1.4703,12.4844,1.1001,3.1813,-0.242,-0.2933,0.9056
2015-05-29,1.1,2.7204,7.05,2.23,2.8807,9.36,3.1148,1.0738,-0.0336,3.85,1.4846,12.6683,1.0082,3.1981,-0.256,-0.3125,0.8417
2015-06-05,1.24,2.8397,7.17,2.46,2.6373,10.05,3.3162,1.198,0.094,3.73,1.4777,12.8277,0.8574,3.3739,-0.2203,-0.3062,0.8767
2015-06-12,0.99,2.8068,7.26,3.13,2.6875,10.16,3.5637,1.1044,0.054,3.64,1.5006,13.2684,0.8838,3.2905,-0.21,-0.2855,0.8843
2015-06-19,0.88,2.6802,7.02,2.5,2.7027,9.57,3.2065,1.0262,-0.2089,3.71,1.4515,13.244,0.8748,3.1983,-0.2197,-0.2988,0.8475
2015-06-26,0.92,2.7889,7.02,2.11,2.8526,8.73,3.3524,1.0905,-0.0176,3.83,1.4667,13.2551,0.8263,3.2242,-0.2296,-0.2939,0.8601
2015-07-03,0.87,2.6694,7.19,2.21,2.9728,9.21,3.2986,1.0051,0.016,3.83,1.3969,12.9623,0.7473,3.3431,-0.2567,-0.2952,0.7351
2015-07-10,0.88,2.7368,6.9,2.52,3.1384,9.46,3.357,0.98,0.1006,3.84,1.3805,12.8041,0.7043,3.2536,-0.239,-0.3157,0.7158
2015-07-17,0.89,3.0396,6.87,2.75,3.2159,9.21,3.3613,1.0402,0.2101,3.76,1.3745,12.6716,0.7235,3.2992,-0.2513,-0.2877,0.6095
2015-07-24,1.03,3.2043,7.07,2.76,3.3244,10.23,4.0047,1.1349,0.2414,3.71,1.3848,12.6609,0.7923,3.4484,-0.2343,-0.291,0.5815
2015-07-31,1.02,3.0598,7.13,2.94,3.5185,10.45,4.6363,1.1724,0.3948,4.14,1.4013,12.2436,0.8018,3.3745,-0.2462,-0.3005,0.5487
2015-08-07,1.05,3.3278,6.87,2.79,3.5039,10.58,4.6653,1.254,0.3452,3.98,1.4939,12.3065,0.7795,3.5408,-0.2387,-0.2939,0.5615
2015-08-14,1.0,3.8206,7.08,3.35,3.1433,12.57,4.6119,1.3172,0.5806,3.8,1.4723,12.596,0.6917,3.6365,-0.244,-0.3072,0.5508
2015-08-21,1.01,4.4021,7.04,3.29,3.7909,13.4,3.9845,1.2866,0.7344,3.81,1.473,12.3972,0.4877,3.5999,-0.2498,-0.3152,0.5002
2015-08-28,0.95,3.9113,6.93,3.15,3.362,11.91,2.3611,1.4852,0.1808,3.51,1.4643,12.6565,0.5044,3.533,-0.2533,-0.3204,0.5124
2015-09-04,0.97,3.8253,6.65,3.07,3.4,12.34,2.4648,1.641,0.4939,3.89,1.3429,12.8439,0.4217,3.5935,-0.2858,-0.3633,0.5427
2015-09-11,0.96,3.7547,7.06,3.12,3.2536,12.66,2.4488,1.6978,0.385,3.32,1.3624,12.6786,0.3275,3.56,-0.3024,-0.3823,0.5572
2015-09-18,0.86,3.1603,6.96,2.87,3.275,11.52,2.3442,1.5243,0.3488,3.89,1.3446,12.4662,0.3049,3.5216,-0.3205,-0.4655,0.5352
2015-09-25,0.92,3.8989,7.02,2.89,3.477,12.96,2.7311,1.638,0.7668,3.9,1.3246,13.2837,0.275,3.5219,-0.3345,-0.4304,0.6095
2015-10-02,0.91,3.6269,6.92,2.82,3.3294,13.48,2.618,1.4496,0.7137,3.79,1.3088,12.7352,0.41,3.4143,-0.3486,-0.4446,0.5964
2015-10-09,0.96,2.6895,6.74,2.34,3.1821,12.34,2.1124,1.2353,0.3901,3.47,1.3429,12.7498,0.4799,3.4193,-0.3053,-0.4173,0.6093
2015-10-16,0.89,2.807,6.72,2.25,2.8408,13.11,1.6729,1.2043,0.2154,3.8,1.3183,13.7764,0.5529,3.3566,-0.3286,-0.3878,0.6089
2015-10-23,1.0,2.7275,6.56,2.45,2.7549,4.05,1.8892,1.4661,0.2826,3.78,1.1679,12.7114,0.6203,3.3165,-0.3996,-0.4273,0.6067
2015-10-30,1.16,2.9857,6.95,2.69,2.9426,12.97,2.4555,1.5107,0.5409,3.86,1.1504,13.1071,0.8404,3.4317,-0.4109,-0.4385,0.6303
2015-11-06,1.2,2.965,6.98,2.61,2.981,12.06,2.3458,1.6268,0.5895,4.0,1.12,12.7811,0.7507,3.5468,-0.4293,-0.5699,0.6564
2015-11-13,1.11,3.0128,6.85,2.7,3.33,12.09,2.3289,1.5064,0.6744,4.34,1.1179,12.898,0.9098,3.5227,-0.5143,-0.5891,0.595
2015-11-20,1.09,2.6704,6.66,2.76,3.5057,11.57,2.0358,1.5891,0.357,4.53,1.0449,12.7553,0.8678,3.485,-0.5681,-0.5613,0.5982
2015-11-27,1.12,2.3783,6.44,2.71,3.6377,10.12,2.0524,1.6111,0.5617,4.63,0.9871,12.32,0.8,3.4949,-0.5847,-0.5301,0.5883
2015-12-04,1.3,2.3388,6.73,2.91,3.6873,9.44,2.1564,1.5654,0.5724,4.17,1.1019,13.2217,0.9173,3.4478,-0.4448,-0.5134,0.6385
2015-12-11,1.05,2.3944,6.67,3.06,4.312,11.07,2.2371,1.6322,0.7488,4.45,1.1026,13.4112,1.0459,3.3425,-0.5009,-0.5373,0.5663
2015-12-18,1.2,2.4442,6.63,3.49,4.1777,9.89,2.2809,1.6872,0.886,4.54,1.1841,13.8391,1.3076,3.3848,-0.444,-0.4585,0.5965
2015-12-25,1.26,2.4396,6.62,3.66,4.2445,15.11,2.0648,1.7364,0.8376,4.39,1.1677,12.99,1.2287,3.3934,-0.4315,-0.4347,0.5799
2016-01-01,1.61,2.5042,6.54,3.26,4.2792,10.58,2.603,1.7986,1.2171,4.45,1.228,13.3505,1.2264,3.4661,-0.411,-0.4691,0.5859
2016-01-08,1.08,2.8788,6.75,3.35,4.5353,10.43,2.5628,1.7303,1.2675,4.47,1.2134,12.9119,1.045,3.3309,-0.4904,-0.4592,0.5216
