date,KRW,THB,IDR,PHP,CNH,MYR,SGD,TWD,EUR,CAD,JPY,CLP,PLN,BRL,HUF,MXN
2021-03-26,-0.43960400000000055,-0.08090400000000009,0.6120960000000002,0.4374959999999999,-0.9469040000000004,-0.018403999999999865,-0.398104,-1.256104,-1.0323040000000003,-0.24670400000000026,-1.2979555000000003,0.07789599999999997,-0.12890400000000013,-1.0232040000000002,-0.12560400000000027,-0.47570400000000035
2021-04-02,-0.47722799999999976,0.007371999999999934,0.7054719999999999,0.4938720000000001,-0.9416280000000001,-0.13042799999999977,-0.26702800000000004,-1.241128,-1.029428,-0.2525280000000001,-1.295456,0.0741719999999999,-0.06872800000000012,-0.9055280000000003,-0.08512800000000009,-0.7848279999999999
2021-04-09,-0.4049880000000001,0.0027120000000000477,0.5802119999999993,0.3592120000000001,-0.8945879999999999,-0.1854880000000001,-0.327388,-1.2274880000000001,-0.9704879999999999,-0.24438800000000005,-1.2774291,-0.13158800000000004,-0.03878799999999982,-1.107388,0.0865119999999997,-0.7880880000000001
2021-04-16,-0.3808170000000004,0.0890829999999998,0.7283829999999996,0.4353829999999994,-0.803617,-0.07301700000000011,-0.2570170000000003,-1.1631170000000002,-0.8438170000000002,-0.130417,-1.1865107000000001,-0.23171700000000017,-0.04361700000000024,-0.9437170000000004,0.11328300000000002,-0.446817
2021-04-23,-0.2703580000000001,-0.14225799999999977,0.6826419999999997,0.3457420000000002,-0.7747580000000001,-0.08025799999999994,-0.19755799999999968,-1.1535579999999999,-0.8359579999999999,-0.15685799999999994,-1.2063541999999998,-0.07585799999999998,0.024142000000000108,-0.8913579999999997,0.14844199999999996,-0.15135799999999966
2021-04-30,-0.2850830000000002,-0.19048300000000018,0.6232169999999999,0.29041700000000015,-0.7636830000000003,-0.06558300000000017,-0.23128300000000013,-1.2011830000000001,-0.8430830000000001,-0.16038300000000016,-1.2437957000000002,-0.46598300000000026,0.11291699999999993,-1.017483,0.10981700000000005,-0.13658300000000034
2021-05-07,-0.2390049999999999,-0.20860499999999993,0.6717950000000004,0.44039499999999965,-0.745905,-0.038205000000000044,-0.31320499999999996,-1.171005,-0.814405,-0.175705,-1.2134263,-0.6801049999999998,0.12429499999999982,-0.9467050000000001,0.14779500000000034,-0.15390500000000018
2021-05-14,-0.279965,-0.22686499999999987,0.6536350000000002,0.3982349999999999,-0.8015649999999999,-0.058564999999999756,-0.2831649999999999,-1.223265,-0.7979649999999999,-0.2174649999999998,-1.2661799,-0.6504649999999998,0.15283500000000005,-0.8883650000000001,0.25953500000000007,-0.23526500000000006
2021-05-21,-0.2733260000000002,-0.14112600000000008,0.6811740000000002,0.4859739999999999,-0.8265259999999996,-0.03432599999999986,-0.252826,-1.171726,-0.7887259999999999,-0.2094259999999999,-1.257746,-0.488826,0.09237399999999996,-0.7093260000000001,0.09837400000000018,-0.41472599999999993
2021-05-28,-0.2615259999999999,-0.14122599999999985,0.714574,0.5307739999999999,-0.8577259999999998,0.00637399999999988,-0.23292599999999997,-1.1831260000000001,-0.803226,-0.24702599999999997,-1.2280828,-0.5697260000000001,0.06307400000000007,-0.7271260000000004,-0.004726000000000008,-0.23672600000000021
2021-06-04,-0.29072299999999984,-0.06462299999999987,0.7118769999999996,0.4728770000000002,-0.8210230000000001,0.11607699999999976,-0.1591229999999999,-1.1446230000000002,-0.783223,-0.21812300000000007,-1.1851368,-0.420123,0.03587699999999994,-0.7013230000000001,-0.016823000000000254,-0.07302300000000028
2021-06-11,-0.33546299999999984,-0.017462999999999784,0.8552370000000007,0.5046370000000002,-0.7359629999999999,0.2055370000000003,-0.16496299999999975,-1.0594629999999998,-0.7279629999999999,-0.20416299999999987,-1.1433296999999998,-0.7258629999999999,0.08403700000000014,-0.6329630000000002,-0.04726299999999983,-0.08086299999999991
2021-06-18,-0.34170999999999996,0.14109000000000016,1.0706900000000004,0.7357899999999999,-0.6148099999999999,0.25398999999999994,-0.005109999999999948,-0.9375100000000001,-0.59171,-0.24491000000000018,-1.0071498,-1.02231,0.18649000000000004,-0.5395099999999999,0.09508999999999967,0.17748999999999993
2021-06-25,-0.4522710000000001,0.04332899999999995,1.0549290000000004,0.6888289999999999,-0.6671709999999997,0.15002899999999997,-0.07707100000000011,-1.017971,-0.615471,-0.22677099999999983,-1.0876071999999999,-1.018371,0.07992899999999992,-0.666671,-0.03307100000000007,0.1348290000000001
2021-07-02,-0.422976,0.05732399999999993,1.119124,0.7484239999999998,-0.5794760000000003,0.21462399999999993,-0.07517600000000013,-0.961076,-0.624276,-0.2600760000000002,-1.0400167,-0.6247760000000001,0.052524000000000015,-0.669176,0.11462399999999984,-0.13437600000000005
2021-07-09,-0.3350740000000001,0.05392599999999992,1.1865260000000002,0.7400259999999999,-0.535174,0.21992600000000007,-0.11407400000000001,-0.9225740000000001,-0.6091740000000001,-0.2848740000000002,-0.9898120000000001,-0.4753740000000001,0.08872599999999986,-0.6319740000000005,0.15812599999999977,-0.10617400000000021
2021-07-16,-0.36214100000000005,0.06625900000000007,1.2208590000000006,0.8753590000000002,-0.46064099999999963,0.31845900000000005,-0.02144099999999982,-0.8576409999999999,-0.5819409999999999,-0.2557409999999998,-0.9205406999999999,-0.1367409999999999,0.18235899999999994,-0.7045410000000001,0.23755899999999985,-0.08344099999999988
2021-07-23,-0.4552890000000003,-0.0027890000000001525,1.2275110000000002,0.810311,-0.44798899999999975,0.2709109999999999,-0.09148899999999993,-0.8723890000000001,-0.6245890000000001,-0.24978900000000004,-0.9382796900000001,0.20091100000000006,0.1307109999999998,-0.6913890000000005,0.17481100000000005,-0.05518899999999993
2021-07-30,-0.43211299999999997,-0.0034129999999998883,1.3049869999999997,0.860787,-0.4563130000000002,0.3032870000000001,-0.117313,-0.829813,-0.6010129999999999,-0.22321299999999988,-0.8968288999999999,-0.1423129999999999,0.1730870000000002,-0.7005130000000004,0.17268700000000003,-0.26311300000000015
2021-08-06,-0.47665,-0.06304999999999983,1.3735499999999998,0.9413500000000004,-0.5261499999999999,0.2783500000000001,-0.07184999999999997,-0.8580499999999999,-0.6373499999999999,-0.25944999999999996,-0.9213035999999999,-0.048049999999999926,0.13955000000000006,-0.6672500000000001,0.1129500000000001,-0.17195000000000005
2021-08-13,-0.4064040000000002,-0.0032039999999999846,1.3061959999999995,0.9438960000000001,-0.5259040000000001,0.26249600000000006,0.012896000000000019,-0.865504,-0.6631040000000001,-0.28190399999999993,-0.9225781000000001,-0.25570400000000004,0.09439600000000015,-0.7177040000000003,0.13949599999999984,-0.10040400000000016
2021-08-20,-0.3969619999999998,0.046938000000000146,1.4566380000000005,1.1285380000000005,-0.46336199999999983,0.3476380000000001,-0.014561999999999742,-0.8141619999999998,-0.6229619999999998,-0.28156199999999987,-0.8786477999999998,-0.7903619999999998,0.08093800000000018,-0.7518620000000003,0.17053800000000008,0.0005379999999999274
2021-08-27,-0.4200539999999999,0.04254599999999997,1.303246,1.0644460000000004,-0.5141540000000002,0.2931459999999999,-0.04805400000000004,-0.8837539999999999,-0.621154,-0.27875400000000006,-0.9292659999999999,-0.854354,0.16704600000000025,-0.859154,0.24314599999999986,-0.030053999999999803
2021-09-03,-0.4591939999999999,0.009597999999999995,1.2714060000000003,1.042506,-0.5622940000000001,0.2497060000000002,-0.08009399999999989,-0.9037939999999999,-0.6130939999999998,-0.2622939999999998,-0.9468315999999999,-1.1435939999999998,0.1751060000000002,-0.8503940000000001,0.07280599999999993,-0.07759399999999994
2021-09-10,-0.4643999999999997,0.03748700000000005,1.2213,1.0740000000000005,-0.5630999999999997,0.2300000000000002,-0.08189999999999986,-0.9145999999999999,-0.6126999999999998,-0.2507999999999998,-0.9510278999999998,-1.1795999999999998,0.2241000000000002,-0.9956999999999996,0.14979999999999993,-0.02179999999999982
2021-09-17,-0.47574399999999994,0.06045599999999984,1.2086560000000004,1.1203559999999997,-0.5870440000000001,0.22745599999999966,-0.069944,-0.928744,-0.578444,-0.2584440000000001,-0.9640976,-1.365044,0.17875599999999991,-0.9413439999999995,0.10505600000000026,-0.09974400000000005
2021-09-24,-0.4559390000000001,0.014660999999999813,1.1709609999999993,1.1914610000000003,-0.636339,0.17756099999999986,-0.10473899999999992,-0.9735390000000002,-0.5821390000000001,-0.28393900000000005,-1.0007336,-2.032239,0.13836099999999973,-0.983339,0.07176100000000019,-0.09643900000000016
