date,KRW,THB,INR,PHP,CNH,IDR,MYR,SGD,TWD,PLN,BRL,HUF,MXN,EUR,JPY,CAD,CLP
2026-02-20,2.5,1.5701,5.68,5.09,1.295,4.69,1.9816,1.1614,3.4352,3.8584,13.594,6.0853,7.0423,1.9429,0.5982,2.175,3.78
2026-02-27,2.63,2.028,6.93,4.78,1.3894,4.55,1.6489,1.1142,4.2825,3.8119,13.6719,5.8567,6.7905,1.9321,0.5518,2.1724,3.8
2026-03-06,2.77,2.9186,8.19,6.37,1.4287,5.12,1.8688,1.0987,7.4524,3.8205,13.5835,5.9265,6.7722,1.9301,0.5335,2.1246,3.67
2026-03-13,2.79,5.6513,8.92,7.0,1.2423,5.3,1.5,1.1507,7.0544,3.7997,13.2579,6.0235,7.1016,1.9224,0.541,2.1072,3.56
2026-03-20,2.75,5.6024,8.9,6.52,1.2839,5.15,1.8467,1.1514,5.0082,3.7913,12.7561,6.1242,7.1464,1.9328,0.5031,2.15,3.45
2026-03-27,2.84,2.8553,10.23,6.55,1.1135,4.73,1.5685,1.1756,6.9599,3.7808,12.4942,5.8934,6.8421,1.8966,0.521,2.1163,2.65
2026-04-03,2.65,3.6147,14.94,7.05,1.1552,4.72,2.4162,1.1404,8.1034,3.7971,13.0865,5.9829,6.7706,1.9268,0.5679,2.1151,3.62
2026-04-10,2.73,3.0271,12.83,6.17,1.1207,4.59,3.2929,1.0608,5.8155,3.7602,13.1861,5.9112,6.8818,1.954,0.6177,2.1164,3.71
2026-04-17,2.66,1.715,8.14,5.14,1.0894,4.85,2.3881,1.1095,3.4494,3.7308,13.0899,5.6814,6.859,1.9511,0.6148,2.1569,3.72
2026-04-24,2.72,3.7488,7.88,5.25,1.0851,4.34,2.8711,1.1228,6.1261,3.7389,13.4172,5.7043,6.8378,1.9497,0.5971,2.1899,3.64
2026-05-01,2.77,4.0358,9.55,5.5,1.1505,4.89,2.0908,1.1031,5.5582,3.754,13.5824,5.7636,6.6734,1.9524,0.6084,2.1521,3.58
2026-05-08,3.04,1.5173,7.31,5.55,1.1452,4.37,2.704,1.2109,5.1123,3.7216,13.5271,5.6485,6.6817,1.9475,0.5965,2.1479,3.18
2026-05-15,2.79,2.8603,7.04,4.92,1.1318,4.82,1.5964,1.1765,6.3838,3.6898,13.5278,5.0041,6.721,1.9455,0.602,2.1135,3.45
2026-05-22,2.66,1.9918,7.25,4.88,1.0729,6.57,2.1937,1.1399,4.9756,3.7208,13.1508,5.6312,6.808,1.9891,0.6486,2.1414,2.91
2026-05-29,2.84,1.5556,8.36,4.6,1.0078,6.44,3.0094,1.0452,7.4017,3.7366,13.2519,5.5672,6.6915,2.0387,0.6335,2.1168,3.29
2026-06-05,3.0,2.8874,7.5,5.75,1.0943,5.89,1.9377,1.1709,7.8728,3.7221,13.2581,5.4441,6.6485,2.1164,0.7163,2.1535,3.72
2026-06-12,2.79,0.6502,6.86,4.91,1.1457,4.91,4.549,1.1658,2.0968,3.7518,13.2218,5.4481,6.717,2.1598,0.7549,2.1111,3.63
2026-06-19,2.97,2.0774,7.04,4.69,1.2541,6.21,3.2989,1.1994,5.6217,3.7523,13.1209,5.358,6.664,2.1831,0.7896,2.1234,3.57
2026-06-26,3.76,2.4917,7.28,4.13,1.2112,5.97,3.3976,1.1283,5.5395,3.7578,13.0105,5.1353,6.6079,2.1558,0.7512,2.131,2.9
2026-07-03,3.33,1.0179,6.98,4.92,1.2359,6.44,3.2484,1.2576,6.2254,3.7431,13.2675,5.2579,6.628,2.1931,0.8315,2.1148,3.47
2026-07-10,3.02,2.4204,7.37,5.41,1.2621,6.33,2.617,1.2052,0.982,3.7969,13.108,5.4359,6.7297,2.2198,0.826,2.1445,3.61
2026-07-17,3.47,3.4003,7.4,5.09,1.2458,6.59,2.0202,1.2391,4.3964,3.7636,13.009,5.37,6.7195,2.2148,0.8145,2.1457,3.36
2026-07-24,3.82,4.1452,7.53,6.55,1.2092,6.61,3.6095,1.2692,3.6698,3.8323,12.8869,5.3891,6.718,2.1926,0.801,2.1465,3.11
