date,US,KRW,THB,IDR_GT,PHP,CNH,IDR_BV,MYR,SGD,TWD
2025-01-03,4.27971,2.678527,1.996655,,,1.019996,7.00115,3.41715,2.77459,1.47648
2025-01-10,4.39496,2.655145,1.968206,6.973652,,1.198729,7.01904,3.40524,2.8981,1.48243
2025-01-17,4.27099,2.648476,2.048565,6.854905,,1.258738,6.89285,3.41111,2.87313,1.47547
2025-01-24,4.27086,2.652587,2.055175,6.753053,,1.300442,6.80353,3.3951,2.84672,1.47576
2025-01-31,4.23534,2.64763,2.050556,6.75,,1.258746,6.77026,3.39732,2.81012,1.47576
2025-02-07,4.27565,2.712186,2.033267,6.580658,,1.235485,6.58874,3.40894,2.75259,1.45749
2025-02-14,4.25362,2.687982,2.048193,6.464123,,1.354987,6.50126,3.41402,2.77594,1.44834
2025-02-21,4.19058,2.676511,2.03365,6.383291,,1.448493,6.38922,3.40314,2.73987,1.4249
2025-02-28,3.99198,2.654623,1.912405,6.486416,,1.446611,6.48863,3.40836,2.60018,1.44291
2025-03-07,3.99867,2.700379,1.89425,6.469259,5.822292,1.507101,6.49573,3.40286,2.49803,1.43731
2025-03-14,4.01599,2.700379,1.839534,6.50698,5.787694,1.543194,6.48501,3.38334,2.45069,1.42982
2025-03-21,3.947,2.667722,1.762926,6.607714,5.787694,1.520652,6.57082,3.35177,2.48533,1.46929
2025-03-28,3.90677,2.69971,1.761212,6.598278,5.747525,1.478667,6.63816,3.37909,2.46693,1.4672
2025-04-04,3.66326,2.534039,1.532231,6.598278,5.716393,1.435224,6.63816,3.32192,2.24774,1.46452
2025-04-11,3.94844,2.534039,1.563929,6.72913,5.716393,1.39896,6.71209,3.37376,2.32874,1.42972
2025-04-18,3.78877,2.406469,1.563929,6.529559,5.716393,1.446196,6.6154,3.29624,2.19065,1.45288
2025-04-25,3.75921,2.353347,1.540964,6.432649,,1.478904,6.47844,3.18679,2.0846,1.43511
2025-05-02,3.83942,2.353347,1.553887,6.34129,,1.456055,6.3972,3.17864,2.08811,1.4318
2025-05-09,3.87951,2.353347,1.522653,6.293615,5.758339,1.427482,6.33594,3.04947,2.01324,1.42715
2025-05-16,3.98152,,1.54714,6.183467,5.756839,1.474254,6.28526,3.078,2.08845,1.43759
2025-05-23,3.98584,,1.582156,6.16569,5.756839,1.473846,6.24087,3.06978,2.01913,1.44278
2025-05-30,3.91086,,1.55592,6.173096,5.731656,1.466423,6.22395,3.04926,1.97986,1.40154
2025-06-06,4.04279,,1.508214,6.135988,5.696781,1.430712,6.20161,3.06435,1.7956,1.38789
2025-06-13,3.95484,,1.482514,6.155992,5.697214,1.421808,6.16568,3.0919,1.78597,1.38552
2025-06-20,3.90665,,1.464386,6.094669,5.675,1.369446,6.15034,3.1378,1.82644,1.37622
2025-06-27,3.73875,,1.398043,6.040532,5.674441,1.358314,6.12889,3.07933,1.76701,1.36182
2025-07-04,3.88095,,1.396878,5.92751,5.674441,1.351441,6.06558,3.06493,1.73293,1.3252
2025-07-11,3.91112,,1.357643,5.885947,5.674441,1.385522,5.98955,3.0013,1.75213,1.3258
2025-07-18,3.87541,,1.347729,5.820559,,1.378107,5.91383,2.99176,1.67226,1.32504
2025-07-25,3.91361,,1.293065,5.678349,,1.43259,5.78367,2.98783,1.67127,1.30944
2025-08-01,3.70115,,1.287999,5.781373,,1.420607,5.87357,3.0062,1.69993,1.2868
2025-08-08,3.75512,,1.207356,5.5585,,1.400662,5.64775,2.97926,1.58604,1.28635
2025-08-15,3.75578,,1.147351,5.535846,,1.405159,5.61307,2.92745,1.54805,1.28383
2025-08-22,3.68475,,1.13804,5.413077,,1.421651,5.52965,2.92516,1.54066,1.2744
2025-08-29,3.61979,,1.144491,5.256621,,1.40438,5.38752,2.93643,1.4446,1.2862
2025-09-05,3.50406,2.404449,1.08447,5.236938,,1.40651,5.42171,2.95949,1.42335,1.28977
2025-09-12,3.55252,2.412446,1.116671,5.23043,,1.418633,5.29175,2.95083,1.3846,1.31241
2025-09-19,3.58097,2.397239,1.113912,4.870795,,1.408981,4.98978,2.93509,1.41134,1.31253
2025-09-26,3.64607,2.500992,1.185053,4.964944,,1.421338,5.09588,3.00993,1.49588,1.31003
2025-10-03,3.56866,2.521173,1.127565,4.886186,,1.42827,5.07368,3.01274,1.498,1.29653
2025-10-10,3.51917,2.525562,1.193606,4.802969,,1.411956,4.96996,3.04572,1.47747,1.26645
2025-10-17,3.46048,2.494534,1.167347,4.778424,,1.487206,4.910388,3.00491,1.407347,1.214614
2025-10-24,3.48099,2.540179,1.227152,4.796753,,1.491779,4.940323,3.043666,1.42694,1.189126
2025-10-31,3.6075,2.639901,1.303208,4.799077,,1.402698,4.98247,3.045099,1.395165,1.192365
2025-11-07,3.55438,2.807063,1.345642,4.759642,,1.43042,4.975356,3.042796,1.354261,1.217204
2025-11-14,3.61107,2.826244,1.345642,4.733283,,1.428508,4.940579,2.985595,1.335045,1.225541
2025-11-21,3.50854,2.689751,1.345642,4.740454,,1.429715,4.933319,2.977506,1.281892,1.222176
2025-11-28,3.48828,2.848376,,5.062391,,1.419934,5.179489,2.945871,1.428812,1.217075
2025-12-05,3.56135,2.833232,,4.95796,,1.413257,5.174349,2.980787,1.432436,1.2197
2025-12-12,3.52739,2.910516,,4.998475,,1.394874,5.198649,2.992872,1.556718,1.229036
2025-12-19,3.48233,2.834533,1.174933,4.996491,,1.383485,5.191902,2.97975,1.541193,1.264389
2025-12-26,3.47898,2.797436,1.174933,4.9735,,1.34163,5.131456,2.976039,1.611284,1.267343
2026-01-02,3.47434,2.794376,1.174933,5.086891,,1.365345,5.050472,2.991816,1.567219,1.262508
2026-01-09,3.53728,2.821677,1.146223,5.074126,,1.411577,5.067429,2.996936,1.512872,1.27958
2026-01-16,3.59551,2.882024,1.164476,5.043892,5.130143,1.400894,5.04903,3.009344,1.491339,1.275687
2026-01-23,3.6035,2.923837,1.193184,5.148128,5.134752,1.393184,5.02858,3.005705,1.450936,1.293292
2026-01-30,3.52548,2.937669,1.193272,5.08896,5.134752,1.373496,5.136236,2.998096,1.435185,1.294908
2026-02-06,3.49446,2.937669,1.142988,5.063289,5.134752,1.357727,5.131369,3.010153,1.379821,1.28531
2026-02-13,3.40554,2.937669,1.159844,5.05302,,1.358719,5.122926,3.027944,1.341956,1.302566
2026-02-20,3.48017,,1.21245,5.072,,1.358719,5.135449,3.035309,1.387426,1.302566
2026-02-27,3.37492,,1.041723,5.065012,,1.359879,5.1293,3.032657,1.352725,1.316853
2026-03-06,3.55533,,1.105237,5.236069,,1.331848,5.323383,3.077972,1.370887,1.296114
2026-03-13,3.73363,,1.184964,5.918972,,1.343609,5.77798,3.11378,1.444382,1.328428
2026-03-20,3.8927,,1.239607,6.186743,,1.319564,6.061715,3.127416,1.494859,1.330075
2026-03-27,3.91394,,1.427227,6.22474,,1.296328,6.205051,3.181839,1.699622,1.346548
2026-04-03,3.84992,,1.322641,6.139544,,1.294353,6.140777,3.170809,1.592322,1.356897
2026-04-10,3.80043,,1.19029,5.964505,5.336894,1.314323,6.008352,3.137142,1.525614,1.373118
2026-04-17,3.6998,,1.190452,5.887736,5.342641,1.284753,5.867934,3.11721,1.502173,1.36664
2026-04-24,3.77511,,1.209051,6.103354,5.342641,1.246607,6.030702,3.116668,1.525587,1.35726
2026-05-01,3.88677,,1.221042,6.242568,5.342641,1.264953,6.318911,3.124481,1.556463,1.353994
2026-05-08,3.89291,3.459826,1.180886,6.199804,5.492048,1.277485,6.254085,3.123119,1.556031,1.375212
2026-05-15,4.08247,3.60401,1.212657,6.26539,5.492048,1.266415,6.367629,3.150126,1.609494,1.384176
2026-05-22,4.12737,3.587731,1.272343,6.572288,5.492048,1.251898,6.631357,3.173876,1.655147,1.437961
2026-05-29,4.0133,3.615863,1.229424,6.626517,,1.221709,6.663596,3.173136,1.547687,1.443557
2026-06-05,4.15743,3.789265,1.218118,6.854628,,1.230657,6.850578,3.192213,1.563111,1.452464
2026-06-12,4.08404,3.670631,1.160211,7.146006,,1.276234,7.262218,3.190936,1.558646,1.616913
2026-06-19,4.17561,3.628922,1.151019,7.004205,,1.243918,7.07544,3.210523,1.586196,1.631574
2026-06-26,4.087,3.64641,1.124684,7.054766,,1.238614,7.125768,3.188597,1.566339,1.6204
2026-07-03,4.12879,3.68302,1.116932,7.089768,,1.231445,7.12653,3.193106,1.600901,1.622132
2026-07-10,4.2069,3.637091,1.094738,7.149365,,1.23701,7.179495,3.185282,1.602932,1.600794
2026-07-17,4.17871,2.807,1.098191,7.045201,,1.259895,7.131324,3.197734,1.659854,1.603163
