date,BRL,CAD,EUR,JPY,MXN
2011-02-15,,42.98050020593373,7.449923436659355,-13.791597818549182,68.5429093772102
2011-02-22,,19.627338027167344,8.162833322910101,-0.5821829441362405,57.71712655567048
2011-03-01,,21.402293584163218,12.428938663816535,38.31547806474762,58.29358927763479
2011-03-08,,18.210800446441347,10.981714207704151,29.644868073175004,59.09237838694343
2011-03-15,,12.034976236671126,13.459926224010731,21.24828902973819,64.59615396533239
2011-03-22,,26.743891524965807,16.68541259007031,25.25010932521798,58.38599252409994
2011-03-29,,29.195487207037807,17.338674562396587,10.682726122518106,59.05721198815717
2011-04-05,13.955040580948312,32.77085427862604,16.66567909594955,-23.305590556402944,62.91956555957815
2011-04-12,12.544122366028452,31.592992634943883,16.986632566210123,-31.40047969004643,63.25148992611887
2011-04-19,12.493984278915566,33.32605433886772,14.829553371638402,-31.925562039456185,62.535069048015195
2011-04-26,,29.48200289335608,16.50562248995984,-20.39795328298316,63.20031349245805
2011-05-03,,28.97390633152038,21.857704369800672,-13.31006788411894,63.75987187275639
2011-05-10,,26.666556907423566,9.488035500376656,11.481195436459444,62.67220587678204
2011-05-17,,19.930948405815894,2.9928193092327158,13.635177326902072,62.38701196622895
2011-05-24,5.90497876792418,14.190195018503887,-3.186385374019477,8.097598323662153,67.42690455193
2011-05-31,4.364280342543849,16.461075652187752,-1.8374608017001048,-2.4872561998978413,65.05297130428681
2011-06-07,,9.161180388815739,2.545875742082762,10.829668829273345,58.16402007103494
2011-06-14,6.612084153798321,7.335480966716371,13.716230768018574,24.38110559571563,41.95915849443441
2011-06-21,6.357615894039735,-10.25083897389227,7.110312384375495,28.599691130603304,33.189677078357036
2011-06-28,6.526239519718455,-11.642485924642703,6.419003744418851,20.11221178117642,36.92914181744668
2011-07-05,11.05900230559631,-2.5404135249653192,8.881330115422815,21.0661636863679,43.82052080588362
2011-07-12,9.562278895401024,4.040349745574429,-5.570736387105815,24.46264868877648,45.5314390769273
2011-07-19,16.614941254710708,12.205036923002911,-9.720820346728484,30.862378811134334,41.53242202228252
2011-07-26,18.781504459092673,14.706498870403006,-2.7878490935815776,33.14643134770967,41.81014779826299
2011-08-02,18.381430363864492,15.403680060082614,-6.533069074359539,35.88133361990221,42.07463144963145
2011-08-09,,7.110857085221016,1.5568907942975743,28.02908993861756,17.16492002206288
2011-08-16,,1.2433701417268064,2.1677489625941955,29.94962855015761,7.457938318623485
2011-08-23,6.4568462037637895,5.5793335371446044,2.2213445974564143,31.960035666110336,7.141858351394812
2011-08-30,4.833675877293142,7.8788104851870155,1.8647927573927507,31.416497526322466,9.001840959094787
2011-09-06,1.2810696195075981,3.601978203132155,-3.6670405460229576,31.326775354098466,1.9571672815621344
2011-09-13,0.3944397595277604,0.976124971252864,-3.9655954631379964,25.324182532088297,1.80390510182658
2011-09-20,,-0.1674020982146485,-25.270892456686976,30.4753262196076,-21.136692540455204
2011-09-27,1.920164585535903,-32.76414459173961,-21.59156395813582,31.250596506855853,-10.379311174757515
2011-10-04,1.8452935694315005,-23.532530631525166,-16.582668822083058,34.392535851073305,-16.536938871368182
2011-10-11,,-23.712229045508153,-13.808941286122051,29.98004536916067,-25.047848506000765
2011-10-18,,-19.25751986609682,-14.227513525943346,30.243998555055665,-25.936513870410888
2011-10-25,,-15.72050221737792,-17.163045967748776,33.24014587962516,-32.94882310799165
2011-11-01,,-10.970369072354202,-13.116434357282175,25.703937121952986,-38.956736758654536
2011-11-08,,-13.528414257510097,-6.455097323338158,25.13868802210374,-34.74984746796827
2011-11-15,,-15.061266304742391,-11.061451143315123,28.427298868757603,-31.878216772630942
2011-11-22,,-16.028524750098722,-10.508567121939215,32.664085952490794,-32.0633286137212
2011-11-29,,-16.82596644581131,-13.969896688779905,28.910445696690502,-34.02153953049779
2011-12-06,,-11.497678378989663,-13.379384347126283,29.817214835549336,-24.33675545760994
2011-12-13,,-10.02831129741854,-14.408372490388723,26.90632659238934,-29.799019335150557
2011-12-20,,-7.967105489687468,-31.808685018961203,13.31378876717725,-24.528155940594058
2011-12-27,,-21.48397692340085,-31.160559665533906,11.810768197831877,-27.322995654766977
2012-01-03,,-21.887394270350608,-29.439867039145657,13.816241281762109,-27.31742612356317
2012-01-10,,-27.766804135639727,-29.86681981764612,14.174509120483327,-26.032540675844807
2012-01-17,,-27.570856451206733,-29.973883746120773,12.75301957517701,-27.614979331712593
2012-01-24,,-25.361885903519852,-32.82701759949263,8.826063224626958,-21.015479180992745
2012-01-31,,-27.35893351219921,-29.919299900434943,13.126203264206467,-19.134338865754117
2012-02-07,,-18.148102964499206,-29.848574605847077,11.358900242000537,-15.548079233753304
2012-02-14,,-17.412283556828537,-33.38658695801553,4.539213836273368,-16.646637624555606
2012-02-21,,-13.17147521450843,-32.54430049560908,-0.15476483052254716,-12.866733686922961
2012-02-28,,-10.718182683646642,-25.512934879571812,-7.967095947677163,-9.213396705624467
2012-03-06,,-9.905226509324049,-23.04988076800157,-16.049124040229263,-4.18714001365424
2012-03-13,,-5.7371453695561625,-21.917847854251793,-18.58744577282633,1.7996020615311348
2012-03-20,,-1.4762732395849791,-29.140735296961726,-20.32138743212014,2.720231723443108
2012-03-27,,0.20632681188377194,-34.02896686518046,-43.642824250671836,34.70773056437656
2012-04-03,,4.930619869709418,-27.937478734969254,-38.06373103163943,36.019852924435945
2012-04-10,,3.832807709539413,-29.735108976458175,-39.45981772990886,28.84176089077656
2012-04-17,-0.8362054353353296,8.878384986145715,-30.24837414312949,-37.15665057432995,23.05659296734241
2012-04-24,2.7939464493597206,10.492294234946145,-29.284334035478647,-36.101020081955305,20.650842030725656
2012-05-01,6.434543337919356,17.383890674452267,-28.848554210403965,-33.21790678950331,22.941999629390605
2012-05-08,5.944037519102071,15.276083953778256,-33.11705504349966,-27.528517646395287,17.97913453914303
2012-05-15,6.318179574510094,10.573362915825443,-34.373405406617806,-22.263866451265482,8.973197389698715
