,IDR,PHP,THB,SGD,BRL,MXN,CNH,CLP,PLN,HUF
2013-10-24,4594.84521484375,6583.77001953125,1466.3199462890625,3217.949951171875,54877.0,40246.73046875,2164.322021484375,51.72999954223633,31.639999389648438,4515.0
2013-10-25,4580.84619140625,6539.81005859375,1454.8800048828125,3205.239990234375,54154.0,40671.609375,2132.955078125,51.630001068115234,31.940000534057617,4500.0
2013-10-28,4590.5380859375,,1449.6199951171875,3207.85009765625,55073.0,41125.01953125,2133.868896484375,51.220001220703125,31.959999084472656,4375.0
2013-10-29,4562.77001953125,6543.4599609375,1455.8599853515625,3208.820068359375,54539.0,41284.37890625,2128.864013671875,50.77000045776367,32.04999923706055,4444.0
2013-10-30,4574.8779296875,6597.2099609375,1431.1199951171875,3230.43994140625,54173.0,41050.08984375,2160.462890625,51.06999969482422,31.34000015258789,4500.0
2013-10-31,4510.630859375,6585.3798828125,1442.8800048828125,3210.669921875,54256.0,41038.6484375,2141.614013671875,50.029998779296875,30.8700008392334,4520.0
2013-11-01,4432.5888671875,,1429.0799560546875,3201.199951171875,54013.0,41079.609375,2149.56201171875,50.02000045776367,30.549999237060547,4832.0
2013-11-04,4423.2880859375,6543.39013671875,1388.4000244140625,,54437.0,41013.71875,2149.634033203125,51.040000915527344,31.18000030517578,4692.0
2013-11-05,,6519.580078125,1415.43994140625,3205.5400390625,53832.0,40304.44921875,2157.239990234375,50.13999938964844,30.56999969482422,4709.0
2013-11-06,4449.759765625,6477.2998046875,1434.969970703125,3205.2900390625,53385.0,40280.08984375,2139.60693359375,50.150001525878906,31.06999969482422,4780.0
2013-11-07,4486.10888671875,6436.490234375,1425.22998046875,3202.10009765625,52741.0,40009.8984375,2129.39990234375,49.540000915527344,30.18000030517578,4556.0
2013-11-08,4476.72021484375,6355.18017578125,1405.030029296875,3177.25,52249.0,39864.16015625,2106.126953125,48.58000183105469,30.299999237060547,4515.0
2013-11-11,4441.72412109375,6265.22998046875,1405.9100341796875,3186.719970703125,52624.0,39686.828125,2109.470947265625,47.90999984741211,30.09000015258789,4500.0
2013-11-12,4380.64013671875,6324.169921875,1413.0799560546875,3180.25,51804.0,39594.640625,2126.77197265625,47.939998626708984,30.1299991607666,4450.0
2013-11-13,4301.89111328125,6320.9599609375,1404.77001953125,3166.739990234375,52230.0,39765.921875,2087.94091796875,47.88999938964844,30.239999771118164,4333.0
2013-11-14,4367.37109375,6327.8798828125,1415.68994140625,3191.080078125,53452.0,40306.69921875,2100.506103515625,48.599998474121094,30.59000015258789,4479.0
2013-11-15,4335.4482421875,6346.39990234375,1420.6600341796875,3201.27001953125,,41034.109375,2135.826904296875,48.97999954223633,31.149999618530273,4499.0
2013-11-18,4393.591796875,6343.25,1423.9599609375,3203.030029296875,54307.0,,2197.218994140625,49.5,31.850000381469727,4490.0
2013-11-19,4398.3359375,6267.85009765625,1412.43994140625,3192.080078125,53033.0,40643.25,2193.125,48.56999969482422,31.600000381469727,4410.0
2013-11-20,4350.7861328125,6155.33984375,1404.81005859375,3184.22998046875,,40795.55859375,2206.613037109375,48.0,30.899999618530273,4355.0
2013-11-21,4326.205078125,6122.89013671875,1375.8599853515625,3172.3798828125,52688.0,40998.37109375,2205.76611328125,47.290000915527344,31.350000381469727,4441.0
2013-11-22,4317.9599609375,6084.83984375,1359.0699462890625,3172.85009765625,52801.0,41199.01953125,2196.3779296875,47.5099983215332,31.709999084472656,4385.0
2013-11-25,4334.80322265625,6004.259765625,1352.8599853515625,3180.64990234375,52264.0,40948.359375,2186.114990234375,47.0099983215332,31.489999771118164,4372.0
2013-11-26,4235.26123046875,6025.3701171875,1358.68994140625,3173.510009765625,51447.0,41002.6796875,2183.072998046875,46.90999984741211,31.440000534057617,4276.0
2013-11-27,4251.48876953125,6053.8701171875,1373.1099853515625,3172.06005859375,51861.0,41872.58984375,2201.070068359375,46.959999084472656,31.540000915527344,4370.0
2013-11-28,4233.9248046875,6169.9599609375,1359.449951171875,3186.3701171875,51847.0,42160.421875,2219.3720703125,,,4454.0
2013-11-29,4256.43603515625,6208.81982421875,1371.1300048828125,3176.35009765625,52482.0,42499.12890625,2220.50390625,47.4900016784668,31.530000686645508,4489.0
2013-12-02,4321.97705078125,6223.3701171875,1374.260009765625,3188.760009765625,51245.0,42138.55078125,2207.37109375,46.279998779296875,30.6299991607666,4499.0
2013-12-03,4288.76416015625,6179.5,1383.8900146484375,3187.669921875,50349.0,41876.859375,2222.669921875,46.06999969482422,30.43000030517578,4380.0
2013-12-04,4241.3017578125,6105.22998046875,1376.6300048828125,3160.699951171875,50216.0,42003.6484375,2251.761962890625,46.09000015258789,30.3799991607666,4368.0
2013-12-05,4216.89404296875,6030.9501953125,,3124.3798828125,50788.0,41910.078125,2247.06298828125,46.4900016784668,30.440000534057617,4289.0
2013-12-06,4180.7880859375,6014.93994140625,1361.5699462890625,3114.169921875,50944.0,41925.5390625,2237.10791015625,46.75,31.020000457763672,4255.0
2013-12-09,4214.341796875,6008.93994140625,1367.4200439453125,3113.639892578125,51165.0,42289.23046875,2238.199951171875,46.40999984741211,30.950000762939453,4200.0
2013-12-10,4275.67822265625,5886.39990234375,,3081.719970703125,50993.0,42490.1015625,2237.491943359375,46.2400016784668,30.8700008392334,4190.0
2013-12-11,4271.7431640625,5888.740234375,1369.3499755859375,3060.739990234375,50068.0,42304.55078125,2204.166015625,45.66999816894531,30.59000015258789,4200.0
2013-12-12,4212.2177734375,5762.52978515625,1356.2099609375,3059.0400390625,50122.0,,2202.7958984375,45.59000015258789,30.290000915527344,4155.0
2013-12-13,4174.830078125,5767.1298828125,1341.1300048828125,3066.02001953125,50051.0,41884.828125,2196.074951171875,45.84000015258789,30.239999771118164,4195.0
2013-12-16,4125.9560546875,5812.5400390625,1328.4000244140625,3053.77001953125,50280.0,42054.01953125,2160.861083984375,46.68000030517578,30.280000686645508,4311.0
2013-12-17,4182.34619140625,5928.990234375,1337.1800537109375,3067.570068359375,50090.0,41758.55078125,2151.0791015625,46.349998474121094,29.760000228881836,4250.0
2013-12-18,4196.2822265625,5961.5498046875,1349.8599853515625,3061.780029296875,50563.0,42079.87109375,2148.284912109375,46.709999084472656,29.299999237060547,4220.0
2013-12-19,4231.97998046875,5923.1201171875,1346.6300048828125,3070.22998046875,50819.0,42198.3203125,2127.7919921875,46.11000061035156,28.889999389648438,4210.0
2013-12-20,4195.55615234375,5835.1298828125,1342.719970703125,3094.47998046875,51186.0,42183.76953125,2084.7939453125,45.70000076293945,28.8700008392334,4100.0
2013-12-23,4189.60791015625,5854.8798828125,1326.1400146484375,3116.219970703125,51356.0,42508.03125,2089.70703125,46.5,29.450000762939453,4059.0
2013-12-24,4202.833984375,,1327.1300048828125,3127.2900390625,,,2092.905029296875,46.15999984741211,29.549999237060547,4059.0
2013-12-25,,,1332.449951171875,,,,2106.35400390625,,,4059.0
2013-12-26,,5878.31982421875,1308.4599609375,3134.360107421875,51221.0,42540.3203125,2073.09912109375,46.16999816894531,29.389999389648438,4059.0
2013-12-27,4212.97998046875,5889.830078125,1298.7099609375,3149.760009765625,51267.0,42753.21875,2101.2509765625,46.900001525878906,29.809999465942383,4059.0
2013-12-30,4274.1767578125,,,3153.2900390625,51507.0,42958.8203125,2097.529052734375,47.0,29.739999771118164,4100.0
2013-12-31,,,,3167.429931640625,,,2115.97802734375,47.5099983215332,29.68000030517578,4100.0
2014-01-01,,,,,,,,,,4100.0
2014-01-02,4327.26513671875,5984.259765625,1230.77001953125,3174.64990234375,50341.0,42188.44921875,2109.386962890625,46.06999969482422,29.1200008392334,4120.0
2014-01-03,4257.6630859375,5947.93017578125,1224.6199951171875,3131.469970703125,50981.0,42064.96875,2083.135009765625,46.15999984741211,28.950000762939453,4199.0
2014-01-06,4202.80908203125,5985.81005859375,1230.8399658203125,3123.820068359375,50974.0,41525.94921875,2045.708984375,45.88999938964844,28.809999465942383,4171.0
2014-01-07,4175.80615234375,5947.43994140625,1262.3599853515625,3120.8798828125,50430.0,41778.6015625,2047.3170166015625,45.880001068115234,28.469999313354492,4210.0
2014-01-08,4200.5927734375,5986.47998046875,1257.72998046875,3150.64990234375,50577.0,41515.48828125,2044.3399658203125,45.70000076293945,28.6200008392334,4260.0
2014-01-09,4201.2177734375,5937.509765625,1258.260009765625,3145.409912109375,49322.0,41585.5390625,2027.6219482421875,45.470001220703125,28.270000457763672,4336.0
2014-01-10,4254.97119140625,5842.8798828125,1255.449951171875,3143.8701171875,49696.0,42458.51171875,2013.2979736328125,45.529998779296875,28.649999618530273,4387.0
2014-01-13,4390.77099609375,5940.669921875,1283.56005859375,3135.489990234375,49427.0,42158.62109375,2009.56396484375,45.27000045776367,28.530000686645508,4460.0
2014-01-14,,5935.56005859375,1295.8699951171875,3123.75,49703.0,42439.7890625,2026.842041015625,45.209999084472656,29.309999465942383,4440.0
2014-01-15,4441.59423828125,5958.1201171875,1277.030029296875,3143.25,50105.0,42511.25,2023.3480224609375,45.880001068115234,29.15999984741211,4481.0
2014-01-16,4412.48876953125,5982.240234375,1301.47998046875,3140.43994140625,49696.0,42172.73046875,2023.7010498046875,45.5,29.170000076293945,4479.0
2014-01-17,4412.22802734375,5987.08984375,1295.4100341796875,3147.330078125,49182.0,41911.30859375,2004.948974609375,45.54999923706055,28.600000381469727,4418.0
2014-01-20,4431.57177734375,6005.60009765625,1289.989990234375,3128.7900390625,48708.0,41976.37109375,1991.2530517578125,,,4432.0
2014-01-21,4452.4990234375,6019.240234375,1293.0999755859375,3133.760009765625,48542.0,41838.62890625,2008.31298828125,44.599998474121094,29.020000457763672,4600.0
2014-01-22,4477.48876953125,6139.85986328125,1290.489990234375,3133.739990234375,49300.0,42062.8203125,2051.7490234375,45.25,29.389999389648438,4585.0
2014-01-23,4496.0419921875,6170.0498046875,1308.3399658203125,3100.239990234375,48321.0,41531.80078125,2042.1800537109375,44.16999816894531,29.209999084472656,4580.0
2014-01-24,4437.3427734375,6191.5,1314.6300048828125,3075.989990234375,47787.0,40979.80078125,2054.39208984375,42.459999084472656,28.1299991607666,4350.0
2014-01-27,4322.77978515625,6081.60986328125,1288.5899658203125,3042.429931640625,47701.0,40863.41015625,2033.300048828125,42.02000045776367,27.899999618530273,4250.0
2014-01-28,4341.65087890625,6022.81005859375,1271.7900390625,3062.409912109375,47841.0,40660.9296875,2038.512939453125,41.88999938964844,28.25,4260.0
2014-01-29,4417.34912109375,6069.83984375,1271.4200439453125,3047.929931640625,47557.0,40689.8984375,2049.9140625,40.54999923706055,27.729999542236328,4180.0
2014-01-30,4418.7568359375,6041.18994140625,1264.0699462890625,3027.219970703125,47244.0,41008.30078125,2033.0830078125,40.84000015258789,27.799999237060547,4213.0
2014-01-31,,,1274.280029296875,,47639.0,40879.75,,40.630001068115234,27.93000030517578,4240.0
2014-02-03,4386.2587890625,6015.2998046875,1292.81005859375,2990.949951171875,46148.0,,,39.7599983215332,27.510000228881836,4170.0
2014-02-04,4352.255859375,5886.009765625,1276.8399658203125,2965.800048828125,46964.0,40085.51953125,,40.5,28.329999923706055,4200.0
2014-02-05,4384.31005859375,5908.41015625,1280.25,2960.090087890625,46624.0,39880.87109375,,40.369998931884766,28.719999313354492,4220.0
2014-02-06,4424.708984375,5914.58984375,1295.239990234375,2988.27001953125,47738.0,40288.78125,,41.369998931884766,29.399999618530273,4278.0
2014-02-07,4466.6650390625,6011.14013671875,1296.489990234375,3013.139892578125,48074.0,40525.73828125,2044.4969482421875,41.540000915527344,29.6299991607666,4270.0
2014-02-10,4450.748046875,6042.25,1290.6600341796875,3017.199951171875,47711.0,40116.359375,2086.06689453125,41.380001068115234,29.3799991607666,4260.0
2014-02-11,4470.18994140625,6106.02978515625,1296.25,3029.10009765625,48463.0,40759.62109375,2103.6708984375,42.400001525878906,29.90999984741211,4263.0
2014-02-12,4496.2861328125,6112.31005859375,1314.06005859375,3035.449951171875,48217.0,40690.05859375,2109.955078125,43.06999969482422,29.950000762939453,4175.0
2014-02-13,4491.66015625,6101.72021484375,1311.8699951171875,3039.89990234375,47813.0,40308.9609375,2098.40087890625,43.529998779296875,30.559999465942383,4180.0
2014-02-14,4508.0439453125,6113.66015625,,3038.7099609375,48201.0,40710.890625,2115.847900390625,44.31999969482422,30.559999465942383,4210.0
2014-02-17,4555.3681640625,,1332.3699951171875,3069.280029296875,47576.0,40735.48046875,2135.4150390625,,,4250.0
2014-02-18,4556.19091796875,6193.97021484375,1326.2099609375,3070.780029296875,46600.0,40421.859375,2119.06591796875,43.90999984741211,30.260000228881836,4230.0
2014-02-19,4592.65087890625,6294.6201171875,1321.0,3088.7900390625,47151.0,40006.421875,2142.553955078125,42.970001220703125,30.020000457763672,4140.0
2014-02-20,4598.22119140625,6352.759765625,1303.97998046875,3086.639892578125,47289.0,39654.23046875,2138.781982421875,43.20000076293945,30.270000457763672,4148.0
2014-02-21,4646.15283203125,6308.35986328125,1304.2099609375,3099.929931640625,47380.0,39724.578125,2113.693115234375,43.2400016784668,30.579999923706055,4230.0
2014-02-24,4623.57421875,6296.31982421875,1301.3800048828125,3105.840087890625,47393.0,39792.7109375,2076.68603515625,43.459999084472656,30.770000457763672,4227.0
2014-02-25,4577.291015625,,1303.8800048828125,3103.6201171875,46716.0,39023.6484375,2034.218994140625,42.970001220703125,30.649999618530273,4165.0
2014-02-26,4532.72021484375,6322.60009765625,1304.6199951171875,3088.25,46599.0,38605.62109375,2041.2540283203125,43.27000045776367,29.920000076293945,4099.0
2014-02-27,4568.93994140625,6354.7900390625,1318.050048828125,3096.739990234375,47607.0,38912.9296875,2047.35400390625,43.709999084472656,30.3799991607666,3915.0
2014-02-28,4620.2158203125,6424.990234375,1325.3299560546875,3110.780029296875,47094.0,38782.890625,2056.302001953125,43.790000915527344,30.829999923706055,3989.0
2014-03-03,4584.205078125,6407.52001953125,1339.2099609375,3087.469970703125,,38534.8203125,2075.235107421875,42.95000076293945,28.829999923706055,3780.0
2014-03-04,4601.2841796875,6394.60009765625,1345.8199462890625,3104.7099609375,,39084.359375,2071.472900390625,43.709999084472656,29.829999923706055,4020.0
2014-03-05,4659.171875,6456.14013671875,1351.6400146484375,3116.639892578125,46589.0,39021.0703125,2053.083984375,43.84000015258789,29.770000457763672,4036.0
2014-03-06,4687.85693359375,6516.81982421875,1352.2099609375,3129.169921875,47093.0,39176.30078125,2059.577880859375,44.5,30.260000228881836,3950.0
2014-03-07,4685.89013671875,6481.830078125,1355.0799560546875,3136.260009765625,46244.0,38913.0390625,2057.907958984375,43.369998931884766,29.81999969482422,3839.0
2014-03-10,4677.24609375,6487.22998046875,1349.050048828125,3126.6298828125,45533.0,38671.01171875,1999.06494140625,42.400001525878906,29.469999313354492,3719.0
2014-03-11,4704.2138671875,6529.580078125,1364.280029296875,3129.39990234375,45698.0,38689.5703125,2001.156982421875,41.810001373291016,28.969999313354492,3638.0
2014-03-12,4684.384765625,6462.47021484375,1356.4200439453125,3097.429931640625,45862.0,38634.828125,1997.6920166015625,41.77000045776367,29.030000686645508,3669.0
2014-03-13,4726.1669921875,6429.7900390625,1370.5,3081.389892578125,45444.0,38037.5,2019.1109619140625,41.720001220703125,28.059999465942383,3555.0
2014-03-14,4878.64306640625,6391.240234375,1372.1800537109375,3073.719970703125,44966.0,37950.96875,2004.3389892578125,41.83000183105469,28.34000015258789,3623.0
2014-03-17,4876.18798828125,6399.990234375,1377.0999755859375,3092.139892578125,45118.0,,2023.6729736328125,42.16999816894531,29.18000030517578,3800.0
2014-03-18,4805.61181640625,6466.5498046875,1373.0799560546875,3093.840087890625,46150.0,38814.69140625,2025.196044921875,42.939998626708984,29.3799991607666,3941.0
2014-03-19,4821.45703125,6462.490234375,1364.27001953125,3080.75,46567.0,38811.94140625,2021.7340087890625,42.470001220703125,28.469999313354492,4001.0
2014-03-20,4698.97314453125,6417.35009765625,1361.469970703125,3057.199951171875,47278.0,39616.19140625,1993.47900390625,42.900001525878906,29.1299991607666,3975.0
2014-03-21,4700.21484375,6339.259765625,1360.5,3073.389892578125,47381.0,40021.73046875,2047.6190185546875,43.119998931884766,28.850000381469727,3850.0
2014-03-24,4720.419921875,6400.669921875,1349.9000244140625,3111.830078125,47993.0,39821.7109375,2066.279052734375,43.439998626708984,29.0,3929.0
2014-03-25,4703.0908203125,6336.33984375,1354.010009765625,3104.169921875,48180.0,39793.01953125,2067.31103515625,44.2400016784668,29.459999084472656,3981.0
2014-03-26,4728.240234375,6348.5,1360.43994140625,3143.320068359375,47966.0,39761.30078125,2063.669921875,44.650001525878906,29.450000762939453,4100.0
2014-03-27,4723.05712890625,6315.68994140625,1355.949951171875,3162.4599609375,49647.0,39911.01171875,2046.5880126953125,45.25,29.809999465942383,4145.0
2014-03-28,4768.27685546875,6359.6201171875,1368.9000244140625,3172.169921875,49768.0,40048.19921875,2041.7120361328125,45.70000076293945,29.6299991607666,4230.0
2014-03-31,,6428.7099609375,1376.260009765625,3188.6201171875,50415.0,40461.6015625,2033.3060302734375,45.54999923706055,30.049999237060547,4272.0
2014-04-01,4873.93408203125,6514.72021484375,1387.47998046875,3198.52001953125,50270.0,40470.01171875,2047.4599609375,45.91999816894531,30.5,4300.0
2014-04-02,4870.205078125,6587.72021484375,1396.6199951171875,3192.780029296875,51701.0,40900.53125,2058.988037109375,45.959999084472656,30.520000457763672,4349.0
2014-04-03,4891.31982421875,6587.080078125,1391.219970703125,3220.06005859375,51408.0,40563.05859375,2043.7020263671875,45.2599983215332,30.260000228881836,4335.0
2014-04-04,4857.94384765625,6561.2001953125,1392.010009765625,3212.719970703125,51082.0,40598.33984375,2058.8310546875,45.209999084472656,29.829999923706055,4325.0
2014-04-07,4921.0390625,6614.39990234375,,3193.590087890625,52155.0,40595.69921875,,45.56999969482422,30.020000457763672,4350.0
2014-04-08,4921.40380859375,6587.490234375,1379.3399658203125,3204.090087890625,51629.0,40906.828125,2098.283935546875,46.65999984741211,30.329999923706055,4390.0
2014-04-09,,,1382.02001953125,3209.919921875,51185.0,40937.76953125,2105.237060546875,46.880001068115234,30.700000762939453,4450.0
2014-04-10,4765.72900390625,6638.89013671875,1389.56005859375,3203.580078125,51127.0,40447.9609375,2134.300048828125,46.86000061035156,30.18000030517578,4440.0
2014-04-11,4816.576171875,6596.9599609375,1389.1600341796875,3198.219970703125,51867.0,40380.7890625,2130.5419921875,46.599998474121094,30.200000762939453,4310.0
2014-04-14,4864.8837890625,6589.5498046875,,3214.830078125,51596.0,40530.69140625,2131.5390625,46.84000015258789,29.780000686645508,4330.0
2014-04-15,4870.21484375,6621.66015625,,3246.320068359375,50454.0,40481.80078125,2101.60107421875,46.099998474121094,29.65999984741211,4180.0
2014-04-16,4873.01123046875,6671.18017578125,1401.8399658203125,3253.199951171875,51201.0,40890.53125,2105.1220703125,46.84000015258789,29.549999237060547,4180.0
2014-04-17,4897.0517578125,,1408.780029296875,3253.800048828125,52112.0,,2098.885009765625,46.720001220703125,29.889999389648438,4328.0
2014-04-18,,,1409.1800537109375,,,,2097.748046875,,,4328.0
2014-04-21,4892.2880859375,6767.509765625,1413.0699462890625,3255.830078125,,40654.0703125,2065.825927734375,46.349998474121094,29.8799991607666,4328.0
2014-04-22,4898.2060546875,6784.9501953125,1415.050048828125,3277.530029296875,51977.0,40468.19921875,2072.8310546875,45.91999816894531,30.059999465942383,4398.0
2014-04-23,4893.14794921875,6769.52001953125,1423.3900146484375,3258.010009765625,51570.0,40296.98046875,2067.382080078125,45.54999923706055,30.0,4330.0
2014-04-24,4891.0791015625,6731.330078125,1422.6700439453125,3283.929931640625,51817.0,40407.9296875,2057.032958984375,45.91999816894531,30.030000686645508,4231.0
2014-04-25,4897.64306640625,6685.10009765625,1408.1600341796875,3267.570068359375,51399.0,40198.3984375,2036.51904296875,45.43000030517578,29.75,4126.0
2014-04-28,4818.7578125,6604.35009765625,1411.22998046875,3242.7099609375,51384.0,40136.5703125,2003.487060546875,45.38999938964844,29.809999465942383,4181.0
2014-04-29,4819.68115234375,6636.4501953125,1412.3299560546875,3237.739990234375,51839.0,40702.671875,2020.3409423828125,45.689998626708984,30.149999618530273,4241.0
2014-04-30,4840.14599609375,6707.91015625,1414.93994140625,3264.7099609375,51626.0,40711.55859375,2026.3580322265625,46.029998779296875,30.31999969482422,4211.0
2014-05-01,,,,,,,,46.41999816894531,30.280000686645508,4241.0
2014-05-02,4838.759765625,6742.97021484375,1421.47998046875,3252.550048828125,52980.0,40967.94921875,,46.5,30.049999237060547,4241.0
2014-05-05,4842.5029296875,6766.4599609375,,3241.60009765625,53446.0,41047.87890625,2027.35302734375,46.04999923706055,29.760000228881836,4200.0
2014-05-06,4834.4677734375,6765.93017578125,1404.010009765625,3245.56005859375,53780.0,41470.8203125,2028.0379638671875,45.689998626708984,29.6200008392334,4315.0
2014-05-07,4862.06884765625,6748.509765625,1402.6099853515625,3236.429931640625,54053.0,41803.12890625,2010.0830078125,46.13999938964844,29.790000915527344,4399.0
2014-05-08,4860.88916015625,6765.2099609375,1379.02001953125,3247.68994140625,53422.0,41659.91015625,2015.2740478515625,46.650001525878906,29.489999771118164,4480.0
2014-05-09,4898.13818359375,6847.259765625,1377.3699951171875,3252.1298828125,53100.0,41641.109375,2011.135009765625,46.54999923706055,29.219999313354492,4455.0
2014-05-12,4912.998046875,6811.33984375,1375.1400146484375,3222.429931640625,54053.0,42086.171875,2052.87109375,47.20000076293945,29.600000381469727,4490.0
2014-05-13,4921.39404296875,6852.81005859375,,,53907.0,42236.828125,2050.72802734375,47.84000015258789,29.450000762939453,4361.0
2014-05-14,4991.63623046875,6880.43994140625,1396.030029296875,3259.090087890625,54413.0,42144.51171875,2047.9100341796875,47.54999923706055,29.479999542236328,4392.0
2014-05-15,,6849.330078125,1395.2099609375,3272.489990234375,53856.0,41561.828125,2024.9739990234375,47.18000030517578,29.239999771118164,4350.0
2014-05-16,5031.57080078125,6817.7099609375,1405.260009765625,3262.590087890625,53976.0,41898.83984375,2026.5040283203125,47.400001525878906,29.260000228881836,4490.0
2014-05-19,5014.99609375,6870.89990234375,1410.6300048828125,3262.429931640625,53353.0,41840.05078125,2005.1829833984375,47.27000045776367,29.34000015258789,4561.0
2014-05-20,4895.955078125,6882.72998046875,1394.68994140625,3265.469970703125,52366.0,41805.1015625,2008.1190185546875,46.29999923706055,29.209999084472656,4635.0
2014-05-21,4910.2919921875,6762.3798828125,1402.9200439453125,3261.780029296875,52203.0,41828.98046875,2024.9510498046875,46.70000076293945,29.520000457763672,4685.0
2014-05-22,4969.8818359375,6830.580078125,1405.2099609375,3265.659912109375,52806.0,41943.9609375,2021.2850341796875,46.939998626708984,30.260000228881836,4750.0
2014-05-23,4973.05712890625,6811.330078125,1396.8399658203125,3278.02001953125,52626.0,41917.921875,2034.5689697265625,47.0099983215332,30.170000076293945,4800.0
2014-05-26,4963.9248046875,6790.419921875,1388.2900390625,3282.8798828125,52932.0,42004.578125,2041.4759521484375,,,4805.0
2014-05-27,,6780.259765625,1392.72998046875,3274.06005859375,52172.0,41958.96875,2034.56494140625,46.599998474121094,30.18000030517578,4730.0
2014-05-28,4985.578125,6787.8798828125,1402.7900390625,3271.840087890625,52640.0,41960.44921875,2050.22802734375,47.16999816894531,30.020000457763672,4760.0
2014-05-29,,6676.669921875,1408.510009765625,3300.7099609375,52239.0,42009.921875,2040.594970703125,47.45000076293945,30.290000915527344,4675.0
2014-05-30,4893.908203125,6647.64990234375,1415.72998046875,3295.85009765625,51239.0,41362.51171875,2039.2120361328125,46.869998931884766,30.010000228881836,4853.0
2014-06-02,4912.0908203125,6710.39990234375,1440.93994140625,3302.239990234375,51606.0,41936.7109375,,46.72999954223633,29.889999389648438,4875.0
2014-06-03,4942.1572265625,6800.83984375,1454.239990234375,3296.669921875,52032.0,42126.08984375,2038.3050537109375,47.06999969482422,30.020000457763672,4780.0
2014-06-04,4932.56396484375,6766.56982421875,1449.4000244140625,3280.169921875,51833.0,41953.30078125,2024.833984375,46.959999084472656,30.290000915527344,4750.0
2014-06-05,4935.56396484375,6772.43994140625,1453.1600341796875,3279.639892578125,51559.0,42173.03125,2040.8780517578125,47.060001373291016,30.829999923706055,4630.0
2014-06-06,4937.17578125,6762.6201171875,1458.02001953125,3299.429931640625,53129.0,42778.26171875,2029.9560546875,47.290000915527344,31.219999313354492,4693.0
2014-06-09,4885.0830078125,6802.72998046875,1457.300048828125,3305.199951171875,54273.0,43009.98828125,2030.501953125,47.0,31.040000915527344,4693.0
2014-06-10,4946.08984375,6777.97998046875,1469.18994140625,3293.820068359375,54604.0,43045.26953125,2052.531982421875,46.970001220703125,31.010000228881836,4595.0
2014-06-11,4971.94580078125,6809.18017578125,1463.7099609375,3290.0400390625,55102.0,42944.80859375,2054.947998046875,46.459999084472656,30.780000686645508,4480.0
2014-06-12,4934.4072265625,,1457.02001953125,3293.010009765625,,42617.62109375,2051.712890625,46.209999084472656,30.520000457763672,4500.0
2014-06-13,4926.6630859375,6784.9501953125,1456.02001953125,3293.25,54807.0,42485.66015625,2070.715087890625,45.810001373291016,30.520000457763672,4465.0
2014-06-16,4885.458984375,6758.4501953125,1471.8499755859375,3290.260009765625,54630.0,42596.25,2085.98291015625,45.58000183105469,30.18000030517578,4500.0
2014-06-17,4909.51708984375,6704.93017578125,1471.02001953125,3274.43994140625,54300.0,42612.640625,2066.697998046875,45.06999969482422,30.459999084472656,4480.0
2014-06-18,4887.85986328125,6703.1298828125,1451.3599853515625,3276.800048828125,55203.0,42802.6015625,2055.51904296875,45.880001068115234,30.770000457763672,4499.0
2014-06-19,4864.27294921875,6699.39013671875,1461.9100341796875,3269.02001953125,,42957.359375,2023.7349853515625,46.16999816894531,30.700000762939453,4555.0
2014-06-20,4847.701171875,6730.9599609375,1467.2900390625,3258.800048828125,54638.0,42865.71875,2026.6739501953125,46.0,30.239999771118164,4513.0
2014-06-23,4842.12890625,6761.990234375,1468.699951171875,3257.39990234375,54210.0,42916.73046875,2024.364990234375,46.18000030517578,30.31999969482422,4520.0
2014-06-24,4862.240234375,6793.06982421875,1460.9200439453125,3262.030029296875,54281.0,42884.76171875,2033.9310302734375,46.439998626708984,29.979999542236328,4450.0
2014-06-25,4838.98193359375,6834.68017578125,1468.489990234375,3261.5400390625,53426.0,42854.19140625,2025.501953125,45.880001068115234,29.700000762939453,4400.0
2014-06-26,4872.419921875,6892.18017578125,1477.47998046875,3278.570068359375,53506.0,42613.80078125,2038.677001953125,45.86000061035156,29.239999771118164,4380.0
2014-06-27,4845.1337890625,6842.14990234375,1483.239990234375,3271.050048828125,53157.0,42493.859375,2036.510009765625,45.560001373291016,29.260000228881836,4422.0
2014-06-30,4878.58203125,6844.31005859375,1485.75,3255.669921875,53168.0,42737.171875,2048.326904296875,45.369998931884766,29.350000381469727,4348.0
2014-07-01,4884.8251953125,6826.60986328125,,3242.639892578125,53171.0,42872.83984375,2050.381103515625,45.540000915527344,29.389999389648438,4280.0
2014-07-02,4908.27392578125,6850.60009765625,1491.81005859375,3263.909912109375,53029.0,43279.48046875,2059.41796875,45.7400016784668,29.040000915527344,4290.0
2014-07-03,4888.73486328125,6899.31005859375,1493.2099609375,3273.14990234375,53875.0,43660.69921875,2063.22900390625,46.08000183105469,28.8799991607666,4312.0
2014-07-04,4905.8251953125,6962.27978515625,1495.8299560546875,3272.25,54055.0,43518.05859375,2059.375,,,4239.0
2014-07-07,4989.03076171875,6999.10009765625,1503.2099609375,3291.570068359375,53802.0,43452.55078125,2059.927001953125,45.75,29.139999389648438,4250.0
2014-07-08,5024.7119140625,6948.52001953125,1507.5799560546875,3283.340087890625,53635.0,43403.4296875,2064.02099609375,45.869998931884766,28.979999542236328,4211.0
2014-07-09,,6903.7900390625,1507.9200439453125,3275.4599609375,,43686.75,2038.612060546875,46.68000030517578,29.010000228881836,4141.0
