date,BRL,CAD,EUR,JPY,MXN
2006-01-24,,26.576228022919828,25.907280371763665,-11.571428571428571,45.18598896641246
2006-01-31,,31.951855703496598,24.590241495610094,-22.119603230113817,56.186671200272016
2006-02-07,,36.79167111060063,13.534730697040414,-28.472748587656266,51.837650799588516
2006-02-14,,34.18809195907298,8.48195916514139,-28.141420130441006,55.35146297190628
2006-02-21,,30.37471089785633,6.6655651024454725,-34.985869805617675,54.234176843834604
2006-02-28,,32.511361454266144,11.52422642643771,-11.310234768774812,55.34050620661746
2006-03-07,,30.11990232880207,7.823219369204318,-16.825816935626598,34.96489346634022
2006-03-14,,11.153270968563065,20.74886928153036,-23.897569032203595,38.512018117247415
2006-03-21,,-4.391039556906324,29.287248473886503,-16.683147497755197,28.51055745535472
2006-03-28,,-8.941572416319428,29.00259389546246,-16.886080588114446,15.91727894244135
2006-04-04,,-4.918091125846669,32.35651953730523,-17.243269453755826,-4.012063722484326
2006-04-11,,15.899190329570077,26.131441842947712,-26.489811797889413,-5.782819124323107
2006-04-18,,7.42513684662445,33.39065167942754,-20.3629002321334,-8.607610575735112
2006-04-25,,15.53121054567506,36.969645678176484,-3.2222029143807562,-14.215066881617359
2006-05-02,,29.15514286491535,39.80991479307654,1.3028100775193798,-7.856906807666887
2006-05-09,,23.852915420583912,36.73079732595806,8.950105678121067,-3.8005542714550202
2006-05-16,,16.57176316839077,37.57976789207903,9.002947463580462,-12.535664145645578
2006-05-23,,14.02264771022362,36.437721808236354,8.647835092404305,-20.365951551005598
2006-05-30,,29.02189433603046,40.86096305920144,12.345092848373236,-31.846922898665873
2006-06-06,,19.244431724439806,42.08788272123387,10.40561228281387,-30.98798071582502
2006-06-13,,25.712567556107228,30.557229957409806,-3.9410626948047947,-25.439574827128048
2006-06-20,,19.42387764690634,39.58402461464209,-14.264368528737057,-37.297734627831716
2006-06-27,,33.7550534017886,43.646990537640214,-20.435926602553053,-31.51859866982404
2006-07-03,,38.839100180091854,42.28458273700834,-14.1735037465617,-13.677343520423156
2006-07-11,,12.498655595947428,46.347036038769794,-11.93520493457082,-5.63509616006415
2006-07-18,,11.129892705148954,33.83225890899571,-33.919544916415724,7.867190656333786
2006-07-25,,-5.892587236171069,34.34593797369823,-36.87436453277572,9.82865910834541
2006-08-01,,-8.618445518780216,46.51644536793027,-21.97253943749808,20.425969583506678
2006-08-08,,11.913707429402496,51.81505712662365,-26.08198620133958,27.541861517574294
2006-08-15,,9.902666589875022,50.46067095171766,-28.765035197605453,38.72671549981524
2006-08-22,,17.876469705885746,46.30476915819328,-33.0451814520566,30.002294769134146
2006-08-29,,28.8340148103484,46.79904564900569,-36.13510008550121,27.046098744055314
2006-09-05,,24.587977261537084,43.86233672073252,-30.37606210007343,33.00846952165096
2006-09-12,,10.69756334083557,39.59865387012339,-36.08759547870893,9.928921026095084
2006-09-19,,0.6158256385139516,38.90013546629325,-40.33976312539427,4.67146082765687
2006-09-26,,6.916114227434982,36.46599247928152,-39.48562646899295,-7.8193146417445485
2006-10-03,,9.265935031605437,39.53319925176861,-42.716523322628674,9.182432761052478
2006-10-10,,2.0385336593817507,24.223614841340893,-46.15258230863732,13.896670885535915
2006-10-17,,-22.235938024742904,17.1994049544014,-43.03851667781707,62.393142069031114
2006-10-24,,-14.20416554394579,17.180480149841173,-48.51271033717553,67.18175718305909
2006-10-31,,-22.690943938667946,37.01411576157307,-26.301041009324514,72.5135001588254
2006-11-07,,-19.668168545626823,38.67042196625841,-27.726869900420407,64.29821258499635
2006-11-14,,-36.57256227950315,35.44654736854445,-23.552379769922037,46.06567325197222
2006-11-21,,-42.641170635638936,36.546683679179814,-31.13147290062595,15.857816561940718
2006-11-28,,-32.34125231829021,43.162646394280564,-16.64293335766163,4.473856031340117
