date,Fundamental,Momentum,Technical
2018-06-22,0.4587485091185223,0.44871358212384993,0.0925379087576277
2018-06-29,0.4539124397987225,0.45368406319243737,0.09240349700884012
2018-07-06,0.45391916697757817,0.4536927397879789,0.09238809323444289
2018-07-13,0.4508453914286213,0.4568567962561089,0.09229781231526978
2018-07-20,0.44985602077311637,0.458381416112582,0.09176256311430162
2018-07-27,0.4513647731308724,0.45691401859319575,0.09172120827593183
2018-08-03,0.454276572238478,0.45407416596042877,0.09164926180109319
2018-08-10,0.46547514196098366,0.4429453901131971,0.0915794679258192
2018-08-17,0.46727547717413265,0.44066908270280775,0.09205544012305963
2018-08-24,0.48106578525697224,0.4265750034862065,0.09235921125682137
2018-08-31,0.44117225049062486,0.420583688228766,0.13824406128060907
2018-09-07,0.4418457645018555,0.4505297009007779,0.10762453459736658
2018-09-14,0.4507841112660723,0.44182020234902936,0.10739568638489817
2018-09-21,0.4324472933831029,0.46064964156999827,0.10690306504689877
2018-09-28,0.42776799712157426,0.43834724498550953,0.1338847578929163
2018-10-05,0.45997863991565263,0.44826413510925467,0.09175722497509257
2018-10-12,0.19682296243679753,0.275834729534146,0.5273423080290565
2018-10-19,0.18993435735092884,0.211254562154448,0.5988110804946231
2018-10-26,0.1774174183516775,0.14974562864039986,0.6728369530079227
2018-11-02,0.08333333333333333,0.08333333333333333,0.8333333333333334
2018-11-09,0.09814825478152592,0.08333333333333333,0.8185184118851409
2018-11-16,0.08333333333333333,0.08333333333333333,0.8333333333333334
2018-11-23,0.17604916175063023,0.08333333333333333,0.7406175049160364
2018-11-30,0.08333333333333333,0.08333333333333333,0.8333333333333334
2018-12-07,0.1736146797011236,0.08333333333333333,0.7430519869655431
2018-12-14,0.08333333333333333,0.08333333333333333,0.8333333333333334
2018-12-21,0.11701440354017306,0.08333333333333333,0.7996522631264936
2018-12-28,0.22959227979297336,0.08333333333333333,0.6870743868736934
2019-01-04,0.1914382133036272,0.08333333333333333,0.7252284533630394
2019-01-11,0.18094698299768425,0.08333333333333333,0.7357196836689824
2019-01-18,0.22503631958271136,0.08333333333333333,0.6916303470839553
2019-01-25,0.2625671123122358,0.08333333333333333,0.6540995543544309
2019-02-01,0.2607426216979313,0.08333333333333333,0.6559240449687355
2019-02-08,0.2441542287690231,0.08333333333333333,0.6725124378976436
2019-02-15,0.29931232929571033,0.08333333333333333,0.6173543373709562
2019-02-22,0.46429045253722784,0.4438673001178133,0.09184224734495877
2019-03-01,0.4709587181779058,0.44570794848876083,0.08333333333333333
2019-03-08,0.20947761896658068,0.08333333333333333,0.707189047700086
2019-03-15,0.46799144867521797,0.44867521799144866,0.08333333333333333
2019-03-22,0.47281100563845524,0.4306223501523249,0.09656664420921973
2019-03-29,0.4587856575402182,0.4554857835969937,0.08572855886278818
2019-04-05,0.461714512730162,0.4549521539365046,0.08333333333333333
2019-04-12,0.4584509496427948,0.4582157170238717,0.08333333333333333
2019-04-19,0.453614663256607,0.46305200341005964,0.08333333333333333
2019-04-26,0.44732087103409046,0.45965816432098955,0.09302096464491998
2019-05-03,0.4460775430453675,0.45472100251739,0.09920145443724238
2019-05-10,0.41993446451854405,0.4359111480231414,0.14415438745831455
2019-05-17,0.42151742759982297,0.4346514064953508,0.14383116590482614
2019-05-24,0.42426358009161985,0.4320091324283891,0.14372728747999106
2019-05-31,0.2394766234624942,0.10278370857433605,0.6577396679631698
2019-06-07,0.42457993464224403,0.4322142256500643,0.14320583970769163
2019-06-14,0.40728287598898094,0.41421257924926697,0.17850454476175204
2019-06-21,0.6707994994033587,0.24586716726330804,0.08333333333333333
2019-06-28,0.6563987964829258,0.26026787018374087,0.08333333333333333
2019-07-05,0.4135893274573814,0.40404661454842355,0.18236405799419503
2019-07-12,0.4233637648287685,0.3956117640611919,0.18102447111003955
2019-07-19,0.4169804473042187,0.4032843729219624,0.17973517977381892
2019-07-26,0.4067086933975854,0.4153564947607299,0.1779348118416847
2019-08-02,0.39895490746701456,0.422924183199536,0.17812090933344943
2019-08-09,0.38956340915899873,0.43129342463404224,0.17914316620695905
2019-08-16,0.39539295190072793,0.42238567788523496,0.18222137021403706
2019-08-23,0.3860795327972912,0.4327007502690534,0.18121971693365538
2019-08-30,0.3871430966176674,0.43476201969201583,0.17809488369031679
2019-09-06,0.3990217639407837,0.4449750189700769,0.1560032170891394
2019-09-13,0.3987668939067597,0.436663693766122,0.1645694123271183
2019-09-20,0.41324078171836953,0.4240874846751202,0.16267173360651024
2019-09-27,0.42686459914824565,0.41138223405764945,0.16175316679410484
