,fwd,atm,d25
2022-01-07,-0.00046293721921474604,0.0008031882771731843,0.00047408172627460947
2022-01-14,-3.781034404678211e-05,-0.0012451523540186224,-0.0009237617101453804
2022-01-21,0.0007205912645845408,0.00019686652783451464,4.019403581663964e-06
2022-01-28,-0.0007065348749573174,-0.0010108426519151424,-0.0005515035016251996
2022-02-04,-0.0013801064949582277,-0.000796962205026039,-0.00027463563782252886
2022-02-11,-0.0020051507587324578,-0.0005848513924303851,-0.00046752288156965094
2022-02-18,-0.001489452987725675,-0.0005035559972473208,-0.0003073513147850712
2022-02-25,0.0053763843071625555,0.004626144228639227,0.0031755681755579984
2022-03-04,-0.0008537190967892526,-0.0015396529463460086,-0.0009266687099944663
2022-03-11,-0.004177187091928445,-0.003164291766048901,-0.0014414320907511775
2022-03-18,0.0007614311247211621,-0.0004984792625292095,-0.0009788076364734498
2022-03-25,0.0006676383372205628,-0.0008820708612301548,-0.000223333674571611
2022-04-01,-7.408772604329227e-05,-0.0013960740244798255,-0.0012913176799946894
2022-04-08,-0.0014780994138335764,-0.0014987881318714574,-0.001295282660338095
2022-04-15,0.0024258185771843456,0.003080388960131174,0.0024541013911208074
2022-04-22,0.003148087204709575,0.0004891300855324454,-0.00030200724227684537
2022-04-29,-0.0018917069411930366,-0.0028668374775850615,-0.0017331219456891878
2022-05-06,0.0017952474422464834,0.0005993418341553423,-0.0010836820863043386
2022-05-13,0.0029267417705579756,-0.000508119786376529,-0.0013585768600158379
2022-05-20,-0.004722506760981798,-0.003436626323702956,-0.0015384218900792084
2022-06-03,-0.0008777771561748375,-0.001145960420612968,-0.001083441801481751
2022-06-10,0.004520594965405362,0.0008717416992114584,0.0006785631211589357
2022-06-17,0.0017020205039195812,-0.0013542289216974773,-0.0013239201264682954
2022-06-24,0.0025441490622335997,0.0011249010127690276,0.0005030900708860829
2022-07-01,-0.0010761433601788899,-0.0017604557992642776,-0.0013404446580646296
2022-07-08,-0.00538420451311305,-0.00262416799422517,-0.0013801495803768059
2022-07-15,0.0006684832202311737,-0.001800207630114671,-0.001648875511832144
2022-07-22,-0.0012102993141812628,-0.0018105815561399725,-0.0006329737837002011
2022-07-29,0.0012843786964391514,-0.001875078058909958,-0.0013536503597569051
2022-08-05,-0.0033038420075350433,-0.002970832409292181,-0.0013574645564494116
2022-08-12,-0.0013248940626771294,0.001704037771294674,0.0017588332540942086
2022-08-19,0.0019455692646861075,-0.0004150358190473928,-0.0012616988461438446
2022-08-26,0.004753621670306941,0.0030157554360863282,0.0013992204519630337
2022-09-02,0.0007070275063991226,-0.0011377633137023418,-0.0004837703078270942
2022-09-09,-0.0006468927758135658,-0.000267656801377967,-0.0008267223708845695
2022-09-16,0.0010973931539874856,0.005290433529843541,0.0033104727649350615
2022-09-23,0.002954048162974838,0.0008089513642105794,-0.0005853749751082441
2022-09-30,-0.0006339005318342685,-0.0021277349388087547,-0.000863162647948198
2022-10-07,0.0013933671193418855,-0.000387618672116785,-0.0009953873585140415
2022-10-14,0.00027772860603337825,-0.0033988416446127513,-0.0018428071043493555
2022-10-21,0.00047463513633711835,-0.0009145933967663929,-0.00012307894093228488
2022-10-28,-0.005529590441421124,-0.004553998943924233,-0.002009487033533643
2022-11-04,-0.007760859169140592,0.007934859685058979,0.007486608101851734
2022-11-11,0.004605720582424343,0.0006303511586260066,-0.00022006818768367307
2022-11-18,0.002182828110776731,-0.002009633753177586,-0.001781036239434265
2022-12-02,0.0019450369615597314,0.00024872403248288083,-0.0010105336210992823
2022-12-09,-0.0009935307888160655,-0.005638015612993526,-0.0026246969158697574
2022-12-16,-0.0032249617400287433,-0.003458093088697316,-0.0016030636052101147
2022-12-23,0.00059452668338588,-9.413043676427683e-05,-8.461989510179495e-06
2022-12-30,0.0028526333252798645,0.0014123548029755192,-7.87635936816888e-06
2023-01-13,-0.00022483635527550762,-0.001957173570600631,-0.001435549729719341
2023-01-27,-0.006781245325994301,-0.003808988756388876,-0.0014004373295403683
2023-02-03,0.002284655744434084,0.002149527703600859,0.001341732462171178
2023-02-10,5.599618062938384e-05,0.00041162921580536246,-0.0004019512806591732
2023-02-17,0.00016488349736623985,-0.00037057357379391637,-0.00045730732171200047
2023-02-24,-0.002611924412148803,-0.0023463235354482343,-0.0010803716802848316
2023-03-03,0.0005408290870745531,-0.004259699481598779,-0.0017826095235623468
2023-03-10,0.0005419927835289189,-0.003179427183616801,-0.001584520446240202
2023-03-17,-0.0024845748210887376,-0.002629997154173837,-0.0014939173390446658
2023-03-24,0.006742104385518959,0.002211107402012936,0.0006582626226732663
2023-03-31,0.0010573889063875217,-0.001981567837533425,-0.0015331215327820805
2023-04-07,-0.002187528349033963,-0.001953863845481648,-0.0010607212912670796
2023-04-21,0.012262947364449245,0.007358696814116878,0.004723626751670915
2023-04-28,-0.0037574369087620537,-0.002670379591678919,-0.0011480007912383638
2023-05-05,-0.003048532173855788,-0.0010207628918972506,-0.0009602200272026861
2023-05-12,-0.006077449507937895,-0.0025479446244576274,-0.0009413123657977397
2023-05-19,0.002083485643418358,-0.000780911359308452,-0.0011846807056435965
2023-05-26,0.002870547723228989,0.0008393391868271056,-9.313433913013797e-06
2023-06-02,0.001187600107891601,-0.0010053083457786578,-0.0008877965525573856
2023-06-09,0.0008133511517476351,-0.0009430116271306882,-0.0004925406647141037
2023-06-16,0.005614199607988711,0.0037002175227940966,0.0028394661845530544
2023-06-23,0.00429142444129658,0.0013073593708663042,8.916917207708798e-05
2023-06-30,-0.003876130559296558,-0.0020821843536178416,-0.0010879999609344365
2023-07-07,0.0023706300419083855,0.0034869517216377655,0.002253698420535903
2023-07-14,0.0010382905200642424,0.0008446678189197825,0.0009144945761308565
2023-07-21,-0.002068034632985395,-0.003278673057671493,-0.0013029613075450314
2023-07-28,-0.0009615378956003484,0.0009943183735997541,-0.0004260133133626075
2023-08-04,0.001346349850911351,0.0019338850753368956,0.0008740148486062272
2023-08-11,0.003552531433459244,0.0012658162892974173,-0.000640076013531221
2023-08-18,-0.0008198859336614663,-0.0017443820870354637,-0.0007938315661568067
2023-08-25,0.0003852772661255504,-0.0013508487121979603,-0.0010340583454668843
2023-09-01,0.002368066092263652,0.002756865115705475,0.0021282365336863355
2023-09-08,-0.0037562363432266234,-0.003070802282354929,-0.001144183732435928
2023-09-15,0.0032304693074360832,0.0005347453686394097,-0.00036100272065797283
2023-09-22,0.0004828989294388766,-0.0012026685402774105,-0.0008542414341010515
2023-09-29,0.0016913237394340346,0.00046022741771259467,0.0002552155872829293
2023-10-06,0.0007312431158814471,-0.0014104136642501654,-0.0010051075737343167
2023-10-13,0.00511716694934832,0.002916283724526218,0.0011100653435140138
2023-10-20,0.0007354029523888191,-0.00039820061020707435,-0.0006877779284265672
2023-10-27,0.0015023623688393852,0.002843695042093177,0.002544226218097178
2023-11-03,-0.0017213679352579708,-0.0008577354535470556,-0.0002545408460525647
2023-11-10,0.0006158035961242754,0.0019859413881784223,0.0014390882965749981
2023-11-17,-0.0027331811081683787,-0.0028351407299388124,-0.0011754217874956829
2023-11-24,-0.0013268846479157872,-0.0028800935216765776,-0.0011834665690993059
2023-12-01,0.001891008716698753,0.0007033045690554236,-0.00024567470986888734
2023-12-08,-0.0007287212606045838,0.00052969015320205,0.0008406096449949208
2023-12-15,-0.00014502324716797878,-0.00034027698688569375,-0.0010715029793470859
2023-12-22,-0.003629773065591408,-0.001526889276354228,-0.0008875692946839547
2023-12-29,0.004673016539609655,0.0014605867971553116,0.00014685065563749744
2024-01-05,0.0028319201982521768,0.0008598854353854064,-0.0004312761733323213
2024-01-12,0.001951643968488527,0.0008481333294718461,-0.00022765626424226855
2024-01-19,-0.004169046647981074,-0.0028090023268963703,-0.0010542131664306959
2024-01-26,0.0016860389201726607,-0.00022171238624931378,-0.0008264879416156175
2024-02-02,0.004937844110650736,0.00226998322606225,0.0006938414633564502
2024-02-09,0.0011660055198987641,-0.00128758870163496,-0.0009395074890725716
2024-02-16,0.0006064678236396182,-0.0011070103908506694,-0.000704347590834248
2024-02-23,-0.0014168840314000054,-0.0016235698937882021,-0.0007456296389438394
2024-03-01,0.0006290342225490088,0.001417781512575064,0.0011597495802315092
2024-03-15,0.0009581745315273976,0.0034156323821665857,0.003180817509164736
2024-03-22,0.00013071770737066609,-0.0014807384629658218,-0.0009583724659882035
2024-03-29,-0.0015151794983977642,-0.001329120898547215,-0.0007040722414902788
2024-04-05,0.002759543493727473,0.0015180146118115227,0.0008578166064879488
2024-04-12,-0.0021476801574072005,-0.0009490464788513577,-0.0008887650063897271
2024-04-19,-0.0008770658166682418,-0.0016964147675662027,-0.000875350836294635
2024-04-26,-0.004308927880906656,-0.0019080100672307534,-0.0007691794194496221
2024-05-17,0.009322626627668515,0.0069850930377032185,0.0045832268285480055
2024-05-24,-0.00022327964534445596,0.00027280457050881356,0.0001756460115528249
2024-05-31,-7.34136271936678e-05,-0.00233717984880042,-0.0007517240573943092
2024-06-07,-0.003437310766288618,-0.001441040851378458,-0.000940834276974479
2024-06-14,0.0030099197476633624,0.0014988488610432752,0.00018526681724873387
2024-06-21,0.0007693233078464515,-5.3711496958306085e-05,-0.00031605872652239365
2024-06-28,-0.0012283509293599779,-0.0012760300084696022,-0.0004033091122940449
2024-07-05,0.0014083509168868692,-0.0003609223841480048,-0.0006312067970327948
2024-07-12,0.0036974496659250415,0.003367452711316077,0.0025640062545157845
2024-07-19,0.00045364723060516577,-0.001392119987044768,-0.0006367447722181453
2024-07-26,-0.0025047325568672224,-0.002102864357729939,-0.0007334737568851204
2024-08-02,0.002448983668666282,0.0017618971278644704,0.0015369779885218051
2024-08-09,0.0029658212747337327,0.0011398689335504527,0.0013422126633797745
2024-08-16,-0.00505974532549771,-0.001638705830071878,-0.0007082310161617804
2024-08-23,0.0011796820028195868,-0.0027613400942504487,-0.001636624399106707
2024-08-30,0.0026727638334350357,-0.0015038593501798911,-0.0015904780212252167
2024-09-06,0.001604701642028686,-0.0015525178035662112,-0.0011400144528417014
2024-09-13,0.002435429328569477,0.0004465408888857927,0.00016412683310226077
2024-09-20,-0.0015441530563453357,0.0012447633519209217,0.001017483511706793
2024-09-27,0.003347579251782016,0.00786048177734218,0.007223591121729066
2024-10-04,-0.0010971607877006762,-0.0027737018092756993,-0.0010156096600933767
2024-10-11,0.0028173486969704196,0.0012215570851015895,8.22722457459649e-05
2024-10-18,0.002147189491221772,0.001130201374829712,0.0007290997053571579
2024-10-25,-0.0014982053722281316,-0.0015730189376521942,-0.0006352726979477215
2024-11-01,0.003547929153455396,-0.002411381484202829,-0.0024773226210902306
2024-11-08,0.0023355852375327754,0.002556083194530886,0.002134749016680459
2024-11-15,0.0006424488789939908,-0.0019179351050771295,-0.0011990554385897048
2024-11-22,-0.0008188699728495097,-0.0013775189279540362,-0.0010840622785512168
2024-11-29,-0.0021659665474394185,-0.0030627820873374493,-0.0012009404679429417
2024-12-06,-2.0082141572001994e-05,-0.00021053124736804393,-0.0005239501624615284
2024-12-13,0.0011949060590633709,0.0011768908708598552,0.0007489707396054485
2025-01-03,0.00020727231975364207,-0.0017400497930744874,-0.0010220226499959492
2025-01-10,-0.004840160571952771,-0.0023244820248458234,-0.0008425114762079453
2025-02-07,0.004417247472775049,0.0036013040209846095,0.003563284005234002
2025-02-14,2.1709707182245887e-05,-0.0012049062545318777,-0.0010386392342126983
2025-02-21,0.0014757556405002395,-6.870128768277908e-06,-0.0002833448235764352
2025-02-28,0.00566068201643002,0.004049090006420062,0.0033737968959799665
2025-03-07,-0.0004326242380066735,-0.0018390067099877186,-0.0009858420292687096
2025-03-14,0.002723160500582218,0.001917981676109114,0.0008452733987996473
2025-03-21,0.00329353258023293,0.0007142656609915053,0.00020389092329935863
2025-03-28,0.00012109733095003362,-0.0021081484591861507,-0.0008357609182718478
2025-04-04,-0.015419172843689714,-0.0030433000938438247,-0.001092363823112785
2025-04-11,0.0034731406593291624,-3.974454558430478e-05,-0.000811233291956067
2025-04-18,0.0009149084304702335,-0.0005222077580043827,-0.0006828066234025749
2025-04-25,-0.0020490498174014727,0.005000148256231633,0.004457142586086862
2025-05-02,0.0007693938204123874,-0.001890098461950637,-0.0011816962799843808
2025-05-09,-0.003566474844074404,-0.004135762131525858,-0.0016945596578684843
2025-05-16,0.0032004870686912143,0.003453267683540939,0.0014792851641196713
2025-05-23,0.0005369190218170567,-0.0008665385872654073,-0.0012032159220066003
2025-05-30,-0.0015873845042544237,-0.0028349448708097007,-0.0012467109135714375
2025-06-06,-0.0011628739135727023,-0.0015343924353280781,-0.0010551917099389132
2025-06-13,-0.0037739289484895033,-0.003427731871540212,-0.001249696943229988
2025-06-20,0.005728320982271631,0.002710546427448485,0.0009572706670520387
2025-06-27,-0.0015840302840612103,-0.003527257081043049,-0.001326467136515117
2025-07-04,-0.0044295022747351444,-0.003545964843940307,-0.0015476460239915847
2025-07-11,0.0001614288425289686,-0.0005049279454145578,-0.0002477554968979811
2025-07-18,-0.001671089585742084,-0.002436851353504415,-0.0011496128780616205
2025-07-25,-0.0020235913648942385,-0.0013269568101992705,-0.0007962056893291104
2025-08-01,0.0010701904540401212,-0.0009919493330275513,-0.0008231866343735504
2025-08-08,0.0015888076339057756,-0.0011825529871170822,-0.0011658990149443665
2025-08-15,0.0030588017519132447,0.0012913412700456426,0.0008387345808512275
2025-08-22,-0.005726988380524554,-0.0011479953779054018,-0.0004785081099028336
2025-08-29,0.0005705359297249487,-0.0007267984239209228,-0.0005540599802211741
2025-09-05,-0.003864054815876424,-0.0031402541675828784,-0.0011588310016685361
2025-09-12,-0.0012656030690707668,-0.0018978027600099023,-0.0012021597887999045
2025-09-19,-0.0027566765533187337,0.0003529702565318411,0.00023263854561042215
2025-09-26,-0.00026213534697602846,-0.0018332033338488746,-0.0009901308908007549
2025-10-03,0.00445450461751073,0.002739744039821693,0.001623705949772938
2025-10-10,0.003146799487391964,0.0008019730794346583,0.00018149643340621046
2025-10-17,0.0015377179841556227,-0.0004941452480547681,-0.0007968237645997928
2025-10-24,-0.00537130589829782,-0.0018279359351189768,-0.0007140077490668666
2025-10-31,0.001867648734747818,-3.807778774326501e-05,-0.0002482428198094788
2025-11-07,0.0005285589949600412,-0.0010968748820366506,-0.0009747347969988119
2025-11-14,-0.004050712238173878,-0.0005336376612176028,-0.00041232896533675113
2025-11-21,-0.0008459039130990007,-0.00024801744934426547,-0.0008565273149592269
2025-11-28,-0.0033687310598537624,-0.0025006282142401182,-0.0009733824700455899
2025-12-05,-0.0032922953029538827,-0.0018691638274651516,-0.0009629905381251659
2025-12-12,0.0016722163196846703,4.310859785829763e-06,0.00027811817425051636
2025-12-19,-0.00579787882372731,-0.0008156851163556376,-0.000522033625953598
2025-12-26,0.0006428642167431602,-0.002925328185938081,-0.001518045511396926
2026-01-02,0.0030527099323231317,0.00043676212911786423,-0.00032976003560615644
2026-01-09,-0.002667168767253545,-0.0018574844365265362,-0.0006979160209549425
2026-01-16,-0.003591934032303403,8.483766970776054e-06,0.00031314589682934226
2026-01-23,-0.004898171451091979,-0.00267686527593973,-0.0010033636032618265
2026-01-30,0.001445740360471271,-0.0015863007809981612,-0.001353139632408675
2026-02-06,0.0034436450045439346,0.0023338722919856226,0.0012739232168405105
2026-02-13,0.0010270362626786757,-0.0010639311185321756,-0.0007569746990266247
2026-02-20,-0.002019311012830367,-0.0011077640411898894,-0.0009059574116713693
2026-02-27,-0.0030425403586439737,0.004053029496618674,0.0037322951953167975
2026-03-06,-0.00012035622500117444,-0.0020307826321195703,-0.0012476922726547676
2026-03-13,0.0007104295724118427,-0.0025341686964972065,-0.0012717368464836539
2026-03-20,-0.0054621866598502395,-0.0016664350394055365,-0.0014570345999354393
2026-03-27,0.0005443900463949124,-0.002455413440304788,-0.0014968510686553568
2026-04-03,0.003969128585533008,0.004055154889384202,0.003786517964090246
2026-04-10,-0.0023429576046136813,-0.002190973772737097,-0.0012838194732264913
2026-04-17,0.0071786740216667755,0.006738420428340541,0.005308770608383233
2026-04-24,0.00016088719232847784,-0.0017191469436996874,-0.0013884636132940591
2026-05-01,0.0027690906147054594,0.0007226422945411662,0.0005691005921348528
2026-05-08,0.004414236620777265,0.004561091497562583,0.0032854703041868146
2026-05-15,-0.0014986859209552322,-0.0029091871195126378,-0.0012661464358343251
2026-05-22,0.0009910736404241517,-0.0005033551007642044,-0.0010202858737727721
2026-05-29,-0.004332065396749516,0.0006930109600619469,0.00024523845022573733
2026-06-05,-0.002745596242282856,-4.115435054228552e-05,0.0004908681319522824
2026-06-12,-0.007978575234786544,-0.0031846345625775735,-0.0011789308753197454
2026-06-26,-0.0005331882944004021,-0.0020814898429362683,-0.001308470816330975
2026-07-03,0.0010953549670818215,-0.0015134333838119013,-0.0010447126099305498
2026-07-10,0.003039027880373437,0.0008798059115429774,-0.0003636247687122968
