date,CNH,IDR,INR,KRW,PHP,SGD,THB,TWD,BRL,MXN,CLP,PLN,HUF
2020-05-15,-0.008661181806933729,0.04546636333756971,0.016589612490272618,-0.013793835083686848,-0.0004433679394401117,-0.005553339847570093,0.006078115790099939,-0.0047192685470119405,-0.09556433944663559,-0.07396962333318316,0.04549755570675592,-0.007610982121693496,0.0005336405395051369
2020-05-22,-0.012285795579713104,0.037217594696626076,0.010070523863686752,-0.018987367584144092,-0.006811053047011399,-0.010588305607116245,0.0006451903528741998,-0.011299680817859724,0.015683595147588325,-0.016418095436780904,0.08067128409948078,0.006732733540064465,0.022216772630019446
2020-05-29,-0.011417542797936117,0.02142116249808229,0.004798001915751524,-0.027436454346378106,-0.008266107673612303,-0.012847169528536638,0.005839265992305677,-0.016153274361018564,-0.002019672407090313,0.03657444239280874,0.057066190332635894,0.024580363820856148,0.024760302825755767
2020-06-05,-0.007530758668069529,0.02086123093884254,-0.0004199032135641203,-0.019153383762356653,-0.0020547780309576333,-0.011177601666833925,0.003763846490703695,-0.009806685419685256,0.08919580701447323,0.018908996825474724,0.0749834410778092,0.026890603307309725,0.018632003757358365
2020-06-12,-0.005603859935621101,0.004665449892362089,-0.001730636313599515,-0.00872327461224851,-0.00943465122737265,-0.0069527542512689226,0.012714765080053252,-0.007742333460398414,0.10470622541445172,-0.014794171222683589,0.02587699111519568,0.0204621719233482,0.016324154445410195
2020-06-19,-0.0031799826861058336,0.003160943876823731,-0.002869990464698206,-0.001954852151398497,-0.005303502086187962,-0.011528408130450907,0.006011590845416323,-0.0003475067325583057,0.014151658643609434,-0.03643737235844945,-0.040895576162067473,-0.0013190098476178313,0.002242072064415671
2020-06-26,0.00527796889933259,-0.01846023598046871,0.002904531006372276,0.012508810802177757,-0.0002619151345881667,-0.004337010633444893,0.012953669662312558,0.005241487717105797,-0.0017254589438751473,-0.08379948996555954,-0.02451545960721191,-0.014111010021144406,-0.03698926649293263
2020-07-03,-0.002698639574252476,-0.06096439423056198,0.018362205790449542,0.0005516970196477126,-0.00016870708053570022,-0.00826052979904837,0.002469097689907874,-0.00011905147718571716,-0.03667200381690745,-0.050555072933615414,-0.04299438576620328,-0.014304941569321957,-0.03170885915670597
2020-07-10,0.009874808951820932,-0.03937349743151374,0.0166031774032935,-0.00466876691233757,0.011417446538676667,-0.00431148804339447,-0.019372507781201795,-0.0015869430597580429,-0.04061627197819068,-0.03769269429898159,0.0035622637063492738,-0.007001190017916127,-0.01768986252142455
2020-07-17,0.010871212494020488,-0.05374769371937571,0.023063758639215524,-0.006278745603059652,0.00943753049678724,-0.0001734162586617201,-0.027231957536580604,-0.004723414533203365,-0.0060104637156759115,-0.03299785789551078,0.045779911005775734,0.0002892614947588362,-0.01576220641044855
2020-07-24,0.0027970398836161814,-0.03414842741036449,0.01503690768311823,-0.02127957930731854,0.0029776982377022823,-0.00811084434390492,-0.03505172201249081,-0.009566121713134448,0.02874669141759614,-0.01368534885039744,0.06414018961065299,0.009863088600960565,0.026856914512172265
2020-07-31,0.005865155640926361,-0.03552773029960415,-0.0025824031642562306,-0.019160965122348564,-1.831775050838494e-06,-0.0022483786506978624,-0.01540314612755263,-0.00744072285163792,0.007672736130477899,-0.03205117406984494,0.04482974149149809,0.013027822464531451,0.02745202774185538
2020-08-07,-0.0017140651648070494,-0.03638404049381897,0.002978130538433709,-0.011421055463726737,0.0021322251318500463,-0.0018609821584259214,-0.001797088268149511,-0.00779204428738735,-0.02890273708919928,-0.026626459105360697,0.021520424689958594,0.012616697989727328,0.02187372537008944
2020-08-14,0.0018575077415651138,-0.03392292460480149,0.0032885256047671414,-0.0031692625379407036,0.009463283390547493,0.0020201806965559764,0.016829382758920125,-0.0068015348287746155,-0.00674590406793891,-0.019078271233812942,-0.008438825202093377,0.016249746042434926,0.018677974330656235
2020-08-21,0.015307371397984378,-0.029291058772736554,0.0026109517686311017,0.0052975439429971145,0.012400537733312877,0.008845265729875797,0.011676687709742105,-0.003951940569177258,-0.05888758925631938,0.006375327933241754,-0.0218380599841869,0.0036192770741207206,-0.008687800663764697
2020-08-28,0.015201018042598028,0.004822590225809189,0.02803667157377049,0.00504930627950685,0.011841563389337367,0.008693435205261687,0.010105994545214256,-0.0057923317493562805,-0.02075763368189828,-0.0030290242693413547,-0.027173717068495317,0.0018299117383397921,-0.030270048394414793
2020-09-04,0.01700079181111845,-0.004918318433994873,0.02895507794599046,-0.0019766748152663005,0.006377250218120675,0.005878226281724507,-0.0009458278541244263,-0.0023100981425580613,0.0541515396215545,0.03984359619399314,-0.00012324876921692568,-0.01670406475119773,-0.03562513186278331
2020-09-11,0.016327325892170806,0.010345297604076086,0.02335525031465355,0.00583482944598721,0.0005474310931535629,0.009128237552545734,0.002323956656094501,-9.189636563792158e-05,0.057021961679942806,0.05713933547571874,0.04585174532321589,0.0005121709407038197,-0.018678560874479343
2020-09-18,0.021387632314559788,0.03133346284317152,0.021910015807996033,0.026583252954260686,0.0013314922687778998,0.013766002428258144,0.019845119465737127,0.01003342759788787,0.09328667818304273,0.06610766803800651,0.03825996739483434,-0.0035947468669933636,-0.014496759508979148
2020-09-25,0.008614952684145385,-0.00012539366078976114,0.00018800606834646445,0.019404012138569567,-0.002934129819748797,0.0012524836718277553,-0.003994171342912748,0.0024204346268059153,0.04031484152661137,0.027567916162383632,0.0189393388401701,-0.025034227811931972,-0.002555344643299446
2020-10-02,0.014961505499412369,0.018652309727431884,0.005650049735493215,0.029308847060347178,-0.0002397029921612111,0.012774272872414059,0.00743152824371035,0.01209987903480038,-0.017374761163495667,0.018170314679285628,-0.006295630430713319,0.00606292710998213,0.019467977944662075
2020-10-09,0.02118977489073692,0.03842296509322667,0.010182399389638832,0.03534041594324583,-0.0019014973940638872,0.01060898607808609,0.012627899343944307,0.02003661413534357,-0.015420993576019067,0.0028178565363439576,-0.03278986277136267,-0.009378441760587612,0.006115591744589399
2020-10-16,0.010600965503930429,0.0018286603474177415,0.0073683531512110986,0.022114332425221518,-0.008171854486015335,0.005216005488563458,0.005006195135559563,0.005652318223254457,-0.005353514499476707,0.0007993120356483835,-0.029075877819901754,-0.019015892515181015,-0.005619895211021053
2020-10-23,0.018124034377838518,0.009095811680063917,-0.0015329217967514595,0.029252561445175938,-0.005204887665266918,0.006797327609127526,0.011236391821775509,0.013845500350602913,0.015846103431663178,0.04447985113987231,0.008818873480424635,-0.009369133090598399,-0.010651818112377658
2020-10-30,0.006310765695728909,0.007533642607714958,-0.014436677531905917,0.026565796487221193,-0.0048267097045683015,0.0013191358912561764,0.017756463144635387,0.007855906623311155,0.03419139381695375,0.033475405770680325,0.03158294228285152,-0.02577582286742239,-0.022105435877848023
2020-11-06,0.008545981096122382,0.009301264927484123,-0.009685845025517805,0.01581529724037292,8.458008805225722e-05,0.0032837764640096566,0.020460706056527625,-0.00463054429586396,0.05490414025265823,0.038430569072679915,0.05357333914498831,-0.013619734773999859,0.0005685479508187354
2020-11-13,0.007943689998382415,0.031046950613195685,-0.013287534965357246,0.02364619453359404,0.004425623223504184,0.0054433748345674715,0.032722440458978014,0.004291969543089753,0.04431019508540939,0.04437380966812357,0.03647226021877574,0.013122183722887155,0.0289697225769429
2020-11-20,0.013268897150372732,0.026132431487922957,0.0005534265570053187,0.011887779499607742,-0.0003762707086508437,0.011869778390620343,0.03311862597632068,-5.888330874171321e-05,0.06454926815330034,0.07298203999677841,0.019564243181279015,0.02543430160523175,0.024279086702938626
2020-11-27,0.010158814261520727,0.009628109764335558,0.008443012337656153,0.01341734388739952,0.0010025709065973746,0.008033980800113734,0.01817254501030325,-0.00647637697780775,0.07111677154574031,0.06111744386149902,-0.009511773768717691,0.023435598784359052,0.017671881509119296
2020-12-04,0.003365152827118946,-0.01126045085488741,0.0028994208293802405,0.019886720125984286,-0.005172479787170135,0.0005934434118327627,0.0006286102856706108,0.006254785129975337,0.05548404326013568,0.038962720838130654,-0.002141148463588597,0.011823272031234712,0.003692599336251384
2020-12-11,0.0014192082771296924,-0.019687259899906905,0.011557555778749055,0.0006960384024159421,-0.006053145073270621,-0.004126413158219014,-0.009087618864464997,0.0007544120352553502,0.07008857034274994,0.022132294504664696,0.022787634009251618,0.009032909518403666,0.008463274846116517
2020-12-18,-0.005407430150135848,-0.010557236950236977,0.006718352651539128,-0.0053474478681810565,-0.00524947272725401,-0.00483153220119484,7.19813034533532e-05,0.002042672223683175,0.0278570232679802,-0.01584694057555973,0.024449653339975418,-0.004824868554086331,0.0038721123004740576
2020-12-25,0.00016444722696187667,-0.0008192191754751998,0.006533123298565956,-0.013176761065642213,-0.005007236348682151,-0.0030546366710739827,-0.005059067796523127,0.004843015927557275,-0.03099798884588293,-0.001349082372489492,0.059601832287530174,-0.004225517146008836,-0.00034665065418487163
2021-01-01,-0.004451441268517611,0.019569614284685236,0.011616096736639159,-0.012588590047308862,-0.004906646180237334,0.003550591222711191,-0.0032609174123179596,-0.005978578884601296,-0.041667755475411114,-0.0012158845899824548,0.04106257922799428,-0.024873632584024304,-0.011454579649587175
2021-01-08,0.006168507551979162,0.009768408388783676,0.00806477925087355,-0.008788942324785111,-0.004777233510046188,0.007421363130802841,-0.0027026729324550244,-0.00021482588788371195,-0.08996627834912074,-0.0008589654738314885,0.02073624876276875,-0.013439658857266806,-0.007889341755582518
2021-01-15,0.004218758016754009,0.01712859751218248,0.009995707485471472,0.00013867977689828968,-0.0022126481718714075,0.005653150388277863,-0.0036426854139784163,0.003766004701241123,-0.04464907241563082,0.03564296554024579,-0.009005935081331393,-0.009910410676878362,0.0023902040224973754
2021-01-22,-0.001016473429464411,3.827708139147665e-05,0.012125413775214698,-0.003511208076088752,-0.005320740613944626,0.0019441790131725749,0.0043846482159142115,0.0024289029506498706,-0.016973464778809462,0.004365085431574062,-0.02272357252153613,-0.004140842255509466,0.019830275532734823
2021-01-29,0.008306471302273558,-0.008837587870757623,0.007817649258189188,-0.01982182191441563,-0.004007249363165098,0.001012679874524194,0.006772172877811044,0.0035943013219346515,-0.0176944518857802,0.00429102176618851,-0.026809254142362834,0.0206579883343634,0.028642753862585718
2021-02-05,-0.001330158323381177,-0.002029202351922904,0.011025421526025599,-0.020241368476836878,-0.0026179270394118574,-0.0043343556741435646,-0.00040494493292722155,0.000754412068329007,0.06421980851921705,0.0017028856345108461,-0.024444530495400876,-0.000515708967825778,0.007108462433276232
2021-02-12,0.004917032814531164,-0.01449059667000174,0.010047564366873466,-0.005980770608409397,-0.004890012027423148,0.0010262664543145873,0.001498003302305229,-0.006217824641436644,0.04757363339251146,-0.022537294851727563,0.0130093757179617,0.011444240175887029,0.005952975494588362
2021-02-19,0.0024238841887419607,-0.005746036247338681,0.009049684833841718,-0.001285697696292577,-0.011634844017576711,0.0025551109134121443,-0.001449057976330703,-0.0020364498360925234,0.07621799959731965,-0.016827278475546804,0.022793587047113345,0.015270227506491476,-0.0024510180862299543
2021-02-26,-0.00854691407303905,-0.01597301839439607,-0.011736224275868744,-0.011633800758793979,-0.016203006399997357,-0.000261323540077416,-0.01655591832131547,0.0013896927670771473,0.03938775689943784,-0.000937191303709688,0.011939046405935332,0.009392144387238325,-0.007935418744832019
2021-03-05,-0.009480029515286875,-0.027277125305133883,0.0006799316615544154,-0.004139961762732455,-0.011613508421273757,-0.001596903755874346,-0.010300730855402283,-0.002432643674936238,-0.0012094174584480893,0.00306053948700906,0.006479821367132746,-0.00793778951971436,-0.018915213141862404
2021-03-12,-0.012799215560633365,-0.014727870670369774,0.0031791504998627566,-0.020729613641365996,-0.005101147804566745,-0.008942175474388907,-0.024100958350197724,-0.009175434397142423,0.030208822453787452,0.031162856933012382,0.011738685233838914,-0.011418869223480125,-0.011913388128754181
2021-03-19,-0.008782243562526132,6.896369827513911e-05,0.005247179137184959,-0.00891700106081585,0.003071880466417161,-0.0052387358794037005,-0.023888019695275462,-0.01766746986536709,0.04536446877747329,0.06684256206410624,0.0006328776193030338,-0.019990478082203916,-0.007219098939748898
2021-03-26,-0.009470822586338976,0.00763057434516043,0.023719683299524695,0.012734304793291379,0.010723491520079422,-0.0022256716564232515,-0.020398259043296313,-0.026000407006707506,0.053092766769177874,0.06696618424448357,0.003948413737119075,-0.01789203011434949,0.00911484601247331
2021-04-02,-0.009733082156796245,0.010084288950310258,-0.0009673384048479849,0.010871697646439183,0.0037738228777458465,0.005907679967187944,-0.02927166304886377,-0.01995423182349553,0.05450355165827681,0.08892959934347577,0.028329135378581227,0.013781066939690945,0.03323237811367226
2021-04-09,-0.014400311245834331,-0.014630690072623246,-0.028393956369076455,0.019669630892518625,-0.0013058370444946556,0.004957224446931352,-0.026703674773973618,-0.0062546107871418975,0.006342291457064832,0.04990477138723259,-0.006411236724749879,0.022949365066420806,0.041508513485634314
2021-04-16,-0.006705297898787709,-0.022462597675352473,-0.030464302598131758,0.007018084684531259,0.0006921661796114769,0.0029239423996059916,-0.01999062863098211,-0.0011590678464877796,-0.028124540241642404,0.027446916038872476,-0.009853036624986803,0.02226271977346412,0.02363840241102457
2021-04-23,-0.001184303416293787,-0.020703652243886938,-0.039944140188899475,-0.00355417295513483,-0.004258068438119384,0.00013215514413806055,-0.01745713592839524,0.011043870783020649,0.004690747654126656,0.004943264429145274,-0.03126100394456682,0.008968454736542918,-0.007250122374697026
2021-04-30,0.009599401745927003,-0.0008981780907290227,-0.013973583791537424,-0.004568441442493997,0.0028268748711078066,-0.0017193391501254332,0.0033556550775708308,0.013200111849281208,0.013887541453459818,-0.028546610743575826,-0.058278854835684554,0.004950440550802366,0.0028949861145057855
2021-05-07,0.015482616502982985,0.03197287566998546,0.014759007790365958,-0.012755824514295824,0.006619903491246072,-0.001825764863017781,0.0065695582424295865,0.010207588269222925,0.03702768278309007,-0.019669303274167292,-0.03758938699810457,-0.024607456016054335,-0.009231423733769395
2021-05-14,0.006248012783569491,0.024837579790475836,0.013826931965444047,-0.02248254225473162,0.0064230420464597635,-0.007774032363921135,-0.004112204864888958,0.005411579333868376,0.04777390763299816,-0.018755665631239808,-0.052167108272497154,-0.00032873275989909675,0.007497028560949261
2021-05-21,0.0014853954296532206,0.01851374862911256,0.027588330765502714,-0.017501542676637755,0.005000540441998893,-0.007876279834964594,0.0038481870070842666,-0.0014958466864781691,0.03737042941147925,-0.02465871232517472,-0.038948406006738066,0.019233931522056533,0.03585748206857965
2021-05-28,0.003525586860428631,0.013877722395676894,0.017867894252921606,-0.009552427613737372,0.004612854468342696,-0.003031728117819781,-0.0036842240149174777,0.003552325418732874,0.040338486981683325,-0.013601938939927175,-0.04025401013431144,0.014937971944300481,0.021439424675627913
2021-06-04,-0.0016683223319885919,0.003802303544657739,0.004736478870896518,-0.0024946962039876838,0.0026401938946867634,0.0006491664777337813,0.0006754973882982132,0.004669143078491425,0.05067044342837479,-0.007535699915219501,-0.03035883469660567,0.0412629308128597,0.030173727202611772
2021-06-11,0.001314091680347459,0.017765512360837205,-0.00023327782221445586,0.00648110638351607,4.7256858117874796e-05,0.005991844843137007,0.012024251265543606,0.010232909252975033,0.048614403808728335,0.006899353717192299,-0.026309147094958317,0.022013018305212177,0.023855063605613167
2021-06-18,0.003922274989892169,0.00895831499856998,-0.012431580223311244,0.00048618659226090134,-0.010623307651431222,0.0025097682779727706,0.0038550878347689407,0.007963041069821446,0.10430797849333973,0.004685632978830009,-0.03475666624330561,0.007990434858474785,-0.005528757092428583
2021-06-25,-0.006101351972508817,0.00754032887223383,-0.0191430647806991,-0.005318276078575451,-0.015277630452461414,-0.0031729868699709326,-0.011802596131543884,-0.008388286873695085,0.10879436996274239,0.03596226102988454,-0.012697113922121764,0.011762763300522469,0.007977784058856482
2021-07-02,-0.005276925216950688,0.00885743531221286,-0.016808928078494535,-0.012138405763497433,-0.03286593978167021,-0.0056451158080636525,-0.022944852585380253,-0.010387152868207598,0.04792319699419852,0.027270136068337357,-0.023480356489921677,0.0026997543429886778,-0.0022731450589628874
2021-07-09,-0.005496510818321784,0.0013069257606891666,-0.012827461981548981,-0.01797733237596421,-0.04394381784018679,-0.009610596732799548,-0.040369172167175775,-0.013399011560130125,0.0007195645049022925,0.009251231360738785,-0.03505430064375992,-0.0037131337693030063,-0.008639455859801993
2021-07-16,-0.0030085552624216126,0.01875016139111057,-0.004155160570050899,-0.005485080196285272,-0.0367410148636463,-0.005272864681282147,-0.034290346232454444,-0.00956791656759893,-0.009342496807253534,0.03525708775183299,-0.0067995673875613245,0.002381382196871027,0.0024543151226602018
2021-07-23,-0.002407135352244996,0.016411599363817017,-0.0004018171600994212,-0.018143728635646797,-0.030151585367641343,-0.007387875319083752,-0.025862777984529593,-0.0058973851860305284,-0.0341216633223749,-0.007143844659018439,-0.01202839778473754,-0.0016087416378886303,-0.01709880226506474
2021-07-30,-0.0014916473007035263,0.006247634760835006,0.003090212659073588,-0.014412520478773116,-0.013711139907792262,-0.004980194230988488,-0.019715884878204703,-0.0025851669200180893,0.006176475657469349,-0.011933994087295119,-0.014479323644195964,-0.003970459163672008,-0.01245294493057018
2021-08-06,-0.00024887279460952664,0.011094122315141773,0.00780246674624788,0.005012794163097146,-0.008113027743756492,0.001672282677236753,-0.014331241152551084,0.0038409306179392174,0.06832701873052152,-0.009360135361347457,-0.012685419015941704,0.0032349088970980207,0.011003151525481012
2021-08-13,-0.00631732218152655,0.007999543075591736,0.004779237839946807,-0.01736952387003281,0.0039906384324541145,-0.0008019831948482808,-0.008107206897300398,0.002685197437370844,0.01285402664446897,-0.02042626388804459,-0.008629215835091016,-0.0004928417218525113,0.013738535184322744
2021-08-20,-0.004703578502578495,0.005916806125509004,0.004342183163625176,-0.014288758770087959,0.006408666090618041,0.0018427284193673573,0.0018000553114570468,0.0006174421765971841,-0.015471547272133358,-0.028873968475954456,-0.021723562584243482,0.00447343956374502,0.031629623225054276
2021-08-27,-0.0027465189492091218,0.005718239963355687,0.01387064937702661,-0.006866855677820404,0.00876698732839978,0.009228886144667785,0.01989898789314673,-7.71345060382872e-05,-0.007838568211803766,-0.015932813446805413,-0.022703216556098017,0.007569702689194652,0.030820016313301182
2021-09-03,-0.001155296853994469,0.0028154786654079906,0.013350984560070759,-0.018294761821079177,0.014820821912407231,0.004292014252180743,0.029472783875614115,0.0024781555872232866,-0.006677536507253026,-0.006386259051218339,0.005365018355510155,0.010263497587104797,0.013557998385006993
2021-09-10,0.0020801802821994596,0.006718832792891037,0.010432070209744626,-0.011288679697413512,0.012020320511712076,0.011165988813123164,0.020870765910076854,0.0016450553249124852,-0.003510443505070099,0.008873852204003904,-0.03829484313314145,0.012625508039119422,0.016188174675701515
2021-09-17,-0.0012728274096865367,0.00885961260341011,0.006393616982058347,-0.012667144484891398,0.004460565536613557,0.0075992215551675315,-0.00674978944831368,0.00043913178087875114,0.01761047612931101,0.030392617655194278,-0.028733519734545625,-0.006096199798410872,-0.004082443891764022
2021-09-24,-0.00029861286351798495,0.00900008937762983,-0.004650513437455209,-0.016300654348902828,-0.014330765281316014,-0.00326149954947325,-0.026819928104387318,7.716031778686903e-05,-0.008628000055356317,0.021278737546961444,-0.026558706086331412,-0.006541587732713371,-0.013405016709760114
2021-10-01,0.005703240526456398,0.01572714667638903,-0.01216450637930748,-0.01630420068887411,-0.012301599232889865,0.0014668719955056465,-0.033487088871797695,-0.009414002168217389,-0.01867617798888889,0.003036282301235904,-0.04068550533649823,-0.009990033196322624,0.0034728922872550028
2021-10-08,0.0034472765130334196,0.011875163581882729,-0.018792961692323785,-0.015353228904475175,-0.009920228523008227,-0.00215088806165634,-0.03352980595496887,-0.01765440130164423,-0.04753164847502584,-0.019033383462664644,-0.026542570707221283,-0.03789067323662044,-0.01813915649850182
2021-10-15,0.007183840614991886,0.018928214365136826,-0.015735594386174535,0.0011691102395203403,-0.012235219067792336,0.003537770501906178,-0.0007369581539527562,-0.007399392070723779,-0.024698461941030904,-0.015186901010037048,-0.06033961266753109,-0.016219536711346787,-0.004052722698305542
2021-10-22,0.012752023728042364,0.005983149343668797,-0.01244149830001999,0.005607484383217788,0.003059504293897883,0.007306740796741792,0.01096086472285808,-0.00379011601854847,-0.07158511424114318,-0.00314124375629813,-0.03926194914909931,-0.02651511434681685,-0.013367559857000524
2021-10-29,0.004091820207600702,-0.0003503118022794632,-0.0067764185580096795,0.005675600098276388,0.012536679997598449,0.008109563142990736,0.0229397866744785,0.003353843837303392,-0.05813685542021609,-0.009201098778870626,-0.02193566216594968,-0.026479449026910233,-0.01230575965409711
2021-11-05,0.006009470427477195,-0.006183160693395908,0.015024768605608923,0.010125236786403802,0.013938770341976806,0.007234227219226842,0.03404360276486269,0.009233493480116156,-0.006248255100180629,0.001474861682221037,0.005064392767793146,0.001137400780239339,0.011724581802424923
2021-11-12,0.012385104672427986,-0.001632141183092458,0.014673205768230398,0.02018890960324862,0.02697325503176393,0.006956671257428303,0.038785411419455976,0.010259505331793805,-0.004102709344806443,0.0024936670170614354,0.05613664475043462,-0.017834433258383783,-0.026838249979567942
2021-11-19,0.005104702420082336,0.0109242401979253,0.016654488440584217,0.01177185228194899,0.014740507853073433,0.007093146171801679,0.03899832555423981,0.007889547531591835,0.02277574158005407,-0.0047491831019562895,0.0022508970791355262,-0.014150979714492726,-0.004341772066902814
2021-11-26,0.006049871025409274,-0.0075900679867257625,0.005902254464762677,0.01133231883412095,0.005163804122431578,-0.005792980062361112,0.008006491105402094,0.0018597954779588127,0.00804821760401533,-0.037273950634057154,-0.004029015267631688,-0.016352286254108655,-0.021270638174169028
2021-12-03,0.009091792609442725,-0.005624776620700262,-0.006082450884087597,0.025912989997506696,0.00023303747663405618,-0.005408626226646281,-0.00229130093013033,0.010826791439484671,-0.02744372459444498,-0.026900323689256555,-0.021380742158300388,0.0072884837740672045,-0.017787743352451507
2021-12-10,0.0004612736006795494,-0.01190712665873914,-0.013599963199804733,0.019879887785994903,-0.0052811636646081985,-0.004488960123532713,-0.014219777148306969,0.0036171914635340007,-0.03833614630826562,-0.011566448490652123,-0.05022149216375745,0.013956224333519767,0.010541141063680485
2021-12-17,0.00020994012351726677,-0.007137174017760519,-0.0187587687610472,0.01896039470419755,0.01828296806701906,-0.0013775493482901958,-0.007635510671974471,-0.0005410382610328262,-0.016706576862480553,0.005018087254973038,-0.005568050540148766,0.024113897587084474,0.009884548479090486
2021-12-24,-0.0009080512938417508,0.01726132019855208,0.0023985409356028376,0.019293998809821435,0.013213185300536518,0.008681259858310643,0.012880712712687575,0.0021602313841812965,-0.019337865748218726,0.049832766769329594,-0.04857438832565064,0.021264486422023055,-0.004917980690471436
2021-12-31,-0.00020519638808029527,0.014180545727248504,0.016102968018054026,0.005188256214248815,-0.01017830528673734,0.017986789422841466,0.04352240789376648,-0.0008371378192627418,0.004214154106041415,0.03451282735642224,-0.029011722890316387,0.00011972198117792248,-0.012328972288767878
2022-01-07,-0.004505275543704429,-0.005147993564429404,0.026012476401893057,-0.020193653050639932,-0.017835570973723187,0.005973424204134126,0.01856244291984831,-0.0008542891763612783,-0.010405905062009413,0.010983678189350882,0.012998495157563586,0.0078044061793603285,0.01486523042595797
2022-01-14,0.0012382947309930426,-0.00855968161271953,0.028292503891774,-0.005274026690390815,-0.02476042324268996,0.00653554205007837,0.0155631624664456,0.0027304662853613946,0.018136527034378805,-0.006590634757661487,0.02057884940853278,0.00878704613143147,0.015173528862559597
2022-01-21,0.007876045776032193,-0.017248409747172597,0.014560871609234138,-0.0028168427975853597,-0.01921880962327459,0.009975256306292214,0.029469973997096603,-0.0008846901190330339,0.042166436693209894,-0.002099615554340416,0.0841170180347069,0.014205302266695568,0.02525625586698945
2022-01-28,0.007273816566900713,-0.01847957442085922,-0.0021081497746632608,0.002048222347162415,0.006186065035290257,0.0014488309254536771,-0.010213495379307443,-0.0046992825541685695,0.055308935652163826,0.013171559514208597,0.08288025303826087,0.010596225870356694,0.03112788461396126
2022-02-04,0.003002505997031427,-0.02017527092994275,-0.006439944873812848,0.011619237288887578,0.001891773547651794,0.005360535284829972,0.007328866452980183,-0.009453491387563094,0.04974934815447245,-0.009948018245139198,0.018553541539554373,0.002983541944120643,0.014198242398446602
2022-02-11,0.0021078517038439996,-0.009991822438300662,-0.014357692016914704,0.01182841174195269,-0.00040923217753521205,0.00676150883560577,0.006115442149610666,-0.008356259208276083,0.06744546258411167,0.023354304800120768,0.038133238098667116,0.01657667924676387,0.014923898413049412
2022-02-18,0.001667347815541894,-0.01153750948248025,-0.0024173309211448883,0.009036537107148551,-0.006271933640808309,-0.0004215552603541355,0.019339573905887725,-0.007322787662711894,0.056343771539306975,0.025239318677386074,0.025503912235286523,0.007540630361705257,0.0064706528495766
2022-02-25,0.0012837589822409742,-0.005612451454525245,-0.0031921750673969173,0.0123213426483379,-0.008271668290180997,-0.004561082764471489,0.019889182041472192,-0.00935884604053831,0.03649651727025347,0.012949644806268219,0.020161410817145817,-0.01204904419073048,-0.02062582011403502
2022-03-04,0.01169310455953295,0.00771575269064337,-0.010227991595159679,0.015076670687712419,-0.02815516773684892,0.004928948455133458,0.028311917389550356,-0.004286851485512487,0.08027116219007432,0.03949970514329621,0.06999650054145433,-0.042290177806847136,-0.07182521085412005
2022-03-11,0.008064551753143622,0.007688452204248084,-0.0036739896575245104,-0.006667867590055294,-0.03080975301182932,0.004846079178627176,0.003324115472218194,-0.01207599013145029,0.05373126705413721,0.013512107395913471,0.047108167141949146,-0.046453716043357435,-0.06134429413590203
2022-03-18,-0.002057132973320947,0.004626503188803269,-0.012790456678807988,0.00984040657676255,-0.027454549844090535,0.005783514896893415,-0.025462169501918066,-0.010446663707967716,0.03707882805671435,0.025370775227520938,0.02438722269609493,-0.033356759478010686,-0.052592693770789026
2022-03-25,-0.0024057128086300518,0.0022727816436820926,-0.008320328461995633,0.000784532181272498,-0.018464103272104453,0.009908517806262597,-0.01838608264011127,-0.016820358232185514,0.09201553235801041,0.053966409610852376,0.06311158035218756,-0.0021226618038577352,-0.02389852491409842
2022-04-01,-0.0018131173593729085,-0.0009112787980454637,0.005335316653613768,0.0029250892422935278,0.019976733961857375,0.00455389594575303,-0.02263090006085597,-0.016830778321734456,0.06697545994909428,0.05056537487692007,0.03690593680098471,0.04853450662060439,0.03967314430815545
2022-04-08,0.001229250966819466,-0.0062013857711900764,0.011664782235306065,0.012244451715290795,0.025619930781304718,0.0005525584704662528,-0.0018242384838407111,-0.015304341802983705,0.04525577262463702,0.042524482429210406,-0.00840613932628917,0.03744326107733763,0.004561211047897713
2022-04-15,0.005072033339132234,0.0015409282892086423,0.007779066061509214,0.003492609526628423,0.018279597203598955,0.009087638655963015,0.005686521170235372,-0.021432949744697852,0.056457727622435144,0.04040891743583696,0.0034460715028145662,0.03598189585965533,0.014852195767825451
2022-04-22,-0.016315116841198685,-0.0002670053025491002,0.009844181907742276,0.002955378534565921,0.006880854443932402,0.0026325516650227074,0.004390645661313364,-0.013230019278779058,-0.014438629918552107,0.002071667507149884,-0.050439277029631746,0.02780060966360293,0.021005268007333346
2022-04-29,-0.03224024287056271,0.006873771463357293,0.011683516992203487,0.0017503246562122687,0.003990259490058318,0.0020586444277420866,0.005082967856477918,-0.009551158741730535,-0.06139316264302632,0.020579297129588156,-0.0447876670326711,-0.0011999075188627306,-0.011938572629615951
2022-05-06,-0.043027910990502655,0.0075798124602874765,0.003746435788927412,-0.0007342810923286181,-0.0028385559668939395,-0.00035559547006285236,0.00134682821817096,-0.009582409679251652,-0.060191995693704856,0.047081728163166525,-0.00459636928037194,0.008683601541522479,0.0148844769161996
2022-05-13,-0.05369729435163248,-0.00024250472642368785,0.0031634975435080705,-0.007766063569220629,0.011576382993194944,-0.013110720002596329,-0.009255680239513977,-0.007412269734539477,-0.07114698720039014,0.03827596766285283,-0.006769264704077403,0.002055384870224934,-0.0017405339389487892
