date,Adaptive 3-pillar (A always-in),Adaptive + RR overlay (A),Adaptive (B conviction>0.5),Adaptive (C cost hurdle),Static equal pillars (A),Carry-only benchmark (A)
2018-04-20,-0.003334258274562338,-0.002668590954989701,-0.004535515280645708,0.0,-0.024352339016993962,1.9796408413870915e-23
2018-04-27,-0.005202840399556036,-0.0024553732926712087,-0.007979392093552556,0.0,-0.0071765071105679805,6.635355011511317e-24
2018-05-04,-0.010278798369324663,-0.010813769817927832,-0.00012015291190495226,0.0,0.0067815738169446785,-1.321669370016433e-23
2018-05-11,-0.005957989075424472,-0.00774262012950378,-0.005246442881460549,0.0,-0.0029836525242825417,3.751432983255263e-24
2018-05-18,0.004561178459915948,0.0023841021266692995,-0.0021646468957040982,0.0,0.0019581604335715203,-3.2656781802799485e-25
2018-05-25,-0.0089375880240285,-0.008771785250253879,-0.003745708597529301,0.0,-0.01740735331783707,-1.0100170482295667e-25
2018-06-01,0.00752103956896756,0.002599469136352264,0.0008914881075728142,0.0,0.008034056462067321,-1.6468394049986982e-24
2018-06-08,-0.017738951702365464,-0.01611124203980318,-0.0018885467558658376,0.0,0.0007072334746446259,1.1495380691251155e-24
2018-06-15,-0.017684019900362075,-0.007089600716462743,-0.004442651506421883,0.0,-0.005169763168104303,8.114341215008068e-25
2018-06-22,-0.003642513214309643,0.0027086269133038687,0.0014903816202049237,0.0,-0.0015778835221304782,-2.628525166603284e-25
2018-06-29,-0.00017603719855681808,-0.0028487348593792196,0.0002463011202145003,0.0,-0.003449180619071428,-1.596965036501607e-25
2018-07-06,-0.0103282089384345,-0.007840886507113336,-0.006697738547594627,0.0,-0.005010073439377823,2.1306695945814344e-25
2018-07-13,0.0007605242406461602,0.0010899451841385487,0.003095943366756213,0.0,0.0002450941360812622,-5.123343580779857e-26
2018-07-20,0.011920490746452728,0.012867015171099677,0.00545053695518467,0.0,0.00798657660136903,-5.268733914245701e-26
2018-07-27,-0.011758977612921228,-0.009436522785967173,-0.003300302022502886,0.0,-0.007082951595255667,5.1250096034870155e-26
2018-08-03,-0.0036078512940402223,-0.001167627506694125,0.00014681739623123138,0.0,-0.0025647058612634716,1.0988696974868473e-26
2018-08-10,-0.007565075748525161,-0.007269619417584398,-0.007030425078762772,0.0,-0.007880024355956921,-1.3894086337200424e-26
2018-08-17,-0.006909348022385063,-0.008041134182757584,-0.005411895756617796,0.0,-0.006318908657860787,-7.056164505413953e-27
2018-08-24,-0.011039616692085115,-0.01173286868704139,-0.01216599875270994,0.0,-0.010749124973152255,-5.1945324744171935e-27
2018-08-31,-0.009182477582075008,-0.011807227878490497,-0.010070899425273247,0.0,-0.009131740346067008,3.249801279555494e-27
2018-09-07,0.0021443740424355977,0.0019429277762572775,0.009559950379494352,0.0,0.003961809585023146,-2.7936069167075926e-27
2018-09-14,-0.002517450655841939,0.0001248868773213058,-0.0029839481115195407,0.0,-0.00061126016426466,-3.930563065283901e-27
2018-09-21,0.0017347812226089644,-0.00022226975909543677,-0.0016401396235402835,0.0,0.004064217980308125,3.4299581668143e-28
2018-09-28,-0.003291474943654821,-0.019300957267043253,-0.0070824039331748275,0.0,-0.01849883443253052,1.5395425483802037e-27
2018-10-05,0.0005988463359166954,-0.001525272592794528,0.0012393999506969387,0.0,0.0020285759063826065,-5.993836693462566e-29
2018-10-12,0.0019454134383674968,-0.0030112018773995842,0.0004934326962403802,0.0,0.007014855155414754,4.097784085829317e-28
2018-10-19,-0.012794521636137878,-0.01404453612111403,-0.014044321044676825,0.0,-0.010461655479792057,2.8894105159196103e-28
2018-10-26,0.007231448569350746,0.003781105026666738,4.561757196129915e-05,0.0,0.0063912510174512745,-2.203208440464868e-28
2018-11-02,-0.0035929232888262095,-0.006133307515222398,-0.0016713737691985621,0.0,-0.004525886331597174,2.78391779900304e-28
2018-11-09,0.010810164555171815,0.007390917249174186,0.01025259797140687,0.0,0.006970180177554637,1.1629980847722608e-28
2018-11-16,-0.0020402577736029276,-0.0026198106663702135,-0.0014002986396033444,0.0,-0.002412948214382981,5.200077233950495e-29
2018-11-23,0.00848168989316908,0.00758467073126692,0.005166579018425709,0.0,8.134225966688295e-05,-2.7787081547862017e-29
2018-11-30,-0.007320257231691755,-0.006896226867162935,-0.006483832842706528,0.0,-0.0036130219014431516,-3.3548882464799044e-29
2018-12-07,-0.005318990024852217,-0.007151246269947406,-0.002357569414583742,0.0,0.0007874508141428257,1.5553547242768504e-29
2018-12-14,0.006324565909485726,0.008204180512457358,0.004523563488892087,0.0,0.0032694440104913784,-6.0821482192747714e-30
2018-12-21,0.006963121194372935,0.009078791598745311,0.005137590572766124,0.0,0.004241164707944014,-2.3989425947758052e-30
2018-12-28,0.02434141412204389,0.01703122758279147,0.01727528381365391,0.0,0.01646987997745258,1.0470980762148827e-29
2019-01-04,0.006144202241591014,0.004714066576330914,0.00225645985547282,0.0,0.003937945261282296,1.3093802130836331e-30
2019-01-11,-0.0012200308941240083,-0.0034260637081779443,0.004736929789072538,0.0,-0.0008102189831848916,-5.214921760490824e-32
2019-01-18,0.005858317858680213,0.009481315342624034,-0.0009172679679421904,0.0,0.005907378969632779,4.470011109046568e-31
2019-01-25,0.007370024700394297,0.007182620036250719,0.0023242403493756777,0.0,0.0073267782042504975,7.820147318038385e-31
2019-02-01,0.002891239702990475,0.0024824947241450603,0.000943857879792412,0.0,0.0045513819920668845,8.69956077521538e-31
2019-02-08,0.0016253999316855519,0.0006878655143641183,0.002209830188218518,0.0,-0.0009481099948411221,-1.2248422901350864e-31
2019-02-15,-0.0030365160020041798,-0.002365829842680808,-0.0006521388725657919,0.0,0.0008486548195724831,-5.379277535776927e-32
2019-02-22,-0.011948150663024187,-0.011662260917674193,-0.0030251750663052085,0.0,-0.005730783305758602,-8.65417110048192e-32
2019-03-01,0.0010664877314256014,0.0006720984949979134,-0.00016882311791377786,0.0,-0.0012290695984497689,-3.0075298288604044e-32
2019-03-08,0.002913438306851659,0.0017846727937768482,0.0028403320737307234,0.0,0.0007750803345550278,-7.746232184420603e-32
2019-03-15,-0.0010798275064412897,-0.0011059366520360654,0.0005969786848459234,0.0,-0.0009663937386520774,-6.142170866523922e-33
2019-03-22,0.00027308796275715187,0.001662485675195537,-0.0008741347406177418,0.0,0.00015759565851252395,9.63676807314802e-33
2019-03-29,-0.005803190955868967,-0.00385985461947296,0.002942230781290669,0.0,-0.005201533458401587,4.176571540203423e-32
2019-04-05,-0.0026353286402087234,-0.001719657372499901,0.0022322905895084864,0.0,-0.002944399752074966,1.3946230032244508e-32
2019-04-12,-0.0003718442147403801,0.0011649955049461307,-0.001221395145883191,0.0,-0.0007977639192598096,5.476474433195172e-33
2019-04-19,0.007369808941276031,0.006174716480056802,0.021173835489790172,0.0,0.008534152867919358,1.0779113462580617e-32
2019-04-26,0.001505293098776265,-0.0006911171686227667,0.007367763248445539,0.0,0.0027424747587300987,3.7935494335395024e-33
2019-05-03,0.011917607611477013,0.010970233762361248,0.025537407972353883,0.0,0.009147311334243794,3.4034673780184495e-33
2019-05-10,0.00024781939989557686,0.0009721982204727533,0.006583436203800949,0.0,-0.008673981056001163,2.3834329485524333e-33
2019-05-17,-0.00032923486331718735,0.0022495889820902384,-0.005649140714091132,0.0,-0.00026254222867807094,1.3472327472205916e-33
2019-05-24,0.006151301156133906,0.00775232752577996,0.0051136276488125704,0.0,0.003119364792879372,9.786486695808279e-34
2019-05-31,-0.004092575164806018,0.0017431128945811774,-0.0026365877624899238,0.0,0.00031198384990924427,-6.8287578773433725e-34
2019-06-07,0.009661303673277067,0.0028325564075653204,0.007913217800939495,0.0,0.0077119334847602,3.916096382879175e-34
2019-06-14,-0.007766589710657891,0.005665027340593483,-0.004735076496692498,0.0,-0.008922629435447794,-3.2544234247866228e-34
2019-06-21,0.0013315588673013367,0.0032614676652584556,0.0029231621487499433,0.0,0.00165570492945232,2.6524351702413507e-35
2019-06-28,0.011088275016670743,0.007085689793621437,0.01153372428264669,0.0,0.01077170826297536,2.514665714979909e-34
2019-07-05,0.003320902483136511,0.005519684568423781,0.0051505616907032,0.0,0.0024801677629186798,6.502476179835062e-35
2019-07-12,0.005704144357731299,0.008662920060405673,0.0029410609374318545,0.0,0.005833783652805006,2.9664190792981115e-35
2019-07-19,0.00853351416874821,0.005720382982052006,0.008753261947245027,0.0,0.007319634208220397,7.427575689339242e-35
2019-07-26,0.0020687623163765318,-0.001373500151875503,-0.00034415919367467864,0.0,0.0015938898811840583,2.1100413866215054e-35
2019-08-02,0.003330001523665763,0.002004326908590463,0.002955058820438589,0.0,0.0028646348966294495,1.2198148451482999e-35
2019-08-09,-0.008883202829719194,-0.008656245154930336,-0.00740165937097516,0.0,-0.009574735930713642,-1.8450839390816074e-35
2019-08-16,0.006647363596847348,0.008097190408617262,0.007803660092561848,0.0,0.00633920834695899,5.037713703871435e-36
2019-08-23,0.007085236311990968,0.007396354795070386,0.005870719960994241,0.0,0.005700361887344999,5.439592600356732e-36
2019-08-30,-0.007788823228800766,-0.004746090986213699,-0.013067065515097417,0.0,-0.013548803196105236,-5.842228164719364e-36
2019-09-06,-0.0032546028965981665,-0.0024443359588034344,-0.0032814380922253235,0.0,-0.008241435901541383,-3.559288082933794e-36
2019-09-13,0.00211551965023171,0.002048717973788918,0.0020947637831596312,0.0,0.005407501956873339,1.2582106719073397e-36
2019-09-20,-6.863845089103949e-05,0.0029003798297640164,-0.007181732799996647,0.0,0.004565075393893315,1.0918890009655127e-36
2019-09-27,0.005636391121247027,0.005353112896520798,0.009760652353942039,0.0,0.003310541614003824,1.0575081977831065e-37
2019-10-04,-0.01246149728677089,-0.006725400873544521,-0.008806346436878627,0.0,-0.00912586230556269,-7.515657922349549e-37
2019-10-11,-0.0011727077958967654,0.002037476912694397,0.0033593582428211115,0.0,-0.0011846318685748748,-8.469141753635134e-38
2019-10-18,0.004420431405661977,0.004163084059354729,0.0036814564748699173,0.0,0.0009610441024630429,-5.420125562106867e-38
2019-10-25,-0.0007754443970285499,0.002611386035787616,-0.00789673870101391,0.0,-0.0008968168207130753,3.7882539845933925e-38
2019-11-01,-0.006407492363664156,-0.006530532305302512,-0.016901157822967625,0.0,-0.005918039735615036,-8.345311808717709e-38
2019-11-08,0.004748053315163273,0.004966350857894216,0.006215120489743487,0.0,0.004537470792272651,3.112651647525001e-38
2019-11-15,0.0056041846814170095,0.009130709797190282,0.006228797518755383,0.0,0.007247877669080666,4.301870567686449e-38
2019-11-22,0.003928562114622376,0.00440369412234403,-0.00011173687446595904,0.0,0.0036065680900429133,1.2716372025403307e-38
2019-11-29,-0.0018896867062461015,0.003952669696553482,0.0002345384089892914,0.0,-0.0038363267878976626,1.3448345802600574e-39
2019-12-06,-0.004095466990375027,-0.009851261891204785,-0.0005620252049718261,0.0,-0.002039991994735536,-1.419953668047621e-38
2019-12-13,-0.007681275318712269,-0.008186142819544774,-0.00785672715203232,0.0,-0.014163690901543824,-1.382111748616382e-38
2019-12-20,-0.003082283176414849,-0.003841432314689732,-0.0011183078035878502,0.0,-0.0007657304149937765,-2.3882754403544e-39
2019-12-27,-0.006004109927818547,-0.0051710756752573585,-0.0009016703227287503,0.0,-0.0018130097208405868,-1.9157356611819776e-39
2020-01-03,-0.0013013543939870361,0.005956485067896238,-0.008151036356810153,0.0,-0.021673881262258173,0.010668727818377145
2020-01-10,-0.004891497668476201,0.00027844794276822994,-0.0016003670802310387,0.0,-0.011463924535151685,0.00037291699787615794
2020-01-17,0.012943397191038892,0.015100251488224336,0.006611048313278721,0.0,-0.005516318860930239,0.012544586625338878
2020-01-24,0.02533133094881123,0.026813502772169505,0.021472784836942507,0.0,-0.00040459048623628363,0.01998349112229832
2020-01-31,0.003700983039760265,0.02110291129020435,-0.005788120397365802,0.0,-0.030087852224824962,0.02004053037161
2020-02-07,-0.010963055003024958,-0.0007616232248979633,-0.008389415359545046,0.0,-0.010393048989772408,0.0003711669018437333
2020-02-14,0.0228094826356513,0.018864048761057677,0.024048984406903763,0.0,0.016025734012148605,0.015842095797186356
2020-02-21,-0.03937037889984609,-0.037240265995513014,-0.022335313526294982,0.0,-0.01616789501911153,-0.054911406836791306
2020-02-28,-0.021476549722273513,-0.020783768033622668,-0.020664601942847152,0.0,-0.015146181314176482,-0.02282599786109882
2020-03-06,0.018923220910372653,0.0253606758305728,0.028384492528326175,0.0,0.018152758685809307,0.019608909882834587
2020-03-13,0.01438081735199669,0.019696324925446537,0.007302426402048339,0.0,0.020216469620538812,-0.01305969032866827
2020-03-20,-0.014389427100228617,-0.013562693744286203,-0.011428519144054594,0.0,-0.010791844436326007,-0.02015546219889388
2020-03-27,-0.0003052748732640494,0.012774650636563504,-0.0022817132220405347,0.0,0.0069974556346054685,0.003868837702806812
2020-04-03,-0.0007783287840379149,-0.01845093126833873,-0.0006821059278497034,0.0,-0.007931958318474642,0.002916039860452328
2020-04-10,0.004402851530632854,0.001750558823158996,0.0015263738942053475,0.0,0.002356823764355586,-0.0023747693321027933
2020-04-17,0.005999044388029063,0.005064413006481659,0.0036396136185930864,0.0,0.007374254534425955,0.008651615738527345
2020-04-24,0.0035184069343668885,-0.0036181654825054293,0.004388788603698835,0.0,0.00395844352555134,0.00644096691452892
2020-05-01,0.006104287426687975,8.002116288374067e-05,0.007571403953954657,0.0,0.01040563404128706,0.003327961081066186
2020-05-08,0.005375948558732841,0.005575986884421384,0.0033160155944649823,0.0,0.008121404236025238,0.00287566543765359
2020-05-15,0.0010007261013670842,0.0007269870948103195,-5.5116637599242066e-05,0.0,0.0033296742915175015,0.0012411848602301061
2020-05-22,0.0017336075077913854,-0.003259574918083911,0.003974014431028836,0.0,0.003350071693639534,0.00322430661631967
2020-05-29,0.006491290706209944,-0.005471533744291198,0.011421068573389148,0.0,0.007850507372336628,0.0012898186896756778
2020-06-05,-0.00138311929061995,0.0007804540480538659,-0.00976435236632409,0.0,-0.0012040749522690066,-0.02040534565003518
2020-06-12,0.002759424480504436,0.002089105014145087,0.0010824153973862875,0.0,0.0009557729915900239,0.003375354183310117
2020-06-19,7.129563824166547e-05,0.0006051055279841364,0.001923946297597146,0.0,-0.0008721490838775904,0.0007477763270756698
2020-06-26,0.004176309190437388,0.00543000607835757,0.0072067787451769874,0.0,6.565107403658142e-05,0.011808283745666639
2020-07-03,-0.0015769618077877555,-0.00022193351681338617,-0.005553392369951583,0.0,-0.002352763385158563,0.0004538917100847296
2020-07-10,0.0014825568566009687,0.002464638187674819,0.0040146290480623185,0.0,0.000255799595464104,0.002798381451319592
2020-07-17,0.0004175597533344401,0.0012371870448286359,0.0023452374381705094,0.0,0.0008661106403515716,0.0031372835763540463
2020-07-24,-0.012821817968458665,-0.011087351318283728,-0.0071367570377414095,0.0,-0.015962547138039827,-0.012562478031585018
2020-07-31,0.0006493865564234803,0.0005262869176254117,-0.00036810374833722964,0.0,0.00028424447810722353,0.0007288545145679815
2020-08-07,0.0003261766502923191,0.0008722651012272511,0.005538126393634786,0.0,0.0012440782121087225,0.0020051013876888736
2020-08-14,0.00875420523515912,0.005297606173492949,0.003260020430744066,0.0,0.006701296379462932,0.009458865509849973
2020-08-21,0.0007934545901261554,0.005265017796068691,0.015291011560583725,0.0,-0.0013364655234608294,0.009500641413638756
2020-08-28,0.004079223323236975,9.334389946703032e-05,0.0044161414145333,0.0,0.007742916327314567,0.0008875309604198352
2020-09-04,-0.005996604975011761,-0.0034560598618439413,-0.0049380328821173845,0.0,-0.0007179581772621867,-0.00732860244862902
2020-09-11,-0.011402195991098889,-0.010209934584479765,-0.014771456868734247,0.0,-0.018778347085615866,-0.00674851335708567
2020-09-18,0.01684290081273978,0.00900999595535494,0.012367182978019206,0.0,0.021206376439645163,0.012740437489941409
2020-09-25,-0.011038183538855693,-0.011213907933055654,-0.007739644503460274,0.0,-0.011540059244944818,-0.007845912763898686
2020-10-02,-0.014548962682040983,-0.007846859388322512,-0.014150274273125612,0.0,-0.012018710646287446,-0.009483955676244882
2020-10-09,0.0005698804802195503,-0.0009112086756402973,-0.0030406384342380184,0.0,-0.001000788565590589,-0.0023510924107220414
2020-10-16,-0.005158389640054999,-0.005205346889730713,-0.004025456602977321,0.0,-0.0074314605947096634,-0.00018671392429804007
2020-10-23,-0.0014071596630964855,0.00245754698620584,-0.002512914929113724,0.0,0.0010907335143145848,-0.006611664221471927
2020-10-30,0.002365271612588585,-0.005463009071661433,0.0009575864873212335,0.0,-0.005337751546305898,0.00963991547283979
2020-11-06,-0.005178022635917989,-0.001986111919597074,-0.0065311276572943425,0.0,-0.0052451944397743705,-0.006583819251794093
2020-11-13,0.003433295049694984,0.0012859660140360635,0.005009308403386021,0.0,0.004337945245333385,0.003802583139527223
2020-11-20,-0.0016344437873369545,-0.0036235084902446627,-0.000622236241571613,0.0,-0.0026172318778855236,-0.00022236060882076792
2020-11-27,-0.004537175951625318,-0.0053195416281331225,-0.004321011462476877,0.0,-0.00670736279543852,-0.00804050449578091
2020-12-04,0.0021112922959797983,0.003051857674687883,0.001420297772659187,0.0,0.003057113225694985,0.0021853189667185914
2020-12-11,0.0036924806472146193,0.0037726404897733892,0.004498002848432462,0.0,0.0034654842860717236,0.0001368389716122857
2020-12-18,-0.0008873614047995821,-0.0011167453454416316,0.0016803363843130297,0.0,-0.0010746356573189304,0.0017943553685889862
2020-12-25,0.0006940536097372706,0.0007797068644040909,0.001999487903816202,0.0,-0.002289193087811088,0.00315475381188453
2021-01-01,0.0007360359163662601,-0.0016986398395412862,0.0028905313653464566,0.0,0.0019768649040034615,-0.0015275867792137379
2021-01-08,0.004604270046572057,0.004100622111025522,-0.0021488738028997505,0.0,0.0029129097600884136,0.00418621747366561
2021-01-15,0.000894992732569381,0.001339289655409169,-8.169956798586806e-05,0.0,0.0005497821870663677,-0.0008907354548380481
2021-01-22,0.008139016383901064,0.008099536530575218,0.008276745119105476,0.0,0.007401813755700109,0.004475933732160419
2021-01-29,0.0018585688985400793,-0.0007271306967528712,0.00011388937988144244,0.0,-0.0005067568331300601,0.002717304842102545
2021-02-05,-0.0007789562881816566,0.0028760417940887966,0.001963718089039378,0.0,0.0014641583483359756,-0.0016431230530149804
2021-02-12,-0.008025417263081577,-0.002682073405072796,-0.005505259578429761,0.0,-0.005670644249862943,-0.005524281601290883
2021-02-19,-0.005437829557733676,-0.009291927680085401,-0.004543742806021674,0.0,-0.009759864046527683,-0.0014885407392532426
2021-02-26,0.00775986986726737,0.005123549627087057,0.004712278677045464,0.0,0.0040330872431922704,0.007539370195694853
2021-03-05,0.013845384206221676,0.010756465571808569,0.008162953572456756,0.0,0.010469237456409429,0.011676316609237852
2021-03-12,0.0015004257991060828,0.0026012907397028337,0.001197997396436252,0.0,0.0008303682057612348,0.0015269588392891349
2021-03-19,0.005328184105207079,0.0021817320632559535,0.0010736760717713094,0.0,-0.0022200954130515323,0.004323303442242358
2021-03-26,-0.008765196930997372,-0.011865673711614202,-0.004695107114328184,0.0,-0.0023466643420079576,-0.007312169684403276
2021-04-02,-0.008418737390037338,-0.012528791197638783,-0.004685881674003228,0.0,-0.0031024165559559234,-0.0059455554548424995
2021-04-09,-9.412808425522432e-05,4.8304336622878666e-06,-0.0014005649788460962,0.0,-0.0005781680696822468,-0.0021136565838294945
2021-04-16,0.001556974689908917,-0.0011306199487201506,0.003419702987531931,0.0,0.0025682017291502324,-0.0006513785883392218
2021-04-23,0.007363746536139737,0.008895864757426012,0.00538842164922744,0.0,0.003676415203815969,0.004551442897217118
2021-04-30,0.010469745755621143,0.014196726507976543,0.0050642249827118286,0.0,0.0034433418761241176,0.009417936811563407
2021-05-07,0.003971843656377332,0.0034234953480699474,0.005893491517477705,0.0,0.006223684847017463,0.0075497797295252436
2021-05-14,0.002499376077208966,0.0041086958482741956,-0.00012275307086413652,0.0,-0.003122381918873801,-0.0013770849995400985
2021-05-21,0.0024346978265580715,0.003041403359080215,0.0041683740904145065,0.0,0.000826336733616851,-0.0022318848308699206
2021-05-28,-0.0038958883900215703,-0.0056920626729549395,-0.0038679297028409877,0.0,0.001612748092556582,-0.0012704647585226943
2021-06-04,0.0013983448809001433,-0.0007391842938145774,-0.0022853919128079108,0.0,0.00044467240803336476,-0.0005242015952379176
2021-06-11,0.008035520753307102,0.0018470565997222518,0.004125435958968365,0.0,0.0028035197134288355,-0.0001851848372361116
2021-06-18,-0.0009839743040189967,0.0036051723052330955,0.0007127719141404766,0.0,-0.0003170409265465131,0.002155465971306783
2021-06-25,0.011485183401520788,0.007725314361017777,0.0015295282319441601,0.0,-0.0001013658187720678,-0.001161871803429222
2021-07-02,0.012247716279446416,0.014174416313638508,0.00671439558042996,0.0,0.0036601626624923533,0.003773923381380635
2021-07-09,0.005350956091485848,0.006734341240519933,0.001280728847883417,0.0,-1.7946621300203777e-05,-0.00033167043086006816
2021-07-16,0.0021193990093022427,0.0036579591042287933,0.005630953200968936,0.0,0.003089019066451392,0.008972888945575713
2021-07-23,-0.0009223203579062467,-5.697170331051711e-05,-0.0001875814487506981,0.0,0.0008125673618708742,-5.5037307850732335e-05
2021-07-30,0.003604512724380982,0.009017087966103452,0.0034910735353236534,0.0,0.00032350610903160063,0.0003603921080555383
2021-08-06,-0.0016518291529600726,-0.005117732502446828,-0.001513755454465263,0.0,-0.0013937752008791058,0.004817273455052481
2021-08-13,0.0009121599835509013,-0.003802830268712079,-0.00454083617690797,0.0,-0.002334872041396479,0.009186888220457138
2021-08-20,-0.007854537811235606,-0.006817968583695083,-0.01242915236860498,0.0,-0.010839575659016217,-0.007294886165020726
2021-08-27,-0.00020530115737596677,0.003963905505646725,-0.004672123131315163,0.0,-0.0015851992013615136,0.001722857715991876
2021-09-03,-0.0012321149410469048,-0.0011235894249567533,0.004868466836949201,0.0,0.0012493660213341886,0.004929184710558669
2021-09-10,0.007498943049701092,0.0072950292913235,0.010248746214257809,0.0,0.00952575416764612,0.008966636336629637
2021-09-17,-0.001978033645956228,-0.0009363584224294859,-0.003575703170387957,0.0,-0.004157456914408527,-0.003105170433637968
2021-09-24,0.004827655236204277,0.004629758372187964,0.010973903259335064,0.0,0.005981914349817303,0.007873390619430617
2021-10-01,0.003504352143174114,0.00339255727454118,0.009824251369287166,0.0,0.005102610221066401,0.007878719940192637
2021-10-08,-0.005938356093491051,-0.006649736479669286,-0.005016458789821212,0.0,-0.010791703231620611,-0.004647561391455701
2021-10-15,0.0008902904401940243,-0.00046093044436414473,0.0005113925723183753,0.0,-0.0010435830332129242,-0.001990940785827089
2021-10-22,-0.0034142686756508936,-0.0034380872130827913,-0.006161953647191943,0.0,-0.005494932328150031,-0.0016978911768889449
2021-10-29,-0.009584374975208981,-0.0015906016344843818,-0.017386526603459202,0.0,-0.003448115911329975,0.0036178125273944213
2021-11-05,6.903437165468586e-05,-6.082691380063015e-05,0.00887927484955342,0.0,-0.004180682377474719,-0.00088461358926664
2021-11-12,-0.0013764265068415588,-0.0012605497022510927,-0.004233143491346221,0.0,0.0016078878447118217,0.0010172581296860562
2021-11-19,0.004462546678279919,0.003745210741251881,0.005080524616234607,0.0,0.01021188883536143,0.004545948968498565
2021-11-26,0.001181037099224978,0.0021200277848942447,0.0006932963015229879,0.0,-0.0007401181646302449,-0.004516282914841431
2021-12-03,0.0028171511813721243,0.005320670142136536,0.001545590419262032,0.0,0.0022567877124625526,-0.005117230993863439
2021-12-10,0.00554434845320647,0.003146983490959594,0.007684507493016538,0.0,0.004192120194466764,0.0006284327638503793
2021-12-17,-0.0074567681935024666,-0.007063154455643383,-0.0033092371390682283,0.0,-0.011956546250164892,0.010713590962031144
2021-12-24,-0.010735352722644502,-0.009514692434901908,-0.014265385938823144,0.0,-0.010501379342416508,-0.007208536204479384
2021-12-31,0.001051196087034531,-0.0029106217528435136,0.0006007073454112759,0.0,0.004228878342688071,0.005055659139675928
2022-01-07,-0.00247311758847704,-0.00048156876678307094,-0.004354675446682732,0.0,-0.0033568283336635916,-0.007884152259106275
2022-01-14,0.0002349070764549517,0.0022208715545721227,0.0014601550870827803,0.0,0.0017855222136146623,0.00030502580583362
2022-01-21,0.009532507671941278,0.007503003121472712,0.008498798996450148,0.0,0.013078083400480925,0.011663507402401206
2022-01-28,-0.0056272381642983454,-0.005063434125513081,-0.004336320897575018,0.0,-0.008477208572299449,-0.009523806355003486
2022-02-04,-0.0030320303344919166,-0.0012677663110811125,-0.0017323387103585573,0.0,-0.004092299463394667,-0.008393988916026964
2022-02-11,-0.004355363962791417,-0.0040876074524494755,-0.004886020564500346,0.0,-0.009974317914746341,0.0036534351544455605
2022-02-18,0.0004315036206554672,0.00017438769631149235,-0.0008880706742723672,0.0,0.0012528640040902683,0.012707526996256319
2022-02-25,0.019359545969276717,0.011849630853676995,0.017294102010074457,0.0,0.021880491042066064,0.004608455440265416
2022-03-04,-0.0006743493422802797,-0.003438455844846487,-0.0024298348510472184,0.0,0.001954952073978457,0.014228448298318448
2022-03-11,-0.012067834237373789,-0.007336289591708638,-0.011497809601357418,0.0,-0.011582358748903612,-0.010348746036066446
2022-03-18,-0.0011761221572734314,-0.006219082668103439,-0.0007447319826772659,0.0,-0.0012698083144491086,0.014815116073436415
2022-03-25,0.0004921680068986346,-0.0030712559049428895,0.001171264164740764,0.0,-0.0018867883319706321,0.0030507889793458085
2022-04-01,-0.0009542210827130464,-0.0029204255504912255,-0.0027678870574995313,0.0,-0.0023044306747705724,0.014034380182080116
2022-04-08,-0.007776839341799138,-0.007204003271955666,-0.00944945790592153,0.0,-0.009587589635320769,-0.006017627434473563
2022-04-15,-0.00542394264961429,-0.012448274218817522,0.0030597240580250242,0.0,0.004252186738367058,-0.004706464832415177
2022-04-22,-0.0034671690626731596,-0.0004823450320725715,0.006968110693063567,0.0,0.009767573270378208,0.0032671695458297927
2022-04-29,-0.0021018601509466242,0.0004606103775755494,-0.004735092875380133,0.0,0.0016492056262481327,0.0014953767423351218
2022-05-06,0.0027215648522718513,0.009100186046847585,0.008145227035845434,0.0,0.0056031680905023,0.0036321660368688934
2022-05-13,0.0010054822487458096,-0.009306896689343135,0.002162829762416129,0.0,-0.0024483095699633123,-0.010952736868215872
2022-05-20,-0.005819816918183173,-0.002093882251358712,-0.009217189366536675,0.0,-0.00032113961884865235,-0.01981719067811684
2022-05-27,0.010921282220999138,0.0041090728122704,0.0009811133992042313,0.0,0.008466532444382452,0.00822466757174904
2022-06-03,0.0009293525120756122,-0.0011010054377104189,0.0020465113805566777,0.0,0.00134497551093694,0.011733006496004492
2022-06-10,0.003740460279254697,-0.0033133412045797143,0.006114031726045912,0.0,0.007249650158804247,0.005257412251833174
2022-06-17,0.012650318042301071,0.008846532231596064,0.010485245162354134,0.0,0.008504091705262874,-0.007765323674944716
2022-06-24,0.006794951167322443,0.004379424880819444,0.00846430448813422,0.0,0.005345346653392082,-0.0015416662585153768
2022-07-01,0.0020356939767273573,0.0072855410649782775,0.0015582194533772164,0.0,-0.0008252117954812634,-0.0046984028914494845
2022-07-08,-0.016362468779156394,-0.015001424601226169,-0.011505269633039298,0.0,-0.002809091337985959,0.007270844975340752
2022-07-15,-0.002664864639502012,-0.002593739848067132,-0.001110466795776192,0.0,0.005974310677065891,-0.005242031275248972
2022-07-22,-0.009984027426987337,-0.01631864581523069,-0.0077874205738718465,0.0,-0.00808069305606613,0.015880398174074748
2022-07-29,0.003426805680929818,0.01161707763750422,0.0023814554731172873,0.0,-0.004979144105061023,-0.013489237593969656
2022-08-05,-0.012591624588397394,-0.006961415605259119,-0.010265456315464584,0.0,-0.01499346688429238,0.00016960607076474334
2022-08-12,0.002233044543208653,-0.00013969139243120323,0.0012755902686735667,0.0,0.0013364512130421321,0.008384180031765966
2022-08-19,-0.0021026020823715122,-0.008212841590126424,-2.771714033830135e-05,0.0,0.0025146099015883523,0.00907978975843457
